chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.max_insert_size,parameters.min_insert_size,parameters.read,parameters.require_proper_mate_pairing,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-19 05:26:39.300887,slurm_normal,1519018195.0,0,7680.0,1.0,main_w3_handler0,3432046,18432069,False,,9333711,bam,12526202,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913053}]","""""","""""","""0""","""1""",32.0,,43791088,1519018166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:29:57.133044,100803.0,29.0
,,2018-02-19 05:26:30.257177,slurm_normal,1519018180.0,0,7680.0,1.0,main_w3_handler0,3432046,18432060,False,,7902656,bam,12526199,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913006}]","""""","""""","""0""","""1""",32.0,,43791088,1519018161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:29:42.518340,100803.0,19.0
,,2018-02-19 05:26:31.044402,slurm_normal,1519018080.0,0,7680.0,1.0,main_w4_handler1,3432046,18432061,False,,8139263,bam,12526163,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913020}]","""""","""""","""0""","""1""",32.0,,43791088,1519018042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:03.911246,100803.0,38.0
,,2018-02-19 05:26:12.305576,slurm_normal,1519018017.0,0,7680.0,1.0,main_w3_handler0,3432046,18432047,False,,10487519,bam,12526144,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33907778}]","""""","""""","""0""","""1""",32.0,,43791088,1519017985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:26:58.806090,100803.0,32.0
,,2018-02-19 05:26:14.571164,slurm_normal,1519018034.0,0,7680.0,1.0,main_w3_handler1,3432046,18432048,False,,10719121,bam,12526143,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912946}]","""""","""""","""0""","""1""",32.0,,43791088,1519017982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:27:17.357215,100803.0,52.0
,,2018-02-19 05:26:21.217007,slurm_normal,1519018048.0,0,7680.0,1.0,main_w4_handler1,3432046,18432053,False,,9139958,bam,12526152,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912975}]","""""","""""","""0""","""1""",32.0,,43791088,1519018021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:27:30.756709,100803.0,27.0
,,2018-02-19 05:26:17.761385,slurm_normal,1519018028.0,0,7680.0,1.0,main_w3_handler0,3432046,18432050,False,,10009317,bam,12526148,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912957}]","""""","""""","""0""","""1""",32.0,,43791088,1519017988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:27:10.103929,100803.0,40.0
,,2018-02-19 05:26:20.228023,slurm_normal,1519018097.0,0,7680.0,1.0,main_w3_handler0,3432046,18432052,False,,9359678,bam,12526168,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912969}]","""""","""""","""0""","""1""",32.0,,43791088,1519018063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:19.571419,100803.0,34.0
,,2018-02-19 05:26:23.769152,slurm_normal,1519018078.0,0,7680.0,1.0,main_w4_handler0,3432046,18432055,False,,8994688,bam,12526165,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912988}]","""""","""""","""0""","""1""",32.0,,43791088,1519018053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:00.149902,100803.0,25.0
,,2018-02-19 05:26:15.776750,slurm_normal,1519018015.0,0,7680.0,1.0,main_w3_handler0,3432046,18432049,False,,9957270,bam,12526147,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912951}]","""""","""""","""0""","""1""",32.0,,43791088,1519017985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:26:57.384251,100803.0,30.0
,,2018-02-19 05:26:18.687911,slurm_normal,1519018059.0,0,7680.0,1.0,main_w4_handler0,3432046,18432051,False,,9234020,bam,12526153,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912964}]","""""","""""","""0""","""1""",32.0,,43791088,1519018024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:27:40.596287,100803.0,35.0
,,2018-02-19 05:26:24.973060,slurm_normal,1519018091.0,0,7680.0,1.0,main_w4_handler0,3432046,18432056,False,,9044361,bam,12526169,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912993}]","""""","""""","""0""","""1""",32.0,,43791088,1519018066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:13.697844,100803.0,25.0
,,2018-02-19 05:26:33.543331,slurm_normal,1519018122.0,0,7680.0,1.0,main_w4_handler0,3432046,18432064,False,,6521067,bam,12526185,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913031}]","""""","""""","""0""","""1""",32.0,,43791088,1519018105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:43.750817,100803.0,17.0
,,2018-02-19 05:26:41.693437,slurm_normal,1519018154.0,0,7680.0,1.0,main_w4_handler0,3432046,18432071,False,,8512325,bam,12526195,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912824}]","""""","""""","""0""","""1""",32.0,,43791088,1519018132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:29:15.758876,100803.0,22.0
,,2018-02-19 05:26:22.774504,slurm_normal,1519018116.0,0,7680.0,1.0,main_w3_handler0,3432046,18432054,False,,9448107,bam,12526180,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33912981}]","""""","""""","""0""","""1""",32.0,,43791088,1519018089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:38.109955,100803.0,27.0
,,2018-02-19 05:26:29.197859,slurm_normal,1519018155.0,0,7680.0,1.0,main_w3_handler0,3432046,18432059,False,,7681943,bam,12526196,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913003}]","""""","""""","""0""","""1""",32.0,,43791088,1519018132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:29:19.009746,100803.0,23.0
