chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.mode,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-28 19:16:09.831072,slurm_normal,1493406981.0,0,,1.0,main_w3_handler0,3043417,15703403,False,,1061,fasta,9816152.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29400648}]",,"""d""",32.0,,36825737.0,1493406977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-04-28 19:16:26.540279,102691.0,4.0
,,2017-04-28 19:31:26.234505,slurm_normal,1493407918.0,0,,1.0,main_w3_handler0,3043417,15703483,False,,1268,fasta,9816236.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29400945}]",,"""r""",32.0,,36825737.0,1493407913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-04-28 19:32:23.406525,102691.0,5.0
,,2017-04-28 22:56:22.130599,slurm_normal,1493420319.0,0,,1.0,main_w4_handler1,3090877,15704809,False,,83210001,fasta,9817479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29402634}]",,"""r""",32.0,,37632921.0,1493420184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-04-28 22:58:42.916385,104875.0,135.0
,,2017-05-01 19:19:21.184682,slurm_normal,1493667228.0,0,,1.0,main_w4_handler1,3090877,15718058,False,,336126386,fasta,9829186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29421457}]",,"""r""",32.0,,37632921.0,1493666365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-05-01 19:33:50.529494,104875.0,863.0
,,2017-05-01 21:16:07.251531,slurm_normal,1493673378.0,0,,1.0,main_w4_handler1,3090877,15719123,False,,635,fasta,9829947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29423601}]",,"""r""",32.0,,37632921.0,1493673374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-05-01 21:16:23.707347,104875.0,4.0
,,2017-05-02 18:50:23.322015,slurm_normal,1493751042.0,0,,1.0,main_w4_handler1,3090877,15728092,False,,31208606,fasta,9838684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29439300}]",,"""r""",32.0,,37632921.0,1493751028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-05-02 18:50:43.838112,104875.0,14.0
,,2017-07-13 08:57:46.635971,slurm_normal,1499936290.0,0,,1.0,main_w3_handler1,2568905,16329384,False,,85762,fasta,10395900.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469687}]",,"""r""",32.0,,38529278.0,1499936286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:12.347276,76975.0,4.0
,,2017-07-13 08:57:46.946260,slurm_normal,1499936315.0,0,,1.0,main_w4_handler1,2568905,16329385,False,,99446,fasta,10395906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469688}]",,"""r""",32.0,,38529278.0,1499936311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:40.178234,76975.0,4.0
,,2017-07-13 08:57:47.641000,slurm_normal,1499936302.0,0,,1.0,main_w3_handler1,2568905,16329387,False,,92202,fasta,10395903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469690}]",,"""r""",32.0,,38529278.0,1499936299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:25.972723,76975.0,3.0
,,2017-07-13 08:57:46.242252,slurm_normal,1499936302.0,0,,1.0,main_w4_handler1,2568905,16329382,False,,73380,fasta,10395902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469686}]",,"""r""",32.0,,38529278.0,1499936299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:26.231637,76975.0,3.0
,,2017-07-13 08:57:48.507583,slurm_normal,1499936302.0,0,,1.0,main_w3_handler1,2568905,16329389,False,,59403,fasta,10395904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469692}]",,"""r""",32.0,,38529278.0,1499936299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:26.436637,76975.0,3.0
,,2017-07-13 08:57:48.174882,slurm_normal,1499936327.0,0,,1.0,main_w4_handler1,2568905,16329388,False,,82152,fasta,10395908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469691}]",,"""r""",32.0,,38529278.0,1499936324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:50.391379,76975.0,3.0
,,2017-07-13 08:57:48.989561,slurm_normal,1499936328.0,0,,1.0,main_w4_handler1,2568905,16329390,False,,66957,fasta,10395909.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30469693}]",,"""r""",32.0,,38529278.0,1499936324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-07-13 08:58:50.866184,76975.0,4.0
,,2017-06-25 17:43:07.189975,slurm_normal,1498412601.0,0,,1.0,main_w4_handler1,3104991,16182639,False,,64968,fasta,10258062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30152459}]",,"""r""",32.0,,37868005.0,1498412598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-25 17:43:23.798964,,3.0
,,2017-06-29 10:20:41.650364,slurm_normal,1498731658.0,0,,1.0,main_w4_handler0,2568905,16221502,False,,5826981,fasta,10297640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231431}]",,"""r""",32.0,,38529278.0,1498731654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:00.912625,76975.0,4.0
,,2017-06-29 10:20:40.884257,slurm_normal,1498731655.0,0,,1.0,main_w3_handler0,2568905,16221500,False,,3647656,fasta,10297638.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231429}]",,"""r""",32.0,,38529278.0,1498731650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:01.209723,76975.0,5.0
,,2017-06-29 10:20:40.530916,slurm_normal,1498731655.0,0,,1.0,main_w3_handler0,2568905,16221499,False,,3739356,fasta,10297637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231428}]",,"""r""",32.0,,38529278.0,1498731650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:00.803450,76975.0,5.0
,,2017-06-29 10:20:43.359465,slurm_normal,1498731660.0,0,,1.0,main_w4_handler1,2568905,16221508,False,,32872254,fasta,10297639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231437}]",,"""r""",32.0,,38529278.0,1498731654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:04.561943,76975.0,6.0
,,2017-06-29 10:20:41.248699,slurm_normal,1498731668.0,0,,1.0,main_w3_handler0,2568905,16221501,False,,3449669,fasta,10297642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231430}]",,"""r""",32.0,,38529278.0,1498731665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:13.115283,76975.0,3.0
,,2017-06-29 10:20:41.926842,slurm_normal,1498731668.0,0,,1.0,main_w3_handler0,2568905,16221503,False,,4300982,fasta,10297643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231432}]",,"""r""",32.0,,38529278.0,1498731665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:13.554400,76975.0,3.0
,,2017-06-29 10:20:42.207163,slurm_normal,1498731672.0,0,,1.0,main_w3_handler1,2568905,16221504,False,,4152587,fasta,10297644.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231433}]",,"""r""",32.0,,38529278.0,1498731668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:13.480663,76975.0,4.0
,,2017-06-29 10:20:43.668172,slurm_normal,1498731673.0,0,,1.0,main_w4_handler1,2568905,16221509,False,,22206570,fasta,10297645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231438}]",,"""r""",32.0,,38529278.0,1498731668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:14.959202,76975.0,5.0
,,2017-06-29 10:20:42.812763,slurm_normal,1498731674.0,0,,1.0,main_w4_handler0,2568905,16221506,False,,40913402,fasta,10297646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231435}]",,"""r""",32.0,,38529278.0,1498731668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:18.390506,76975.0,6.0
,,2017-06-29 10:20:42.565926,slurm_normal,1498731682.0,0,,1.0,main_w3_handler1,2568905,16221505,False,,41026973,fasta,10297647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231434}]",,"""r""",32.0,,38529278.0,1498731676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:27.107135,76975.0,6.0
,,2017-06-29 10:20:43.094175,slurm_normal,1498731684.0,0,,1.0,main_w4_handler0,2568905,16221507,False,,35706353,fasta,10297648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231436}]",,"""r""",32.0,,38529278.0,1498731679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:27.055859,76975.0,5.0
,,2017-06-29 10:20:44.008121,slurm_normal,1498731686.0,0,,1.0,main_w3_handler0,2568905,16221510,False,,24708131,fasta,10297649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231439}]",,"""r""",32.0,,38529278.0,1498731681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 10:21:29.915336,76975.0,5.0
,,2017-06-12 08:57:14.599763,slurm_normal,1497257857.0,0,,1.0,main_w4_handler0,3144986,16079303,False,,59159,fasta,10166310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29991795}]",,"""r""",32.0,,37623691.0,1497257854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-12 08:57:44.143352,76827.0,3.0
,,2017-06-12 08:57:14.103768,slurm_normal,1497257856.0,0,,1.0,main_w4_handler0,3144986,16079302,False,,900926,fasta,10166309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29991794}]",,"""r""",32.0,,37623691.0,1497257853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-12 08:57:37.215729,76827.0,3.0
,,2017-06-12 09:39:44.615370,slurm_normal,1497260408.0,0,,1.0,main_w3_handler0,3144986,16079822,False,,1538912,fasta,10166657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29992538}]",,"""r""",32.0,,37623691.0,1497260404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-12 09:40:17.859456,76827.0,4.0
,,2017-06-12 09:39:44.998943,slurm_normal,1497260408.0,0,,1.0,main_w3_handler0,3144986,16079823,False,,103127,fasta,10166658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29992539}]",,"""r""",32.0,,37623691.0,1497260404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-12 09:40:18.233061,76827.0,4.0
,,2017-06-29 11:17:57.964243,slurm_normal,1498735101.0,0,,1.0,main_w4_handler1,2568905,16221813,False,,293384,fasta,10297940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231801}]",,"""r""",32.0,,38529278.0,1498735097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:27.721794,76975.0,4.0
,,2017-06-29 11:18:01.117421,slurm_normal,1498735118.0,0,,1.0,main_w4_handler1,2568905,16221822,False,,3008775,fasta,10297947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231809}]",,"""r""",32.0,,38529278.0,1498735114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:41.130170,76975.0,4.0
,,2017-06-29 11:17:59.933023,slurm_normal,1498735136.0,0,,1.0,main_w3_handler0,2568905,16221819,False,,4026702,fasta,10297950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231806}]",,"""r""",32.0,,38529278.0,1498735130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:57.707233,76975.0,6.0
,,2017-06-12 13:55:48.328809,slurm_normal,1497275766.0,0,,1.0,main_w3_handler0,3144986,16081945,False,,5589,fasta,10168655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29996897}]",,"""r""",32.0,,37623691.0,1497275763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-12 13:56:09.200671,76827.0,3.0
,,2017-06-12 13:55:47.774994,slurm_normal,1497275766.0,0,,1.0,main_w4_handler1,3144986,16081944,False,,324161,fasta,10168654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29996896}]",,"""r""",32.0,,37623691.0,1497275763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-12 13:56:09.807546,76827.0,3.0
,,2017-06-13 07:40:32.945246,slurm_normal,1497339651.0,0,,1.0,main_w3_handler0,3144986,16088035,False,,1538912,fasta,10174160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30006397}]",,"""r""",32.0,,37623691.0,1497339648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 07:40:55.019963,76827.0,3.0
,,2017-06-21 10:52:00.792048,slurm_normal,1498042338.0,0,,1.0,main_w3_handler1,2783759,16152317,False,,201296,fasta,10230998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30109413}]",,"""d""",32.0,,38818348.0,1498042334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-21 10:52:22.649240,88096.0,4.0
,,2017-06-13 14:26:21.654081,slurm_normal,1497364792.0,0,,1.0,main_w3_handler0,3144986,16091062,False,,804859,fasta,10176946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30012454}]",,"""r""",32.0,,37623691.0,1497364789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 14:41:25.596878,76827.0,3.0
,,2017-06-29 11:17:58.820441,slurm_normal,1498735098.0,0,,1.0,main_w3_handler1,2568905,16221815,False,,227782,fasta,10297937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231803}]",,"""r""",32.0,,38529278.0,1498735094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:21.568497,76975.0,4.0
,,2017-06-29 11:17:57.107417,slurm_normal,1498735098.0,0,,1.0,main_w4_handler1,2568905,16221811,False,,395075,fasta,10297938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231799}]",,"""r""",32.0,,38529278.0,1498735094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:21.484746,76975.0,4.0
,,2017-06-29 11:17:56.697211,slurm_normal,1498735101.0,0,,1.0,main_w3_handler0,2568905,16221810,False,,405383,fasta,10297941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231798}]",,"""r""",32.0,,38529278.0,1498735097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:26.892659,76975.0,4.0
,,2017-06-29 11:17:59.188266,slurm_normal,1498735108.0,0,,1.0,main_w4_handler1,2568905,16221817,False,,4625839,fasta,10297943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231804}]",,"""r""",32.0,,38529278.0,1498735105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:32.932442,76975.0,3.0
,,2017-06-29 11:18:00.257914,slurm_normal,1498735125.0,0,,1.0,main_w3_handler1,2568905,16221820,False,,3945958,fasta,10297946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231807}]",,"""r""",32.0,,38529278.0,1498735117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:48.180947,76975.0,8.0
,,2017-06-29 11:17:59.567634,slurm_normal,1498735130.0,0,,1.0,main_w3_handler0,2568905,16221818,False,,4516652,fasta,10297949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231805}]",,"""r""",32.0,,38529278.0,1498735127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-29 11:18:53.586055,76975.0,3.0
,,2017-06-13 07:58:16.888118,slurm_normal,1497340716.0,0,,1.0,main_w3_handler0,3144986,16088062,False,,324161,fasta,10174190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30006430}]",,"""r""",32.0,,37623691.0,1497340712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 07:58:38.279552,76827.0,4.0
,,2017-06-13 08:11:22.886410,slurm_normal,1497341514.0,0,,1.0,main_w3_handler1,3144986,16088165,False,,5790,fasta,10174277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30006592}]",,"""r""",32.0,,37623691.0,1497341510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 08:11:55.669252,76827.0,4.0
,,2017-06-13 08:11:22.628856,slurm_normal,1497341507.0,0,,1.0,main_w3_handler0,3144986,16088164,False,,285961,fasta,10174276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30006591}]",,"""r""",32.0,,37623691.0,1497341503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 08:11:48.069777,76827.0,4.0
,,2017-06-13 09:31:53.351484,slurm_normal,1497346335.0,0,,1.0,main_w4_handler0,2568905,16088728,False,,4377653,fasta,10174816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30007250}]",,"""r""",32.0,,38529278.0,1497346331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 09:32:21.630760,76975.0,4.0
,,2017-06-13 09:31:54.131652,slurm_normal,1497346335.0,0,,1.0,main_w3_handler0,2568905,16088732,False,,1574565,fasta,10174817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30007254}]",,"""r""",32.0,,38529278.0,1497346331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 09:32:17.254951,76975.0,4.0
,,2017-06-13 09:31:53.765366,slurm_normal,1497346333.0,0,,1.0,main_w3_handler1,2568905,16088730,False,,3991588,fasta,10174814.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30007252}]",,"""r""",32.0,,38529278.0,1497346329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 09:32:15.886258,76975.0,4.0
,,2017-06-13 09:31:54.720939,slurm_normal,1497346333.0,0,,1.0,main_w3_handler1,2568905,16088735,False,,320437,fasta,10174815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30007260}]",,"""r""",32.0,,38529278.0,1497346329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-06-13 09:32:17.056152,76975.0,4.0
