chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,guide_gff,guide_gff_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.guide.__current_case__,parameters.guide.guide_gff.values,parameters.guide.input_estimation,parameters.guide.output_ballgown,parameters.guide.use_guide,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.option_set.__current_case__,parameters.option_set.abundance_estimation,parameters.option_set.bdist,parameters.option_set.bundle_fraction,parameters.option_set.disable_trimming,parameters.option_set.fraction,parameters.option_set.min_anchor_cov,parameters.option_set.min_anchor_len,parameters.option_set.min_bundle_cov,parameters.option_set.min_tlen,parameters.option_set.multi_mapping,parameters.option_set.name_prefix,parameters.option_set.omit_sequences,parameters.option_set.options,parameters.option_set.sensitive,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-02 08:48:40.195143,slurm_multi,1486026118.0,0,,6.0,198365543.0,gtf,main_w3_handler2,684543,14930650,False,,2347665070,bam,9087456,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,"[{'src': 'hda', 'id': 28136606}]",false,false,yes,"[{'src': 'hda', 'id': 28134511}]",,1,false,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,35345085.0,1486025938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 09:02:01.363338,3443,180.0
,,2017-02-02 09:22:22.277855,slurm_multi,1486028185.0,0,,6.0,1249402843.0,gtf,main_w4_handler2,2825896,14930880,False,,4028113342,bam,9087612,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,"[{'src': 'hda', 'id': 27283660}]",false,false,yes,"[{'src': 'hda', 'id': 28175565}]",,0,,,,,,,,,,,,,default,,32.0,,35165254.0,1486027837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 09:36:26.936295,90617,348.0
,,2017-03-27 19:25:58.522002,slurm_multi,1490646932.0,0,,6.0,,,main_w3_handler2,2989367,15409165,False,,3325394712,bam,9541849,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,no,"[{'src': 'hda', 'id': 28943616}]",,0,,,,,,,,,,,,,default,,32.0,,36598093.0,1490646783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-27 20:35:53.018591,99804,149.0
,,2017-02-02 17:45:43.041410,slurm_multi,1486064040.0,0,,6.0,,,main_w3_handler2,2950203,14935594,False,,5735606146,sam,9092918,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182755}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486063958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:34:00.738139,36966,82.0
,,2017-02-02 17:45:25.955256,slurm_multi,1486057934.0,0,,6.0,,,main_w3_handler2,2950203,14935566,False,,675534074,bam,9092074,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908764}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486057885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 17:52:16.985459,36966,49.0
,,2017-02-02 17:45:29.875144,slurm_multi,1486058844.0,0,,6.0,,,main_w3_handler2,2950203,14935571,False,,708992097,bam,9092202,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908784}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486058795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:07:26.232718,36966,49.0
,,2017-02-02 17:45:34.152620,slurm_multi,1486059241.0,0,,6.0,,,main_w4_handler2,2950203,14935579,False,,597801354,bam,9092256,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908824}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:14:04.163254,36966,47.0
,,2017-02-02 17:45:42.557843,slurm_multi,1486060816.0,0,,6.0,,,main_w4_handler2,2950203,14935593,False,,7956650436,sam,9092458,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182754}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486060711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:40:18.002961,36966,105.0
,,2017-02-02 17:45:43.689764,slurm_multi,1486061085.0,0,,6.0,,,main_w4_handler2,2950203,14935595,False,,4406068637,sam,9092504,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182756}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486061016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:44:46.806998,36966,69.0
,,2017-02-02 17:45:32.258672,slurm_multi,1486058962.0,0,,6.0,,,main_w4_handler2,2950203,14935577,False,,1023937942,bam,9092220,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908814}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486058893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:09:23.814900,36966,69.0
,,2017-02-02 17:45:25.166156,slurm_multi,1486058011.0,0,,6.0,,,main_w4_handler2,2950203,14935565,False,,809815855,bam,9092087,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908759}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486057953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 17:53:32.335342,36966,58.0
,,2017-02-02 17:45:31.412470,slurm_multi,1486058648.0,0,,6.0,,,main_w4_handler2,2950203,14935575,False,,824106795,bam,9092165,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908804}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486058589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:04:10.900278,36966,59.0
,,2017-02-02 17:45:30.191141,slurm_multi,1486059120.0,0,,6.0,,,main_w3_handler2,2950203,14935572,False,,498194825,bam,9092246,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908789}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:12:02.070237,36966,39.0
,,2017-02-02 17:45:29.185776,slurm_multi,1486058560.0,0,,6.0,,,main_w3_handler2,2950203,14935570,False,,884905574,bam,9092153,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908779}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486058500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:02:42.074708,36966,60.0
,,2017-02-02 17:45:28.258888,slurm_multi,1486058248.0,0,,6.0,,,main_w3_handler2,2950203,14935569,False,,685145537,bam,9092125,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908774}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486058195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 17:57:30.376285,36966,53.0
,,2017-02-02 17:45:27.013229,slurm_multi,1486058332.0,0,,6.0,,,main_w4_handler2,2950203,14935568,False,,813749984,bam,9092137,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908769}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486058277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 17:58:53.511407,36966,55.0
,,2017-03-28 17:14:56.236930,slurm_multi,1490723001.0,0,,6.0,,,main_w4_handler2,3049458,15416174,False,,407008466,bam,9547132,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28954526}]",,0,,,,,,,,,,,,,default,,32.0,,36573049.0,1490722956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-28 17:43:25.452664,98016,45.0
,,2017-02-02 17:45:35.572163,slurm_multi,1486061169.0,0,,6.0,,,main_w3_handler2,2950203,14935581,False,,835820597,bam,9092524,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908835}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486061112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:46:10.664685,36966,57.0
,,2017-02-02 17:45:37.182736,slurm_multi,1486059576.0,0,,6.0,,,main_w4_handler2,2950203,14935583,False,,5211650217,sam,9092303,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182744}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:19:37.760828,36966,78.0
,,2017-02-02 17:45:30.715395,slurm_multi,1486059433.0,0,,6.0,,,main_w3_handler2,2950203,14935573,False,,867952073,bam,9092285,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908794}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:17:14.731198,36966,61.0
,,2017-02-02 17:45:31.079982,slurm_multi,1486059726.0,0,,6.0,,,main_w3_handler2,2950203,14935574,False,,792052027,bam,9092322,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908799}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:22:09.035498,36966,60.0
,,2017-02-02 17:45:40.813022,slurm_multi,1486063194.0,0,,6.0,,,main_w3_handler2,2950203,14935590,False,,6013547193,sam,9092798,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182751}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486063108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:19:55.025700,36966,86.0
,,2017-02-02 17:45:41.405790,slurm_multi,1486063488.0,0,,6.0,,,main_w3_handler2,2950203,14935591,False,,6317557107,sam,9092822,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182752}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486063389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:24:49.391319,36966,99.0
,,2017-02-02 17:45:38.052496,slurm_multi,1486059885.0,0,,6.0,,,main_w4_handler2,2950203,14935585,False,,5268620198,sam,9092335,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182746}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:24:46.170901,36966,78.0
,,2017-02-02 17:45:37.543623,slurm_multi,1486062352.0,0,,6.0,,,main_w3_handler2,2950203,14935584,False,,6319243750,sam,9092683,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182745}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486062256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:05:54.285569,36966,96.0
,,2017-02-02 17:45:31.744850,slurm_multi,1486060010.0,0,,6.0,,,main_w3_handler2,2950203,14935576,False,,749242995,bam,9092356,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908809}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486059951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:26:52.239781,36966,59.0
,,2017-03-28 01:13:35.406510,slurm_multi,1490664739.0,0,,6.0,75210373.0,gtf,main_w3_handler2,1323885,15410756,False,,120646268,bam,9542637,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,"[{'src': 'hda', 'id': 28739940}]",true,false,yes,"[{'src': 'hda', 'id': 28927159}]","""3m4_S316_L004_001""",1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,36602417.0,1490664701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-28 01:32:24.735912,31552,38.0
,,2017-02-02 17:45:38.640965,slurm_multi,1486060204.0,0,,6.0,,,main_w4_handler2,2950203,14935586,False,,7125056603,sam,9092383,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182747}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486060108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:30:05.639668,36966,96.0
,,2017-02-02 17:45:44.266483,slurm_multi,1486061408.0,0,,6.0,,,main_w4_handler2,2950203,14935596,False,,5605740269,sam,9092553,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182757}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486061322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:50:09.431011,36966,86.0
,,2017-02-02 17:45:33.415893,slurm_multi,1486060295.0,0,,6.0,,,main_w3_handler2,2950203,14935578,False,,732690742,bam,9092399,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908819}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486060242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:31:37.650703,36966,53.0
,,2017-02-02 17:45:40.257754,slurm_multi,1486060501.0,0,,6.0,,,main_w4_handler2,2950203,14935589,False,,6790213546,sam,9092412,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182750}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486060403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:35:03.069122,36966,98.0
,,2017-02-02 17:45:36.766746,slurm_multi,1486062083.0,0,,6.0,,,main_w3_handler2,2950203,14935582,False,,6340140224,sam,9092651,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182743}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486061971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:01:24.454492,36966,112.0
,,2017-02-02 17:45:34.731148,slurm_multi,1486060585.0,0,,6.0,,,main_w3_handler2,2950203,14935580,False,,727674210,bam,9092426,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 27908829}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486060527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:36:27.714232,36966,58.0
,,2017-02-02 17:45:39.476760,slurm_multi,1486062613.0,0,,6.0,,,main_w3_handler2,2950203,14935587,False,,5404246002,sam,9092725,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182748}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486062535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:10:15.049427,36966,78.0
,,2017-02-02 17:45:45.217215,slurm_multi,1486061733.0,0,,6.0,,,main_w4_handler2,2950203,14935597,False,,6231881672,sam,9092597,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182758}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486061619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 18:55:35.192972,36966,114.0
,,2017-02-02 17:45:39.927628,slurm_multi,1486062890.0,0,,6.0,,,main_w3_handler2,2950203,14935588,False,,3673402511,sam,9092766,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182749}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486062825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:14:52.917973,36966,65.0
,,2017-02-02 17:45:42.056452,slurm_multi,1486063756.0,0,,6.0,,,main_w3_handler2,2950203,14935592,False,,5751431921,sam,9092885,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28182753}]",,0,,,,,,,,,,,,,default,,32.0,,35765801.0,1486063676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-02 19:29:17.802971,36966,80.0
,,2017-02-04 21:42:32.002167,slurm_multi,1486245485.0,0,,6.0,151467494.0,gtf,main_w3_handler2,2966127,14952086,False,,616912381,bam,9109803,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,"[{'src': 'hda', 'id': 28204734}]",false,true,yes,"[{'src': 'hda', 'id': 28180786}]",,0,,,,,,,,,,,,,default,,32.0,,35567610.0,1486245415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-04 21:58:08.750037,98237,70.0
,,2017-03-02 11:06:58.325853,slurm_multi,1488453475.0,0,,6.0,,,main_w4_handler2,3011547,15187317,False,,2445020330,bam,9338231,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28582280}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,36321891.0,1488453365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-02 11:17:57.092159,99539,110.0
,,2017-03-02 11:07:19.639216,slurm_multi,1488453719.0,0,,6.0,,,main_w4_handler2,3011547,15187324,False,,2449729184,bam,9338274,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28582457}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,36321891.0,1488453633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-02 11:22:01.160532,99539,86.0
,,2017-03-02 11:03:20.007679,slurm_multi,1488453877.0,0,,6.0,,,main_w3_handler2,3011547,15187286,False,,2427748775,bam,9338288,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28582240}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,36321891.0,1488453784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-02 11:24:38.884255,99539,93.0
,,2017-02-22 17:25:44.041192,slurm_multi,1487784355.0,0,,6.0,,,main_w3_handler2,2968564,15109799,False,,29318544,bam,9264619,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,,no,"[{'src': 'hda', 'id': 28085136}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,34610841.0,1487784348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-22 17:26:00.879258,4519,7.0
,,2017-03-02 11:07:34.176347,slurm_multi,1488454065.0,0,,6.0,,,main_w3_handler2,3011547,15187326,False,,2521957062,bam,9338298,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28582461}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,false,32.0,,36321891.0,1488453965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-02 11:27:46.997819,99539,100.0
,,2017-03-28 19:45:00.747392,slurm_multi,1490731672.0,0,,6.0,1188673275.0,gtf,main_w3_handler2,2980074,15417631,False,,6015964295,bam,9549280,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,"[{'src': 'hda', 'id': 28945537}]",false,false,yes,"[{'src': 'hda', 'id': 28919243}]",,0,,,,,,,,,,,,,default,,32.0,,36862952.0,1490731347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-28 20:07:53.605872,99339,325.0
,,2017-03-28 19:45:01.209054,slurm_multi,1490732435.0,0,,6.0,1188673275.0,gtf,main_w3_handler2,2980074,15417633,False,,4580831025,bam,9549439,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,"[{'src': 'hda', 'id': 28945537}]",false,false,yes,"[{'src': 'hda', 'id': 28919244}]",,0,,,,,,,,,,,,,default,,32.0,,36862952.0,1490732146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-28 20:20:38.252696,99339,289.0
,,2017-03-31 17:31:16.056639,slurm_multi,1490985080.0,0,,6.0,847928511.0,gtf,main_w3_handler2,3053847,15450125,False,,4114097060,bam,9581241,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,"[{'src': 'hda', 'id': 29008657}]",false,false,yes,"[{'src': 'hda', 'id': 29008519}]",,0,,,,,,,,,,,,,default,,32.0,,37020064.0,1490984778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-31 18:31:24.551644,16545,302.0
,,2017-03-28 17:35:18.876914,slurm_multi,1490733079.0,0,,6.0,416534279.0,gff3,main_w4_handler2,2980074,15416369,False,,4580831025,bam,9549583,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,"[{'src': 'hda', 'id': 28945738}]",false,false,yes,"[{'src': 'hda', 'id': 28919244}]",,0,,,,,,,,,,,,,default,,32.0,,36862952.0,1490732799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-28 20:31:24.819035,99339,280.0
,,2017-03-28 19:45:01.924843,slurm_multi,1490734441.0,0,,6.0,1188673275.0,gtf,main_w3_handler2,2980074,15417635,False,,4133660691,bam,9549910,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,"[{'src': 'hda', 'id': 28945537}]",false,false,yes,"[{'src': 'hda', 'id': 28919245}]",,0,,,,,,,,,,,,,default,,32.0,,36862952.0,1490734158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-03-28 20:54:05.247854,99339,283.0
