create_time,destination_id,end_epoch,exit_code,galaxy_slots,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.additional_annotations,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.analysis_param_type.bad_variant_selector.__current_case__,parameters.analysis_param_type.bad_variant_selector.bad_variant_selector_type,parameters.analysis_param_type.bad_variant_selector.min_num_bad_variants,parameters.analysis_param_type.dirichlet,parameters.analysis_param_type.ignore_filters,parameters.analysis_param_type.max_gaussians,parameters.analysis_param_type.max_iterations,parameters.analysis_param_type.num_k_means,parameters.analysis_param_type.prior_counts,parameters.analysis_param_type.qual_threshold,parameters.analysis_param_type.shrinkage,parameters.analysis_param_type.std_threshold,parameters.analysis_param_type.target_titv,parameters.analysis_param_type.ts_filter_level,parameters.analysis_param_type.ts_tranche,parameters.chromInfo,parameters.dbkey,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.mode,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.reference_source.variants,parameters.rod_bind,processor_count,ref_file,ref_file_filetype,reference_source|variants_0|input_variants,reference_source|variants_0|input_variants_filetype,rod_bind_0|input_rod,rod_bind_0|input_rod_filetype,rod_bind_1|input_rod,rod_bind_1|input_rod_filetype,rod_bind_2|input_rod,rod_bind_2|input_rod_filetype,rod_bind_3|input_rod,rod_bind_3|input_rod_filetype,rod_bind_4|input_rod,rod_bind_4|input_rod_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,variants_0|input_variants,variants_0|input_variants_filetype,runtime
2014-09-23 19:05:42.010497,roundup_single,1411516353.0,0,1.0,,,main_w1_handler1,2063064,7844289,False,,,,1828683,slurm,,132112264.0,corral-repl,,"""8babbeb4435411e4aed9005056a51846""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16991954.0,,history,"[{'__index__': 0, 'input_variants': 16997016}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16991956}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16991955}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17159737,1411515758.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-23 23:52:35.080973,50891,48556.0,vcf,595.0
2014-09-23 18:58:37.088070,roundup_single,1411515847.0,0,1.0,,,main_w1_handler1,2063236,7844242,False,,,,1828649,slurm,,132112264.0,corral-repl,,"""903fa0fe435311e4aae8005056a51846""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16994521.0,,history,"[{'__index__': 0, 'input_variants': 16996928}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16994523}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16994522}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17159737,1411515194.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-23 23:44:09.762536,50891,38496.0,vcf,653.0
2014-09-23 19:23:01.792199,roundup_single,1411520284.0,0,1.0,,,main_w1_handler0,2063084,7844415,False,,,,1828801,slurm,,132112264.0,corral-repl,,"""fa59ad56435611e4ad41005056a52a46""","[{""__index__"": 0, ""additional_annotation_name"": ""DP""}, {""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,50,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""SNP""",1,16992257.0,,history,"[{'__index__': 0, 'input_variants': 16997214}]","[{""__index__"": 0, ""rod_bind_type"": {""rod_bind_type_selector"": ""hapmap"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""15.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 5, ""input_rod"": 16992262}}, {""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""omni"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 6, ""input_rod"": 16992260}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16992258}}, {""__index__"": 3, ""rod_bind_type"": {""rod_bind_type_selector"": ""custom"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""10.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""False""}, ""custom_rod_name"": ""Unknown"", ""__current_case__"": 8, ""input_rod"": 16992261}}]",32.0,3199905909,fasta,,,8264099411,vcf,41194962905,vcf,7572857398.0,vcf,7398865818.0,vcf,,,,17159737,1411517804.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 00:58:06.985831,50891,5295986.0,vcf,2480.0
2014-09-23 19:17:18.829824,roundup_single,1411518258.0,0,1.0,,,main_w1_handler1,2062896,7844367,False,,,,1828783,slurm,,132112264.0,corral-repl,,"""2db8f3ba435611e4925b005056a52a46""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16989706.0,,history,"[{'__index__': 0, 'input_variants': 16997139}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16990001}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16989703}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17159737,1411517574.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 00:24:21.180303,50891,55425.0,vcf,684.0
2014-09-23 19:17:15.536566,roundup_single,1411519826.0,0,1.0,,,main_w1_handler0,2062896,7844366,False,,,,1828724,slurm,,132112264.0,corral-repl,,"""2db8f3ba435611e4925b005056a52a46""","[{""__index__"": 0, ""additional_annotation_name"": ""DP""}, {""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,50,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""SNP""",1,16989706.0,,history,"[{'__index__': 0, 'input_variants': 16997137}]","[{""__index__"": 0, ""rod_bind_type"": {""rod_bind_type_selector"": ""hapmap"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""15.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 5, ""input_rod"": 16989704}}, {""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""omni"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 6, ""input_rod"": 16989699}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16989703}}, {""__index__"": 3, ""rod_bind_type"": {""rod_bind_type_selector"": ""custom"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""10.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""False""}, ""custom_rod_name"": ""Unknown"", ""__current_case__"": 8, ""input_rod"": 16990000}}]",32.0,3199905909,fasta,,,8264099411,vcf,41194962905,vcf,7572857398.0,vcf,7398865818.0,vcf,,,,17159737,1411516360.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 00:50:28.457054,50891,5107029.0,vcf,3466.0
2014-09-23 19:23:05.100145,roundup_single,1411519233.0,0,1.0,,,main_w1_handler0,2063084,7844416,False,,,,1828838,slurm,,132112264.0,corral-repl,,"""fa59ad56435611e4ad41005056a52a46""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16992257.0,,history,"[{'__index__': 0, 'input_variants': 16997216}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16992259}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16992258}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17159737,1411518605.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 00:40:35.711359,50891,59429.0,vcf,628.0
2014-09-23 19:05:38.862967,roundup_single,1411519150.0,0,1.0,,,main_w2_handler0,2063064,7844287,False,,,,1828684,slurm,,132112264.0,corral-repl,,"""8babbeb4435411e4aed9005056a51846""","[{""__index__"": 0, ""additional_annotation_name"": ""DP""}, {""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,50,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""SNP""",1,16991954.0,,history,"[{'__index__': 0, 'input_variants': 16997014}]","[{""__index__"": 0, ""rod_bind_type"": {""rod_bind_type_selector"": ""hapmap"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""15.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 5, ""input_rod"": 16991959}}, {""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""omni"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 6, ""input_rod"": 16991957}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16991955}}, {""__index__"": 3, ""rod_bind_type"": {""rod_bind_type_selector"": ""custom"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""10.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""False""}, ""custom_rod_name"": ""Unknown"", ""__current_case__"": 8, ""input_rod"": 16991958}}]",32.0,3199905909,fasta,,,8264099411,vcf,41194962905,vcf,7572857398.0,vcf,7398865818.0,vcf,,,,17159737,1411515761.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 00:39:14.008993,50891,4699334.0,vcf,3389.0
2014-09-24 07:19:40.212405,roundup_single,1411558251.0,0,1.0,,,main_w2_handler1,2063897,7846925,False,,,,1831929,slurm,,132112264.0,corral-repl,,"""1c4ba13a43bb11e4ae18005056a51846""","[{""__index__"": 0, ""additional_annotation_name"": ""DP""}, {""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,50,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""SNP""",1,16913530.0,,history,"[{'__index__': 0, 'input_variants': 17001580}]","[{""__index__"": 0, ""rod_bind_type"": {""rod_bind_type_selector"": ""hapmap"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""15.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 5, ""input_rod"": 16913528}}, {""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""omni"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 6, ""input_rod"": 16913525}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16913527}}, {""__index__"": 3, ""rod_bind_type"": {""rod_bind_type_selector"": ""custom"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""10.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""False""}, ""custom_rod_name"": ""Unknown"", ""__current_case__"": 8, ""input_rod"": 16913486}}]",32.0,3199905909,fasta,,,8264099411,vcf,41194962905,vcf,7572857398.0,vcf,7398865818.0,vcf,,,,17173559,1411556030.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 11:30:53.740789,50891,4327115.0,vcf,2221.0
2014-09-24 07:15:01.617568,roundup_single,1411557881.0,0,1.0,,,main_w1_handler1,2063894,7846870,False,,,,1832167,slurm,,132112264.0,corral-repl,,"""72985f2a43ba11e49540005056a52a46""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16913530.0,,history,"[{'__index__': 0, 'input_variants': 17001465}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16913529}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16913527}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17173559,1411557333.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 11:24:44.814577,50891,40867.0,vcf,548.0
2014-09-24 07:19:41.925841,roundup_single,1411558472.0,0,1.0,,,main_w1_handler1,2063897,7846926,False,,,,1832263,slurm,,132112264.0,corral-repl,,"""1c4ba13a43bb11e4ae18005056a51846""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16913530.0,,history,"[{'__index__': 0, 'input_variants': 17001582}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16913529}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16913527}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17173559,1411557891.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 11:34:34.555675,50891,42181.0,vcf,581.0
2014-09-24 07:17:09.729483,roundup_single,1411561667.0,0,1.0,,,main_w1_handler0,2063896,7846899,False,,,,1832397,slurm,,132112264.0,corral-repl,,"""bff066dc43ba11e48182005056a52a46""","[{""__index__"": 0, ""additional_annotation_name"": ""DP""}, {""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,50,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""SNP""",1,16913530.0,,history,"[{'__index__': 0, 'input_variants': 17001524}]","[{""__index__"": 0, ""rod_bind_type"": {""rod_bind_type_selector"": ""hapmap"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""15.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 5, ""input_rod"": 16913528}}, {""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""omni"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 6, ""input_rod"": 16913525}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16913527}}, {""__index__"": 3, ""rod_bind_type"": {""rod_bind_type_selector"": ""custom"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""10.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""False""}, ""custom_rod_name"": ""Unknown"", ""__current_case__"": 8, ""input_rod"": 16913486}}]",32.0,3199905909,fasta,,,8264099411,vcf,41194962905,vcf,7572857398.0,vcf,7398865818.0,vcf,,,,17173559,1411558585.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 12:27:50.136418,50891,4279787.0,vcf,3082.0
2014-09-24 07:17:12.006728,roundup_single,1411558782.0,0,1.0,,,main_w2_handler0,2063896,7846900,False,,,,1832331,slurm,,132112264.0,corral-repl,,"""bff066dc43ba11e48182005056a52a46""","[{""__index__"": 1, ""additional_annotation_name"": ""FS""}, {""__index__"": 2, ""additional_annotation_name"": ""MQRankSum""}, {""__index__"": 3, ""additional_annotation_name"": ""ReadPosRankSum""}]",1,advanced,1.0,min_num,5,0.001,[],1,100,30,20.0,80.0,1.0,8.0,2.15,99.0,"100.0, 99.9, 99.0, 90.0","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""INDEL""",1,16913530.0,,history,"[{'__index__': 0, 'input_variants': 17001526}]","[{""__index__"": 1, ""rod_bind_type"": {""rod_bind_type_selector"": ""indels"", ""rod_training_type"": {""training"": ""True"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""12.0"", ""bad"": ""False"", ""truth"": ""True"", ""known"": ""False""}, ""__current_case__"": 7, ""input_rod"": 16913529}}, {""__index__"": 2, ""rod_bind_type"": {""rod_bind_type_selector"": ""dbsnp"", ""rod_training_type"": {""training"": ""False"", ""__current_case__"": 1, ""rod_training_type_selector"": ""is_training_truth_known"", ""prior"": ""2.0"", ""bad"": ""False"", ""truth"": ""False"", ""known"": ""True""}, ""__current_case__"": 3, ""input_rod"": 16913527}}]",32.0,3199905909,fasta,,,90199019,vcf,7572857398,vcf,,,,,,,,17173559,1411558258.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,0.0.4,,2014-09-24 11:39:47.085163,50891,36830.0,vcf,524.0
