chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.barcode_tag,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-25 06:15:23.776822,slurm_normal_16gb,1440487036.0,0,,1.0,main_w1_handler0,2409223,10194044,False,,17592536,bam,4464129.roundup,slurm,,132112168.0,corral-repl,,"""8af1f00c4af011e585d3005056a51846""","""True""",,"""/galaxy-repl/main/files/012/203/dataset_12203125.dat""",[],"""dm6_iso_all""","""SUM_OF_BASE_QUALITIES""",20896539,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24758913.0,1440487020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-25 07:17:20.005007,58185.0,16.0
,,2015-08-25 12:41:30.933624,slurm_normal_16gb,1440506844.0,0,,1.0,main_w1_handler1,2418320,10195801,False,,31235243,bam,4466396.roundup,slurm,,132112168.0,corral-repl,,"""968657564b2611e592bb005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20899413,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24356078.0,1440506729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-25 12:47:27.133217,67076.0,115.0
,,2015-08-25 14:35:49.173420,slurm_normal_16gb,1440514135.0,0,,1.0,main_w2_handler1,2418514,10196766,False,,31047039,bam,4467352.roundup,slurm,,132112168.0,corral-repl,,"""893df90e4b3611e5b6a7005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20900972,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24356078.0,1440514052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-25 14:48:57.710666,67076.0,83.0
,,2015-08-25 16:21:20.848735,slurm_normal_16gb,1440520002.0,0,,1.0,main_w1_handler1,2418613,10197683,False,,29485183,bam,4468207.roundup,slurm,,132112168.0,corral-repl,,"""4bcfbaa84b4511e59b7d005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20902384,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24691504.0,1440519890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-25 16:26:46.565078,67794.0,112.0
,,2015-08-25 16:24:47.719862,slurm_normal_16gb,1440520009.0,0,,1.0,main_w2_handler1,2414860,10197746,False,,17492456,bam,4468210.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20893985,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24818595.0,1440519909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-25 16:26:53.361062,68149.0,100.0
,,2015-08-25 19:19:50.474523,slurm_normal_16gb,1440530499.0,0,,1.0,main_w2_handler0,2414860,10198862,False,,10686121,bam,4469381.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20904455,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24818595.0,1440530414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-25 19:21:42.107002,68149.0,85.0
,,2015-09-21 21:54:37.878784,slurm_normal_16gb,1442872678.0,0,,1.0,main_w2_handler1,2430026,10377033,False,,409815156,bam,4658037.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",21200134,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,25033179.0,1442872498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-21 21:58:05.390445,53774.0,180.0
,,2015-08-26 00:09:23.448592,slurm_normal_16gb,1440548150.0,0,,1.0,main_w1_handler2,2419394,10200434,False,,33425489,bam,4470836.roundup,slurm,,132112168.0,corral-repl,,"""a340806a4b8611e58fb6005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20906683,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24748925.0,1440548107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-26 00:15:59.447332,67959.0,43.0
,,2015-12-10 11:06:40.408384,slurm_normal_16gb,1449745717.0,0,,1.0,main_w1_handler0,2485173,11138164,False,,10282451,bam,5406535.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",22386752,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,26695248.0,1449745636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-10 11:08:40.603104,71718.0,81.0
,,2015-08-26 09:38:11.193987,slurm_normal_16gb,1440582190.0,0,,1.0,main_w1_handler0,2419873,10202035,False,,29485174,bam,4472510.roundup,slurm,,132112168.0,corral-repl,,"""1fe935224bd611e5b6f9005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20909497,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24691504.0,1440582044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-26 09:43:15.747939,67794.0,146.0
,,2015-10-26 09:11:42.671260,slurm_normal_16gb,1445851220.0,0,,1.0,main_w1_handler1,2485187,10730129,False,,27717763,bam,4991751.roundup,slurm,,132112168.0,corral-repl,,"""6ea03a427bc111e58a01005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",21743404,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,25694008.0,1445851149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-26 09:20:22.188447,71274.0,71.0
,,2015-08-26 16:30:04.837178,slurm_normal_16gb,1440606822.0,0,,1.0,main_w2_handler0,2414860,10205335,False,,27864612,bam,4474874.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20916789,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24818595.0,1440606695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-26 16:33:47.529896,68149.0,127.0
,,2015-08-26 17:03:22.327420,slurm_normal_16gb,1440608759.0,0,,1.0,main_w1_handler1,2414860,10205570,False,,27864612,bam,4475121.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20916789,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24818595.0,1440608628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-26 17:06:04.335999,68149.0,131.0
,,2015-08-30 02:31:12.615172,slurm_normal_16gb,1440902304.0,0,,1.0,main_w2_handler1,2423256,10223632,False,,31235243,bam,4495807.roundup,slurm,,132112168.0,corral-repl,,"""2a3c33944ebf11e59c21005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20952833,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24902730.0,1440902148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 02:38:26.506741,66765.0,156.0
,,2015-08-30 02:14:24.042238,slurm_normal_16gb,1440901072.0,0,,1.0,main_w1_handler0,2423251,10223496,False,,13353738,bam,4495717.roundup,slurm,,132112168.0,corral-repl,,"""c6d05bd44ebc11e589e4005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20952683,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",32.0,,24917022.0,1440900986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 02:17:56.184881,67875.0,86.0
,,2015-08-27 07:46:07.853424,slurm_normal_16gb,1440661718.0,0,,1.0,main_w1_handler0,2419408,10208812,False,,996,bam,4478688.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/mm9.len""",[],"""mm9""","""SUM_OF_BASE_QUALITIES""",20923855,,,"""10""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24806640.0,1440661620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-27 07:48:42.645489,68013.0,98.0
,,2015-09-21 15:07:28.016740,slurm_normal_16gb,1442851161.0,0,,1.0,main_w1_handler1,2444773,10373784,False,,30665133,bam,4655227.roundup,slurm,,132112168.0,corral-repl,,"""6bd64460607211e5a00e005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",21195432,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25121764.0,1442851072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-21 15:59:24.700455,69067.0,89.0
,,2015-08-30 08:06:13.425051,slurm_normal_16gb,1440922310.0,0,,1.0,main_w2_handler0,2423368,10224681,False,,30536492,bam,4496848.roundup,slurm,,132112168.0,corral-repl,,"""f5c198324eed11e59701005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20954301,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24918700.0,1440922207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 08:11:53.904249,68049.0,103.0
,,2015-08-30 03:25:33.023494,slurm_normal_16gb,1440905308.0,0,,1.0,main_w1_handler2,2423270,10223741,False,,10148970,bam,4495919.roundup,slurm,,132112168.0,corral-repl,,"""bbb5691a4ec611e5a991005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20952963,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",32.0,,24917022.0,1440905250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 03:28:31.752529,67875.0,58.0
,,2015-08-27 18:18:57.947813,slurm_normal_16gb,1440699608.0,0,,1.0,main_w2_handler0,2420820,10211921,False,,2196,bam,4481837.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20928593,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24865964.0,1440699563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-27 18:20:10.520101,68243.0,45.0
,,2015-08-27 18:25:00.500584,slurm_normal_16gb,1440700700.0,0,,1.0,main_w1_handler1,2421475,10211985,False,,33537989,bam,4481964.roundup,slurm,,132112168.0,corral-repl,,"""e64d260c4ce811e592bb005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20928673,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24516665.0,1440700621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-27 18:38:24.754751,67429.0,79.0
,,2015-08-30 20:49:09.523739,slurm_normal_16gb,1440968067.0,0,,1.0,main_w2_handler1,2423661,10226759,False,,33660069,bam,4499236.roundup,slurm,,132112168.0,corral-repl,,"""82bc763e4f5811e58355005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20957117,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24231319.0,1440967963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 20:54:31.051193,66579.0,104.0
,,2015-08-27 22:12:39.844328,slurm_normal_16gb,1440713703.0,0,,1.0,main_w1_handler1,2421632,10213518,False,,33671145,bam,4483741.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20930925,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24231319.0,1440713584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-27 22:15:08.244756,66579.0,119.0
,,2015-09-21 17:53:01.798100,slurm_normal_16gb,1442858081.0,0,,1.0,main_w2_handler0,2439893,10375057,False,,13642759,bam,4656113.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21197192,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25300856.0,1442858005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-21 17:54:51.796383,68993.0,76.0
,,2015-09-21 17:52:59.158683,slurm_normal_16gb,1442858271.0,0,,1.0,main_w1_handler2,2439893,10375055,False,,10241798,bam,4656125.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21197190,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25300856.0,1442858100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-21 17:57:58.262623,68993.0,171.0
,,2015-09-21 17:53:00.274676,slurm_normal_16gb,1442858357.0,0,,1.0,main_w1_handler0,2439893,10375056,False,,10312595,bam,4656151.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21197191,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25300856.0,1442858290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-21 17:59:25.019830,68993.0,67.0
,,2015-08-30 09:53:23.559286,slurm_normal_16gb,1440928731.0,0,,1.0,main_w1_handler2,2423401,10224967,False,,9336560,bam,4497106.roundup,slurm,,132112168.0,corral-repl,,"""e8bb47784efc11e59c21005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20954660,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24918700.0,1440928716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 09:58:54.341371,68049.0,15.0
,,2015-08-28 17:43:53.774682,slurm_normal_16gb,1440783942.0,0,,1.0,main_w1_handler2,2422314,10217502,False,,479352,bam,4488172.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",20940363,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24832178.0,1440783854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-28 17:45:48.091856,68169.0,88.0
,,2015-08-28 19:08:38.484722,slurm_normal_16gb,1440789515.0,0,,1.0,main_w1_handler1,2422477,10218731,False,,31047041,bam,4488759.roundup,slurm,,132112168.0,corral-repl,,"""20fa81944db811e586ac005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20943617,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24791244.0,1440789412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-28 19:18:38.693913,68058.0,103.0
,,2015-08-28 19:10:14.291760,slurm_normal_16gb,1440789642.0,0,,1.0,main_w1_handler2,2422479,10218774,False,,31047041,bam,4488777.roundup,slurm,,132112168.0,corral-repl,,"""577a90e24db811e586ac005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20943718,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24791244.0,1440789535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-28 19:20:46.349143,68058.0,107.0
,,2015-08-28 19:07:16.007659,slurm_normal_16gb,1440790098.0,0,,1.0,main_w2_handler0,2416504,10218695,False,,31047041,bam,4488832.roundup,slurm,,132112168.0,corral-repl,,"""f28f91144db711e589e4005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20943567,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24791244.0,1440789989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-28 19:28:21.983869,68058.0,109.0
,,2015-08-30 09:53:24.451763,slurm_normal_16gb,1440928692.0,0,,1.0,main_w1_handler2,2423401,10224968,False,,9270649,bam,4497103.roundup,slurm,,132112168.0,corral-repl,,"""e8bb47784efc11e59c21005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20954661,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24918700.0,1440928674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 09:58:15.183663,68049.0,18.0
,,2015-08-30 09:53:22.714036,slurm_normal_16gb,1440928667.0,0,,1.0,main_w2_handler0,2423401,10224966,False,,12270174,bam,4497102.roundup,slurm,,132112168.0,corral-repl,,"""e8bb47784efc11e59c21005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20954659,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24918700.0,1440928635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 09:57:49.317216,68049.0,32.0
,,2015-08-28 23:58:58.798930,slurm_normal_16gb,1440806794.0,0,,1.0,main_w1_handler1,2416727,10219835,False,,23974,bam,4490580.roundup,slurm,,132112168.0,corral-repl,,"""b54629e84de011e5b539005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20945467,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24904168.0,1440806723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-29 00:06:36.919326,67637.0,71.0
,,2015-08-29 00:12:51.052469,slurm_normal_16gb,1440807573.0,0,,1.0,main_w2_handler0,2422639,10219904,False,,23971,bam,4490675.roundup,slurm,,132112168.0,corral-repl,,"""a5d9394e4de211e5b539005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20945605,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24904168.0,1440807503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-29 00:19:36.306127,67637.0,70.0
,,2015-08-29 04:58:14.620457,slurm_normal_16gb,1440824505.0,0,,1.0,main_w1_handler2,2422759,10220542,False,,29485183,bam,4491932.roundup,slurm,,132112168.0,corral-repl,,"""802fc6044e0a11e5a060005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20947041,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24907604.0,1440824446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-29 05:01:49.200456,66121.0,59.0
,,2015-08-30 02:14:25.314698,slurm_normal_16gb,1440901170.0,0,,1.0,main_w1_handler1,2423251,10223497,False,,13351964,bam,4495721.roundup,slurm,,132112168.0,corral-repl,,"""c6d05bd44ebc11e589e4005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20952684,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",32.0,,24917022.0,1440901090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 02:19:32.790649,67875.0,80.0
,,2015-08-30 02:14:26.188041,slurm_normal_16gb,1440901217.0,0,,1.0,main_w1_handler2,2423251,10223498,False,,13360685,bam,4495723.roundup,slurm,,132112168.0,corral-repl,,"""c6d05bd44ebc11e589e4005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20952685,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",32.0,,24917022.0,1440901180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 02:20:20.216709,67875.0,37.0
,,2015-08-30 03:25:31.062794,slurm_normal_16gb,1440905338.0,0,,1.0,main_w2_handler0,2423270,10223740,False,,10127561,bam,4495923.roundup,slurm,,132112168.0,corral-repl,,"""bbb5691a4ec611e5a991005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20952962,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",32.0,,24917022.0,1440905323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-30 03:29:01.550654,67875.0,15.0
