chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_contig_length_discordance,parameters.allow_incomplete_dict_concordance,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-01 11:04:54.176227,slurm_normal_16gb,1456831135.0,0,,1.0,main_w2_handler1,2617216,11979429,False,,153947329,bam,6210979.roundup,slurm,,132112168.0,corral-repl,,"""6881c3acdf9d11e59c8d005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23569853,,1,23569823,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28722614.0,1456831015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-01 11:18:59.815394,58017.0,120.0
,,2016-03-01 13:44:11.595354,slurm_normal_16gb,1456840614.0,0,,1.0,main_w2_handler1,2617400,11980898,False,,131650140,bam,6212726.roundup,slurm,,132112168.0,corral-repl,,"""aa020902dfb311e5b363005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23571663,,1,23571643,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28726800.0,1456840498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-01 13:56:57.744049,58017.0,116.0
,,2016-03-01 14:01:17.750851,slurm_normal_16gb,1456842191.0,0,,1.0,main_w2_handler0,2617427,11981153,False,,155983114,bam,6213040.roundup,slurm,,132112168.0,corral-repl,,"""0c55e5d6dfb611e58fea005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23572074,,1,23572042,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28726800.0,1456842071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-01 14:23:16.502621,58017.0,120.0
,,2016-03-01 14:21:16.575858,slurm_normal_16gb,1456843195.0,0,,1.0,main_w1_handler2,2617443,11981712,False,,154687292,bam,6213321.roundup,slurm,,132112168.0,corral-repl,,"""d6e6e96adfb811e58d49005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23572689,,1,23572665,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28726800.0,1456843116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-01 14:40:01.531950,58017.0,79.0
,,2016-09-09 12:56:24.666507,slurm_normal_16gb,1473426696.0,0,,1.0,main_w3_handler1,2815298,13815248,False,,107783570,bam,8036682.roundup,slurm,,132112168.0,corral-repl,,"""cb128886768c11e68b25005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57897ee05b2d3f8d6'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5919cbdf560b0a372'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,32863942.0,1473426481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-09-09 13:11:39.555643,83620.0,215.0
,,2016-10-13 10:27:12.591144,slurm_normal_16gb,1476355154.0,0,,1.0,main_w4_handler0,2853252,14071967,False,,30041357,bam,8289016.roundup,slurm,,132112168.0,corral-repl,,"""96d21d80912f11e6958d005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe9383428ca5a39c'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b6bef300f79d67'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,33650914.0,1476355065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-10-13 10:39:16.569755,56382.0,89.0
,,2016-05-04 09:14:46.951221,slurm_normal_16gb,1462354403.0,0,,1.0,main_w2_handler1,2694038,12766584,False,,171460910,bam,6970288.roundup,slurm,,132112168.0,corral-repl,,"""9dd14a8811d811e681a0005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f8291fe20d4c1e4'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0eff64bf5524562'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30030862.0,1462354326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-04 09:33:27.515624,56382.0,77.0
,,2016-05-04 09:27:46.309343,slurm_normal_16gb,1462355144.0,0,,1.0,main_w1_handler1,2694130,12766891,False,,136799193,bam,6970566.roundup,slurm,,132112168.0,corral-repl,,"""71ac690e11da11e6b522005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592a1745011d9eaff'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a877f0fd7917e401'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30030862.0,1462355012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-04 09:45:52.101500,56382.0,132.0
,,2016-03-16 13:43:38.658304,slurm_normal_16gb,1458137249.0,0,,1.0,main_w1_handler1,2630112,12154833,False,,139864679,bam,6371696.roundup,slurm,,132112168.0,corral-repl,,"""13d4fd6aeb7d11e5a591005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23866225,,1,23866183,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29018632.0,1458136875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-16 14:07:31.252988,58017.0,374.0
,,2016-06-23 07:16:51.148634,slurm_normal_16gb,1466667258.0,0,,1.0,main_w2_handler1,2747628,13244279,False,,138154991,bam,7430290.roundup,slurm,,132112168.0,corral-repl,,"""71ee75a6391211e6aa09005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9e2762f96f29305'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5584a9d77fef59642'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31037795.0,1466667132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-06-23 07:34:21.245079,56382.0,126.0
,,2016-05-04 12:31:31.170198,slurm_normal_16gb,1462371041.0,0,,1.0,main_w2_handler0,2694309,12768714,False,,229452455,bam,6973746.roundup,slurm,,132112168.0,corral-repl,,"""182c620211f411e681a0005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5954ff388bb570782'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be73d15d82d111e'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30034406.0,1462370887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-04 14:10:44.850930,56382.0,154.0
,,2016-06-24 09:12:33.463823,slurm_normal_16gb,1466774874.0,0,,1.0,main_w1_handler1,2747643,13253251,False,,256007225,bam,7441353.roundup,slurm,,132112168.0,corral-repl,,"""c610697639eb11e68dbf005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574c428f9bb743875'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d44c7d53658fe60'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31037795.0,1466774702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-06-24 13:27:55.752313,56382.0,172.0
,,2016-06-27 08:25:39.546251,slurm_normal_16gb,1467016752.0,0,,1.0,main_w1_handler1,2748778,13265309,False,,128041034,bam,7453626.roundup,slurm,,132112168.0,corral-repl,,"""b8a669963c4011e6bfc7005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6f7c764b6b3a81b'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5912b09a989379a63'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31096923.0,1467016611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-06-27 08:39:14.833254,56382.0,141.0
,,2016-06-27 12:36:55.895393,slurm_normal_16gb,1467031830.0,0,,1.0,main_w2_handler1,2750721,13266657,False,,128041034,bam,7454988.roundup,slurm,,132112168.0,corral-repl,,"""d233a3b03c6311e6a9f9005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559eaef85cc92abd1'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f83e08e324dfdc31'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31101080.0,1467031672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-06-27 12:50:33.032427,56382.0,158.0
,,2016-06-27 12:56:52.352988,slurm_normal_16gb,1467033202.0,0,,1.0,main_w2_handler1,2750737,13266789,False,,142339330,bam,7455116.roundup,slurm,,132112168.0,corral-repl,,"""9b8526923c6611e689ac005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183b13d206ed64b7'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e46d7a00af88d7c'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31101080.0,1467033104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-06-27 13:13:25.212088,56382.0,98.0
,,2016-06-28 07:43:14.329753,slurm_normal_16gb,1467101526.0,0,,1.0,main_w1_handler0,2750735,13275017,False,,136827538,bam,7464281.roundup,slurm,,132112168.0,corral-repl,,"""f408d7303d0311e6989f005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d70584bbff7bf5f6'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe0207fcfa761a02'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31129133.0,1467101298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-06-28 08:12:11.192061,56382.0,228.0
,,2016-05-10 09:06:17.652049,slurm_normal_16gb,1462913003.0,0,,1.0,main_w1_handler0,2696722,12842760,False,,245642031,bam,7048219.roundup,slurm,,132112168.0,corral-repl,,"""699f457a168e11e69962005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5711163a2104ffcbc'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a087cf19d83a0ef'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30124995.0,1462912640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-10 20:43:26.151283,56382.0,363.0
,,2016-03-07 14:43:41.191078,slurm_normal_16gb,1457363164.0,0,,1.0,main_w2_handler0,2623917,12054696,False,,84896483,bam,6279390.roundup,slurm,,132112168.0,corral-repl,,"""f8e1a8f2e47211e58e80005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23718498,,1,23718406,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28854577.0,1457363042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 15:06:19.678013,58017.0,122.0
,,2016-05-10 09:18:25.285495,slurm_normal_16gb,1462922654.0,0,,1.0,main_w1_handler1,2700433,12842846,False,,155722831,bam,7049819.roundup,slurm,,132112168.0,corral-repl,,"""20324cdc169011e693b9005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532f5d04be3542748'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b162d39f53c0ce30'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30124995.0,1462922435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-10 23:24:16.533986,56382.0,219.0
,,2016-03-07 09:53:22.263243,slurm_normal_16gb,1457346103.0,0,,1.0,main_w1_handler0,2623563,12049570,False,,133306623,bam,6275681.roundup,slurm,,132112168.0,corral-repl,,"""6ad1c628e44a11e592ac005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23712127,,1,23711774,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457345918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 10:21:45.565783,58017.0,185.0
,,2016-03-07 09:45:44.896762,slurm_normal_16gb,1457346287.0,0,,1.0,main_w1_handler2,2617525,12048527,False,,307779488,bam,6275720.roundup,slurm,,132112168.0,corral-repl,,"""590382cae44911e596f4005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23711030,,1,23710985,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457346117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 10:24:50.712181,58017.0,170.0
,,2016-03-07 10:31:23.696783,slurm_normal_16gb,1457348500.0,0,,1.0,main_w2_handler1,2623596,12050459,False,,162069844,bam,6276090.roundup,slurm,,132112168.0,corral-repl,,"""b7224f7ae44f11e58af8005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23713292,,1,23713272,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457348423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 11:01:45.358024,58017.0,77.0
,,2016-03-07 10:54:48.693669,slurm_normal_16gb,1457350094.0,0,,1.0,main_w1_handler2,2623646,12050615,False,,184741001,bam,6276342.roundup,slurm,,132112168.0,corral-repl,,"""0082cf2ae45311e58f53005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23713477,,1,23713463,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457349993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 11:28:18.228490,58017.0,101.0
,,2016-03-07 10:45:52.246595,slurm_normal_16gb,1457350191.0,0,,1.0,main_w1_handler0,2623633,12050561,False,,232150052,bam,6276379.roundup,slurm,,132112168.0,corral-repl,,"""bfea4f2ae45111e599a5005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23713415,,1,23713365,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457350104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 11:29:55.456440,58017.0,87.0
,,2016-03-07 11:07:24.601456,slurm_normal_16gb,1457351771.0,0,,1.0,main_w1_handler2,2623654,12050685,False,,175169509,bam,6276630.roundup,slurm,,132112168.0,corral-repl,,"""c1cd9632e45411e5aa4a005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23713571,,1,23713525,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457351612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 11:56:14.757071,58017.0,159.0
,,2016-03-07 11:34:43.478201,slurm_normal_16gb,1457351917.0,0,,1.0,main_w1_handler1,2623666,12050840,False,,217215219,bam,6276671.roundup,slurm,,132112168.0,corral-repl,,"""90a48652e45811e58af8005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23713808,,1,23713624,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457351783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 11:58:41.721982,58017.0,134.0
,,2016-03-07 12:22:04.528592,slurm_normal_16gb,1457355267.0,0,,1.0,main_w1_handler1,2623706,12051242,False,,219352917,bam,6277377.roundup,slurm,,132112168.0,corral-repl,,"""3127129ce45f11e5b5d2005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23714400,,1,23714378,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28851098.0,1457355094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 12:54:31.364494,58017.0,173.0
,,2016-03-07 14:00:18.355675,slurm_normal_16gb,1457360293.0,0,,1.0,main_w2_handler1,2623841,12052112,False,,102031881,bam,6278601.roundup,slurm,,132112168.0,corral-repl,,"""e72399c8e46c11e58e80005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23715644,,1,23715594,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28854577.0,1457360176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 14:18:16.703241,58017.0,117.0
,,2016-03-07 14:18:14.711836,slurm_normal_16gb,1457361229.0,0,,1.0,main_w1_handler2,2623855,12053267,False,,91368714,bam,6278900.roundup,slurm,,132112168.0,corral-repl,,"""6b1bb844e46f11e58af8005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23716914,,1,23716333,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28854577.0,1457361172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 14:33:51.931758,58017.0,57.0
,,2016-03-07 14:27:21.147936,slurm_normal_16gb,1457362028.0,0,,1.0,main_w1_handler0,2623894,12053911,False,,135462212,bam,6279096.roundup,slurm,,132112168.0,corral-repl,,"""ad3eb59ae47011e596f4005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23717613,,1,23717411,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28854577.0,1457361956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 14:47:11.444423,58017.0,72.0
,,2016-03-07 14:34:47.616244,slurm_normal_16gb,1457365288.0,0,,1.0,main_w2_handler1,2623905,12054538,False,,136967927,bam,6279826.roundup,slurm,,132112168.0,corral-repl,,"""b8c6ee22e47111e592ac005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23718262,,1,23718067,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28854577.0,1457365050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-03-07 15:41:32.841107,58017.0,238.0
,,2016-06-29 09:18:59.136853,slurm_normal_16gb,1467374787.0,0,,1.0,main_w1_handler0,2751968,13285550,False,,150749877,bam,7507039.roundup,slurm,,132112168.0,corral-repl,,"""7f84b10e3dda11e68fb5005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""25636570""",,1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532aee7f9e3c1d067'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31164692.0,1467374678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-07-01 12:06:30.571185,56382.0,109.0
,,2016-07-01 12:13:05.343484,slurm_normal_16gb,1467375973.0,0,,1.0,main_w1_handler0,2755088,13305309,False,,125484304,bam,7507162.roundup,slurm,,132112168.0,corral-repl,,"""27d699f23f8511e69360005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8026f3550a0b422'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56704bc5eb11cf963'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31220194.0,1467375892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-07-01 12:26:15.040895,56382.0,81.0
,,2016-09-13 20:36:11.546586,slurm_normal_16gb,1473810678.0,0,,1.0,main_w3_handler0,2819457,13845365,False,,291259953,bam,8069025.roundup,slurm,,132112168.0,corral-repl,,"""b1b7d9e679f111e6b752005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7a2bff5963471e3'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0b114852bef3209'}]",history,"""LENIENT""",32.0,9932.0,fasta,,32162369.0,1473810588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-09-13 23:51:20.511854,36661.0,90.0
,,2016-09-13 20:25:05.269562,slurm_normal_16gb,1473810435.0,0,,1.0,main_w4_handler0,2819445,13845282,False,,376448822,bam,8069008.roundup,slurm,,132112168.0,corral-repl,,"""241dea6879f011e68325005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0ce89ce9a8847d4'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caf6264cf6a3249e'}]",history,"""LENIENT""",32.0,9932.0,fasta,,32162369.0,1473810307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-09-13 23:47:17.580690,36661.0,128.0
,,2016-05-16 14:17:03.238530,slurm_normal_16gb,1463421893.0,0,,1.0,main_w2_handler0,2707538,12908978,False,,247385942,bam,7104435.roundup,slurm,,132112168.0,corral-repl,,"""d83b0abe1b7011e68ef8005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e7fcb06af4cb2e5'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5961ed31e7ac3a557'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30263715.0,1463421711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-16 18:05:14.861919,56382.0,182.0
,,2016-05-16 10:37:47.321303,slurm_normal_16gb,1463430278.0,0,,1.0,main_w2_handler0,2702379,12907169,False,,143671716,bam,7105452.roundup,slurm,,132112168.0,corral-repl,,"""33b950d61b5211e6af40005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff191ec846c81b08'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c1a4bb481c93ec2'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30259315.0,1463430154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-16 20:24:46.974104,56382.0,124.0
,,2016-07-07 14:52:24.364357,slurm_normal_16gb,1467906440.0,0,,1.0,main_w1_handler1,2760141,13353746,False,,219162680,bam,7563972.roundup,slurm,,132112168.0,corral-repl,,"""65d9554c445211e6805c005056a51846""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bb104333fa99cf4'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598a42fbc28da84a0'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,31324651.0,1467906279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-07-07 15:47:24.169918,56382.0,161.0
,,2016-05-16 14:29:20.580935,slurm_normal_16gb,1463422177.0,0,,1.0,main_w2_handler0,2707599,12909038,False,,172418754,bam,7104455.roundup,slurm,,132112168.0,corral-repl,,"""907b45c01b7211e69464005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52755736f101e09f0'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5448fc6e1ee440b29'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30263715.0,1463422076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-17 15:09:15.128994,56382.0,101.0
,,2016-05-20 13:15:56.851713,slurm_normal_16gb,1463751555.0,0,,1.0,main_w2_handler1,2712553,12948556,False,,187842347,bam,7142733.roundup,slurm,,132112168.0,corral-repl,,"""f1a52ad81e8c11e69ac2005056a52a46""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eecbef6a937c1260'}]",1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2839cbb4b3df8b'}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,30343530.0,1463751373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2016-05-20 13:39:17.704432,56382.0,182.0
