annot,annot_filetype,create_time,destination_id,end_epoch,exit_code,files_0|input,files_0|input_filetype,files_1|input,files_1|input_filetype,files_2|input,files_2|input_filetype,files_3|input,files_3|input_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_operon,input_operon_filetype,input_ref,input_ref_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annot.values,parameters.chromInfo,parameters.dbkey,parameters.files,parameters.files_0|input|__identifier__,parameters.gene_selection,parameters.input_operon.values,parameters.input_ref.values,parameters.input_size,parameters.min_contig,parameters.threshold_contig,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-01 17:52:36.221084,slurm_normal,1512152828.0,0,5377004,fasta,,,,,,,,1.0,main_w4_handler1,3349266,17665937,False,,,,,,11726830,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32679367}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41049639.0,1512152810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-01 18:28:04.906512,105358.0,18.0
,,2017-12-03 19:34:09.713286,slurm_normal,1512331336.0,0,1840872,fasta,,,,,,,,1.0,main_w3_handler0,3350630,17683998,False,,,,,,11748559,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32703369}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42420372.0,1512331318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-03 20:02:19.081409,,18.0
,,2017-12-04 03:48:09.159108,slurm_normal,1512359306.0,0,151172,fasta,,,,,,,,1.0,main_w3_handler1,3337774,17685960,False,,,,,,11750454,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711167}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512359298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:48:28.622832,,8.0
,,2017-12-04 03:41:51.203449,slurm_normal,1512358963.0,0,151172,fasta,,,,,,,,1.0,main_w3_handler0,3337774,17685936,False,,,,,,11750421,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711167}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512358945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:42:45.673820,,18.0
,,2017-12-04 03:41:51.766399,slurm_normal,1512358939.0,0,81223,fasta,,,,,,,,1.0,main_w4_handler1,3337774,17685937,False,,,,,,11750419,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711168}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512358921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:42:20.708914,,18.0
,,2017-12-04 03:48:10.329637,slurm_normal,1512359352.0,0,44462,fasta,,,,,,,,1.0,main_w3_handler1,3337774,17685962,False,,,,,,11750458,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711169}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512359344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:49:14.961252,,8.0
,,2017-12-04 03:48:10.845835,slurm_normal,1512359319.0,0,111453,fasta,,,,,,,,1.0,main_w4_handler1,3337774,17685963,False,,,,,,11750455,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711170}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512359311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:48:40.840349,,8.0
,,2017-12-04 04:38:39.409389,slurm_normal,1512362368.0,0,384733,fasta,,,,,,,,1.0,main_w3_handler1,3337774,17686145,False,,,,,,11750674,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711613}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512362328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 04:39:32.466392,,40.0
,,2017-12-04 03:48:09.773653,slurm_normal,1512359336.0,0,81223,fasta,,,,,,,,1.0,main_w3_handler1,3337774,17685961,False,,,,,,11750457,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711168}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512359329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:48:59.563615,,7.0
,,2017-12-04 03:41:52.461592,slurm_normal,1512358980.0,0,44462,fasta,,,,,,,,1.0,main_w3_handler0,3337774,17685938,False,,,,,,11750426,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711169}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512358971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:43:02.385413,,9.0
,,2017-12-04 03:41:52.939869,slurm_normal,1512358996.0,0,111453,fasta,,,,,,,,1.0,main_w3_handler0,3337774,17685939,False,,,,,,11750427,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32711170}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42224743.0,1512358986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-04 03:43:18.638120,,10.0
,,2018-01-20 09:52:36.304174,slurm_normal,1516441988.0,0,5436551,fasta,,,,,,,,1.0,main_w4_handler0,2603289,18093530,False,,,,,,12173035,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 33401686}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,43316776.0,1516441966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2018-01-20 09:53:10.399956,21007.0,22.0
,,2017-12-05 08:09:06.751969,slurm_normal,1512462169.0,0,5962129923,fasta,,,,,,,,1.0,main_w3_handler0,2863164,17699558,False,,,,,,11764191,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32732774}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42464341.0,1512461357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-05 08:22:53.189139,92726.0,812.0
,,2017-12-05 12:31:04.564680,slurm_normal,1512477092.0,0,24050845,fasta,,,,,,,,1.0,main_w3_handler1,3353423,17701530,False,,,,,,11766210,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32735210}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42464878.0,1512477072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-05 12:31:35.432188,54826.0,20.0
,,2017-12-06 15:22:30.107333,slurm_normal,1512573926.0,0,5400330,fasta,,,,,,,,1.0,main_w3_handler0,3309299,17720917,False,,,,,,11786380,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756255}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:25:41.578759,105358.0,8.0
,,2018-01-17 01:23:14.905791,slurm_normal,1516152213.0,0,3396832,fasta,,,,,,,,1.0,main_w4_handler0,3384532,18054754,False,,,,,,12132395,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 33274716}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,43129622.0,1516152201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2018-01-17 01:23:36.171968,119698.0,12.0
,,2017-12-06 13:12:25.782691,slurm_normal,1512566002.0,0,9746230,fasta,,,,,,,,1.0,main_w3_handler1,3023394,17718660,False,,,,,,11783695,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768992}]}}]",,"""prokaryotes""",,,"""6000000""","""500""","""0,1000""",32.0,,42494662.0,1512565979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:13:27.587156,52639.0,23.0
,,2017-12-06 13:36:51.800228,slurm_normal,1512567445.0,0,2197,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719372,False,,,,,,11784296,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768853}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512567426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:37:30.011318,,19.0
,,2017-12-06 13:50:30.604966,slurm_normal,1512569865.0,0,8455,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719621,False,,,,,,11785259,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768848}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:17:47.971878,,7.0
,,2017-12-06 13:44:43.642094,slurm_normal,1512567902.0,4,637,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719454,False,,,,,,11784466,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768635}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512567896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:45:05.450382,,6.0
,,2017-12-06 13:49:35.356906,slurm_normal,1512569003.0,0,1459897,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719553,False,,,,,,11784888,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768788}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:03:25.247452,,7.0
,,2017-12-06 13:50:24.144871,slurm_normal,1512568303.0,0,4264,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719617,False,,,,,,11784606,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768845}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:51:46.411138,,6.0
,,2017-12-06 13:49:02.789462,slurm_normal,1512568236.0,0,1287,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719495,False,,,,,,11784574,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768644}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:50:39.445477,,7.0
,,2017-12-06 13:49:38.370096,slurm_normal,1512568916.0,0,540484,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719557,False,,,,,,11784849,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768791}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:01:59.351206,,6.0
,,2017-12-06 13:49:00.128489,slurm_normal,1512568164.0,0,1551,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719489,False,,,,,,11784530,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768642}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:49:26.947173,,12.0
,,2017-12-06 13:49:28.125825,slurm_normal,1512569355.0,0,2461359,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719542,False,,,,,,11785039,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768766}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:09:18.864679,,8.0
,,2017-12-06 13:47:29.293437,slurm_normal,1512568081.0,4,390,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719476,False,,,,,,11784508,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768638}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:48:03.197239,,14.0
,,2017-12-06 13:50:22.333448,slurm_normal,1512569544.0,0,4801,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719614,False,,,,,,11785120,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768846}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:12:27.362280,,6.0
,,2017-12-06 13:49:36.580233,slurm_normal,1512568318.0,0,938757,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719555,False,,,,,,11784619,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768790}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:52:01.924261,,7.0
,,2017-12-06 13:49:59.331939,slurm_normal,1512569031.0,0,97540,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719585,False,,,,,,11784898,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768828}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:03:53.953486,,6.0
,,2017-12-06 13:50:04.647325,slurm_normal,1512568942.0,0,71254,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719594,False,,,,,,11784871,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768833}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:02:25.330232,,6.0
,,2017-12-06 13:49:46.895189,slurm_normal,1512568215.0,0,425365,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719568,False,,,,,,11784564,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768810}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:50:22.792917,,7.0
,,2017-12-06 13:50:36.491448,slurm_normal,1512569905.0,4,613,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719633,False,,,,,,11785289,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768858}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:18:26.027614,,5.0
,,2017-12-06 13:49:03.050758,slurm_normal,1512568954.0,4,410,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719497,False,,,,,,11784875,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768641}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:02:36.919163,,4.0
,,2017-12-06 13:49:48.315281,slurm_normal,1512568545.0,0,633685,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719570,False,,,,,,11784693,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768812}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:55:49.052736,,10.0
,,2017-12-06 13:50:00.531308,slurm_normal,1512569047.0,0,109889,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719587,False,,,,,,11784902,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768829}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:04:09.527371,,7.0
,,2017-12-06 13:49:04.752934,slurm_normal,1512568194.0,0,1551,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719499,False,,,,,,11784550,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768642}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:49:58.871915,,18.0
,,2017-12-06 13:49:06.918110,slurm_normal,1512568342.0,4,995,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719502,False,,,,,,11784625,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768649}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:52:24.083872,,10.0
,,2017-12-06 13:49:29.937525,slurm_normal,1512568775.0,0,2461359,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719546,False,,,,,,11784784,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768766}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:59:39.918666,,10.0
,,2017-12-06 13:50:05.135416,slurm_normal,1512568498.0,0,109889,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719595,False,,,,,,11784676,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768829}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:55:04.168352,,7.0
,,2017-12-06 13:49:46.420624,slurm_normal,1512568502.0,0,369373,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719567,False,,,,,,11784677,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768818}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512568491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 13:55:08.803363,,11.0
,,2017-12-06 13:49:55.854996,slurm_normal,1512569307.0,0,332943,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719579,False,,,,,,11785016,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768823}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:08:31.018669,,7.0
