create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-23 15:25:36.149104,slurm_normal,1490282768.0,1.0,1.0,main_w3_handler0,3042885,15376832,False,,25596,fasta,9514783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28895443}]",32.0,,36812624,1490282751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-23 15:26:11.561018,,17.0
2017-02-22 13:26:57.000883,slurm_normal,1487770043.0,1.0,1.0,main_w3_handler0,3005545,15106611,False,,4591993,fasta,9261602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28461273}]",32.0,,36220235,1487770025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:27:28.930018,,18.0
2017-02-22 13:30:27.795549,slurm_normal,1487770241.0,1.0,1.0,main_w3_handler1,3005510,15106674,False,,4591993,fasta,9261693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28461295}]",32.0,,36220065,1487770233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:30:42.681644,,8.0
2017-02-22 13:29:42.117774,slurm_normal,1487770217.0,1.0,1.0,main_w4_handler0,3005510,15106665,False,,2686549,fasta,9261685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28461297}]",32.0,,36220065,1487770209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:30:19.981123,,8.0
2017-02-22 13:35:45.833175,slurm_normal,1487770790.0,1.0,1.0,main_w4_handler0,3005509,15106737,False,,2686549,fasta,9261749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28461375}]",32.0,,36220031,1487770558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:39:53.101091,,232.0
2017-03-26 21:15:59.859784,slurm_normal,1490562972.0,1.0,1.0,main_w3_handler1,3046672,15401193,False,,1174,fasta,9535913.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28932469}]",32.0,,36890015,1490562966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-26 21:16:14.366233,,6.0
2017-03-27 12:24:32.853345,slurm_normal,1490617481.0,1.0,1.0,main_w3_handler0,3047583,15406294,False,,2180,fasta,9539832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28939519}]",32.0,,36905459,1490617475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-27 12:24:43.068468,,6.0
2017-03-27 12:50:04.491141,slurm_normal,1490619090.0,1.0,1.0,main_w3_handler1,3047583,15406370,False,,1167,fasta,9539890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28939576}]",32.0,,36905459,1490619011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-27 12:51:31.684924,,79.0
2017-03-26 21:40:35.561932,slurm_normal,1490564443.0,1.0,1.0,main_w3_handler1,3046672,15401334,False,,273,txt,9536040.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28932653}]",32.0,,36890015,1490564439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-26 21:40:46.174815,,4.0
2017-02-22 09:59:29.866766,slurm_normal,1487757816.0,1.0,1.0,main_w3_handler0,2976429,15104641,False,,4699674,txt,9259226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457899}]",32.0,,35720713,1487757665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 10:03:43.493374,,151.0
