chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.centre,parameters.chromInfo,parameters.compliant.__current_case__,parameters.compliant.addgenes,parameters.compliant.compliant_select,parameters.compliant.mincontig,parameters.dbkey,parameters.evalue,parameters.fast,parameters.genus,parameters.gffver,parameters.increment,parameters.input.values,parameters.input|__identifier__,parameters.kingdom.__current_case__,parameters.kingdom.gcode,parameters.kingdom.kingdom_select,parameters.locustag,parameters.metagenome,parameters.norrna,parameters.notrna,parameters.outputs,parameters.plasmid,parameters.proteins.values,parameters.rfam,parameters.species,parameters.strain,parameters.usegenus,processor_count,proteins,proteins_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-27 14:31:28.853944,slurm_multi,1514385253.0,0,,6.0,main_w4_handler2,3260522,17903537,False,,9911,fasta,11978123,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096143}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:34:15.529495,111954,7.0
,,2017-12-27 14:31:32.467990,slurm_multi,1514385331.0,0,,6.0,main_w4_handler2,3260522,17903547,False,,13974,fasta,11978144,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096154}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:35:34.612875,111954,12.0
,,2017-12-27 14:31:27.082284,slurm_multi,1514385201.0,0,,6.0,main_w4_handler2,3260522,17903533,False,,14412,fasta,11978114,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096139}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:33:26.731987,111954,7.0
,,2017-12-27 14:31:23.899721,slurm_multi,1514385097.0,0,,6.0,main_w3_handler2,3260522,17903524,False,,14312,fasta,11978093,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096130}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:31:40.619548,111954,7.0
,,2017-12-27 14:31:31.821108,slurm_multi,1514385257.0,0,,6.0,main_w3_handler2,3260522,17903545,False,,15994,fasta,11978124,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096152}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:34:21.180628,111954,8.0
,,2017-12-27 14:31:39.325944,slurm_multi,1514385463.0,0,,6.0,main_w4_handler2,3260522,17903564,False,,11914,fasta,11978167,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096174}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:47.248519,111954,6.0
,,2017-12-27 14:31:40.870750,slurm_multi,1514385313.0,0,,6.0,main_w4_handler2,3260522,17903570,False,,14371,fasta,11978134,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096179}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:35:16.590661,111954,7.0
,,2017-12-27 14:31:26.394763,slurm_multi,1514385146.0,0,,6.0,main_w4_handler2,3260522,17903531,False,,12377,fasta,11978101,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096137}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:32:30.554109,111954,7.0
,,2017-12-27 14:31:36.819328,slurm_multi,1514385306.0,0,,6.0,main_w4_handler2,3260522,17903557,False,,12547,fasta,11978133,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096164}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:35:09.014637,111954,7.0
,,2017-12-27 14:31:36.237737,slurm_multi,1514385422.0,0,,6.0,main_w4_handler2,3260522,17903555,False,,12255,fasta,11978160,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096162}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:05.999749,111954,7.0
,,2017-12-27 14:31:36.523065,slurm_multi,1514385428.0,0,,6.0,main_w4_handler2,3260522,17903556,False,,11345,fasta,11978161,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096163}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:11.622987,111954,6.0
,,2017-12-27 14:31:39.013701,slurm_multi,1514385437.0,0,,6.0,main_w4_handler2,3260522,17903562,False,,13117,fasta,11978162,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096172}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:20.000754,111954,7.0
,,2017-12-27 14:31:26.138513,slurm_multi,1514385128.0,0,,6.0,main_w4_handler2,3260522,17903530,False,,13312,fasta,11978098,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096136}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:32:11.131548,111954,7.0
,,2017-12-27 14:31:38.179466,slurm_multi,1514385445.0,0,,6.0,main_w4_handler2,3260522,17903559,False,,14834,fasta,11978163,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096166}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:28.608586,111954,7.0
,,2017-12-27 14:31:39.979199,slurm_multi,1514385192.0,0,,6.0,main_w4_handler2,3260522,17903567,False,,14891,fasta,11978112,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096176}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:33:16.656609,111954,6.0
,,2017-12-27 14:31:29.113142,slurm_multi,1514385208.0,0,,6.0,main_w3_handler2,3260522,17903538,False,,11766,fasta,11978116,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096144}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:33:32.277073,111954,6.0
,,2017-12-27 14:31:33.832129,slurm_multi,1514385400.0,0,,6.0,main_w4_handler2,3260522,17903550,False,,13212,fasta,11978157,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096157}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:36:42.820888,111954,12.0
,,2017-12-27 14:31:24.892717,slurm_multi,1514385113.0,0,,6.0,main_w3_handler2,3260522,17903526,False,,12079,fasta,11978096,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096132}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:31:55.890846,111954,7.0
,,2017-12-27 14:31:25.282744,slurm_multi,1514385137.0,0,,6.0,main_w3_handler2,3260522,17903527,False,,15422,fasta,11978099,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096133}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:32:20.781356,111954,7.0
,,2017-12-27 14:31:25.842844,slurm_multi,1514385161.0,0,,6.0,main_w3_handler2,3260522,17903529,False,,18097,fasta,11978104,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096135}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:32:43.768841,111954,9.0
,,2017-12-27 14:31:37.851380,slurm_multi,1514385329.0,0,,6.0,main_w3_handler2,3260522,17903558,False,,13599,fasta,11978145,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096165}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:35:32.505812,111954,7.0
,,2017-12-27 14:31:28.570315,slurm_multi,1514385186.0,0,,6.0,main_w3_handler2,3260522,17903536,False,,11938,fasta,11978111,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096142}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:33:07.829390,111954,7.0
,,2017-12-27 14:31:29.885223,slurm_multi,1514385273.0,0,,6.0,main_w4_handler2,3260522,17903541,False,,10335,fasta,11978127,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096148}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:34:36.095022,111954,7.0
,,2017-12-27 14:31:31.514049,slurm_multi,1514385241.0,0,,6.0,main_w3_handler2,3260522,17903544,False,,11572,fasta,11978121,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096151}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:34:02.990648,111954,7.0
,,2017-12-27 14:31:29.596144,slurm_multi,1514385223.0,0,,6.0,main_w3_handler2,3260522,17903540,False,,9561,fasta,11978118,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096147}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:33:48.591002,111954,7.0
,,2017-12-27 14:31:32.123237,slurm_multi,1514385267.0,0,,6.0,main_w3_handler2,3260522,17903546,False,,13209,fasta,11978125,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096153}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:34:30.690197,111954,7.0
,,2017-12-27 14:31:38.717538,slurm_multi,1514385349.0,0,,6.0,main_w3_handler2,3260522,17903561,False,,15299,fasta,11978148,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096168}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:35:54.531665,111954,9.0
,,2017-12-27 14:31:30.945648,slurm_multi,1514385289.0,0,,6.0,main_w4_handler2,3260522,17903542,False,,8823,fasta,11978130,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096149}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:34:54.201130,111954,7.0
,,2017-12-27 14:31:34.939064,slurm_multi,1514385406.0,0,,6.0,main_w4_handler2,3260522,17903551,False,,10565,fasta,11978158,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096158}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:36:49.541945,111954,8.0
,,2017-12-27 14:31:39.630384,slurm_multi,1514385389.0,0,,6.0,main_w3_handler2,3260522,17903566,False,,13413,fasta,11978150,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096175}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:36:32.194700,111954,36.0
,,2017-12-27 14:31:35.322390,slurm_multi,1514385415.0,0,,6.0,main_w4_handler2,3260522,17903552,False,,13627,fasta,11978159,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096159}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:36:57.384770,111954,7.0
,,2017-12-27 14:31:38.439784,slurm_multi,1514385454.0,0,,6.0,main_w4_handler2,3260522,17903560,False,,15367,fasta,11978164,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096167}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:36.866782,111954,9.0
,,2017-12-27 14:31:40.582137,slurm_multi,1514385476.0,0,,6.0,main_w4_handler2,3260522,17903569,False,,8852,fasta,11978173,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33096178}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff""]","""""","[{'src': 'hda', 'id': 33096101}]","""false""","""""","""""","""false""",32.0,174148.0,fasta,,42874368.0,1514385470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-27 14:37:58.712700,111954,6.0
,,2017-10-19 22:38:14.283407,slurm_multi,1508452997.0,0,,6.0,main_w4_handler2,3292715,17150144,False,,4647215,fasta,11208010,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Escherichia""","""3""","""1""","[{'src': 'hda', 'id': 31760789}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""coli""","""C-1""","""true""",32.0,,,,41395831.0,1508452862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-10-19 22:43:24.431303,113981,135.0
,,2017-12-30 03:24:19.352765,slurm_multi,1514604810.0,0,,6.0,main_w3_handler2,3378527,17917354,False,,5058508,fasta,11992649,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33117949}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42760255.0,1514604664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-30 03:33:34.718063,112058,146.0
,,2017-12-30 03:24:16.591914,slurm_multi,1514604558.0,0,,6.0,main_w4_handler2,3378527,17917350,False,,6666615,fasta,11992639,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33117923}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42760255.0,1514604266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-30 03:29:22.808376,112058,292.0
