create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.break_or_create,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-28 11:43:45.796407,slurm_normal,1511869574.0,0,,1.0,main_w4_handler0,3342828,17617812,False,,834952,vcf,11678628,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581952}]","""S268_PGU1_S73_R1_001.fastq_24Nov2017_12_47_05_148_1511551081996_VCF_4_2.vcf""",32.0,,42299837.0,1511869561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:46:18.449330,117446.0,13.0
2017-11-28 11:45:03.661003,slurm_normal,1511869698.0,0,,1.0,main_w4_handler0,3342828,17617857,False,,791992,vcf,11678701,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581905}]","""NS130_PGU1_S8_R1_001.fastq_24Nov2017_12_47_04_738_1511533815928_VCF_4_2.vcf""",32.0,,42299837.0,1511869693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:48:23.081701,117446.0,5.0
2017-11-28 11:42:27.935843,slurm_normal,1511869379.0,0,,1.0,main_w3_handler1,3342828,17617765,False,,970464,vcf,11678534,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581994}]","""SUN047_PGU1_S75_R1_001.fastq_24Nov2017_12_47_05_356_1511567478206_VCF_4_2.vcf""",32.0,,42299837.0,1511869375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:43:04.710361,117446.0,4.0
2017-11-28 11:43:51.013975,slurm_normal,1511869521.0,0,,1.0,main_w3_handler0,3342828,17617815,False,,941786,vcf,11678605,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581948}]","""S265_PGU1_S49_R1_001.fastq_24Nov2017_12_47_05_129_1511549838086_VCF_4_2.vcf""",32.0,,42299837.0,1511869516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:45:27.030487,117446.0,5.0
2017-11-28 11:42:32.898638,slurm_normal,1511869365.0,0,,1.0,main_w4_handler0,3342828,17617768,False,,913596,vcf,11678530,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581991}]","""S471_PGU1_S89_R1_001.fastq_24Nov2017_12_47_05_340_1511566240103_VCF_4_2.vcf""",32.0,,42299837.0,1511869361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:42:52.823731,117446.0,4.0
2017-11-28 11:42:44.343773,slurm_normal,1511869400.0,0,,1.0,main_w3_handler0,3342828,17617773,False,,980629,vcf,11678544,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581985}]","""S460_PGU1_S30_R1_001.fastq_24Nov2017_12_47_05_314_1511563970988_VCF_4_2.vcf""",32.0,,42299837.0,1511869395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:43:25.287824,117446.0,5.0
2017-11-28 11:42:54.862540,slurm_normal,1511869415.0,0,,1.0,main_w3_handler0,3342828,17617779,False,,969358,vcf,11678554,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581979}]","""S396_PGU1_S64_R1_001.fastq_24Nov2017_12_47_05_287_1511561843113_VCF_4_2.vcf""",32.0,,42299837.0,1511869411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:43:39.881612,117446.0,4.0
2017-11-28 11:42:42.173077,slurm_normal,1511869411.0,0,,1.0,main_w4_handler0,3342828,17617771,False,,934392,vcf,11678549,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581987}]","""S463_PGU1_S53_R1_001.fastq_24Nov2017_12_47_05_324_1511564852074_VCF_4_2.vcf""",32.0,,42299837.0,1511869402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:43:34.632372,117446.0,9.0
2017-11-28 11:42:46.411512,slurm_normal,1511869427.0,0,,1.0,main_w4_handler0,3342828,17617774,False,,872168,vcf,11678558,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581984}]","""S458_PGU1_S18_R1_001.fastq_24Nov2017_12_47_05_308_1511563572520_VCF_4_2.vcf""",32.0,,42299837.0,1511869421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:43:54.171596,117446.0,6.0
2017-11-27 16:55:25.059875,slurm_normal,1511801740.0,0,,1.0,main_w3_handler0,3307059,17606947,False,,857153,vcf,11666647,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32566359}]",,32.0,,41668644.0,1511801735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 16:55:43.003706,,5.0
2017-11-27 16:46:17.460621,slurm_normal,1511801344.0,0,,1.0,main_w3_handler0,3307059,17606770,False,,25114617,vcf,11666419,slurm,,132112168.0,corral-repl,,,"""break""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32566052}]",,32.0,,41668644.0,1511801297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 16:49:12.911757,,47.0
2017-11-27 16:46:17.711694,slurm_normal,1511801253.0,0,,1.0,main_w3_handler1,3307059,17606771,False,,25185735,vcf,11666368,slurm,,132112168.0,corral-repl,,,"""break""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32566053}]",,32.0,,41668644.0,1511801209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 16:47:35.373376,,44.0
2017-11-27 16:45:35.651688,slurm_normal,1511801196.0,0,,1.0,main_w4_handler1,3307059,17606765,False,,25185735,vcf,11666360,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32566053}]",,32.0,,41668644.0,1511801175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 16:46:40.483681,,21.0
2017-11-28 11:43:00.099217,slurm_normal,1511869441.0,0,,1.0,main_w3_handler0,3342828,17617785,False,,875354,vcf,11678567,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581976}]","""S383_PGU1_S17_R1_001.fastq_24Nov2017_12_47_05_269_1511560495126_VCF_4_2.vcf""",32.0,,42299837.0,1511869437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:08.397905,117446.0,4.0
2017-11-28 11:43:05.164302,slurm_normal,1511869457.0,0,,1.0,main_w4_handler0,3342828,17617788,False,,945850,vcf,11678574,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581973}]","""S367_PGU1_S63_R1_001.fastq_24Nov2017_12_47_05_253_1511559205593_VCF_4_2.vcf""",32.0,,42299837.0,1511869452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:21.574394,117446.0,5.0
2017-11-28 11:43:14.071998,slurm_normal,1511869457.0,0,,1.0,main_w3_handler1,3342828,17617794,False,,847884,vcf,11678575,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581968}]","""S351_PGU1_S4_R1_001.fastq_24Nov2017_12_47_05_226_1511557040168_VCF_4_2.vcf""",32.0,,42299837.0,1511869452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:22.905074,117446.0,5.0
2017-11-28 11:43:03.373483,slurm_normal,1511869461.0,0,,1.0,main_w3_handler0,3342828,17617787,False,,1021636,vcf,11678576,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581974}]","""S377_PGU1_S87_R1_001.fastq_24Nov2017_12_47_05_258_1511559640942_VCF_4_2.vcf""",32.0,,42299837.0,1511869456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:25.200929,117446.0,5.0
2017-11-28 11:43:52.786191,slurm_normal,1511869525.0,0,,1.0,main_w3_handler0,3342828,17617816,False,,943325,vcf,11678606,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581947}]","""S260_PGU1_S26_R1_001.fastq_24Nov2017_12_47_05_124_1511549414413_VCF_4_2.vcf""",32.0,,42299837.0,1511869519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:45:29.561988,117446.0,6.0
2017-11-28 11:43:19.994057,slurm_normal,1511869473.0,0,,1.0,main_w4_handler0,3342828,17617796,False,,810796,vcf,11678582,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581964}]","""S344_PGU1_S74_R1_001.fastq_24Nov2017_12_47_05_215_1511556193499_VCF_4_2.vcf""",32.0,,42299837.0,1511869468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:37.802641,117446.0,5.0
2017-11-28 11:43:21.930496,slurm_normal,1511869479.0,0,,1.0,main_w4_handler0,3342828,17617798,False,,992591,vcf,11678587,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581963}]","""S342_PGU1_S62_R1_001.fastq_24Nov2017_12_47_05_210_1511555776981_VCF_4_2.vcf""",32.0,,42299837.0,1511869474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:43.101182,117446.0,5.0
2017-11-28 11:43:41.995336,slurm_normal,1511869537.0,0,,1.0,main_w4_handler0,3342828,17617809,False,,944553,vcf,11678614,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581954}]","""S276_PGU1_S85_R1_001.fastq_24Nov2017_12_47_05_160_1511551965534_VCF_4_2.vcf""",32.0,,42299837.0,1511869533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:45:40.938778,117446.0,4.0
2017-11-28 11:42:25.330733,slurm_normal,1511869360.0,0,,1.0,main_w4_handler1,3342828,17617763,False,,946335,vcf,11678528,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581996}]","""CHS035_PGU1_S32_R1_001.fastq_24Nov2017_12_32_56_882_1511527825685_VCF_4_2.vcf""",32.0,,42299837.0,1511869355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:42:43.569377,117446.0,5.0
2017-11-28 11:44:11.459306,slurm_normal,1511869546.0,0,,1.0,main_w3_handler0,3342828,17617827,False,,1107030,vcf,11678619,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581937}]","""S188_PGU1_S37_R1_001.fastq_24Nov2017_12_47_05_68_1511545607560_VCF_4_2.vcf""",32.0,,42299837.0,1511869541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:45:48.328355,117446.0,5.0
2017-11-28 11:43:43.889041,slurm_normal,1511869550.0,0,,1.0,main_w4_handler0,3342828,17617810,False,,1035837,vcf,11678621,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581953}]","""S273_PGU1_S42_R1_001.fastq_24Nov2017_12_47_05_154_1511551533260_VCF_4_2.vcf""",32.0,,42299837.0,1511869545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:45:55.091375,117446.0,5.0
2017-11-28 11:43:47.615655,slurm_normal,1511869556.0,0,,1.0,main_w4_handler0,3342828,17617813,False,,1028354,vcf,11678623,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581951}]","""S267_PGU1_S31_R1_001.fastq_24Nov2017_12_47_05_142_1511550639208_VCF_4_2.vcf""",32.0,,42299837.0,1511869551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:46:02.103406,117446.0,5.0
2017-11-28 11:43:25.835013,slurm_normal,1511869489.0,0,,1.0,main_w4_handler0,3342828,17617800,False,,942940,vcf,11678591,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581961}]","""S325_PGU1_S78_R1_001.fastq_24Nov2017_12_47_05_199_1511554937280_VCF_4_2.vcf""",32.0,,42299837.0,1511869484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:44:53.175694,117446.0,5.0
2017-11-28 11:43:38.130056,slurm_normal,1511869505.0,0,,1.0,main_w4_handler0,3342828,17617806,False,,789727,vcf,11678597,slurm,,132112168.0,corral-repl,,,"""create""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32581956}]","""S284_PGU1_S3_R1_001.fastq_24Nov2017_12_47_05_171_1511552848521_VCF_4_2.vcf""",32.0,,42299837.0,1511869500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 11:45:08.725730,117446.0,5.0
