create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-24 10:37:12.536984,slurm_normal,1516790245.0,0,,1.0,main_w4_handler1,3364396,18142034,False,600101,fasta,,12222149,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33472135}]",,32.0,,43401506,1516790240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-24 10:37:27.171273,118563.0,5.0
2018-01-24 10:42:36.538950,slurm_normal,1516790572.0,0,,1.0,main_w3_handler0,3364396,18142088,False,598302,fasta,,12222188,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33477001}]",,32.0,,43401506,1516790567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-24 10:42:53.683294,118563.0,5.0
2018-01-24 19:18:31.417722,reserved_normal,1516821523.0,0,,1.0,main_w3_handler1,3404070,18147369,False,561058,fasta,,12227957.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33485399}]",,32.0,,42691248,1516821517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-24 19:18:44.305613,5254.0,6.0
2018-01-24 21:50:25.311612,slurm_normal,1516830639.0,0,,1.0,main_w4_handler1,3189308,18149050,False,268944368,fasta,,12229709,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33487618}]",,32.0,,43121579,1516830632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-24 21:50:41.810867,108846.0,7.0
2018-01-26 04:09:11.126900,slurm_normal,1516939773.0,0,,1.0,main_w3_handler0,3368751,18161423,False,258489863,fasta,,12242838,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32979879}]",,32.0,,43448259,1516939761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-26 04:09:34.587299,111306.0,12.0
2018-01-28 19:48:05.507139,slurm_normal,1517168899.0,0,,1.0,main_w4_handler0,3379460,18181255,False,1153866,fasta,,12263017,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308857}]",,32.0,,43496532,1517168894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-28 19:48:21.035851,99424.0,5.0
2018-01-28 21:26:55.437860,slurm_normal,1517174830.0,0,,1.0,main_w4_handler1,3408167,18181666,False,4795,fasta,,12263446,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33540157}]",,32.0,,43497171,1517174826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-28 21:27:12.092345,119613.0,4.0
2018-01-30 22:34:32.627537,slurm_normal,1517351690.0,0,,1.0,main_w3_handler0,3411111,18205961,False,362877950,fasta,,12286953,slurm,,132111800.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579203}]",,32.0,,43563228,1517351678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-30 22:34:52.458462,61735.0,12.0
2018-02-05 21:33:30.251800,slurm_normal,1517866424.0,0,,1.0,main_w4_handler1,3417992,18263385,False,177074,fasta,,12344738,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33683528}]",,32.0,,43583759,1517866419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-05 21:33:44.957848,,5.0
2018-02-06 13:22:11.974692,slurm_normal,1517923342.0,0,7680.0,1.0,main_w4_handler0,1964723,18270756,False,34655425,fasta,,12352572,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33694108}]",,32.0,,43706947,1517923338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-06 13:22:24.529865,50820.0,4.0
2018-02-07 09:47:28.362841,slurm_normal,1517996873.0,0,7680.0,1.0,main_w3_handler1,3420191,18285173,False,39269,fasta,,12367716,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33713732}]",,32.0,,43744253,1517996869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-07 09:48:00.675304,,4.0
2018-02-08 09:54:14.711349,slurm_normal,1518083663.0,0,7680.0,1.0,main_w4_handler1,3420191,18308527,False,34267,fasta,,12392276,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33714909}]",,32.0,,43745894,1518083660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-08 09:54:24.951046,121503.0,3.0
2018-02-09 01:14:25.699009,slurm_normal,1518140031.0,0,7680.0,1.0,main_w4_handler0,3422641,18322889,False,88599450424,fasta,,12406893,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764273}]",,32.0,,43793778,1518138871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-09 01:35:36.718421,121564.0,1160.0
2018-02-09 02:27:03.944092,slurm_normal,1518143253.0,0,7680.0,1.0,main_w4_handler1,3411440,18323283,False,36632827,fasta,,12407399,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33765641}]",,32.0,,43570392,1518143249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-09 02:27:34.490206,,4.0
2018-02-09 02:27:04.271625,slurm_normal,1518143242.0,0,7680.0,1.0,main_w3_handler0,3411440,18323284,False,34059692,fasta,,12407396,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33765644}]",,32.0,,43570392,1518143239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-09 02:27:25.697983,,3.0
2018-02-09 02:27:03.475315,slurm_normal,1518143233.0,0,7680.0,1.0,main_w4_handler0,3411440,18323282,False,41272611,fasta,,12407395,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33765639}]",,32.0,,43570392,1518143229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-09 02:27:14.281975,,4.0
2018-02-09 18:12:40.395438,slurm_normal,1518199969.0,0,7680.0,1.0,main_w3_handler0,3083065,18331928,False,17089597,fasta,,12416340,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33778133}]",,32.0,,43790158,1518199965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-09 18:12:50.390889,83512.0,4.0
2018-02-09 19:15:54.937509,slurm_normal,1518203769.0,0,7680.0,1.0,main_w4_handler1,2750890,18332442,False,2032502,fasta,,12416862,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33639555}]",,32.0,,43358388,1518203765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-09 19:16:12.003664,68223.0,4.0
2018-02-10 14:57:27.597096,slurm_normal,1518274659.0,0,7680.0,1.0,main_w4_handler1,3424702,18337292,False,3242368,fasta,,12421690,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33786632}]",,32.0,,43826196,1518274655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-10 14:57:40.952478,,4.0
2018-02-10 16:05:26.225026,slurm_normal,1518278752.0,0,7680.0,1.0,main_w3_handler1,3424702,18337526,False,249032,fasta,,12421857,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33787082}]",,32.0,,43826196,1518278737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-10 16:05:54.018225,,15.0
2018-02-10 16:35:30.070285,slurm_normal,1518280564.0,0,7680.0,1.0,main_w4_handler1,3424702,18337627,False,5228958,fasta,,12421969,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33787216}]",,32.0,,43826196,1518280539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-10 16:36:07.575693,,25.0
2018-02-17 05:43:55.410596,slurm_normal,1518846247.0,0,7680.0,1.0,main_w4_handler1,3242060,18419844,False,5191,fasta,,12506521,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913371}]",,32.0,,43741411,1518846244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-17 05:44:09.612750,111344.0,3.0
2018-02-20 16:39:00.543043,slurm_normal,1519144762.0,0,7680.0,1.0,main_w3_handler1,3417801,18449488,False,164671,fasta,,12544357,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33962447}]",,32.0,,43589055,1519144757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-20 16:39:28.523862,120029.0,5.0
2018-02-20 19:30:26.960557,slurm_normal,1519155040.0,0,7680.0,1.0,main_w4_handler1,3417801,18451471,False,164626,fasta,,12546465,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33965945}]",,32.0,,43589055,1519155036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-20 19:30:42.159680,120029.0,4.0
2018-02-22 23:28:54.098650,slurm_normal,1519342151.0,0,7680.0,1.0,main_w4_handler0,3439554,18490649,False,4034425,fasta,,12585909,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34023889}]",,32.0,,42714129,1519342146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-22 23:29:12.319872,91348.0,5.0
2018-02-23 08:49:06.100186,slurm_normal,1519375779.0,0,7680.0,1.0,main_w4_handler1,1964723,18494328,False,2162191638,fasta,,12589663,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34029168}]",,32.0,,44112715,1519375752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-23 08:49:41.512028,50820.0,27.0
2018-02-24 19:24:58.030597,slurm_normal,1519500318.0,0,7680.0,1.0,main_w4_handler1,1964723,18507970,False,5998773,fasta,,12604109,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34049360}]",,32.0,,44138607,1519500305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-24 19:25:20.497889,50820.0,13.0
2018-02-25 23:00:54.392442,slurm_normal,1519599671.0,0,7680.0,1.0,main_w3_handler0,3313518,18516081,False,624764778,fasta,,12612185,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34058123}]",,32.0,,44152500,1519599662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-25 23:01:12.615659,115424.0,9.0
2018-02-25 23:00:54.023901,slurm_normal,1519599683.0,0,7680.0,1.0,main_w3_handler0,3313518,18516079,False,708405115,fasta,,12612184,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34058100}]",,32.0,,44152500,1519599662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-25 23:01:24.206967,115424.0,21.0
2018-02-27 13:30:15.862783,slurm_normal,1519738230.0,0,7680.0,1.0,main_w4_handler0,3444567,18534982,False,4466740,fasta,,12631544,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/acinSp_ADP1.len""","""acinSp_ADP1""","[{'src': 'hda', 'id': 34094543}]",,32.0,,44195357,1519738225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-27 13:30:32.094791,,5.0
2017-05-30 09:29:08.128719,slurm_normal,1496136561.0,0,,1.0,main_w4_handler0,3132543,15966678,False,11947455,fasta,,10063558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29814246}]",,32.0,,38302791,1496136556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-05-30 09:29:23.887363,106821.0,5.0
2017-05-30 12:59:28.680882,slurm_normal,1496149185.0,0,,1.0,main_w3_handler0,3131675,15968012,False,97968433,fasta,,10064788.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29816216}]",,32.0,,38307542,1496149180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-05-30 12:59:47.292614,106791.0,5.0
2017-06-23 03:28:42.664246,slurm_normal,1498189574.0,0,,1.0,main_w4_handler0,1922024,16170163,False,0,fasta,,10247294.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29980488}]",,32.0,,38520200,1498189570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-23 03:46:17.026735,49433.0,4.0
2017-06-01 18:16:59.722113,slurm_normal,1496341051.0,0,,1.0,main_w4_handler0,2341200,15991226,False,160726,fasta,,10086055.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29852559}]",,32.0,,38213956,1496341045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-01 18:17:36.999777,64110.0,6.0
2017-06-02 06:02:19.032903,slurm_normal,1496383452.0,0,,1.0,main_w4_handler1,3122575,15996155,False,19940,fasta,,10090655.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29849331}]",,32.0,,38131878,1496383448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-02 06:04:18.622917,50184.0,4.0
2017-06-02 06:44:39.580030,slurm_normal,1496385901.0,0,,1.0,main_w4_handler0,1813148,15996841,False,24830240,fasta,,10091278.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861181}]",,32.0,,38392283,1496385897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-02 06:45:07.214169,45403.0,4.0
2017-06-04 19:40:21.521592,slurm_normal,1496605238.0,0,,1.0,main_w4_handler0,2991328,16010338,False,1537155,fasta,,10103460.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29884890}]",,32.0,,36584128,1496605234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-04 19:40:40.173390,92765.0,4.0
2017-06-06 00:50:26.009864,slurm_normal,1496710245.0,0,,1.0,main_w4_handler1,2997489,16021513,False,73941054,fasta,,10113354.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29901245}]",,32.0,,38460586,1496710240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 00:50:50.901722,69802.0,5.0
2017-06-06 00:50:24.915714,slurm_normal,1496710245.0,0,,1.0,main_w4_handler1,2997489,16021510,False,5628374,fasta,,10113353.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29901242}]",,32.0,,38460586,1496710240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 00:50:50.572744,69802.0,5.0
2017-06-06 00:50:25.309363,slurm_normal,1496710247.0,0,,1.0,main_w3_handler1,2997489,16021511,False,39896979,fasta,,10113351.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29901243}]",,32.0,,38460586,1496710240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 00:50:51.941466,69802.0,7.0
2017-06-06 00:50:24.603254,slurm_normal,1496710242.0,0,,1.0,main_w3_handler1,2997489,16021509,False,85066599,fasta,,10113350.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29901241}]",,32.0,,38460586,1496710237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 00:50:44.084748,69802.0,5.0
2017-06-06 00:50:26.290043,slurm_normal,1496710243.0,0,,1.0,main_w4_handler0,2997489,16021514,False,84428823,fasta,,10113349.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29901246}]",,32.0,,38460586,1496710237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 00:50:46.560729,69802.0,6.0
2017-06-06 00:50:25.665954,slurm_normal,1496710257.0,0,,1.0,main_w3_handler1,2997489,16021512,False,72441477,fasta,,10113356.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29901244}]",,32.0,,38460586,1496710252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 00:51:00.362614,69802.0,5.0
2017-06-06 10:03:32.465662,slurm_normal,1496743430.0,0,,1.0,main_w4_handler1,3141862,16024874,False,7079135,fasta,,10116480.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29907177}]",,32.0,,38470495,1496743426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-06 10:03:53.542423,,4.0
2017-07-12 17:10:12.795603,slurm_normal,1499879434.0,0,,1.0,main_w4_handler1,2646908,16322866,False,4206825,fasta,,10389149.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29677468}]",,32.0,,39270918,1499879430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-07-12 17:10:37.346531,81421.0,4.0
2017-06-08 01:00:51.517279,slurm_normal,1496883688.0,0,,1.0,main_w4_handler1,3108022,16047004,False,10561579,fasta,,10137123.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29942745}]",,32.0,,38518825,1496883684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-08 01:01:30.732989,105723.0,4.0
2017-06-08 01:00:52.351351,slurm_normal,1496883711.0,0,,1.0,main_w3_handler1,3108022,16047006,False,9301945,fasta,,10137124.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29942750}]",,32.0,,38518825,1496883689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-08 01:01:53.517938,105723.0,22.0
2017-06-08 01:00:51.988429,slurm_normal,1496883688.0,0,,1.0,main_w4_handler0,3108022,16047005,False,11102715,fasta,,10137122.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29942747}]",,32.0,,38518825,1496883683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-08 01:01:32.786969,105723.0,5.0
2017-06-08 01:00:51.063437,slurm_normal,1496883711.0,0,,1.0,main_w3_handler0,3108022,16047003,False,9616205,fasta,,10137121.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29942743}]",,32.0,,38518825,1496883684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-08 01:01:55.101407,105723.0,27.0
2017-06-28 17:12:44.079108,slurm_normal,1498669987.0,0,,1.0,main_w4_handler1,3175288,16214781,False,1336,fasta,,10290938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30211870}]",,32.0,,38070553,1498669979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-28 17:13:10.509509,79126.0,8.0
2017-06-09 22:27:38.669183,slurm_normal,1497047277.0,0,,1.0,main_w3_handler1,3145524,16068727,False,247804777,fasta,,10157354.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29953271}]",,32.0,,38556013,1497047269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-09 22:27:59.877097,107360.0,8.0
2017-06-10 01:56:08.518252,slurm_normal,1497059794.0,0,,1.0,main_w4_handler1,1922024,16069494,False,1400565764,fasta,,10158127.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29977429}]",,32.0,,38565815,1497059776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-10 01:56:37.162259,49433.0,18.0
2017-06-10 01:55:36.278088,slurm_normal,1497059773.0,0,,1.0,main_w4_handler1,1922024,16069493,False,1400833289,fasta,,10158124.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29977430}]",,32.0,,38565815,1497059750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-10 01:56:16.445940,49433.0,23.0
2017-06-12 05:54:04.041260,slurm_normal,1497246862.0,0,,1.0,main_w4_handler0,3108022,16078225,False,1605,fasta,,10165440.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29988655}]",,32.0,,38363318,1497246858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-12 05:54:24.354466,105723.0,4.0
2017-06-12 05:54:03.694521,slurm_normal,1497246858.0,0,,1.0,main_w3_handler0,3108022,16078224,False,1605,fasta,,10165438.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29988654}]",,32.0,,38363318,1497246854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-06-12 05:54:21.239662,105723.0,4.0
