create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.diffs,parameters.fasta.values,parameters.fasta|__identifier__,parameters.gapextend,parameters.gapopen,parameters.match,parameters.mismatch,parameters.name.values,parameters.name|__identifier__,parameters.topdown,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-14 20:09:07.163901,slurm_normal,1510690415.0,0,762081457,mothur.align,,1.0,main_w4_handler0,3307116,17458370,False,,11516208,slurm,,132112168.0,2238397.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32311996}]","""4_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32311405}]","""4_1.fastq""","""true""",32.0,,41551881.0,1510690156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-14 20:14:33.388590,50169.0,259.0
2017-11-14 20:09:11.751866,slurm_normal,1510690447.0,0,809529911,mothur.align,,1.0,main_w4_handler1,3307116,17458372,False,,11516211,slurm,,132112168.0,2395976.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32312004}]","""3_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32311409}]","""3_1.fastq""","""true""",32.0,,41551881.0,1510690162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-14 20:15:06.084785,50169.0,285.0
2017-11-14 20:09:09.020917,slurm_normal,1510691181.0,0,1437576951,mothur.align,,1.0,main_w4_handler1,3307116,17458371,False,,11516209,slurm,,132112168.0,3123142.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32312000}]","""3_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32311407}]","""3_2.fastq""","""true""",32.0,,41551881.0,1510690159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-14 20:27:01.131115,50169.0,1022.0
2017-11-14 20:09:17.973523,slurm_normal,1510691168.0,0,791762051,mothur.align,,1.0,main_w3_handler1,3307116,17458376,False,,11516378,slurm,,132112168.0,2308560.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32312021}]","""1_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32311417}]","""1_1.fastq""","""true""",32.0,,41551881.0,1510690893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-14 20:43:32.814331,50169.0,275.0
2017-11-14 20:09:15.266836,slurm_normal,1510690849.0,0,831002421,mothur.align,,1.0,main_w4_handler0,3307116,17458374,False,,11516256,slurm,,132112168.0,2372108.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32312013}]","""2_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32311413}]","""2_1.fastq""","""true""",32.0,,41551881.0,1510690511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-14 20:21:25.235337,50169.0,338.0
2017-11-14 20:09:13.470081,slurm_normal,1510691391.0,0,1331517820,mothur.align,,1.0,main_w3_handler0,3307116,17458373,False,,11516254,slurm,,132112168.0,2771535.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32312009}]","""2_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32311411}]","""2_2.fastq""","""true""",32.0,,41551881.0,1510690495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-14 20:35:25.551839,50169.0,896.0
2017-11-15 19:26:57.365160,slurm_normal,1510774674.0,0,1303637955,mothur.align,,1.0,main_w4_handler1,3307116,17474010,False,,11530563,slurm,,132112168.0,1365293.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32336490}]","""1_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32336404}]","""1_1.fastq""","""true""",32.0,,41551881.0,1510774101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-15 19:53:11.140741,50169.0,573.0
2017-11-15 19:42:36.337397,slurm_normal,1510776179.0,0,1303637955,mothur.align,,1.0,main_w4_handler0,3307116,17474123,False,,11530838,slurm,,132112168.0,1365293.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32336490}]","""1_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32336404}]","""1_1.fastq""","""true""",32.0,,41551881.0,1510775615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-15 20:06:23.063445,50169.0,564.0
2017-11-15 19:26:54.223074,slurm_normal,1510774887.0,0,1305692051,mothur.align,,1.0,main_w3_handler1,3307116,17474003,False,,11530548,slurm,,132112168.0,1369600.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32336461}]","""4_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32336375}]","""4_2.fastq""","""true""",32.0,,41551881.0,1510774051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-15 19:59:26.043380,50169.0,836.0
2017-11-15 19:42:33.684148,slurm_normal,1510775852.0,0,1305692051,mothur.align,,1.0,main_w4_handler0,3307116,17474116,False,,11530722,slurm,,132112168.0,1369600.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32336461}]","""4_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32336375}]","""4_2.fastq""","""true""",32.0,,41551881.0,1510774988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-15 19:58:02.344976,50169.0,864.0
2017-11-15 19:42:35.241017,slurm_normal,1510775868.0,0,1343380073,mothur.align,,1.0,main_w3_handler1,3307116,17474120,False,,11530723,slurm,,132112168.0,1408477.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32336477}]","""2_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32336391}]","""2_2.fastq""","""true""",32.0,,41551881.0,1510774993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-15 20:56:10.075388,50169.0,875.0
2017-11-16 09:01:15.393560,slurm_normal,1510822898.0,0,175760,fasta,,1.0,main_w4_handler0,3318340,17478952,False,,11536500,slurm,,132112168.0,19416.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32349200}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32349201}]",,"""true""",32.0,,41242785.0,1510822894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 09:01:48.656482,113500.0,4.0
2017-11-16 10:18:38.303070,slurm_normal,1510827591.0,0,9155591,fasta,,1.0,main_w3_handler0,3318340,17479391,False,,11536988,slurm,,132112168.0,816963.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32349666}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32349667}]",,"""true""",32.0,,41242785.0,1510827543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 10:20:19.043851,113500.0,48.0
2017-11-16 20:37:44.494569,slurm_normal,1510864846.0,0,27592970,fasta,,1.0,main_w3_handler1,3326602,17486793,False,,11544276,slurm,,132112168.0,1255719.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32363781}]","""4_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32353080}]","""4_1.fastq""","""true""",32.0,,41551881.0,1510864683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 20:41:09.453384,50169.0,163.0
2017-11-16 20:37:48.993822,slurm_normal,1510864750.0,0,6568876,fasta,,1.0,main_w3_handler1,3326602,17486798,False,,11544284,slurm,,132112168.0,660098.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32363796}]","""1_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32353103}]","""1_2.fastq""","""true""",32.0,,41551881.0,1510864716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 20:39:20.398640,50169.0,34.0
2017-11-16 20:37:43.448783,slurm_normal,1510864746.0,0,8567380,fasta,,1.0,main_w4_handler0,3326602,17486792,False,,11544283,slurm,,132112168.0,581204.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32363778}]","""4_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32353075}]","""4_2.fastq""","""true""",32.0,,41551881.0,1510864713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 20:43:13.794684,50169.0,33.0
2017-11-16 20:37:47.392982,slurm_normal,1510864713.0,0,5089252,fasta,,1.0,main_w3_handler1,3326602,17486796,False,,11544278,slurm,,132112168.0,660012.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32363790}]","""2_2.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32353095}]","""2_2.fastq""","""true""",32.0,,41551881.0,1510864688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 20:38:42.859765,50169.0,25.0
2017-11-16 20:37:46.353030,slurm_normal,1510865022.0,0,24944197,fasta,,1.0,main_w4_handler0,3326602,17486795,False,,11544290,slurm,,132112168.0,1321763.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32363787}]","""3_1.fastq""","""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32353091}]","""3_1.fastq""","""true""",32.0,,41551881.0,1510864757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-16 20:53:28.002229,50169.0,265.0
2017-11-18 12:49:33.515542,slurm_normal,1511009385.0,0,6885161,fasta,,1.0,main_w3_handler1,3329759,17502098,False,,11562261,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32386532}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32386533}]",,"""true""",32.0,,42083511.0,1511009378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-18 12:49:51.900676,113498.0,7.0
2017-11-20 10:56:26.219798,slurm_normal,1511175402.0,0,6885161,fasta,,1.0,main_w3_handler0,3331937,17516817,False,,11576481,slurm,,132112168.0,1412355.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32415354}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32415355}]",,"""true""",32.0,,42037042.0,1511175394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-20 10:57:01.282678,116302.0,8.0
2018-03-06 12:16:29.010871,slurm_normal,1520338610.0,0,6885161,fasta,7680.0,1.0,main_w4_handler1,3443094,18622585,False,,12718927,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34236632}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 34236633}]",,"""true""",32.0,,44368180.0,1520338596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-03-06 12:17:01.957230,122824.0,14.0
2017-11-20 11:02:19.961664,slurm_normal,1511175793.0,0,219559056,mothur.align,,1.0,main_w3_handler1,3331905,17516953,False,,11576633,slurm,,132112168.0,1412620.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32415585}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32415586}]",,"""true""",32.0,,42008651.0,1511175744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-20 11:04:09.053999,116299.0,49.0
2017-11-20 11:02:22.270443,slurm_normal,1511175799.0,0,219559031,mothur.align,,1.0,main_w3_handler1,3331903,17516955,False,,11576635,slurm,,132112168.0,1412595.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32415588}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32415590}]",,"""true""",32.0,,42061428.0,1511175749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-20 11:04:08.589144,113971.0,50.0
2017-11-20 11:03:31.217750,slurm_normal,1511175823.0,0,6885161,fasta,,1.0,main_w4_handler0,3332070,17516970,False,,11576652,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32415655}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32415656}]",,"""true""",32.0,,42008653.0,1511175815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-20 11:03:53.626100,116300.0,8.0
2017-11-20 11:03:02.736307,slurm_normal,1511175837.0,0,219559031,mothur.align,,1.0,main_w3_handler1,3328647,17516963,False,,11576645,slurm,,132112168.0,1412615.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32415602}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32415603}]",,"""true""",32.0,,42033535.0,1511175790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-20 11:04:34.059973,116416.0,47.0
2017-11-20 11:04:20.737641,slurm_normal,1511176054.0,0,219559031,mothur.align,,1.0,main_w3_handler0,3332064,17516979,False,,11576663,slurm,,132112168.0,1451570.0,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32415592}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32415593}]",,"""true""",32.0,,42008713.0,1511175867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-20 11:07:48.190626,116301.0,187.0
2018-01-12 11:47:33.151204,slurm_normal,1515757665.0,0,7179793,fasta,,1.0,main_w3_handler0,3389937,18014413,False,,12091771,slurm,,132112168.0,1412595.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33281504}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33281505}]",,"""true""",32.0,,43131654.0,1515757657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-12 11:47:57.567082,119708.0,8.0
2017-11-21 22:40:02.626512,slurm_normal,1511304354.0,0,172103124,fasta,,1.0,main_w4_handler1,3334181,17542621,False,,11602159,slurm,,132112168.0,6874730.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4""","[{'src': 'hda', 'id': 32461516}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32459322}]",,"""true""",32.0,,42153845.0,1511304007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-21 22:46:21.067034,116275.0,347.0
2017-11-22 03:39:46.473350,slurm_normal,1511323043.0,0,147954928,fasta,,1.0,main_w3_handler0,3323166,17544623,False,,11603952,slurm,,132112168.0,9946842.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32464571}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32464572}]",,"""true""",32.0,,41960222.0,1511321995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-22 03:58:21.189826,74066.0,1048.0
2018-01-12 15:30:42.924491,slurm_normal,1515771066.0,0,4783466,fasta,,1.0,main_w3_handler1,3287353,18017797,False,,12094938,slurm,,132112168.0,937286.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33286925}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33286926}]",,"""true""",32.0,,43135597.0,1515771056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-12 15:31:24.588480,113659.0,10.0
2018-01-12 16:46:50.195070,slurm_normal,1515775623.0,0,6885161,fasta,,1.0,main_w4_handler0,3390534,18018598,False,,12095954,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33288327}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33288329}]",,"""true""",32.0,,43165624.0,1515775614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-12 16:47:15.432565,119655.0,9.0
2018-01-12 20:57:00.943494,slurm_normal,1515790639.0,0,17537566,fasta,,1.0,main_w4_handler1,3390748,18021801,False,,12099259,slurm,,132112168.0,3014221.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33293557}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33293558}]",,"""true""",32.0,,43135597.0,1515790624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-12 20:57:35.878504,113659.0,15.0
2017-11-26 02:59:59.171907,slurm_normal,1511665217.0,0,6885161,fasta,,1.0,main_w3_handler0,3283949,17586644,False,,11644999,slurm,,132112168.0,1451436.0,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32536253}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32536254}]",,"""true""",32.0,,41232030.0,1511665204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-26 03:00:21.467972,,13.0
2017-11-26 23:59:05.239948,slurm_normal,1511740769.0,0,6454517,fasta,,1.0,main_w3_handler1,3340542,17596207,False,,11655277,slurm,,132112168.0,511653.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32550271}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32550246}]",,"""true""",32.0,,42268322.0,1511740752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-26 23:59:36.232098,117295.0,17.0
2017-11-27 19:03:32.137244,slurm_normal,1511809429.0,0,6885161,fasta,,1.0,main_w4_handler0,3329496,17608391,False,,11668349,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32568633}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32568634}]",,"""true""",32.0,,42074081.0,1511809421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-27 19:04:08.889254,116551.0,8.0
2017-11-28 15:00:27.584056,slurm_normal,1511881260.0,0,6454596,fasta,,1.0,main_w4_handler0,3341484,17620332,False,,11681265,slurm,,132112168.0,511732.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32587701}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32583592}]",,"""true""",32.0,,42282112.0,1511881241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-28 15:01:08.891751,58139.0,19.0
2017-11-30 15:27:04.579201,slurm_normal,1512055640.0,0,2011823,fasta,,1.0,main_w4_handler1,3318794,17651689,False,,11710435,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32649926}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32649728}]",,"""true""",32.0,,41894749.0,1512055633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-11-30 15:27:24.075092,60244.0,7.0
2017-12-01 00:37:39.686721,slurm_normal,1512088672.0,0,2011823,fasta,,1.0,main_w3_handler1,3319159,17655106,False,,11715259,slurm,,132112168.0,288955.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32658905}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32658900}]",,"""true""",32.0,,42362407.0,1512088667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-01 00:37:55.647946,115851.0,5.0
2017-12-01 18:11:16.354832,slurm_normal,1512151906.0,0,2011823,fasta,,1.0,main_w4_handler1,3319110,17666471,False,,11726597,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32680105}]",,"""-1""","""-2""","""1""","""-1""",,,"""true""",32.0,,41896477.0,1512151888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-01 18:11:51.744652,115849.0,18.0
2017-12-02 11:49:30.289677,slurm_normal,1512280723.0,0,7804256,fasta,,1.0,main_w3_handler1,3284661,17674463,False,,11735704,slurm,,132112168.0,1909981.0,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32688570}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32688571}]",,"""true""",32.0,,41883501.0,1512215381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-03 05:58:49.284091,113495.0,65342.0
