chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,kraken_output,kraken_output_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.kraken_database,parameters.kraken_output.values,parameters.kraken_output|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-12 09:12:40.213106,slurm_normal,1507799587.0,0,,1.0,main_w3_handler0,3280099,17085029,False,,11141130.roundup,slurm,22592783,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31651041}]",,32.0,,41156963.0,1507799566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-12 09:13:11.476090,113123.0,21.0
,,2017-09-05 18:15:13.501864,slurm_normal,1504635345.0,0,,1.0,main_w4_handler0,3225365,16739921,False,,10809344.roundup,slurm,7329,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 31114111}]",,32.0,,40280390.0,1504635326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-05 18:15:48.904567,65863.0,19.0
,,2017-11-22 16:45:38.376335,slurm_normal,1511369167.0,0,,1.0,main_w3_handler0,3335706,17551611,False,,11611868,slurm,2538964,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32474801}]",,32.0,,42182557.0,1511369143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-22 16:46:09.445475,116461.0,24.0
,,2017-11-06 16:44:24.153416,slurm_normal,1509990579.0,0,,1.0,main_w4_handler0,3313516,17347919,False,,11411813,slurm,103,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 32095802}]",,32.0,,41787130.0,1509990556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-06 17:49:43.875076,115423.0,23.0
,,2017-11-14 14:39:56.577545,slurm_normal,1510681301.0,0,,1.0,main_w4_handler0,2712558,17453731,False,,11514579,slurm,172710247,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32308025}]",,32.0,,41785896.0,1510681277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-14 17:41:46.516894,79415.0,24.0
,,2018-02-22 09:52:41.730910,slurm_normal,1519293378.0,0,7680.0,1.0,main_w4_handler0,3415632,18480711,False,,12575621,slurm,5266456,tabular,,132112168.0,corral-repl,,"""1a26ffe417b611e882eb005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 34009185}]",,32.0,,,1519293357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-22 09:56:20.932114,116237.0,21.0
,,2017-10-30 15:14:53.266379,slurm_normal,1509376609.0,0,,1.0,main_w3_handler1,3282221,17265424,False,,11324580,slurm,5624552,taxonomy,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 31867712}]",,32.0,,41501115.0,1509376523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-30 15:16:54.897949,108199.0,86.0
,,2017-12-01 07:10:27.304789,slurm_normal,1512112261.0,0,,1.0,main_w3_handler0,3345789,17657380,False,,11717779,slurm,13084165,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32643353}]",,32.0,,42378315.0,1512112238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-01 07:11:03.511095,117579.0,23.0
,,2017-11-30 10:09:28.558231,slurm_normal,1512036620.0,0,,1.0,main_w4_handler1,3345789,17648088,False,,11707240,slurm,13084165,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32643353}]",,32.0,,42347642.0,1512036577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-30 10:10:22.250014,117579.0,43.0
,,2017-10-26 20:23:40.815492,slurm_normal,1509049521.0,0,,1.0,main_w4_handler1,3301012,17233530,False,,11293829,slurm,47004085,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31902296}]",,32.0,,41543622.0,1509049453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-26 20:25:29.333710,23806.0,68.0
,,2017-10-18 01:06:26.601577,slurm_normal,1508288987.0,0,,1.0,main_w4_handler0,2965092,17124858,False,,11181750,slurm,138033,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 31728126}]",,32.0,,41342331.0,1508288945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-18 01:09:55.064972,91848.0,42.0
,,2017-11-29 18:35:21.624231,slurm_normal,1511980573.0,0,,1.0,main_w3_handler1,3334356,17641341,False,,11701205,slurm,1237265,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32568899}]",,32.0,,42158256.0,1511980527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-29 18:36:15.621277,116855.0,46.0
,,2018-01-23 18:09:39.617225,slurm_normal,1516731052.0,0,,1.0,main_w3_handler0,3397277,18136779,False,,12216406,slurm,460627,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33467887}]",,32.0,,42668866.0,1516730987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-23 18:10:54.392118,112430.0,65.0
,,2018-02-25 15:53:50.261640,slurm_normal,1519578252.0,0,7680.0,1.0,main_w4_handler0,3440382,18512800,False,,12609342,slurm,458792780,tabular,,132112168.0,corral-repl,,"""0f25772a1a4411e8bba2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 34056949}]",,32.0,,,1519578218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-25 17:04:14.483325,116237.0,34.0
,,2018-01-26 14:26:01.044119,slurm_normal,1516976853.0,0,,1.0,main_w3_handler1,3405777,18165826,False,,12247411,slurm,49113956,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33506338}]",,32.0,,43446284.0,1516976781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-26 14:27:39.868595,23806.0,72.0
,,2017-12-26 09:25:32.295238,slurm_normal,1514280518.0,0,,1.0,main_w4_handler1,3370409,17897568,False,,11971799,slurm,25672929,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33086651}]",,32.0,,42859185.0,1514280497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 09:28:40.202851,118888.0,21.0
,,2017-11-10 23:09:17.315861,slurm_normal,1510355922.0,0,,1.0,main_w3_handler0,3320643,17416077,False,,11478134,slurm,2415701,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32242219}]",,32.0,,41916262.0,1510355881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-10 23:18:43.595918,115931.0,41.0
,,2017-10-06 08:19:55.549293,slurm_normal,1507278046.0,0,,1.0,main_w4_handler1,3234554,17037308,False,,11094434.roundup,slurm,625132,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31580177}]",,32.0,,39791205.0,1507278000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-06 08:20:51.971238,108467.0,46.0
,,2018-02-02 14:51:53.320121,slurm_normal,1517652152.0,0,,1.0,main_w3_handler0,3413492,18235793,False,,12326598,slurm,710860246,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33635173}]",,32.0,,43635577.0,1517652114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-03 10:02:33.442128,84166.0,38.0
,,2017-11-10 23:09:51.849490,slurm_normal,1510355920.0,0,,1.0,main_w4_handler1,3320631,17416083,False,,11478136,slurm,2415701,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32242191}]",,32.0,,41916492.0,1510355886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-10 23:18:41.669527,115938.0,34.0
,,2018-01-19 23:24:52.048613,slurm_normal,1516404345.0,0,,1.0,main_w4_handler0,3349511,18090024,False,,12169296,slurm,9657388,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33340792}]",,32.0,,42400251.0,1516404300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-19 23:25:47.060492,117813.0,45.0
,,2017-11-22 00:54:18.126664,slurm_normal,1511312126.0,0,,1.0,main_w3_handler0,3110857,17543272,False,,11602765,slurm,3633511,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32462470}]",,32.0,,42167618.0,1511312062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-22 00:55:29.421956,105825.0,64.0
,,2017-11-19 00:13:43.021856,slurm_normal,1511050527.0,0,,1.0,main_w4_handler0,3329428,17504867,False,,11565374,slurm,1433,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32382578}]","""193935_OS_S20001.fastq""",32.0,,42071896.0,1511050507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-19 00:15:31.800963,116547.0,20.0
,,2017-12-04 14:28:58.267234,slurm_normal,1512397787.0,0,,1.0,main_w3_handler0,3352223,17690633,False,,11755106,slurm,6121750,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32717330}]",,32.0,,42437915.0,1512397746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-04 14:29:48.424497,117574.0,41.0
,,2018-02-19 03:25:31.990519,slurm_normal,1519010760.0,0,7680.0,1.0,main_w3_handler1,3432046,18430902,False,,12525037,slurm,16694389,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33931571}]",,32.0,,43791088.0,1519010741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-19 03:26:02.388151,100803.0,19.0
,,2017-11-13 22:54:35.000696,slurm_normal,1510613738.0,0,,1.0,main_w3_handler1,3305120,17445612,False,,11502718,slurm,9378925,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/canFam3.len""","""canFam3""","""viruses""","[{'src': 'hda', 'id': 32295605}]",,32.0,,41965280.0,1510613678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-13 22:55:38.581509,114779.0,60.0
,,2017-12-22 11:28:00.153999,slurm_normal,1513942122.0,0,,1.0,main_w4_handler0,3372481,17878712,False,,11951864,slurm,142605094,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 33034918}]",,32.0,,41984401.0,1513942095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-22 11:28:52.547265,116237.0,27.0
,,2017-09-12 20:28:43.114198,slurm_normal,1505248179.0,0,,1.0,main_w4_handler0,3225365,16798777,False,,10867654.roundup,slurm,12128210,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 31199839}]",,32.0,,40433412.0,1505248129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-12 20:29:45.581608,65863.0,50.0
,,2017-11-22 16:38:05.695895,slurm_normal,1511368740.0,0,,1.0,main_w3_handler1,3334612,17551508,False,,11611765,slurm,2769907,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32474629}]",,32.0,,42045162.0,1511368692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-22 16:39:05.778936,116444.0,48.0
,,2017-10-25 15:00:25.846122,slurm_normal,1508943725.0,0,,1.0,main_w4_handler0,3183066,17214142,False,,11274677,slurm,82966756,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31829622}]",,32.0,,40680812.0,1508943702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-25 15:02:14.169123,111814.0,23.0
,,2017-10-27 01:04:00.722132,slurm_normal,1509066272.0,0,,1.0,main_w4_handler1,3301012,17235242,False,,11295689,slurm,41430494,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31902961}]",,32.0,,41543622.0,1509066249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-27 01:04:34.820690,23806.0,23.0
,,2017-10-19 19:36:30.020388,slurm_normal,1508441820.0,0,,1.0,main_w3_handler1,3291535,17148794,False,,11206600,slurm,48447918,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31747664}]",,32.0,,41359128.0,1508441795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-19 19:37:02.051591,23806.0,25.0
,,2018-02-13 04:39:01.486854,slurm_normal,1518519705.0,0,7680.0,1.0,main_w4_handler0,3413492,18359397,False,,12448706,slurm,268857991,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33821373}]",,32.0,,43686419.0,1518519656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-13 11:01:47.981628,84166.0,49.0
,,2018-01-29 01:00:14.094994,slurm_normal,1517187662.0,0,,1.0,main_w3_handler1,3349511,18182703,False,,12264352,slurm,328289,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33397581}]",,32.0,,42400251.0,1517187622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-29 01:01:04.488476,117813.0,40.0
,,2017-11-30 09:13:21.798699,slurm_normal,1512033230.0,0,,1.0,main_w4_handler1,3345789,17647420,False,Job output deleted by user before job completed.,11706606,slurm,13036530,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32643352}]",,32.0,,42347642.0,1512033211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-30 09:13:52.069032,117579.0,19.0
,,2018-01-18 05:07:08.724285,slurm_normal,1516252112.0,0,,1.0,main_w4_handler1,3024309,18068270,False,,12146732,slurm,564672,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 33364040}]",,32.0,,43271313.0,1516252034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-18 05:08:34.664046,101692.0,78.0
,,2017-09-05 18:15:14.631255,slurm_normal,1504635400.0,0,,1.0,main_w4_handler1,3225365,16739927,False,,10809357.roundup,slurm,53955,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 31114118}]",,32.0,,40280390.0,1504635382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-05 18:16:44.460496,65863.0,18.0
,,2017-09-05 17:14:29.830380,slurm_normal,1504631774.0,0,,1.0,main_w4_handler0,3225365,16739235,False,,10808760.roundup,slurm,5009738,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 31112737}]",,32.0,,40280390.0,1504631751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-05 17:16:16.896265,65863.0,23.0
,,2017-08-08 20:42:29.332099,reserved,1502230166.0,0,,1.0,main_w3_handler1,3026946,16533176,False,,10603915.roundup,slurm,38117685,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 30802134}]",,32.0,,39752189.0,1502230124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-08-08 22:09:29.880055,5254.0,42.0
,,2018-01-26 23:04:50.847098,slurm_normal,1517007973.0,0,,1.0,main_w4_handler0,3405777,18171992,False,,12253190,slurm,65722013,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33515924}]",,32.0,,43471206.0,1517007900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-26 23:06:14.954992,23806.0,73.0
,,2017-10-17 21:20:07.853248,slurm_normal,1508275258.0,0,,1.0,main_w3_handler1,3289131,17123497,False,,11180271,slurm,53383138,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31726168}]",,32.0,,41333295.0,1508275215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-17 21:21:02.683244,23806.0,43.0
,,2017-10-04 21:10:15.221959,slurm_normal,1507151473.0,0,,1.0,main_w3_handler0,3274735,17027036,False,,11082792.roundup,slurm,139271,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31561249}]",,32.0,,40929877.0,1507151423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-04 21:11:22.222367,67541.0,50.0
,,2018-01-26 23:04:25.460576,slurm_normal,1517007925.0,0,,1.0,main_w4_handler1,3405777,18171988,False,,12253187,slurm,50396094,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33515577}]",,32.0,,43471206.0,1517007880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-26 23:05:29.422212,23806.0,45.0
,,2017-12-26 09:25:44.672762,slurm_normal,1514280686.0,0,,1.0,main_w3_handler1,3370409,17897614,False,,11971850,slurm,26281352,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33086697}]",,32.0,,42859185.0,1514280665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 09:31:28.407766,118888.0,21.0
,,2018-01-26 14:26:29.551127,slurm_normal,1516976853.0,0,,1.0,main_w3_handler1,3405777,18165829,False,,12247414,slurm,54821060,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33506363}]",,32.0,,43446284.0,1516976812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-26 14:27:40.734799,23806.0,41.0
,,2017-11-04 15:11:00.875415,slurm_normal,1509808330.0,0,,1.0,main_w3_handler0,3307222,17327551,False,,11389104,slurm,207794432,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32064864}]",,32.0,,41752394.0,1509808279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-04 15:12:15.323369,16257.0,51.0
,,2018-02-21 02:27:12.213054,slurm_normal,1519180078.0,0,7680.0,1.0,main_w3_handler0,3423210,18455054,False,,12549998,slurm,136779,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33971386}]",,32.0,,44047126.0,1519180053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-21 02:27:59.995776,121677.0,25.0
,,2017-12-11 01:18:49.794023,slurm_normal,1512955224.0,0,,1.0,main_w3_handler1,3328312,17767705,False,,11836273,slurm,2024668,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32849917}]",,32.0,,42309204.0,1512955137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-11 01:20:26.665972,112314.0,87.0
,,2017-12-04 06:28:54.877652,slurm_normal,1512368987.0,0,,1.0,main_w3_handler1,3349511,17686554,False,,11751114,slurm,2354979,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32711389}]",,32.0,,42400251.0,1512368945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-04 06:29:48.285866,117813.0,42.0
,,2018-02-20 02:00:16.892224,slurm_normal,1519092056.0,0,7680.0,1.0,main_w3_handler0,3434613,18442703,False,,12537660,slurm,4060712,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33949128}]",,32.0,,44005329.0,1519092026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-20 02:00:58.848918,52654.0,30.0
,,2017-09-13 22:46:33.297073,slurm_normal,1505345508.0,0,,1.0,main_w3_handler0,3008319,16812836,False,,10882300.roundup,slurm,3949238,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31225109}]",,32.0,,40487356.0,1505345490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-13 23:31:54.927339,100820.0,18.0
,,2017-12-04 21:02:15.704056,slurm_normal,1512421387.0,0,,1.0,main_w3_handler1,3328312,17695629,False,,11759801,slurm,972914,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32711718}]",,32.0,,42309204.0,1512421345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-04 21:03:13.038370,112314.0,42.0
