create_time,destination_id,end_epoch,exit_code,forward,forward_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_outies,parameters.chromInfo,parameters.dbkey,parameters.generate_histogram,parameters.layout.__current_case__,parameters.layout.forward.values,parameters.layout.reads.values,parameters.layout.reverse.values,parameters.layout.select_layout,parameters.max_mismatch_density,parameters.max_overlap,parameters.min_overlap,processor_count,reads1,reads1_filetype,reads2,reads2_filetype,reverse,reverse_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-16 16:32:26.494141,slurm_normal,1508171595.0,0,,,,1.0,main_w3_handler1,3263003,17114598,False,,11171674.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000013}]",,collection,"""0.25""","""65""","""10""",32.0,10318.0,fastqsanger,10318.0,fastqsanger,,,,41310071.0,1508171590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:18.775319,112097.0,5.0
2017-10-16 16:32:11.721091,slurm_normal,1508171543.0,0,,,,1.0,main_w4_handler0,3263003,17114584,False,,11171655.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999971}]",,collection,"""0.25""","""65""","""10""",32.0,135679.0,fastqsanger,135679.0,fastqsanger,,,,41310071.0,1508171538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:32:30.494445,112097.0,5.0
2017-10-16 16:32:27.769152,slurm_normal,1508171616.0,0,,,,1.0,main_w4_handler0,3263003,17114600,False,,11171684.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000016}]",,collection,"""0.25""","""65""","""10""",32.0,166077.0,fastqsanger,166077.0,fastqsanger,,,,41310071.0,1508171612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:39.351141,112097.0,4.0
2017-10-16 16:32:30.889292,slurm_normal,1508171567.0,0,,,,1.0,main_w3_handler0,3263003,17114603,False,,11171664.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000025}]",,collection,"""0.25""","""65""","""10""",32.0,4238.0,fastqsanger,4238.0,fastqsanger,,,,41310071.0,1508171563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:32:52.211833,112097.0,4.0
2017-10-16 16:32:41.190323,slurm_normal,1508171606.0,0,,,,1.0,main_w4_handler1,3263003,17114613,False,,11171679.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000055}]",,collection,"""0.25""","""65""","""10""",32.0,4759.0,fastqsanger,4759.0,fastqsanger,,,,41310071.0,1508171602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:28.573850,112097.0,4.0
2017-10-16 16:32:23.500463,slurm_normal,1508171583.0,0,,,,1.0,main_w4_handler1,3263003,17114595,False,,11171670.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000004}]",,collection,"""0.25""","""65""","""10""",32.0,62943.0,fastqsanger,62943.0,fastqsanger,,,,41310071.0,1508171579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:06.423415,112097.0,4.0
2017-10-16 16:32:20.568180,slurm_normal,1508171555.0,0,,,,1.0,main_w4_handler1,3263003,17114592,False,,11171657.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999995}]",,collection,"""0.25""","""65""","""10""",32.0,280626.0,fastqsanger,280626.0,fastqsanger,,,,41310071.0,1508171551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:32:40.041783,112097.0,4.0
2017-10-16 16:32:35.490849,slurm_normal,1508171595.0,0,,,,1.0,main_w4_handler1,3263003,17114608,False,,11171673.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000040}]",,collection,"""0.25""","""65""","""10""",32.0,29106.0,fastqsanger,29106.0,fastqsanger,,,,41310071.0,1508171590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:21.086088,112097.0,5.0
2017-10-16 16:32:32.958592,slurm_normal,1508171591.0,0,,,,1.0,main_w4_handler1,3263003,17114605,False,,11171672.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000031}]",,collection,"""0.25""","""65""","""10""",32.0,98918.0,fastqsanger,98918.0,fastqsanger,,,,41310071.0,1508171587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:15.062391,112097.0,4.0
2017-10-16 16:32:19.612839,slurm_normal,1508171561.0,0,,,,1.0,main_w3_handler1,3263003,17114591,False,,11171661.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999992}]",,collection,"""0.25""","""65""","""10""",32.0,145460.0,fastqsanger,145460.0,fastqsanger,,,,41310071.0,1508171557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:32:44.624107,112097.0,4.0
2017-10-16 16:32:22.860446,slurm_normal,1508171582.0,0,,,,1.0,main_w3_handler1,3263003,17114594,False,,11171669.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000001}]",,collection,"""0.25""","""65""","""10""",32.0,7137.0,fastqsanger,7137.0,fastqsanger,,,,41310071.0,1508171578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:04.408106,112097.0,4.0
2017-10-16 16:32:18.441209,slurm_normal,1508171561.0,0,,,,1.0,main_w3_handler0,3263003,17114590,False,,11171660.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999989}]",,collection,"""0.25""","""65""","""10""",32.0,169502.0,fastqsanger,169502.0,fastqsanger,,,,41310071.0,1508171557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:32:47.225164,112097.0,4.0
2017-10-16 16:32:28.788850,slurm_normal,1508171575.0,0,,,,1.0,main_w3_handler0,3263003,17114601,False,,11171666.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000019}]",,collection,"""0.25""","""65""","""10""",32.0,2643.0,fastqsanger,2643.0,fastqsanger,,,,41310071.0,1508171570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:00.891980,112097.0,5.0
2017-10-16 16:32:40.009386,slurm_normal,1508171596.0,0,,,,1.0,main_w3_handler0,3263003,17114612,False,,11171676.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000052}]",,collection,"""0.25""","""65""","""10""",32.0,4227.0,fastqsanger,4227.0,fastqsanger,,,,41310071.0,1508171591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:19.698878,112097.0,5.0
2017-10-16 16:32:21.823973,slurm_normal,1508171572.0,0,,,,1.0,main_w3_handler1,3263003,17114593,False,,11171665.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999998}]",,collection,"""0.25""","""65""","""10""",32.0,60833.0,fastqsanger,60833.0,fastqsanger,,,,41310071.0,1508171568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:32:55.338774,112097.0,4.0
2017-10-16 16:32:37.839319,slurm_normal,1508171616.0,0,,,,1.0,main_w3_handler1,3263003,17114610,False,,11171683.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000046}]",,collection,"""0.25""","""65""","""10""",32.0,9790.0,fastqsanger,9790.0,fastqsanger,,,,41310071.0,1508171612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:39.344277,112097.0,4.0
2017-10-16 16:32:39.075804,slurm_normal,1508171619.0,0,,,,1.0,main_w3_handler1,3263003,17114611,False,,11171686.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000049}]",,collection,"""0.25""","""65""","""10""",32.0,12954.0,fastqsanger,12954.0,fastqsanger,,,,41310071.0,1508171615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:42.729720,112097.0,4.0
2017-10-16 16:32:13.704472,slurm_normal,1508171585.0,0,,,,1.0,main_w4_handler0,3263003,17114586,False,,11171671.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999977}]",,collection,"""0.25""","""65""","""10""",32.0,178530.0,fastqsanger,178530.0,fastqsanger,,,,41310071.0,1508171581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:08.740871,112097.0,4.0
2017-10-16 16:32:17.530004,slurm_normal,1508171604.0,0,,,,1.0,main_w4_handler0,3263003,17114589,False,,11171677.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 999986}]",,collection,"""0.25""","""65""","""10""",32.0,137004.0,fastqsanger,137004.0,fastqsanger,,,,41310071.0,1508171600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:27.362497,112097.0,4.0
2017-10-16 16:32:33.732571,slurm_normal,1508171608.0,0,,,,1.0,main_w3_handler1,3263003,17114606,False,,11171681.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000034}]",,collection,"""0.25""","""65""","""10""",32.0,4763.0,fastqsanger,4763.0,fastqsanger,,,,41310071.0,1508171604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:33.101085,112097.0,4.0
2017-10-16 16:32:31.793032,slurm_normal,1508171619.0,0,,,,1.0,main_w4_handler0,3263003,17114604,False,,11171685.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1000028}]",,collection,"""0.25""","""65""","""10""",32.0,75377.0,fastqsanger,75377.0,fastqsanger,,,,41310071.0,1508171615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 16:33:41.787081,112097.0,4.0
2017-10-16 18:25:05.333397,slurm_normal,1508178313.0,0,2682565.0,fastqsanger,,1.0,main_w3_handler1,3289234,17115320,False,,11172611.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 31713350}]",,"[{'src': 'hda', 'id': 31713351}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2679931.0,fastqsanger,,40027954.0,1508178308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:25:14.395874,1224.0,5.0
2017-10-16 18:36:32.575275,slurm_normal,1508179174.0,0,,,,1.0,main_w4_handler1,3289241,17115399,False,,11172719.roundup,slurm,,132112168.0,corral-repl,,"""e52b36b8b2a011e79d04005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002752}]",,collection,"""0.25""","""65""","""10""",32.0,167985742.0,fastqsanger,162520034.0,fastqsanger,,,,,1508179163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:39:35.259806,6067.0,11.0
2017-10-16 18:36:30.453251,slurm_normal,1508179129.0,0,,,,1.0,main_w3_handler1,3289241,17115394,False,,11172709.roundup,slurm,,132112168.0,corral-repl,,"""e52b36b8b2a011e79d04005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002740}]",,collection,"""0.25""","""65""","""10""",32.0,94392432.0,fastqsanger,90910952.0,fastqsanger,,,,,1508179121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:38:52.096236,6067.0,8.0
2017-10-16 18:36:32.095786,slurm_normal,1508179205.0,0,,,,1.0,main_w3_handler0,3289241,17115397,False,,11172727.roundup,slurm,,132112168.0,corral-repl,,"""e52b36b8b2a011e79d04005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002749}]",,collection,"""0.25""","""65""","""10""",32.0,85298142.0,fastqsanger,82724558.0,fastqsanger,,,,,1508179197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:40:07.243727,6067.0,8.0
2017-10-16 18:36:31.661067,slurm_normal,1508179191.0,0,,,,1.0,main_w4_handler0,3289241,17115396,False,,11172722.roundup,slurm,,132112168.0,corral-repl,,"""e52b36b8b2a011e79d04005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002746}]",,collection,"""0.25""","""65""","""10""",32.0,128045953.0,fastqsanger,124396325.0,fastqsanger,,,,,1508179181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:39:52.400004,6067.0,10.0
2017-10-16 18:36:31.197954,slurm_normal,1508179206.0,0,,,,1.0,main_w4_handler1,3289241,17115395,False,,11172724.roundup,slurm,,132112168.0,corral-repl,,"""e52b36b8b2a011e79d04005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002743}]",,collection,"""0.25""","""65""","""10""",32.0,194461924.0,fastqsanger,185382044.0,fastqsanger,,,,,1508179194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:40:09.491381,6067.0,12.0
2017-10-16 18:36:33.014652,slurm_normal,1508179219.0,0,,,,1.0,main_w4_handler0,3289241,17115400,False,,11172731.roundup,slurm,,132112168.0,corral-repl,,"""e52b36b8b2a011e79d04005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002755}]",,collection,"""0.25""","""65""","""10""",32.0,100883251.0,fastqsanger,97496645.0,fastqsanger,,,,,1508179210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:40:23.755127,6067.0,9.0
2017-10-16 18:48:54.752073,slurm_normal,1508179942.0,0,,,,1.0,main_w3_handler1,3289259,17115619,False,,11172956.roundup,slurm,,132112168.0,corral-repl,,"""990e0dd0b2a211e78b51005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003005}]",,collection,"""0.25""","""65""","""10""",32.0,85298142.0,fastqsanger,82724558.0,fastqsanger,,,,,1508179934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:52:31.883029,6067.0,8.0
2017-10-16 18:48:52.987121,slurm_normal,1508179909.0,0,,,,1.0,main_w3_handler0,3289259,17115617,False,,11172945.roundup,slurm,,132112168.0,corral-repl,,"""990e0dd0b2a211e78b51005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002999}]",,collection,"""0.25""","""65""","""10""",32.0,194461924.0,fastqsanger,185382044.0,fastqsanger,,,,,1508179893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:51:53.547856,6067.0,16.0
2017-10-16 18:48:52.335168,slurm_normal,1508179897.0,0,,,,1.0,main_w4_handler1,3289259,17115616,False,,11172939.roundup,slurm,,132112168.0,corral-repl,,"""990e0dd0b2a211e78b51005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1002996}]",,collection,"""0.25""","""65""","""10""",32.0,94392432.0,fastqsanger,90910952.0,fastqsanger,,,,,1508179888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:51:39.573996,6067.0,9.0
2017-10-16 18:48:53.909070,slurm_normal,1508179967.0,0,,,,1.0,main_w4_handler0,3289259,17115618,False,,11172964.roundup,slurm,,132112168.0,corral-repl,,"""990e0dd0b2a211e78b51005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003002}]",,collection,"""0.25""","""65""","""10""",32.0,128045953.0,fastqsanger,124396325.0,fastqsanger,,,,,1508179957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:52:50.631453,6067.0,10.0
2017-10-16 18:48:56.201139,slurm_normal,1508179968.0,0,,,,1.0,main_w3_handler0,3289259,17115620,False,,11172966.roundup,slurm,,132112168.0,corral-repl,,"""990e0dd0b2a211e78b51005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003008}]",,collection,"""0.25""","""65""","""10""",32.0,167985742.0,fastqsanger,162520034.0,fastqsanger,,,,,1508179957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:52:51.751063,6067.0,11.0
2017-10-16 18:48:57.427449,slurm_normal,1508180015.0,0,,,,1.0,main_w4_handler1,3289259,17115621,False,,11172982.roundup,slurm,,132112168.0,corral-repl,,"""990e0dd0b2a211e78b51005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003011}]",,collection,"""0.25""","""65""","""10""",32.0,100883251.0,fastqsanger,97496645.0,fastqsanger,,,,,1508180007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 18:53:36.798528,6067.0,8.0
2017-10-16 19:01:01.406916,slurm_normal,1508180586.0,0,,,,1.0,main_w3_handler0,3289274,17116028,False,,11173291.roundup,slurm,,132112168.0,corral-repl,,"""39ad953eb2a411e79151005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003325}]",,collection,"""0.25""","""65""","""10""",32.0,85298142.0,fastqsanger,82724558.0,fastqsanger,,,,,1508180578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:03:12.695303,6067.0,8.0
2017-10-16 19:00:59.402321,slurm_normal,1508180612.0,0,,,,1.0,main_w4_handler0,3289274,17116027,False,,11173304.roundup,slurm,,132112168.0,corral-repl,,"""39ad953eb2a411e79151005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003322}]",,collection,"""0.25""","""65""","""10""",32.0,128045953.0,fastqsanger,124396325.0,fastqsanger,,,,,1508180604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:03:35.440626,6067.0,8.0
2017-10-16 19:00:57.940397,slurm_normal,1508180613.0,0,,,,1.0,main_w4_handler1,3289274,17116026,False,,11173296.roundup,slurm,,132112168.0,corral-repl,,"""39ad953eb2a411e79151005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003319}]",,collection,"""0.25""","""65""","""10""",32.0,194461924.0,fastqsanger,185382044.0,fastqsanger,,,,,1508180586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:03:39.012583,6067.0,27.0
2017-10-16 19:00:57.172819,slurm_normal,1508180681.0,0,,,,1.0,main_w3_handler1,3289274,17116025,False,,11173329.roundup,slurm,,132112168.0,corral-repl,,"""39ad953eb2a411e79151005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003316}]",,collection,"""0.25""","""65""","""10""",32.0,94392432.0,fastqsanger,90910952.0,fastqsanger,,,,,1508180673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:04:44.383441,6067.0,8.0
2017-10-16 19:01:04.141509,slurm_normal,1508180635.0,0,,,,1.0,main_w4_handler1,3289274,17116030,False,,11173312.roundup,slurm,,132112168.0,corral-repl,,"""39ad953eb2a411e79151005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003331}]",,collection,"""0.25""","""65""","""10""",32.0,100883251.0,fastqsanger,97496645.0,fastqsanger,,,,,1508180625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:04:00.347863,6067.0,10.0
2017-10-16 19:01:03.209894,slurm_normal,1508180767.0,0,,,,1.0,main_w4_handler1,3289274,17116029,False,,11173363.roundup,slurm,,132112168.0,corral-repl,,"""39ad953eb2a411e79151005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003328}]",,collection,"""0.25""","""65""","""10""",32.0,167985742.0,fastqsanger,162520034.0,fastqsanger,,,,,1508180756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:06:13.347012,6067.0,11.0
2017-10-16 19:24:27.486293,slurm_normal,1508182017.0,0,,,,1.0,main_w3_handler1,3289301,17116444,False,,11173733.roundup,slurm,,132112168.0,corral-repl,,"""952810eeb2a711e7a209005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003579}]",,collection,"""0.25""","""65""","""10""",32.0,85298142.0,fastqsanger,82724558.0,fastqsanger,,,,,1508182010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:27:01.609178,6067.0,7.0
2017-10-16 19:24:25.954893,slurm_normal,1508182036.0,0,,,,1.0,main_w4_handler1,3289301,17116441,False,,11173741.roundup,slurm,,132112168.0,corral-repl,,"""952810eeb2a711e7a209005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003570}]",,collection,"""0.25""","""65""","""10""",32.0,94392432.0,fastqsanger,90910952.0,fastqsanger,,,,,1508182029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:27:20.120297,6067.0,7.0
2017-10-16 19:24:27.119655,slurm_normal,1508182090.0,0,,,,1.0,main_w3_handler0,3289301,17116443,False,,11173756.roundup,slurm,,132112168.0,corral-repl,,"""952810eeb2a711e7a209005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003576}]",,collection,"""0.25""","""65""","""10""",32.0,128045953.0,fastqsanger,124396325.0,fastqsanger,,,,,1508182080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:28:13.646868,6067.0,10.0
