beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds9,beds9_filetype,beds_0|input,beds_0|input_filetype,beds_1|input,beds_1|input_filetype,beds_2|input,beds_2|input_filetype,beds_3|input,beds_3|input_filetype,beds_4|input,beds_4|input_filetype,beds_5|input,beds_5|input_filetype,beds_6|input,beds_6|input_filetype,beds_7|input,beds_7|input_filetype,beds_8|input,beds_8|input_filetype,beds_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,object_store_id,param_filename,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,,,,,,8214069.0,bed,4826514.0,bed,6536587.0,bed,3598016.0,bed,3598021.0,bed,33708987.0,bed,3543021.0,bed,3543005.0,bed,31008528.0,bed,,,,2016-01-01 04:39:33.994992,slurm_normal,1451623238.0,0,1.0,main_w1_handler1,2552391,11355333,False,,815917,bed,5628384.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",22701509,,0,"[{'__index__': 0, 'inputName': 'Refseq_AllGenes', 'input': 22701840}, {'__index__': 1, 'inputName': 'Refseq_3UTR', 'input': 22701841}, {'__index__': 2, 'inputName': 'Refseq_5UTR', 'input': 22701842}, {'__index__': 3, 'inputName': 'Refseq_Downstream2Kb', 'input': 22701843}, {'__index__': 4, 'inputName': 'Refseq_Downstream-5kb', 'input': 22701844}, {'__index__': 5, 'inputName': 'Refseq_exons', 'input': 22701845}, {'__index__': 6, 'inputName': 'Refseq_introns', 'input': 22701846}, {'__index__': 7, 'inputName': 'Refseq_upstream2kb', 'input': 22701847}, {'__index__': 8, 'inputName': 'Refseq_upstream5kb', 'input': 22701848}]",,yes,"""""",32.0,,26552201,1451623212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-01 04:40:40.220474,74621.0,26.0
72465.0,72465.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-06 10:22:04.080262,slurm_normal,1452075799.0,0,1.0,main_w1_handler2,2546949,11389981,False,,72465,bed,5661061.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",22756436,,1,22756436,,no,"""""",32.0,,26968708,1452075781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-06 10:23:19.968872,,18.0
0.0,0.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-06 14:50:50.035516,slurm_normal,1454770297.0,0,1.0,main_w1_handler0,2423592,11728307,False,,0,bed6,5985010.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23213241,,1,20957179,,no,"""""",32.0,,28082911,1454770294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-06 14:51:39.845449,31545.0,3.0
,,,,,,,,,,,,,,,,,,,37712452.0,bed,,,,,,,,,,,,,,,,,,,,2016-03-11 14:55:17.701135,slurm_normal,1457708198.0,0,1.0,main_w1_handler1,2316346,12106984,False,,119386508,gtf,6330949.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""","""True""","""hg38""",23797232,,0,"[{'__index__': 0, 'inputName': '', 'input': 23797262}]",,yes,"""""",32.0,,28697037,1457708170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-11 14:56:41.331857,64006.0,28.0
36307.0,36307.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-11 15:00:54.632071,slurm_normal,1457708497.0,0,1.0,main_w2_handler0,2316346,12107020,False,,119386508,gtf,6330984.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23797232,,1,23795279,,no,"""""",32.0,,28697037,1457708478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-11 15:01:40.664734,64006.0,19.0
,,,,,,,,,,,,,,,,,,,37643612.0,bed,,,,,,,,,,,,,,,,,,,,2016-03-11 14:34:00.832336,slurm_normal,1457706878.0,0,1.0,main_w1_handler0,2316346,12106761,False,,37643612,bed,6330718.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23796247,,0,"[{'__index__': 0, 'inputName': '', 'input': 23796247}]",,yes,"""""",32.0,,28697037,1457706861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-11 14:34:42.000942,64006.0,17.0
9197.0,9197.0,bed,3764.0,bed,72219.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-15 19:43:52.439460,slurm_normal,1452887106.0,0,1.0,main_w1_handler2,2407836,11521161,False,,182984280,bed,5786190.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""","""True""","""mm9""",20778276,,1,"20777746,20777747,20777748",,no,"""""",32.0,,26962990,1452887062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-15 19:45:12.345999,6515.0,44.0
93370836.0,93370836.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-14 11:05:46.027334,slurm_normal,1452770315.0,0,1.0,main_w1_handler2,2563913,11501068,False,,93370836,bed,5769056.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""False""","""eschColi_K12""",22895503,,1,22895503,,no,"""""",32.0,,27396880,1452769689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-14 11:18:40.599873,76726.0,626.0
,,,,,,,,,,,,,,,,,,,9061255.0,bed,,,,,,,,,,,,,,,,,,,,2016-01-14 00:32:52.110490,slurm_normal,1452731596.0,0,1.0,main_w1_handler1,2538536,11497970,False,,3257120,bed,5763309.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",22849363,,0,"[{'__index__': 0, 'inputName': '', 'input': 22848162}]",,yes,"""""",32.0,,26809221,1452731588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-14 00:33:19.515035,,8.0
,,,,,,,,,,,,,,,,,,,2901340.0,bed,,,,,,,,,,,,,,,,,,,,2016-01-14 00:34:57.777456,slurm_normal,1452731730.0,0,1.0,main_w1_handler2,2538536,11498029,False,,9061255,bed,5763324.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",22848162,,0,"[{'__index__': 0, 'inputName': '', 'input': 22851778}]",,yes,"""""",32.0,,26809221,1452731722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-14 00:35:33.541945,,8.0
,,,,,,,,,,,,,,,,,,,9061255.0,bed,,,,,,,,,,,,,,,,,,,,2016-01-14 00:34:28.435661,slurm_normal,1452731691.0,0,1.0,main_w2_handler1,2538536,11498017,False,,2901340,bed,5763323.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",22851778,,0,"[{'__index__': 0, 'inputName': '', 'input': 22848162}]",,yes,"""""",32.0,,26809221,1452731684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-14 00:34:53.926747,,7.0
,,,,,,,,,,,,,,,,,,,3257120.0,bed,,,,,,,,,,,,,,,,,,,,2016-01-14 00:31:02.815061,slurm_normal,1452731489.0,0,1.0,main_w1_handler1,2538536,11497911,False,,9061255,bed,5763305.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",22848162,,0,"[{'__index__': 0, 'inputName': '', 'input': 22849363}]",,yes,"""""",32.0,,26809221,1452731480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-14 00:31:32.895020,,9.0
6656.0,6656.0,bed,2753.0,bed,54142.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-15 18:33:26.719674,slurm_normal,1452883101.0,0,1.0,main_w1_handler1,2407836,11519484,False,,182984280,bed,5784993.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""","""True""","""mm9""",20778276,,1,"22921219,22921220,22921221",,no,"""""",32.0,,26962990,1452882973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-15 18:38:29.925348,6515.0,128.0
9197.0,9197.0,bed,3764.0,bed,72219.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-15 19:49:18.178424,slurm_normal,1452887438.0,0,1.0,main_w1_handler2,2407836,11521200,False,,182984280,bed,5786329.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",20778276,,1,"20777746,20777747,20777748",,no,"""""",32.0,,26962990,1452887380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-15 19:50:51.422411,6515.0,58.0
91343.0,91343.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-15 21:22:46.336895,slurm_normal,1452893026.0,0,1.0,main_w2_handler1,2562529,11522408,False,,91343,bed,5788230.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""",22924639,,1,22924639,,no,"""""",32.0,,27351974,1452892986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-15 21:23:50.963456,,40.0
258372.0,258372.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-16 06:47:08.650772,slurm_normal,1452926847.0,0,1.0,main_w1_handler0,2563913,11523733,False,,137851,bed,5792077.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""False""","""eschColi_K12""",22895237,,1,22895816,,no,"""""",32.0,,27482562,1452926843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-16 06:47:29.379998,76726.0,4.0
24996.0,24996.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-20 00:45:47.463376,slurm_normal,1453250787.0,0,1.0,main_w1_handler1,2571348,11553932,False,,30029,bed,5820542.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",22966531,,1,22966532,,no,"""""",32.0,,27563585,1453250783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-20 00:46:29.256649,20040.0,4.0
17439299.0,17439299.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-20 16:10:37.578455,slurm_normal,1453306398.0,0,1.0,main_w2_handler1,2491970,11563032,False,,24471945,bed,5828228.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",22952714,,1,22953494,,no,"""""",32.0,,27170482,1453306348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-20 16:13:23.942280,72427.0,50.0
,,,,,,,,,,,,,,,,,,,10778.0,bed,,,,,,,,,,,,,,,,,,,,2016-01-20 18:12:33.898527,slurm_normal,1453313576.0,0,1.0,main_w2_handler1,2561345,11564102,False,,4824,bed,5829553.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""False""","""dm3""",22932758,,0,"[{'__index__': 0, 'inputName': 'A', 'input': 22932765}]",,yes,"""""",32.0,,27485683,1453313566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-20 18:12:59.709934,76583.0,10.0
4526644.0,4526644.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-22 07:17:29.588673,slurm_normal,1453447076.0,0,1.0,main_w1_handler0,2574293,11578267,False,,4526644,bed,5844045.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23002753,,1,23002753,,no,"""""",32.0,,27647231,1453447068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-22 07:17:59.416074,70217.0,8.0
1170.0,1170.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-22 08:59:30.954347,slurm_normal,1453453212.0,0,1.0,main_w1_handler0,2563433,11579026,False,,1170,bed,5844746.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23004311,,1,23004311,,no,"""""",32.0,,27576663,1453453209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-22 09:00:14.837377,21426.0,3.0
16424.0,16424.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-10 12:26:28.424286,slurm_normal,1455107218.0,0,1.0,main_w1_handler2,2585947,11773281,False,,16424,bed,6028781.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23273822,,1,23273822,,no,"""""",32.0,,26412785,1455107214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-10 12:27:02.306747,72450.0,4.0
2563171.0,2563171.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-23 21:14:38.703587,slurm_normal,1453583739.0,0,1.0,main_w1_handler1,2478111,11587254,False,,57376517,gtf,5852765.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23018084,,1,23018092,,no,"""""",32.0,,27685474,1453583687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-23 21:15:41.669483,69377.0,52.0
57208.0,57208.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-01-23 22:48:12.348530,slurm_normal,1453589309.0,0,1.0,main_w2_handler1,2427777,11587713,False,,17566,bed,5853189.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23012725,,1,23012726,,no,"""""",32.0,,26536363,1453589303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-23 22:48:34.813145,68523.0,6.0
,,,,,,,,,,,,,,,,,,,94849.0,bed,,,,,,,,,,,,,,,,,,,,2016-01-26 21:03:36.438780,slurm_normal,1453842252.0,0,1.0,main_w1_handler1,2578415,11610291,False,,5778006,gff,5875040.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23050928,,0,"[{'__index__': 0, 'inputName': '', 'input': 23050974}]",,yes,"""""",32.0,,27765479,1453842248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-01-26 21:04:19.067104,,4.0
2392046.0,2392046.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-10 16:31:32.321913,slurm_normal,1455122130.0,0,1.0,main_w1_handler0,2595280,11779905,False,,2392046,bed,6032222.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23280064,,1,23280064,,no,"""""",32.0,,28263565,1455122088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-10 16:35:31.951214,78027.0,42.0
358598.0,358598.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-11 09:34:32.762391,slurm_normal,1455183334.0,0,1.0,main_w1_handler2,2596259,11785349,False,,1504461,bed,6040670.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23291153,,1,23291168,,no,"""""",32.0,,28288325,1455183328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-11 09:35:36.186099,,6.0
6719438.0,6719438.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-15 22:14:44.407983,slurm_normal,1455574599.0,0,1.0,main_w2_handler1,2600587,11837965,False,,8729826,bed,6082517.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23358949,,1,23358947,,no,"""""",32.0,,28404152,1455574525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-15 22:16:45.030321,,74.0
191110.0,191110.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 03:48:27.149443,slurm_normal,1455767342.0,0,1.0,main_w1_handler1,994544,11863373,False,,191110,bed,6104209.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23399647,,1,23399647,,no,"""""",32.0,,28465574,1455767338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 03:49:05.878301,22892.0,4.0
14541722.0,14541722.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 10:50:56.519141,slurm_normal,1455792698.0,0,1.0,main_w1_handler1,2480912,11866227,False,,328671,gff3,6106601.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23185879,,1,23402977,,no,"""""",32.0,,28183578,1455792691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 10:51:41.261682,71005.0,7.0
14541722.0,14541722.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 10:53:26.767522,slurm_normal,1455792871.0,0,1.0,main_w2_handler1,2480912,11866243,False,,78945777,gff3,6106670.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23185808,,1,23402977,,no,"""""",32.0,,28183578,1455792854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 10:54:34.898740,71005.0,17.0
354195.0,354195.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 12:00:27.215722,slurm_normal,1455796923.0,0,1.0,main_w1_handler1,2596661,11866733,False,,8415262,bed,6107571.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23403734,,1,23403827,,no,"""""",32.0,,28307447,1455796908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 12:02:06.219535,48771.0,15.0
8415262.0,8415262.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 11:52:37.023802,slurm_normal,1455796510.0,0,1.0,main_w1_handler2,2596661,11866677,False,,354195,bed,6107527.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23403757,,1,23403734,,no,"""""",32.0,,28307447,1455796495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 11:55:15.096036,48771.0,15.0
93501.0,93501.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 18:52:20.548625,slurm_normal,1455821587.0,0,1.0,main_w1_handler0,2604610,11871116,False,,93501,bed,6111283.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg18.len""","""False""","""hg18""",23410442,,1,23410442,,no,"""""",32.0,,28478491,1455821581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 18:53:11.724241,,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-18 20:14:29.762908,slurm_normal,1455827623.0,0,1.0,main_w1_handler2,2276715,11871712,False,,211494220,vcf,6111970.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23248488,,0,[],,yes,"""""",32.0,,28123383,1455827589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 20:33:51.728143,62597.0,34.0
93501.0,93501.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 18:51:14.218071,slurm_normal,1455821522.0,0,1.0,main_w2_handler0,2604610,11871111,False,Job output deleted by user before job completed.,93501,bed,6111276.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg18.len""","""False""","""hg18""",23410442,,1,23410442,,no,"""""",32.0,,28478491,1455821517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 18:52:09.142194,,5.0
1407278.0,1407278.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-18 21:15:49.608483,slurm_normal,1455830216.0,0,1.0,main_w2_handler0,2604806,11872238,False,,1407278,bed,6112477.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23411912,,1,23411912,,no,"""""",32.0,,28480334,1455830195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-18 21:17:00.585434,,21.0
3686646.0,3686646.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,7410532.0,len,2016-02-20 15:03:17.276329,slurm_normal,1455980713.0,0,1.0,main_w2_handler1,2423592,11884378,False,,3686646,bed,6124157.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/main/files/014/300/dataset_14300516.dat""","""True""","""?""",23271431,,1,23271431,,no,"""""",32.0,,28310632,1455980628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-20 15:05:15.787415,31545.0,85.0
1760163.0,1760163.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-22 17:06:32.166165,slurm_normal,1456160972.0,0,1.0,main_w1_handler1,2604650,11901490,False,,5116156,bed,6140291.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23459393,,1,23459618,,no,"""""",32.0,,28465673,1456160828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-22 17:09:33.827509,56412.0,144.0
,,,,,,,,,,,,,,,,,,,37374691.0,bed,,,,,,,,,,,,,,,,,,,,2016-02-23 03:24:48.302205,slurm_normal,1456199170.0,0,1.0,main_w1_handler1,2594301,11905577,False,,1151813,bed,6144234.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23466597,,0,"[{'__index__': 0, 'inputName': '', 'input': 23466598}]",,yes,"""""",32.0,,28246044,1456199125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-23 03:46:16.310360,,45.0
13883.0,13883.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-21 19:24:04.101887,slurm_normal,1456082676.0,0,1.0,main_w1_handler2,2607376,11894743,False,,48642,bed,6132480.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""True""","""mm10""",23448248,,1,23448252,,no,"""""",32.0,,27820874,1456082672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-21 19:24:38.993582,77468.0,4.0
47291987.0,47291987.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-23 03:26:19.301194,slurm_normal,1456198996.0,0,1.0,main_w2_handler1,2594301,11905598,False,,1151813,bed,6144207.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23466597,,1,23466620,,no,"""""",32.0,,28246044,1456198818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-23 03:43:21.589698,,178.0
