create_time,destination_id,end_epoch,exit_code,galaxy_slots,group,group_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.use,parameters.large,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-09 12:12:18.059388,slurm_normal,1497010360.0,0,1.0,,,main_w4_handler0,2930054,16063880,False,,10152719.roundup,slurm,,132112168.0,56096199,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967496}]",32.0,,36744934,1497010353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:41.635497,84972.0,7.0
2017-06-09 12:24:02.899118,slurm_normal,1497011071.0,0,1.0,,,main_w4_handler0,2930054,16063991,False,,10152772.roundup,slurm,,132112168.0,20550491,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967493}]",32.0,,36744934,1497011066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:24:33.722888,84972.0,5.0
2017-06-09 12:12:16.010604,slurm_normal,1497010375.0,0,1.0,,,main_w3_handler1,2930054,16063876,False,,10152721.roundup,slurm,,132112168.0,91188310,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967483}]",32.0,,36744934,1497010368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:56.645947,84972.0,7.0
2017-06-09 12:12:16.449327,slurm_normal,1497010355.0,0,1.0,,,main_w3_handler0,2930054,16063877,False,,10152716.roundup,slurm,,132112168.0,14674919,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967487}]",32.0,,36744934,1497010350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:37.455914,84972.0,5.0
2017-06-09 12:12:17.668073,slurm_normal,1497010359.0,0,1.0,,,main_w4_handler1,2930054,16063879,False,,10152717.roundup,slurm,,132112168.0,20550491,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967493}]",32.0,,36744934,1497010353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:40.887848,84972.0,6.0
2017-06-09 12:12:15.499241,slurm_normal,1497010361.0,0,1.0,,,main_w4_handler0,2930054,16063875,False,,10152718.roundup,slurm,,132112168.0,132550498,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967480}]",32.0,,36744934,1497010353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:47.287818,84972.0,8.0
2017-06-09 12:12:16.909778,slurm_normal,1497010370.0,0,1.0,,,main_w3_handler0,2930054,16063878,False,,10152720.roundup,slurm,,132112168.0,19284478,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967490}]",32.0,,36744934,1497010365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:53.155055,84972.0,5.0
2017-06-09 12:12:18.413950,slurm_normal,1497010380.0,0,1.0,,,main_w3_handler1,2930054,16063881,False,,10152724.roundup,slurm,,132112168.0,36110613,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967500}]",32.0,,36744934,1497010375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:13:05.080651,84972.0,5.0
2017-06-09 12:24:02.021424,slurm_normal,1497011082.0,0,1.0,,,main_w4_handler1,2930054,16063988,False,,10152773.roundup,slurm,,132112168.0,91188310,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967483}]",32.0,,36744934,1497011073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:24:45.781260,84972.0,9.0
2017-06-09 12:24:02.336809,slurm_normal,1497011068.0,0,1.0,,,main_w3_handler1,2930054,16063989,False,,10152770.roundup,slurm,,132112168.0,14674919,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967487}]",32.0,,36744934,1497011063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:24:31.753239,84972.0,5.0
2017-06-09 12:24:03.246564,slurm_normal,1497011102.0,0,1.0,,,main_w3_handler1,2930054,16063992,False,,10152778.roundup,slurm,,132112168.0,56096199,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967496}]",32.0,,36744934,1497011096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:25:07.816617,84972.0,6.0
2017-06-09 12:24:01.746466,slurm_normal,1497011075.0,0,1.0,,,main_w4_handler1,2930054,16063987,False,,10152771.roundup,slurm,,132112168.0,132550498,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967480}]",32.0,,36744934,1497011066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:24:42.953102,84972.0,9.0
2017-06-09 12:24:03.542319,slurm_normal,1497011091.0,0,1.0,,,main_w4_handler1,2930054,16063993,False,,10152776.roundup,slurm,,132112168.0,36110613,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967500}]",32.0,,36744934,1497011086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:24:53.411559,84972.0,5.0
2017-06-09 12:24:02.587674,slurm_normal,1497011088.0,0,1.0,,,main_w3_handler1,2930054,16063990,False,,10152774.roundup,slurm,,132112168.0,19284478,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967490}]",32.0,,36744934,1497011083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:24:50.310148,84972.0,5.0
2017-06-09 12:24:03.816678,slurm_normal,1497011101.0,0,1.0,,,main_w3_handler1,2930054,16063994,False,,10152779.roundup,slurm,,132112168.0,44443527,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967503}]",32.0,,36744934,1497011096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:25:03.161638,84972.0,5.0
2017-05-09 07:10:53.650431,slurm_normal,1494313863.0,0,1.0,,,main_w3_handler0,3102232,15787066,False,,9893133.roundup,slurm,,132112168.0,370098,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29528309}]",32.0,,36746733,1494313858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-05-09 07:11:06.445630,,5.0
2017-05-12 16:39:32.876157,slurm_normal,1494607182.0,0,1.0,,,main_w4_handler1,2981145,15825312,False,,9927626.roundup,slurm,,132112168.0,1188856822,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""true""","[{'src': 'hda', 'id': 29581422}]",32.0,,36909340,1494607178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-05-12 16:39:47.490306,79753.0,4.0
2017-06-19 19:38:55.200766,slurm_normal,1497901170.0,0,1.0,,,main_w4_handler1,3139642,16135898,False,,10215373.roundup,slurm,,132112168.0,34906,mothur.shared,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 30072969}]",32.0,,38483558,1497901149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-19 19:39:35.087091,37766.0,21.0
2017-06-19 19:39:09.375912,slurm_normal,1497901176.0,0,1.0,,,main_w3_handler1,3139642,16135899,False,,10215401.roundup,slurm,,132112168.0,462524582,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29913652}]",32.0,,38483558,1497901166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-19 19:39:45.121300,37766.0,10.0
2017-05-23 14:47:31.275982,slurm_normal,1495550871.0,0,1.0,,,main_w3_handler0,3123535,15918084,False,,10015772.roundup,slurm,,132112168.0,0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29733238}]",32.0,,38160627,1495550866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-05-23 14:47:55.042615,106462.0,5.0
