create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.dist|__identifier__,parameters.fontsize,parameters.input.__current_case__,parameters.input.calc,parameters.input.dist.values,parameters.input.groups,parameters.input.label,parameters.input.otu.values,parameters.input.source,parameters.otu|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-12 07:13:20.174061,slurm_normal,,,1513062810.0,0,,1.0,main_w3_handler0,3362393,17780434,False,,11848579,slurm,,132112168.0,corral-repl,188148.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",,,,,,,,,32.0,,42604640,1513062806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-12 07:13:32.727596,113456.0,4.0
2017-12-12 07:30:46.663529,slurm_normal,16961.0,mothur.dist,1513063862.0,0,,1.0,main_w4_handler1,3362393,17780512,False,,11848676,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 32870363}]",,,,phylip,,32.0,,42604640,1513063858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-12 07:31:04.537697,113456.0,4.0
2017-12-12 07:31:16.081931,slurm_normal,16961.0,mothur.dist,1513063891.0,0,,1.0,main_w4_handler1,3362393,17780516,False,,11848680,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 32870364}]",,,,phylip,,32.0,,42604640,1513063886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-12 07:31:32.786549,113456.0,5.0
2017-12-12 07:54:32.677225,slurm_normal,16656.0,mothur.dist,1513065294.0,0,,1.0,main_w4_handler1,3362393,17780605,False,,11848767,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 32870490}]",,,,phylip,,32.0,,42604640,1513065285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-12 07:54:56.953202,113456.0,9.0
2017-12-13 14:38:14.230317,slurm_normal,1070.0,mothur.dist,1513175924.0,0,,1.0,main_w4_handler0,3364120,17797158,False,,11866373,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 32904807}]",,,,phylip,,32.0,,42631708,1513175916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:38:45.404891,111190.0,8.0
2017-12-13 14:23:37.382646,slurm_normal,,,1513175031.0,0,,1.0,main_w3_handler1,3364120,17797082,False,,11866284,slurm,,132112168.0,corral-repl,101855.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",,,,,,,,,32.0,,42631708,1513175024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:23:53.994685,111190.0,7.0
2017-12-13 14:38:15.175793,slurm_normal,1070.0,mothur.dist,1513175951.0,0,,1.0,main_w4_handler0,3364120,17797160,False,,11866378,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 32904809}]",,,,phylip,,32.0,,42631708,1513175946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:39:13.410821,111190.0,5.0
2017-12-13 14:38:16.050147,slurm_normal,1070.0,mothur.dist,1513175921.0,0,,1.0,main_w3_handler1,3364120,17797162,False,,11866375,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 32904811}]",,,,phylip,,32.0,,42631708,1513175916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:38:42.928242,111190.0,5.0
2017-12-13 14:38:13.750797,slurm_normal,1070.0,mothur.dist,1513175923.0,0,,1.0,main_w4_handler1,3364120,17797157,False,,11866376,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 32904805}]",,,,phylip,,32.0,,42631708,1513175916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:38:45.483748,111190.0,7.0
2017-12-13 14:38:15.565757,slurm_normal,1070.0,mothur.dist,1513175923.0,0,,1.0,main_w3_handler1,3364120,17797161,False,,11866374,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 32904810}]",,,,phylip,,32.0,,42631708,1513175916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:38:46.113313,111190.0,7.0
2017-12-13 14:38:14.735832,slurm_normal,1070.0,mothur.dist,1513175951.0,0,,1.0,main_w4_handler1,3364120,17797159,False,,11866377,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 32904808}]",,,,phylip,,32.0,,42631708,1513175946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-13 14:39:13.979246,111190.0,5.0
2018-01-19 03:36:32.667807,slurm_normal,,,1516333004.0,0,,1.0,main_w3_handler1,3397277,18080141,False,,12158677,slurm,,132112168.0,corral-repl,386273.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",0.0,"['jest', 'thetayc']",,"['Bm014', 'Bm022', 'Bm023', 'Bm037', 'Bm040', 'Bm041', 'Bm043', 'Bm044', 'Bm045', 'Bm050', 'Bm051', 'Bm052', 'Bm054', 'Bm056', 'Bm057', 'Bm059', 'ControlCADS', 'ControlLab', 'ControlWater', 'Mucus']",['0.03'],"[{'src': 'hda', 'id': 33381372}]",shared,,32.0,,42668866,1516333000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 03:36:46.776286,112430.0,4.0
2018-01-19 08:29:07.644060,slurm_normal,531.0,mothur.dist,1516350558.0,0,,1.0,main_w3_handler1,3397720,18081490,False,,12160221,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33385612}]",,,,phylip,,32.0,,43299908,1516350554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 08:29:19.928267,72172.0,4.0
2018-01-19 07:58:56.075878,slurm_normal,625.0,mothur.dist,1516348750.0,0,,1.0,main_w4_handler0,3397689,18081370,False,,12160020,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33384285}]",,,,phylip,,32.0,,43299908,1516348746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 07:59:13.027965,72172.0,4.0
2018-01-19 08:28:57.945065,slurm_normal,531.0,mothur.dist,1516350549.0,0,,1.0,main_w3_handler1,3397720,18081489,False,,12160220,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33385613}]",,,,phylip,,32.0,,43299908,1516350545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 08:29:10.516916,72172.0,4.0
2018-01-24 09:49:10.680304,slurm_normal,633.0,mothur.dist,1516787364.0,0,,1.0,main_w3_handler1,3403359,18141760,False,,12221819,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33476450}]",,,,phylip,,32.0,,43399850,1516787360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-24 09:49:26.354696,113456.0,4.0
2018-01-24 09:09:49.225361,slurm_normal,633.0,mothur.dist,1516785004.0,0,,1.0,main_w3_handler0,3403340,18141478,False,,12221530,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33475993}]",,,,phylip,,32.0,,43399850,1516784998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-24 09:10:05.203761,113456.0,6.0
2018-01-24 09:10:00.143156,slurm_normal,633.0,mothur.dist,1516785013.0,0,,1.0,main_w4_handler1,3403340,18141481,False,,12221533,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33475994}]",,,,phylip,,32.0,,43399850,1516785007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-24 09:10:14.610739,113456.0,6.0
2018-01-24 09:48:58.881862,slurm_normal,633.0,mothur.dist,1516787353.0,0,,1.0,main_w4_handler1,3403359,18141758,False,,12221817,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33476451}]",,,,phylip,,32.0,,43399850,1516787349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-24 09:49:15.671887,113456.0,4.0
2018-01-30 09:43:31.870467,slurm_normal,531.0,mothur.dist,1517305425.0,0,,1.0,main_w3_handler0,3410120,18198460,False,,12279329,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33568175}]",,,,phylip,,32.0,,43541496,1517305420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-30 09:43:47.122293,72172.0,5.0
2018-01-30 09:59:44.555270,slurm_normal,531.0,mothur.dist,1517306401.0,0,,1.0,main_w3_handler0,3410120,18198600,False,,12279462,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33568381}]",,,,phylip,,32.0,,43541496,1517306394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-30 10:00:03.551237,72172.0,7.0
2018-01-30 11:31:06.886147,slurm_normal,531.0,mothur.dist,1517311910.0,0,,1.0,main_w3_handler1,3410120,18199231,False,,12280140,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33569270}]",,,,phylip,,32.0,,43541496,1517311901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-30 11:31:52.365408,72172.0,9.0
2018-01-31 08:22:49.065335,slurm_normal,531.0,mothur.dist,1517386981.0,0,,1.0,main_w4_handler1,3411461,18208923,False,,12289940,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33584654}]",,,,phylip,,32.0,,43570207,1517386977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 08:23:03.556876,72172.0,4.0
2018-01-31 07:43:40.546303,slurm_normal,531.0,mothur.dist,1517384647.0,0,,1.0,main_w3_handler0,3410305,18208705,False,,12289695,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33584384}]",,,,phylip,,32.0,,43570207,1517384643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 07:44:09.996875,72172.0,4.0
2018-01-31 07:44:24.133292,slurm_normal,531.0,mothur.dist,1517384676.0,0,,1.0,main_w4_handler1,3410305,18208712,False,,12289701,slurm,,132111800.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33584385}]",,,,phylip,,32.0,,43570207,1517384672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 07:44:39.014396,72172.0,4.0
2018-01-31 08:20:11.564621,slurm_normal,531.0,mothur.dist,1517386823.0,0,,1.0,main_w4_handler1,3411461,18208904,False,,12289922,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33584655}]",,,,phylip,,32.0,,43570207,1517386819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 08:20:26.202021,72172.0,4.0
2018-01-31 08:18:56.827181,slurm_normal,531.0,mothur.dist,1517386753.0,0,,1.0,main_w3_handler1,3411461,18208901,False,,12289917,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33584655}]",,,,phylip,,32.0,,43570207,1517386748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 08:19:15.357144,72172.0,5.0
2018-01-31 09:21:12.702221,slurm_normal,531.0,mothur.dist,1517390486.0,0,,1.0,main_w3_handler1,3411511,18209287,False,,12290288,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33585124}]",,,,phylip,,32.0,,43570207,1517390481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 09:21:28.138699,72172.0,5.0
2018-01-31 09:21:58.282014,slurm_normal,531.0,mothur.dist,1517390534.0,0,,1.0,main_w3_handler1,3411511,18209297,False,,12290294,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33585125}]",,,,phylip,,32.0,,43570207,1517390528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 09:22:16.431631,72172.0,6.0
2018-01-31 11:15:53.300378,slurm_normal,,,1517397371.0,0,,1.0,main_w4_handler0,3409399,18210081,False,,12290995,slurm,,132112168.0,corral-repl,4640.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",,,,,,,,,32.0,,43222891,1517397366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-31 11:16:15.573950,42087.0,5.0
2018-02-01 08:25:38.062331,slurm_normal,531.0,mothur.dist,1517473548.0,0,,1.0,main_w4_handler0,3411564,18220249,False,,12300774,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33605276}]",,,,phylip,,32.0,,43597979,1517473543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-01 08:25:49.802817,72172.0,5.0
2018-02-01 08:26:29.276464,slurm_normal,531.0,mothur.dist,1517473602.0,0,,1.0,main_w4_handler1,3411564,18220257,False,,12300781,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33605277}]",,,,phylip,,32.0,,43597979,1517473598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-01 08:26:44.841581,72172.0,4.0
2018-02-05 15:49:30.237461,slurm_normal,,,1517845787.0,0,,1.0,main_w3_handler1,3417427,18259423,False,,12341011,slurm,,132112168.0,corral-repl,4613.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",,,,,,,,,32.0,,43627884,1517845782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 15:49:50.205812,42087.0,5.0
2018-02-05 16:02:38.942633,slurm_normal,256.0,mothur.dist,1517846576.0,0,,1.0,main_w4_handler1,3417427,18259643,False,,12341286,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.01.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677134}]",,,,phylip,,32.0,,43627884,1517846569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:02:59.239883,42087.0,7.0
2018-02-05 16:02:53.074229,slurm_normal,256.0,mothur.dist,1517846685.0,0,,1.0,main_w4_handler1,3417427,18259674,False,,12341328,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.unique.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677162}]",,,,phylip,,32.0,,43627884,1517846679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:47.553367,42087.0,6.0
2018-02-05 16:02:48.824957,slurm_normal,256.0,mothur.dist,1517846723.0,0,,1.0,main_w3_handler1,3417427,18259664,False,,12341339,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.02.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677153}]",,,,phylip,,32.0,,43627884,1517846704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:26.158080,42087.0,19.0
2018-02-05 16:02:39.526946,slurm_normal,256.0,mothur.dist,1517846574.0,0,,1.0,main_w3_handler1,3417427,18259644,False,,12341285,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.01.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677135}]",,,,phylip,,32.0,,43627884,1517846569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:02:56.561868,42087.0,5.0
2018-02-05 16:02:43.153955,slurm_normal,256.0,mothur.dist,1517846595.0,0,,1.0,main_w3_handler0,3417427,18259651,False,,12341294,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.11.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677143}]",,,,phylip,,32.0,,43627884,1517846590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:18.131779,42087.0,5.0
2018-02-05 16:02:38.577094,slurm_normal,256.0,mothur.dist,1517846580.0,0,,1.0,main_w3_handler0,3417427,18259642,False,,12341284,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.01.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677133}]",,,,phylip,,32.0,,43627884,1517846567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:02.233876,42087.0,13.0
2018-02-05 16:02:39.927367,slurm_normal,256.0,mothur.dist,1517846571.0,0,,1.0,main_w4_handler0,3417427,18259645,False,,12341283,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.02.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677136}]",,,,phylip,,32.0,,43627884,1517846566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:02.981437,42087.0,5.0
2018-02-05 16:02:46.346272,slurm_normal,256.0,mothur.dist,1517846709.0,0,,1.0,main_w4_handler0,3417427,18259659,False,,12341337,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.01.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677149}]",,,,phylip,,32.0,,43627884,1517846702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:10.104397,42087.0,7.0
2018-02-05 16:02:41.060762,slurm_normal,256.0,mothur.dist,1517846590.0,0,,1.0,main_w4_handler0,3417427,18259647,False,,12341292,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.02.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677138}]",,,,phylip,,32.0,,43627884,1517846584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:11.480989,42087.0,6.0
2018-02-05 16:02:41.660226,slurm_normal,256.0,mothur.dist,1517846603.0,0,,1.0,main_w4_handler1,3417427,18259648,False,,12341290,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.05.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677139}]",,,,phylip,,32.0,,43627884,1517846580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:26.211479,42087.0,23.0
2018-02-05 16:02:45.701887,slurm_normal,256.0,mothur.dist,1517846604.0,0,,1.0,main_w4_handler1,3417427,18259658,False,,12341293,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.unique.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677148}]",,,,phylip,,32.0,,43627884,1517846588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:26.280922,42087.0,16.0
2018-02-05 16:02:47.024273,slurm_normal,256.0,mothur.dist,1517846617.0,0,,1.0,main_w4_handler1,3417427,18259660,False,,12341299,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.01.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677150}]",,,,phylip,,32.0,,43627884,1517846605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:38.489310,42087.0,12.0
2018-02-05 16:02:42.679655,slurm_normal,256.0,mothur.dist,1517846636.0,0,,1.0,main_w4_handler0,3417427,18259650,False,,12341301,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.05.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677142}]",,,,phylip,,32.0,,43627884,1517846629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:03:58.667126,42087.0,7.0
