create_time,destination_id,end_epoch,exit_code,fasta_collection1,fasta_collection10,fasta_collection10_filetype,fasta_collection11,fasta_collection11_filetype,fasta_collection12,fasta_collection12_filetype,fasta_collection13,fasta_collection13_filetype,fasta_collection14,fasta_collection14_filetype,fasta_collection15,fasta_collection15_filetype,fasta_collection16,fasta_collection16_filetype,fasta_collection17,fasta_collection17_filetype,fasta_collection18,fasta_collection18_filetype,fasta_collection19,fasta_collection19_filetype,fasta_collection1_filetype,fasta_collection2,fasta_collection20,fasta_collection20_filetype,fasta_collection21,fasta_collection21_filetype,fasta_collection22,fasta_collection22_filetype,fasta_collection2_filetype,fasta_collection3,fasta_collection3_filetype,fasta_collection4,fasta_collection4_filetype,fasta_collection5,fasta_collection5_filetype,fasta_collection6,fasta_collection6_filetype,fasta_collection7,fasta_collection7_filetype,fasta_collection8,fasta_collection8_filetype,fasta_collection9,fasta_collection9_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,method|inputs_0|fasta,method|inputs_0|fasta_filetype,method|inputs_10|fasta,method|inputs_10|fasta_filetype,method|inputs_11|fasta,method|inputs_11|fasta_filetype,method|inputs_12|fasta,method|inputs_12|fasta_filetype,method|inputs_13|fasta,method|inputs_13|fasta_filetype,method|inputs_14|fasta,method|inputs_14|fasta_filetype,method|inputs_15|fasta,method|inputs_15|fasta_filetype,method|inputs_16|fasta,method|inputs_16|fasta_filetype,method|inputs_17|fasta,method|inputs_17|fasta_filetype,method|inputs_18|fasta,method|inputs_18|fasta_filetype,method|inputs_19|fasta,method|inputs_19|fasta_filetype,method|inputs_1|fasta,method|inputs_1|fasta_filetype,method|inputs_20|fasta,method|inputs_20|fasta_filetype,method|inputs_21|fasta,method|inputs_21|fasta_filetype,method|inputs_22|fasta,method|inputs_22|fasta_filetype,method|inputs_23|fasta,method|inputs_23|fasta_filetype,method|inputs_24|fasta,method|inputs_24|fasta_filetype,method|inputs_25|fasta,method|inputs_25|fasta_filetype,method|inputs_26|fasta,method|inputs_26|fasta_filetype,method|inputs_27|fasta,method|inputs_27|fasta_filetype,method|inputs_2|fasta,method|inputs_2|fasta_filetype,method|inputs_3|fasta,method|inputs_3|fasta_filetype,method|inputs_4|fasta,method|inputs_4|fasta_filetype,method|inputs_5|fasta,method|inputs_5|fasta_filetype,method|inputs_6|fasta,method|inputs_6|fasta_filetype,method|inputs_7|fasta,method|inputs_7|fasta_filetype,method|inputs_8|fasta,method|inputs_8|fasta_filetype,method|inputs_9|fasta,method|inputs_9|fasta_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.method.__current_case__,parameters.method.fasta_collection.values,parameters.method.how,parameters.method.inputs,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-08 04:16:57.040909,slurm_normal,1507436256.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w4_handler1,2620689,17050089,False,,11106325.roundup,slurm,,132112168.0,19480595.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600408}]}, 'group': 'Data'}]",32.0,,41092245,1507436249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:17:37.126907,79773.0,7.0
2017-10-08 04:16:57.404748,slurm_normal,1507436254.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w4_handler0,2620689,17050091,False,,11106324.roundup,slurm,,132112168.0,22849426.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600420}]}, 'group': 'Data'}]",32.0,,41092245,1507436247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:17:37.157805,79773.0,7.0
2017-10-08 04:17:01.240984,slurm_normal,1507436270.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w4_handler0,2620689,17050109,False,,11106328.roundup,slurm,,132112168.0,19233860.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600528}]}, 'group': 'Data'}]",32.0,,41092245,1507436262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:17:51.660173,79773.0,8.0
2017-10-08 04:16:58.407801,slurm_normal,1507436267.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w4_handler0,2620689,17050096,False,,11106327.roundup,slurm,,132112168.0,22540193.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600450}]}, 'group': 'Data'}]",32.0,,41092245,1507436259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:17:48.680155,79773.0,8.0
2017-10-08 04:16:59.875758,slurm_normal,1507436278.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w4_handler0,2620689,17050102,False,,11106331.roundup,slurm,,132112168.0,20916507.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600486}]}, 'group': 'Data'}]",32.0,,41092245,1507436270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:18:00.895338,79773.0,8.0
2017-10-08 04:16:58.060500,slurm_normal,1507436269.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w4_handler1,2620689,17050094,False,,11106329.roundup,slurm,,132112168.0,22259763.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600438}]}, 'group': 'Data'}]",32.0,,41092245,1507436262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:17:51.022577,79773.0,7.0
2017-10-08 04:17:00.513502,slurm_normal,1507436277.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w3_handler1,2620689,17050105,False,,11106330.roundup,slurm,,132112168.0,27112077.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600504}]}, 'group': 'Data'}]",32.0,,41092245,1507436268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:18:08.063922,79773.0,9.0
2017-10-08 04:16:57.702552,slurm_normal,1507436317.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w3_handler1,2620689,17050092,False,,11106346.roundup,slurm,,132112168.0,34868978.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600426}]}, 'group': 'Data'}]",32.0,,41092245,1507436309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:18:46.324752,79773.0,8.0
2017-10-08 04:16:56.472619,slurm_normal,1507436309.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w3_handler1,2620689,17050086,False,,11106341.roundup,slurm,,132112168.0,18614576.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31600390}]}, 'group': 'Data'}]",32.0,,41092245,1507436301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-08 04:18:34.796719,79773.0,8.0
2017-10-09 05:47:53.491042,slurm_normal,1507528104.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,main_w3_handler1,3236285,17053431,False,,11110351.roundup,slurm,,132112168.0,196417608.0,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,manually,"[{'__index__': 0, 'fasta': {'values': [{'src': 'hda', 'id': 31606970}]}, 'group': 'BD67K'}]",32.0,,40110101,1507528085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group/1.36.1.0,1.36.1.0,,2017-10-09 05:48:34.327572,,19.0
