create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-06 21:33:09.211245,slurm_normal,1462570425.0,0,1.0,main_w1_handler1,2682707,12810752,False,,7012815.roundup,slurm,,90116,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,overlapped_lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ea5b8cba230e06f'}]",1,png,false,yes,1,TES,yes,TSS,32.0,,30074569,1462570418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-06 21:33:47.650099,46988.0,7.0
2016-05-06 21:27:30.142480,slurm_normal,1462570082.0,0,1.0,main_w2_handler1,2682707,12810726,False,,7012790.roundup,slurm,,90116,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,0.0,0.0,kmeans,0,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ea5b8cba230e06f'}]",1,png,false,yes,1,TES,yes,TSS,32.0,,30074569,1462570075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-06 21:28:11.857708,46988.0,7.0
2016-05-06 22:46:45.983724,slurm_normal,1462574979.0,0,1.0,main_w2_handler1,2439699,12811405,False,,7013341.roundup,slurm,,123173,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,"GSE48895_V6.5_separately DMSO  12.5, 25 and 50minTRP_Plus ",lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0962546f106d44e'}]",0,,,no,0,,no,,32.0,,28479787,1462574974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-06 22:49:41.969274,40656.0,5.0
2016-05-06 23:09:32.716311,slurm_normal,1462576216.0,0,1.0,main_w1_handler2,2439699,12811530,False,,7013469.roundup,slurm,,38881,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,DMSO only,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba4fb8d24ef4e87b'}]",0,,,no,0,,no,,32.0,,28479787,1462576209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-06 23:10:19.375395,40656.0,7.0
2016-05-06 23:13:55.428016,slurm_normal,1462576507.0,0,1.0,main_w2_handler1,2439699,12811624,False,,7013505.roundup,slurm,,35470,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,12.5 mins TRP,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584141ec3f72b3782'}]",0,,,no,0,,no,,32.0,,28479787,1462576502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-06 23:15:09.364502,40656.0,5.0
2016-05-06 23:18:26.725387,slurm_normal,1462576768.0,0,1.0,main_w1_handler2,2439699,12811908,False,,7013538.roundup,slurm,,23241,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,25 mins trp,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550838361501bebcd'}]",0,,,no,0,,no,,32.0,,28479787,1462576764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-06 23:19:30.667859,40656.0,4.0
2016-05-07 00:46:19.456322,slurm_normal,1462582023.0,0,1.0,main_w1_handler1,2682707,12812159,False,,7013752.roundup,slurm,,324411,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,fill,11,,"""Input"" ""ChIP 1"" ""ChIP 2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1b86291fe0fa6a'}]",1,png,true,yes,0,,no,,32.0,,30079076,1462582018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 00:47:06.292572,46988.0,5.0
2016-05-07 00:59:20.654808,slurm_normal,1462582811.0,0,1.0,main_w1_handler2,2682707,12812232,False,,7013794.roundup,slurm,,324411,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,Score distributions across chromosome 7,lines,11,,"""Input"" ""ChIP 1"" ""ChIP 2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1b86291fe0fa6a'}]",1,png,true,yes,0,,no,,32.0,,30079076,1462582805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 01:00:13.632158,46988.0,6.0
2016-05-07 01:03:28.645905,slurm_normal,1462583047.0,0,1.0,main_w1_handler0,2682707,12812239,False,,7013807.roundup,slurm,,324411,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,Score distributions across chromosome 7,overlapped_lines,11,,"""Input"" ""ChIP 1"" ""ChIP 2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1b86291fe0fa6a'}]",1,png,true,yes,0,,no,,32.0,,30079076,1462583041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 01:04:09.329487,46988.0,6.0
2016-05-07 00:39:06.979833,slurm_normal,1462581593.0,0,1.0,main_w1_handler0,2682707,12812158,False,,7013749.roundup,slurm,,324411,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1b86291fe0fa6a'}]",1,png,true,yes,0,,no,,32.0,,30079076,1462581584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 00:39:55.441967,46988.0,9.0
2016-05-07 00:56:15.448743,slurm_normal,1462582624.0,0,1.0,main_w2_handler0,2682707,12812226,False,,7013781.roundup,slurm,,324411,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,Score distributions across chromosome 7,fill,11,,"""Input"" ""ChIP 1"" ""ChIP 2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1b86291fe0fa6a'}]",1,png,true,yes,0,,no,,32.0,,30079076,1462582619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 00:57:06.292754,46988.0,5.0
2016-05-07 04:32:56.255901,slurm_normal,1462595616.0,0,1.0,main_w2_handler1,2682707,12813351,False,,7014741.roundup,slurm,,193637,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a210536e50c6a6e2'}]",1,png,false,yes,1,TES,yes,TSS,32.0,,30079076,1462595611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 04:33:38.146512,46988.0,5.0
2016-05-07 04:36:49.942734,slurm_normal,1462595849.0,0,1.0,main_w1_handler0,2682707,12813358,False,,7014754.roundup,slurm,,193637,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,Chromosome 7,lines,11,,"""Input 1"" ""ChIP 1"" ""ChIP 2"" ""Input 2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a210536e50c6a6e2'}]",1,png,false,yes,1,TES,yes,TSS,32.0,,30079076,1462595842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 04:37:31.126294,46988.0,7.0
2016-05-07 09:22:53.797458,slurm_normal,1462613299.0,0,1.0,main_w1_handler0,2696874,12814206,False,,7015643.roundup,slurm,,295238,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b1c2b0af40757b9'}]",1,png,false,yes,0,,no,,32.0,,30078878,1462613290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:28:21.308762,83951.0,9.0
2016-05-07 09:54:21.746272,slurm_normal,1462614919.0,0,1.0,main_w1_handler0,2696874,12814306,False,,7015804.roundup,slurm,,142298,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52994b06321c6d991'}]",0,,,no,0,,no,,32.0,,30078878,1462614914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:55:22.118134,83951.0,5.0
2016-05-07 09:53:22.439749,slurm_normal,1462614875.0,0,1.0,main_w2_handler1,2696874,12814302,False,,7015796.roundup,slurm,,148854,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff07df19ee6221df'}]",0,,,no,0,,no,,32.0,,30078878,1462614863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:54:37.429718,83951.0,12.0
2016-05-07 09:53:09.177090,slurm_normal,1462614847.0,0,1.0,main_w1_handler0,2696874,12814301,False,,7015791.roundup,slurm,,114754,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd052ce9ffa87ea8'}]",1,png,false,yes,0,,no,,32.0,,30078878,1462614838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:54:10.167012,83951.0,9.0
2016-05-07 09:53:50.434941,slurm_normal,1462614866.0,0,1.0,main_w2_handler0,2696874,12814303,False,,7015795.roundup,slurm,,142298,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52994b06321c6d991'}]",0,,,no,0,,no,,32.0,,30078878,1462614860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:54:29.136370,83951.0,6.0
2016-05-07 09:54:19.977775,slurm_normal,1462614909.0,0,1.0,main_w1_handler1,2696874,12814304,False,,7015801.roundup,slurm,,114754,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd052ce9ffa87ea8'}]",0,,,no,0,,no,,32.0,,30078878,1462614904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:55:13.303122,83951.0,5.0
2016-05-07 09:54:20.725496,slurm_normal,1462614912.0,0,1.0,main_w2_handler0,2696874,12814305,False,,7015802.roundup,slurm,,148854,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff07df19ee6221df'}]",0,,,no,0,,no,,32.0,,30078878,1462614907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 09:55:14.062485,83951.0,5.0
2016-05-07 10:02:52.191521,slurm_normal,1462615498.0,0,1.0,main_w2_handler0,2696874,12814336,False,,7015840.roundup,slurm,,236197,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57768a3cb3ee3bacf'}]",0,,,no,0,,no,,32.0,,30078878,1462615492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 10:05:00.908542,83951.0,6.0
2016-05-07 10:24:09.448335,slurm_normal,1462617120.0,0,1.0,main_w2_handler0,2696874,12814383,False,,7015905.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",0,,,no,0,,no,,32.0,,30078878,1462617114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 10:32:01.670355,83951.0,6.0
2016-05-07 10:25:13.876181,slurm_normal,1462617124.0,0,1.0,main_w1_handler2,2696874,12814388,False,,7015906.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",0,,,no,0,,no,,32.0,,30078878,1462617118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 10:32:06.508011,83951.0,6.0
2016-05-07 11:03:24.042931,slurm_normal,1462619034.0,0,1.0,main_w1_handler1,2696874,12814572,False,,7016056.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,H3k27ac signal around induced genes at 6h,lines,11,-,H3K27ac_0h H3K27ac_3h H3K27ac_6h,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",1,png,false,yes,0,,no,,32.0,,30078878,1462619029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 11:03:57.090860,83951.0,5.0
2016-05-07 11:20:58.018979,slurm_normal,1462620099.0,0,1.0,main_w1_handler0,2696874,12814654,False,,7016136.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,0.0,0.0,kmeans,4,,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",0,,,no,0,,no,,32.0,,30078878,1462620090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 11:21:40.928197,83951.0,9.0
2016-05-07 11:14:42.162805,slurm_normal,1462619714.0,0,1.0,main_w1_handler1,2696874,12814615,False,,7016099.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",0,,,no,0,,no,,32.0,,30078878,1462619708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 11:15:16.565671,83951.0,6.0
2016-05-07 10:54:47.678539,slurm_normal,1462618535.0,0,1.0,main_w2_handler0,2696874,12814554,False,,7016041.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,median,,false,true,5,H3K27ac signal around promoters of virus induced genes at 6h,lines,11,,H3K27ac_NM0h H3K27ac_NM3h H3K27ac_NM6h,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",1,pdf,false,yes,0,,no,,32.0,,30078878,1462618527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 10:55:36.709929,83951.0,8.0
2016-05-07 11:11:39.892194,slurm_normal,1462619546.0,0,1.0,main_w2_handler0,2696874,12814607,False,,7016092.roundup,slurm,,502162,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,H3K27ac signal around promoters of induced genes at 3 or 6h,lines,11,d,H3K27ac_NM0h H3K27ac_NM3h H3K27ac_NM6h,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5e8c7be5a87b48'}]",0,,,no,0,,no,,32.0,,30078878,1462619540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 11:12:28.094445,83951.0,6.0
2016-05-07 12:05:53.791575,slurm_normal,1462622791.0,0,1.0,main_w2_handler0,2696874,12814806,False,,7016288.roundup,slurm,,282377,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5649d910ad5da8ac8'}]",0,,,no,0,,no,,32.0,,30078878,1462622784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 12:06:33.835982,83951.0,7.0
2016-05-07 12:04:58.840366,slurm_normal,1462622731.0,0,1.0,main_w1_handler2,2696874,12814803,False,,7016283.roundup,slurm,,282377,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5649d910ad5da8ac8'}]",0,,,no,0,,no,,32.0,,30078878,1462622726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 12:05:33.068352,83951.0,5.0
2016-05-07 12:46:54.327209,slurm_normal,1462625254.0,0,1.0,main_w1_handler2,2696874,12815037,False,,7016578.roundup,slurm,,497745,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5324e65185f729fd0'}]",0,,,no,0,,no,,32.0,,30078878,1462625248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 12:47:36.625782,83951.0,6.0
2016-05-07 12:52:49.443667,slurm_normal,1462625623.0,0,1.0,main_w1_handler1,2696874,12815157,False,,7016692.roundup,slurm,,497745,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,H3K27ac_NM0h H3K27ac_NM3h H3K27ac_NM6h ,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5324e65185f729fd0'}]",0,,,no,0,,no,,32.0,,30078878,1462625615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 12:53:45.571877,83951.0,8.0
2016-05-07 13:10:40.735455,slurm_normal,1462626676.0,0,1.0,main_w1_handler2,2696874,12815248,False,,7016778.roundup,slurm,,497745,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,5_f 2_f 1_f 4_f,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5324e65185f729fd0'}]",0,,,no,0,,no,,32.0,,30078878,1462626671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 13:11:20.855395,83951.0,5.0
2016-05-07 13:32:04.237522,slurm_normal,1462627959.0,0,1.0,main_w1_handler1,2696874,12815703,False,,7016980.roundup,slurm,,497745,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,fold>5 fold>2 fold>1.5 fold>0.4,H3k27ac_NM0h H3k27ac_NM3h H3k27ac_NM6h,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5324e65185f729fd0'}]",0,,,no,0,,no,,32.0,,30078878,1462627952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 13:32:41.137605,83951.0,7.0
2016-05-07 13:21:30.294570,slurm_normal,1462627323.0,0,1.0,main_w2_handler1,2696874,12815360,False,,7016872.roundup,slurm,,497745,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,H3k27ac signal around TSS for genes with different magnitude of induction,lines,11,>5 >2 >1.5 >0.4,H3k27ac_NM0h H3k27ac_NM3h H3k27ac_NM6h,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5324e65185f729fd0'}]",0,,,no,0,,no,,32.0,,30078878,1462627314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 13:22:06.722446,83951.0,9.0
2016-05-07 14:13:55.648116,slurm_normal,1462630473.0,0,1.0,main_w1_handler1,2696874,12816105,False,,7017324.roundup,slurm,,275465,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,H3k27ac around promoters of downregulated genes,lines,11,,H3k27ac_NM0h H3k27ac_Nm3h H3k27ac_NM6h,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b76e15ef87515bdb'}]",0,,,no,0,,no,,32.0,,30078878,1462630465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-05-07 14:14:35.356382,83951.0,8.0
