	fastq_input1	fastq_input11	fastq_input11_filetype	fastq_input12	fastq_input12_filetype	fastq_input1_filetype	fastq_input2	fastq_input2_filetype	parameters.analysis_type.algorithmic_options.algorithmic_options_selector	parameters.analysis_type.analysis_type_selector	parameters.analysis_type.io_options.io_options_selector	parameters.analysis_type.scoring_options.A	parameters.analysis_type.scoring_options.B	parameters.analysis_type.scoring_options.E	parameters.analysis_type.scoring_options.O	parameters.analysis_type.scoring_options.U	parameters.analysis_type.scoring_options.scoring_options_selector	parameters.fastq_input.fastq_input_selector	parameters.reference_source.index_a	parameters.reference_source.ref_file	parameters.rg.rg_selector	ref_file	ref_file_filetype	runtime
14277	19434476.0		none		none	uncompressed	17553708.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14278	19373005.0		none		none	uncompressed	17405345.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14279	12306105.0		none		none	uncompressed	11163793.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14280	19942879.0		none		none	uncompressed	17912537.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14281	14051852.0		none		none	uncompressed	12723774.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14282	19988060.0		none		none	uncompressed	18038020.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14283	17959225.0		none		none	uncompressed	16399505.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14284	15652497.0		none		none	uncompressed	14001729.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14285	19047297.0		none		none	uncompressed	17202549.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14286	19474956.0		none		none	uncompressed	17511592.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14287	18945329.0		none		none	uncompressed	17129917.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14288	485443358.0		none		none	uncompressed	485852312.0	uncompressed		illumina								paired		galGal4	set		none	221.0
14289	1040095397.0		none		none	uncompressed	1040743227.0	uncompressed		illumina								paired		galGal4	set		none	425.0
14290	21904000.0		none		none	uncompressed	19806290.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14291	14548290.0		none		none	uncompressed	13197662.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14292	20124147.0		none		none	uncompressed	18339523.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14293	24218010.0		none		none	uncompressed	21916518.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14294	15035991.0		none		none	uncompressed	13521355.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14295	30605583.0		none		none	uncompressed	27831325.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	15.0
14296	18435721.0		none		none	uncompressed	16468763.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14297	33726046.0		none		none	uncompressed	30494480.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	25.0
14298	21674705.0		none		none	uncompressed	19465883.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14299	16143796.0		none		none	uncompressed	14619326.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14300	15166601.0		none		none	uncompressed	13683057.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14301	14581091.0		none		none	uncompressed	13107093.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14302	16801488.0		none		none	uncompressed	15003946.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14303	19621355.0		none		none	uncompressed	17454441.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14304	16868530.0		none		none	uncompressed	15059540.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14305	13355926.0		none		none	uncompressed	12082250.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14306	17242650.0		none		none	uncompressed	15776058.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	13.0
14307	13080061.0		none		none	uncompressed	11765925.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14308	18294406.0		none		none	uncompressed	16507806.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14309	14826726.0		none		none	uncompressed	13409000.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14310	15289874.0		none		none	uncompressed	13809604.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14311	12663769.0		none		none	uncompressed	11487481.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14312	14150783.0		none		none	uncompressed	12806273.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14313	15724730.0		none		none	uncompressed	14344790.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	22.0
14314	15887009.0		none		none	uncompressed	14161595.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14315	19695245.0		none		none	uncompressed	17788533.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	13.0
14316	16622641.0		none		none	uncompressed	15020861.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	12.0
14317	13749269.0		none		none	uncompressed	12449033.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	22.0
14318	17453813.0		none		none	uncompressed	15611601.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	20.0
14319	14359510.0		none		none	uncompressed	12852430.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14320	18643965.0		none		none	uncompressed	16876125.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14321	13860347.0		none		none	uncompressed	12429215.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14322	14769614.0		none		none	uncompressed	13232402.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14323	14766890.0		none		none	uncompressed	13338318.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14324	12410725.0		none		none	uncompressed	11192283.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14325	12391026.0		none		none	uncompressed	11186384.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14326	18579970.0		none		none	uncompressed	16655004.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	11.0
14327	12270264.0		none		none	uncompressed	11046160.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14328	14311528.0		none		none	uncompressed	12796552.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14329	15547431.0		none		none	uncompressed	13961163.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14330	17754599.0		none		none	uncompressed	15900111.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14331	15018470.0		none		none	uncompressed	13443446.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	17.0
14332	18227338.0		none		none	uncompressed	16174200.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14333	11857545.0		none		none	uncompressed	10691327.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14334	15113627.0		none		none	uncompressed	13687121.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	24.0
14335	15075729.0		none		none	uncompressed	13532597.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14336	16068319.0		none		none	uncompressed	14479309.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14337	14024074.0		none		none	uncompressed	12673482.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14338	13862404.0		none		none	uncompressed	12502152.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14339	15051448.0		none		none	uncompressed	13689128.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14340	14439130.0		none		none	uncompressed	12976086.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14341	11131328.0		none		none	uncompressed	9985218.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14342	14365094.0		none		none	uncompressed	13035296.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14343	12674924.0		none		none	uncompressed	11489688.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14344	11749079.0		none		none	uncompressed	10707933.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14345	13602800.0		none		none	uncompressed	12227628.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14346	16115634.0		none		none	uncompressed	14604712.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14347	16517351.0		none		none	uncompressed	15099359.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14348	14243620.0		none		none	uncompressed	12785454.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14349	17924169.0		none		none	uncompressed	16217331.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14350	15316121.0		none		none	uncompressed	13878877.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14351	12095445.0		none		none	uncompressed	10850385.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14352	16174454.0		none		none	uncompressed	14692658.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14353	16817115.0		none		none	uncompressed	15129507.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14354	13757244.0		none		none	uncompressed	12428868.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14355	12687258.0		none		none	uncompressed	11491672.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14356	12089473.0		none		none	uncompressed	10811119.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14357	13254277.0		none		none	uncompressed	12029895.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14358	15270984.0		none		none	uncompressed	13839666.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14359	11951272.0		none		none	uncompressed	10620086.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14360	15026850.0		none		none	uncompressed	13493340.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14361	12995820.0		none		none	uncompressed	11849488.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14362	15280989.0		none		none	uncompressed	13890021.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14363	16016265.0		none		none	uncompressed	14495189.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14364	15971331.0		none		none	uncompressed	14416565.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14365	14650919.0		none		none	uncompressed	13250441.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14366	10258168.0		none		none	uncompressed	9155394.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14367	16394655.0		none		none	uncompressed	14880991.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14368	15639665.0		none		none	uncompressed	14185349.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14369	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14370	12154085.0		none		none	uncompressed	11052279.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14371	12579039.0		none		none	uncompressed	11372221.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14372	15439791.0		none		none	uncompressed	13958919.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14373	15969509.0		none		none	uncompressed	14498353.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14374	10983011.0		none		none	uncompressed	9904589.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	7.0
14375	15864251.0		none		none	uncompressed	14271981.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14376	13304505.0		none		none	uncompressed	12076179.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	9.0
14377	17956979.0		none		none	uncompressed	16112529.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14378	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14379	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14380	12895826.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14381	12895826.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14382	1105849.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	7.0
14383	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14384	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	25.0
14385	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14386	13392246.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14387	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14388	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14389	10569500.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	14.0
14390	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14391	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14392	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14393	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	15.0
14394	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	15.0
14395	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14396	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14397	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14398	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14399	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14400	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14401	13392246.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14402	12895826.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14403	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14404	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14405	820325.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	8.0
14406	15793203.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14407	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14408	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14409	976069.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	9.0
14410	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14411	642443.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	8.0
14412	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14413	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14414	10569500.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	14.0
14415	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14416	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	23.0
14417	13392246.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14418	10569500.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	14.0
14419	10569500.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	15.0
14420	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	21.0
14421	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	24.0
14422	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14423	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	21.0
14424	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	24.0
14425	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	21.0
14426	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14427	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	21.0
14428	10569500.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	14.0
14429	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	15.0
14430	13392246.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14431	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	26.0
14432	10428160175.0		none		none	uncompressed	10428160175.0	uncompressed		illumina								paired	auto		do_not_set	3132390787.0	uncompressed	11594.0
14433	13153900.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14434	11359704.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14435	12269685.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14436	11541402.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14437	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14438	12895826.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	27.0
14439	10569500.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	14.0
14440	13392246.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	16.0
14441	13392246.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	15.0
14442	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14443	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14444	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14445	12895826.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14446	12895826.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	17.0
14447	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	18.0
14448	14237318.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14449	13611215.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	4474616.0	uncompressed	19.0
14450	420252118.0		none		none	uncompressed		none		ont2d								single		hg19canon	do_not_set		none	5.0
14451	3566099.0		none		none	uncompressed	3566099.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	7.0
14452	5058195.0		none		none	uncompressed	5058195.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	9.0
14453	2162784.0		none		none	uncompressed	2162784.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	702.0
14454	1854648344.0		none		none	uncompressed		none		ont2d								single		hg38canon	do_not_set		none	6719.0
14455	3068068.0		none		none	uncompressed	3068068.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	737.0
14456	1491668246.0		none		none	uncompressed	1494933612.0	uncompressed		illumina								paired	auto		do_not_set	152031.0	uncompressed	565.0
14457	3216624.0		none		none	uncompressed	3216624.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	6.0
14458	1925013369.0		none		none	uncompressed	1915494535.0	uncompressed		illumina								paired	auto		do_not_set	152031.0	uncompressed	703.0
14459	2348351306.0		none		none	uncompressed	2089648210.0	uncompressed		illumina								paired	auto		do_not_set	152031.0	uncompressed	794.0
14460	30424987.0		none		none	uncompressed	30424987.0	uncompressed		illumina								paired		hg38	set		none	59.0
14461	2707992.0		none		none	uncompressed	2707992.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	7.0
14462	2447464.0		none		none	uncompressed	2447464.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	7.0
14463	145208466.0		none		none	uncompressed	145211702.0	uncompressed		illumina								paired	auto		set_picard	4694015.0	uncompressed	57.0
14464	0.0		none		none	uncompressed	0.0	uncompressed		illumina								paired	auto		do_not_set	2053.0	uncompressed	5.0
14465	0.0		none		none	uncompressed	0.0	uncompressed		illumina								paired	auto		do_not_set	2053.0	uncompressed	4.0
14466	3957980.0		none		none	uncompressed	4000624.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	7.0
14467	2960957.0		none		none	uncompressed	2960957.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	12.0
14468	3587084.0		none		none	uncompressed	3587084.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	8.0
14469	14271295.0		none		none	uncompressed	14273951.0	uncompressed		illumina								paired		hg38	set		none	54.0
14470	1939573.0		none		none	compressed	2038409.0	compressed		illumina								paired		hg38	set		none	97.0
14471	420252118.0		none		none	uncompressed		none		ont2d								single		hg19	do_not_set		none	6264.0
14472	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	69.0
14473	3535169.0		none		none	uncompressed	3459285.0	uncompressed		illumina								paired	auto		do_not_set	705.0	uncompressed	6.0
14474	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set		none	38.0
14475	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set		none	18.0
14476	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	50.0
14477	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set		none	48.0
14478	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	18.0
14479	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set		none	21.0
14480	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set		none	19.0
14481	48321326391.0		none		none	uncompressed	48321326391.0	uncompressed		illumina								paired	auto		do_not_set	841878399.0	uncompressed	18710.0
14482	2127773.0		none		none	uncompressed	2127773.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	40.0
14483	4696363.0		none		none	uncompressed	4696363.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	747.0
14484	2580126.0		none		none	uncompressed	2580126.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	5.0
14485	1999336.0		none		none	uncompressed	1999336.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	662.0
14486	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	do_not_set		none	28.0
14487	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	21.0
14488	3661782.0		none		none	uncompressed	3661782.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	36.0
14489	2682990556.0		none		none	uncompressed	2608854039.0	uncompressed		illumina								paired		vicPac1	do_not_set		none	168.0
14490	2682990556.0		none		none	uncompressed	2608854039.0	uncompressed		illumina								paired	auto		do_not_set	60094703.0	uncompressed	67.0
14491	8859042889.0		none		none	uncompressed	8859042889.0	uncompressed	do_not_set	full	set						do_not_set	paired		hg_g1k_v37	set_id_auto		none	4719.0
14492	1694786.0		none		none	uncompressed	1694786.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	7.0
14493	353609541.0		none		none	uncompressed	353609541.0	uncompressed		illumina								paired	auto		do_not_set	16583.0	uncompressed	138.0
14494	30194425.0		none		none	uncompressed	27805546.0	uncompressed		illumina								paired		hg38	set		none	64.0
14495	23910848.0		none		none	uncompressed	22525929.0	uncompressed		illumina								paired		hg38	set		none	72.0
14496	22706435.0		none		none	uncompressed	20760563.0	uncompressed		illumina								paired		hg38	set		none	94.0
14497	105241844.0		none		none	uncompressed	105219992.0	uncompressed		illumina								paired		hg19	do_not_set		none	77.0
14498	113954730.0		none		none	uncompressed	141915315.0	uncompressed		illumina								paired		hg19	do_not_set		none	44.0
14499	31072899.0		none		none	uncompressed	37296508.0	uncompressed		illumina								paired		hg19	do_not_set		none	62.0
14500	3203692.0		none		none	uncompressed	3203692.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	75.0
14501	15278307578.0		none		none	uncompressed	15278307578.0	uncompressed		illumina								paired		hg19	do_not_set		none	7483.0
14502	580722.0		none		none	compressed	504269.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	7.0
14503	3251467.0		none		none	uncompressed	3251467.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	18.0
14504	31858532.0		none		none	uncompressed	29719112.0	uncompressed		illumina								paired	auto		do_not_set	12360704.0	uncompressed	26.0
14505	9596972849.0		none		none	uncompressed	9596972849.0	uncompressed	do_not_set	full	set						do_not_set	paired		hg_g1k_v37	set_id_auto		none	4929.0
14506	31858532.0		none		none	uncompressed	29719112.0	uncompressed		illumina								paired	auto		do_not_set	12360704.0	uncompressed	25.0
14507	31858532.0		none		none	uncompressed	29719112.0	uncompressed		illumina								paired	auto		do_not_set	12360704.0	uncompressed	24.0
14508	16727231.0		none		none	uncompressed	16764111.0	uncompressed		illumina								paired	auto		do_not_set	2053.0	uncompressed	8.0
14509	116377460.0		none		none	uncompressed	107859304.0	uncompressed		illumina								paired	auto		do_not_set	2053.0	uncompressed	29.0
14510	15278307578.0		none		none	uncompressed	15278307578.0	uncompressed		illumina								paired		hg19	set		none	7311.0
14511	7046341504.0		none		none	uncompressed	7046341504.0	uncompressed		illumina								paired		hg19	set		none	3268.0
14512		14023514.0	uncompressed	14023514.0	uncompressed	none		none		illumina								paired_collection		dm3	do_not_set		none	9.0
14513		14110166.0	uncompressed	14110166.0	uncompressed	none		none		illumina								paired_collection		dm3	do_not_set		none	12.0
