create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_1,input_1_filetype,input_2,input_2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,own_file,own_file_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.analysis_type.__current_case__,parameters.analysis_type.alignment_options.L,parameters.analysis_type.alignment_options.N,parameters.analysis_type.alignment_options.__current_case__,parameters.analysis_type.alignment_options.align_mode.__current_case__,parameters.analysis_type.alignment_options.align_mode.align_mode_selector,parameters.analysis_type.alignment_options.align_mode.score_min_ete,parameters.analysis_type.alignment_options.alignment_options_selector,parameters.analysis_type.alignment_options.dpad,parameters.analysis_type.alignment_options.gbar,parameters.analysis_type.alignment_options.i,parameters.analysis_type.alignment_options.ignore_quals,parameters.analysis_type.alignment_options.n_ceil,parameters.analysis_type.alignment_options.no_1mm_upfront,parameters.analysis_type.alignment_options.nofw,parameters.analysis_type.alignment_options.norc,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.effort_options.__current_case__,parameters.analysis_type.effort_options.effort_options_selector,parameters.analysis_type.input_options.__current_case__,parameters.analysis_type.input_options.input_options_selector,parameters.analysis_type.input_options.int_quals,parameters.analysis_type.input_options.qupto,parameters.analysis_type.input_options.qv_encoding,parameters.analysis_type.input_options.skip,parameters.analysis_type.input_options.solexa_quals,parameters.analysis_type.input_options.trim3,parameters.analysis_type.input_options.trim5,parameters.analysis_type.other_options.__current_case__,parameters.analysis_type.other_options.non_deterministic,parameters.analysis_type.other_options.other_options_selector,parameters.analysis_type.other_options.reorder,parameters.analysis_type.other_options.seed,parameters.analysis_type.presets,parameters.analysis_type.reporting_options.__current_case__,parameters.analysis_type.reporting_options.k,parameters.analysis_type.reporting_options.reporting_options_selector,parameters.analysis_type.sam_opt,parameters.analysis_type.sam_options.__current_case__,parameters.analysis_type.sam_options.sam_options_selector,parameters.analysis_type.scoring_options.__current_case__,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.chromInfo,parameters.dbkey,parameters.library.__current_case__,parameters.library.input_1,parameters.library.input_1.values,parameters.library.input_2,parameters.library.input_2.values,parameters.library.paired_options.__current_case__,parameters.library.paired_options.paired_options_selector,parameters.library.type,parameters.library.unaligned_file,parameters.reference_genome.__current_case__,parameters.reference_genome.index,parameters.reference_genome.own_file,parameters.reference_genome.own_file.values,parameters.reference_genome.source,parameters.rg.__current_case__,parameters.rg.rg_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-01 00:01:42.237572,slurm_multi_dynamic_walltime,,main_w2_handler2,2098308,11651282,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3109552535,fastqsanger,3109552535.0,fastqsanger,5912212,slurm,,corral-repl,117343938232.0,fasta,,0,no,,1,22,0,0.0,0.0,end-to-end,"L,-0.6,-0.6",yes,15,4,"S,1,1.15",False,"L,0,0.15",False,False,False,full,1.0,no,0.0,yes,False,100000000,--phred33,0,False,0,0,1.0,,no,,,,1.0,30,k,False,1.0,no,1.0,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,23108102.0,,23108103.0,,1.0,no,paired,False,1,,23107131.0,,history,3,do_not_set,,27132311,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-02-01 01:39:30.771134,54971,5868.5335620000005
2016-02-09 18:01:10.436728,slurm_multi_dynamic_walltime,,main_w2_handler2,2570541,11765703,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6488098417,fastqsanger,,,6019776,slurm,,corral-repl,,,,0,no,,1,,,1.0,,,,no,,,,,,,,,full,1.0,no,1.0,no,,,,,,,,1.0,,no,,,,2.0,,a,False,1.0,no,1.0,no,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,22964332.0,,,,,,single,False,0,mm9,,,indexed,3,do_not_set,,27148950,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-02-09 20:08:21.562750,54005,7631.126022
2016-04-16 14:12:49.011843,slurm_multi_dynamic_walltime,,main_w2_handler2,2659887,12483711,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12034488594,fastqsanger,12313998602.0,fastqsanger,6673956,slurm,,corral-repl,,,,0,no,,1,,,1.0,,,,no,,,,,,,,,full,1.0,no,1.0,no,,,,,,,,1.0,,no,,,,2.0,,a,false,1.0,no,1.0,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d789ec9474622a50'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582bf14aa38e7ff29'}]",1.0,no,paired,false,0,hg19,,,indexed,3,do_not_set,,29446644,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-04-17 02:07:47.448451,68690,42898.436608
2016-04-05 11:31:41.296527,slurm_multi_dynamic_walltime,,main_w2_handler2,2656622,12342111,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36496516,fastqsanger,,,6547722,slurm,,corral-repl,4183211.0,fasta,,0,no,,0,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,,no_presets,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,24133796.0,,,,,,single,False,1,,24132243.0,,history,3,do_not_set,,29422260,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-04-05 14:04:09.486353,80656,9148.189826
2016-02-10 00:18:17.745668,slurm_multi_dynamic_walltime,,main_w2_handler2,2570541,11768014,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8861352289,fastqsanger,,,6023815,slurm,,corral-repl,,,,1,yes,slurm_multi,1,,,1.0,,,,no,,,,,,,,,full,1.0,no,1.0,no,,,,,,,,0.0,True,yes,False,0,,2.0,,a,False,1.0,no,1.0,no,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,22964146.0,,,,,,single,False,0,mm9,,,indexed,3,do_not_set,,27562728,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-02-10 02:44:13.318732,54005,8755.573064
2016-02-09 18:01:07.892063,slurm_multi_dynamic_walltime,,main_w2_handler2,2570541,11765701,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3122977793,fastqsanger,,,6019365,slurm,,corral-repl,,,,0,no,,1,,,1.0,,,,no,,,,,,,,,full,1.0,no,1.0,no,,,,,,,,1.0,,no,,,,2.0,,a,False,1.0,no,1.0,no,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,22964147.0,,,,,,single,False,0,mm9,,,indexed,3,do_not_set,,27148950,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-02-09 19:06:55.588027,54005,3947.6959640000005
2016-04-13 09:58:26.042999,slurm_multi_dynamic_walltime,,main_w2_handler2,2656622,12439049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36496516,fastqsanger,,,6638212,slurm,,corral-repl,4183211.0,fasta,,0,no,,0,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,,no_presets,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cca9ffd7c3ec3c5'}]",,,,,single,false,1,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5760cf4e4a598e209'}]",history,3,do_not_set,,29575350,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-04-13 10:02:54.785645,80656,268.74264600000004
2016-01-28 20:15:35.662932,slurm_multi_dynamic_walltime,,main_w2_handler2,2088287,11625782,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1671859949,fastqsanger,1649947303.0,fastqsanger,5889762,slurm,,corral-repl,18010882638.0,fasta,,0,no,,0,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,,no_presets,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,22593519.0,,22593558.0,,1.0,no,paired,False,1,,23072721.0,,history,3,do_not_set,,27875077,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-01-28 20:28:36.520397,54436,780.857465
2016-04-06 10:03:36.505560,slurm_multi_dynamic_walltime,,main_w2_handler2,2656622,12351958,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19716194,fastqsanger,,,6556535,slurm,,corral-repl,4183211.0,fasta,,0,no,,0,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,,no_presets,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,24133808.0,,,,,,single,False,1,,24132243.0,,history,3,do_not_set,,29004346,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-04-06 12:51:47.651439,80656,10091.145879000002
2016-02-11 09:28:11.776279,slurm_multi_dynamic_walltime,,main_w2_handler2,2570541,11785322,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8861352289,fastqsanger,,,6040633,slurm,,corral-repl,,,,0,no,,1,,,1.0,,,,no,,,,,,,,,full,1.0,no,1.0,no,,,,,,,,1.0,,no,,,,2.0,,a,False,1.0,no,1.0,no,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,22964146.0,,,,,,single,False,0,mm9,,,indexed,3,do_not_set,,27148950,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6,2.2.6,,2016-02-11 11:46:26.780468,54005,8295.004189000001
