bamInput,bamInput_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2146456180,bam,2017-02-21 16:38:55.513989,slurm_multi,,main_w3_handler2,2965272,15096583,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9251662,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28444835}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,35689288.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-21 16:54:32.544119,98545,937.0301300000001
2856069346,bam,2017-01-17 21:26:08.553403,slurm_multi,,main_w4_handler2,2955684,14793654,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8956031,slurm,,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27958085}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,,35369557.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-01-17 22:21:10.619450,54621,3302.0660470000003
2225626133,bam,2017-02-14 14:43:11.433632,slurm_multi,,main_w3_handler2,2990401,15035109,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9191769,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28345239}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-14 15:11:22.157586,99854,1690.723954
2146439070,bam,2017-02-16 09:53:38.820636,slurm_multi,,main_w4_handler2,2990401,15054789,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9210657,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28345235}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-16 10:12:26.500333,99854,1127.679697
2923764054,bam,2017-08-15 06:57:03.707091,slurm_multi,,main_w3_handler2,3219246,16582827,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10654098,slurm,,corral-repl,,0,no,"""efcd165e818611e7ba94005056ba55fb""",,,"[{'src': 'hda', 'id': 30863355}]",,"""3""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",2,0.0,12000000,specific,2811.6,1x,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-08-15 07:05:32.710658,96567,509.00356700000003
2146439070,bam,2017-02-16 09:53:21.328512,slurm_multi,,main_w4_handler2,2990401,15054785,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9210345,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28345235}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-16 10:01:35.758226,99854,494.42971400000005
4410181172,bam,2017-10-25 07:46:23.395358,slurm_multi,,main_w4_handler2,3293678,17207294,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11267636,slurm,,corral-repl,,0,no,"""8f934740b95811e7b8a1005056ba2773""",,,"[{'src': 'hda', 'id': 31869311}]",,"""3""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","""bedgraph""","""""",2,0.0,12000000,specific,1.0,1x,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-10-25 08:16:18.110620,96567,1794.7152620000002
4761940197,bam,2017-01-28 08:51:36.583458,slurm_multi,,main_w4_handler2,2532105,14896756,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9055970,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28125496}]",,"""20""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""bigwig""","""""",0,,,,1.0,rpkm,,34695712.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-01-28 11:47:28.940377,74984,10552.356919
2856069346,bam,2017-01-17 10:27:36.669884,slurm_multi,,main_w3_handler2,2955684,14786705,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8949243,slurm,,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27958085}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,,35404619.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-01-17 10:34:06.959629,54621,390.28974500000004
2225626133,bam,2017-02-16 15:24:28.003317,slurm_multi,,main_w4_handler2,2990401,15059117,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9214701,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28345239}]",,"""20""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-16 15:30:46.843732,99854,378.840415
6145991,bam,2017-02-10 12:30:18.523632,slurm_multi,,main_w4_handler2,2985951,15004080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9162486,slurm,,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28267869}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,,35926409.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-10 18:39:47.287799,99620,22168.764167
2225631029,bam,2017-02-21 16:38:31.194246,slurm_multi,,main_w4_handler2,2965272,15096581,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9251663,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28444828}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,35689288.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-21 16:54:20.385537,98545,949.1912910000001
4648818075,bam,2017-10-25 07:46:13.891088,slurm_multi,,main_w3_handler2,3293678,17207292,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11267436,slurm,,corral-repl,,0,no,"""8f0d0cd4b95811e7b8a1005056ba2773""",,,"[{'src': 'hda', 'id': 31869309}]",,"""3""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","""bedgraph""","""""",2,0.0,12000000,specific,1.0,1x,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-10-25 08:01:33.538947,96567,919.647859
2146439070,bam,2017-02-14 15:25:33.352396,slurm_multi,,main_w3_handler2,2990401,15035557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9192104,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28345235}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-14 15:42:59.538598,99854,1046.186202
1762687057,bam,2017-08-16 07:31:16.638758,slurm_multi,,main_w3_handler2,3219246,16591634,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10663548,slurm,,corral-repl,,0,no,"""e1c947ac825411e79d56005056ba2773""",,,"[{'src': 'hda', 'id': 30876745}]",,"""3""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",2,0.0,12000000,specific,1.0,1x,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-08-16 08:12:11.978967,96567,2455.340209
2225626133,bam,2017-02-14 14:41:25.419913,slurm_multi,,main_w3_handler2,2990401,15035096,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9191528,slurm,,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28345239}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-14 14:47:22.587494,99854,357.16758100000004
3294359804,bam,2017-01-28 18:57:49.527474,slurm_multi,,main_w3_handler2,2532105,14898317,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9057172,slurm,,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28125499}]",,"""20""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""bigwig""","""""",0,,,,1.0,rpkm,,34638866.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-01-28 19:14:08.575798,74984,979.0483240000001
2225626133,bam,2017-02-16 09:56:29.660415,slurm_multi,,main_w4_handler2,2990401,15054849,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9210983,slurm,,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28345239}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,,36030381.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-02-16 10:25:52.951709,99854,1763.291294
1439001255,bam,2017-08-11 11:13:09.670225,slurm_multi,,main_w3_handler2,3219246,16557633,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10629381,slurm,,corral-repl,,0,no,"""0c9ce7d67e8611e7af42005056ba55fb""",,,"[{'src': 'hda', 'id': 30838081}]","""Galaxy1022-[MergeSamFiles_on_data_995,_data_994,_and_others__Merged_BAM_dataset].bam""","""3""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",0,,,,1.0,rpkm,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.6.0,2.3.6.0,,2017-08-11 12:22:54.653472,96567,4184.983247
