create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-11 06:11:55.913464,slurm_normal,,main_w4_handler0,3102668,15809058,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9913498.roundup,slurm,,43591243,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29554432}]",0,,,,,no,,37885721,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-11 06:16:50.167896,105462,294.254432
2017-10-12 14:37:35.509156,slurm_normal,,main_w3_handler0,3275834,17087637,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11143768.roundup,slurm,,262953475,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31631146}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-12 14:39:14.364688,91117,98.85553200000001
2017-10-26 04:34:07.881614,slurm_normal,,main_w3_handler0,2400273,17221286,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11283238,slurm,,211302213,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31891201}]",0,,,,,no,,41416008,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-26 06:28:16.170567,67372,6848.288953
2017-12-15 00:06:16.188767,slurm_normal,,main_w4_handler1,3265908,17813355,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11881867,slurm,,746403277,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,5000.0,-5000.0,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32934813}]",0,,,,,no,,41426069,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-15 00:10:29.490195,114090,253.30142800000002
2017-11-17 03:10:12.913303,slurm_normal,,main_w4_handler1,2990098,17488348,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11546422,slurm,,226670490,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32334380}]",0,,,,,no,,42055717,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-17 03:13:10.878237,67501,177.964934
2017-10-12 14:45:00.758565,slurm_normal,,main_w3_handler1,3275834,17087703,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11143836.roundup,slurm,,262953475,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31631146}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-12 14:48:12.400028,91117,191.64146300000002
2018-02-07 17:28:55.568737,slurm_normal,,main_w4_handler1,2661642,18299823,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12382350,slurm,,41901544,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33704870}]",0,,,,,no,,43380497,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-07 17:31:34.344361,82128,158.77562400000002
2017-10-11 22:58:45.741576,slurm_normal,,main_w4_handler1,1815053,17082953,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11138752.roundup,slurm,,135463732,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31646995}]",1,200,png,true,false,yes,,41210425,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-11 23:02:16.107406,45511,210.36583000000002
2017-10-12 15:15:24.440067,slurm_normal,,main_w4_handler0,3275834,17088113,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11144245.roundup,slurm,,262953475,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31631146}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-12 15:18:58.496753,91117,214.056686
2017-07-26 00:55:08.276247,slurm_normal,,main_w3_handler0,3199602,16419248,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10484623.roundup,slurm,,100936094,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30610014}]",1,200,png,false,false,yes,,39515548,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-26 00:57:18.254943,109240,129.978696
2018-01-13 07:25:13.420730,slurm_normal,,main_w4_handler1,3390306,18025364,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12102784,slurm,,515417972,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,10.0,3.0,black,true,All HG19 BRD and kLANA ChIP-Seqs,TSS,,"""BCBL-1 BRD2 No I-BET Input"" ""BCBL-1 BRD2 No I-BET ChIP"" ""BCBL-1 BRD2 I-BET Input"" ""BCBL-1 BRD2 I-BET ChIP"" ""BCBL-1 BRD2/4 No I-BET Input"" ""BCBL-1 BRD2 No I-BET ChIP"" ""BCBL-1 BRD4 No I-BET ChIP"" ""BCBL-1 BRD2/4 I-BET Input"" ""BCBL-1 BRD2 I-BET ChIP"" ""BCBL-1 BRD4 I-BET ChIP"" ""BCBL-1 kLANA No I-BET IgG"" ""BCBL-1 kLANA No I-BET ChIP"" ""BCBL-1 kLANA I-BET IgG"" ""BCBL-1 kLANA I-BET ChIP"" ""BCBL-1 kLANA No I-BET Input"" ""BCBL-1 kLANA No I-BET ChIP"" ""BCBL-1 kLANA I-BET Input"" ""BCBL-1 kLANA I-BET ChIP"" ""BCBL-1 kLANA 0h Input"" ""BCBL-1 kLANA 0h ChIP"" ""BCBL-1 kLANA 3h Input"" ""BCBL-1 kLANA 3h ChIP"" ""BJAB kLANA No I-BET Input"" ""BJAB kLANA No I-BET ChIP"" ""BJAB kLANA I-BET Input"" ""BJAB kLANA I-BET ChIP"" ""BJAB kLANA No I-BET Input"" ""BJAB kLANA No I-BET ChIP"" ""BJAB kLANA I-BET Input"" ""BJAB kLANA I-BET ChIP"" ""BJAB-rKSHV.219 kLANA No I-BET Input"" ""BJAB-rKSHV.219 kLANA No I-BET ChIP"" ""BJAB-rKSHV.219 kLANA I-BET Input"" ""BJAB-rKSHV.219 kLANA I-BET ChIP"" ""BJAB-rKSHV.219 kLANA No I-BET Input"" ""BJAB-rKSHV.219 kLANA No I-BET ChIP"" ""BJAB-rKSHV.219 kLANA I-BET Input"" ""BJAB-rKSHV.219 kLANA I-BET ChIP""",yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33294867}]",0,,,,,no,,43179160,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-13 07:28:49.618856,58780,216.198126
2017-11-17 03:10:30.767294,slurm_normal,,main_w4_handler1,2990098,17488351,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11546425,slurm,,226670490,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32334380}]",0,,,,,no,,42055717,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-17 03:12:27.319733,67501,116.552439
2017-12-07 04:25:03.464734,slurm_normal,,main_w3_handler0,3354859,17728699,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11795021,slurm,,150169282,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32782063}]",0,,,,,no,,42489216,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-07 04:29:05.082174,3720,241.61744000000002
2018-01-11 17:22:40.410447,slurm_normal,,main_w3_handler1,3383955,18005157,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12082226,slurm,,89652515,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Blues'],TES,20.0,10.0,black,false,DNase-seq Analysis hNPCs,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33265500}]",1,200,png,false,false,yes,,43089228,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-11 17:25:15.632773,119351,155.222326
2017-12-27 07:02:56.989446,slurm_normal,,main_w3_handler0,3272817,17902319,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11976710,slurm,,141145535,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33079183}]",0,,,,,no,,40994093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-27 07:05:33.855186,112576,156.86574000000002
2017-05-15 00:00:37.421024,slurm_normal,,main_w3_handler1,2637453,15833567,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9934953.roundup,slurm,,195402116,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29594749}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-15 00:04:41.774944,80859,244.35392000000002
2017-10-13 14:20:17.720434,slurm_normal,,main_w4_handler1,3275834,17095586,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11153237.roundup,slurm,,184965003,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31678586}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-13 16:25:13.161764,91117,7495.441330000001
2017-09-28 16:07:34.085033,slurm_normal,,main_w4_handler0,3100738,16963782,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11031360.roundup,slurm,,21602434,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31466946}]",0,,,,,no,,40897480,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-28 16:12:21.423405,105375,287.338372
2018-02-02 10:34:00.239794,slurm_normal,,main_w3_handler1,3272817,18233849,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12314398,slurm,,141145535,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33079183}]",0,,,,,no,,43625934,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-02 10:36:12.009059,112576,131.76926500000002
2018-01-11 17:17:30.050390,slurm_normal,,main_w3_handler0,3383955,18005098,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12082174,slurm,,98087624,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Blues'],TES,20.0,10.0,black,false,DNase-seq Analysis Bipolar Neuron,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33265455}]",1,200,png,false,false,yes,,43089228,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-11 17:20:49.003324,119351,198.952934
2017-07-13 14:34:46.166878,slurm_normal,,main_w3_handler0,3190982,16332211,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10398851.roundup,slurm,,66340442,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30464335}]",1,600,png,false,false,yes,,38837274,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-13 14:43:57.065342,38813,550.898464
2017-05-16 18:31:22.223577,slurm_normal,,main_w3_handler0,2637453,15857438,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9957747.roundup,slurm,,127630807,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29627853}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-16 18:34:58.985275,80859,216.76169800000002
2017-12-06 12:12:11.305853,slurm_normal,,main_w4_handler1,3351944,17717079,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11782534,slurm,,61501329,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32762881}]",1,300,png,false,false,yes,,42446693,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-06 12:18:23.721331,21426,372.415478
2018-02-19 15:38:26.984067,slurm_normal,,main_w4_handler0,3430957,18437105,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12531751,slurm,,29790573,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Purples'],4000,25.0,7.5,black,false,,0,,"""DIPGVI_K27me3"" ""SF8628_K27me3"" ""SF8628_K27ac""",yes,descend,mean,-4000,0.0,1.0,hclust,,4,no,"plot, heatmap and colorbar",,peaks,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch2.len""","""hg19Patch2""","[{'src': 'hda', 'id': 33939584}]",1,200,png,false,false,yes,,43900020,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-19 15:57:37.424718,93636,1150.4406510000001
2017-09-15 09:48:43.086657,slurm_normal,,main_w3_handler0,1796147,16829433,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10898954.roundup,slurm,,137881610,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31234454}]",1,200,png,false,false,yes,,39545215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-15 09:51:54.811855,35884,191.725198
2017-12-27 10:35:56.145477,slurm_normal,,main_w3_handler1,3359375,17902868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11977402,slurm,,66120723,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33090164}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-27 10:38:32.649000,55887,156.503523
2018-01-11 13:04:39.263164,slurm_normal,,main_w3_handler1,3383955,18003003,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12079993,slurm,,52794869,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33263143}]",0,,,,,no,,43089228,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-11 13:08:00.059133,119351,200.795969
2017-09-04 11:05:35.980083,slurm_normal,,main_w4_handler1,1796147,16729426,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10797934.roundup,slurm,,213714343,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31087066}]",0,,,,,no,,39545215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-04 11:08:48.304713,35884,192.32463
2017-10-13 14:30:20.401452,slurm_normal,,main_w3_handler0,3278164,17095680,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11153349.roundup,slurm,,213544388,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31678902}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-13 16:41:00.337519,91117,7839.936067000001
2017-07-11 13:53:31.493433,slurm_normal,,main_w3_handler0,3188558,16310219,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10377778.roundup,slurm,,238233321,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30382037}]",0,,,,,no,,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-11 13:58:09.505132,107805,278.011699
2017-10-26 03:09:32.552638,slurm_normal,,main_w3_handler1,2400273,17220701,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11282501,slurm,,195169648,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31890295}]",0,,,,,no,,41416008,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-26 04:45:59.649668,67372,5787.097030000001
2017-04-15 03:30:32.704679,slurm_normal,,main_w3_handler0,2884233,15591740,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9713249.roundup,slurm,,28597448,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29216979}]",1,400,eps,false,false,yes,,36135412,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-04-15 03:31:45.489898,67274,72.785219
2017-05-15 17:22:19.684312,slurm_normal,,main_w3_handler1,2637453,15840649,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9941490.roundup,slurm,,195245501,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29604217}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-15 17:25:57.267852,80859,217.58354000000003
