chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,gene_annotation_model,gene_annotation_model_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile,parameters.singlePaired.__current_case__,parameters.singlePaired.input1,parameters.singlePaired.input1.values,parameters.singlePaired.input2,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-18 11:28:58.809298,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2348043,10352496,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18097964944,fastqsanger,18097964944.0,fastqsanger,4637484,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,21161556.0,,21161557.0,,225,100,Yes,paired,,25248597,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-19 02:45:52.229613,61766,55013.420315
,,2015-12-23 09:46:55.340193,slurm_multi_dynamic_walltime,,151467494.0,gtf,main_w2_handler2,2512451,11314790,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26188943409,fastqsanger,26188943409.0,fastqsanger,5593333,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-firststrand,500000,20,500000,Yes,70,50,True,0.0,1.0,22087047.0,Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg38canon,,1,22632392.0,,22632393.0,,30,20,Yes,paired,,25368750,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-24 09:34:16.648843,46197,85641.30865
,,2015-11-17 07:54:58.953118,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2480998,10920784,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8616148202,fastqsanger,8616148202.0,fastqsanger,5175826,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,7,0.0,No,,,,No,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,True,1.0,,,,,,,No,2,1,1000,25,2,full,0,1,no,0,indexed,hg19,,1,22029538.0,,22029531.0,,300,20,Yes,paired,,25832838,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-17 12:13:14.715846,35825,15495.762728000002
,,2015-09-22 07:46:29.759144,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2348043,10379874,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18097964944,fastqsanger,18097964944.0,fastqsanger,4661109,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,21161556.0,,21161557.0,,225,100,Yes,paired,,25248597,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-22 18:31:37.980244,61766,38708.2211
,,2015-08-09 23:26:17.952010,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2404736,10088116,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5427591505,fastqsanger,5427591505.0,fastqsanger,4364171,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,20,500000,Yes,70,50,True,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,bosTau7,,1,20727060.0,,20727063.0,,100,20,Yes,paired,,24602332,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-10 11:25:03.067138,67320,43125.115128000005
,,2015-11-04 05:16:40.839861,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2459205,10813143,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1836428046,fastqsanger,,,5068708,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",1,8,0.0,No,,,,No,1.0,,,No,1.0,18,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,18,2,full,0,1,no,0,indexed,rn5,,0,21708959.0,,,,,,,single,,26086529,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-04 06:51:02.665464,14091,5661.825603
2323288.0,len,2015-09-03 07:42:42.583971,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2413497,10249527,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11286872882,fastqsanger,11286872882.0,fastqsanger,4537392,slurm,,corral-repl,74446956.0,fasta,,0,no,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""?""",1,8,0.0,No,,,,No,0.0,3000,30,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,3000,4,3000,No,30,30,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20833292.0,1,20899221.0,,20899222.0,,186,20,Yes,paired,,24389626,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-03 10:29:25.596653,67002,10003.012682
,,2015-12-21 14:56:20.492428,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284925,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1567719175,fastqsanger,,,5572043,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517427.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-22 00:05:08.928184,74899,32928.435756
,,2015-06-26 06:13:34.976936,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2351872,9737584,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4767696847,fastqsanger,4765144189.0,fastqsanger,4043251,slurm,,corral-repl,3273481150.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20092109.0,1,20091854.0,,20091968.0,,300,20,Yes,paired,,23772389,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-06-26 14:45:22.445796,41362,30707.46886
,,2016-04-02 01:05:08.437237,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2650706,12318604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3008479137,fastqsanger,2993157831.0,fastqsanger,6525153,slurm,,corral-repl,,,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/cavPor3.len""","""cavPor3""",1,5,1.0,Yes,0.0,Yes,very-sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,500,500000,Yes,70,50,True,1.0,,,,,,,No,5,5,0,25,2,full,0,1,no,0,indexed,cavPor3,,1,24112691.0,,24112692.0,,50,20,Yes,paired,,29365702,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-04-02 13:02:40.255190,81614,43051.817953000005
,,2015-07-07 14:59:59.291911,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2366509,9804321,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14723562928,fastqsanger,,,4104934,slurm,,corral-repl,14019272194.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,20249648.0,0,20243522.0,,,,,,,single,,23319806,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-07 15:11:01.469091,51666,662.17718
,,2016-01-14 10:05:45.826660,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11500443,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5768280,slurm,,corral-repl,72911235.0,fasta,,1,yes,pulsar_stampede_normal,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,fast,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,60,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,0,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,250,20,Yes,paired,,27351971,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-14 14:53:13.281439,73563,17247.454779
,,2016-01-05 13:27:08.056260,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2430346,11378016,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",47799680,fastqsanger,,,5650059,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg38,,0,22740596.0,,,,,,,single,,26173811,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-05 13:49:51.321104,68645,1363.264844
,,2016-02-20 15:46:23.003460,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2606249,11884725,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3938891754,fastqsanger,3938891754.0,fastqsanger,6124344,slurm,,corral-repl,16227163712.0,fasta,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,20,50,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,23434179.0,1,23428620.0,,23428621.0,,300,20,Yes,paired,,27469957,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-02-20 15:58:52.927646,38914,749.9241860000001
,,2016-01-13 10:39:50.196426,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11489929,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5754811,slurm,,corral-repl,72911235.0,fasta,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,6,1.0,Yes,0.0,Yes,fast,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,50,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,0,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,250,20,Yes,paired,,27351971,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-13 15:50:01.801279,73563,18611.604853
,,2015-08-10 20:05:54.907498,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2404736,10094872,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6477631696,fastqsanger,6477631696.0,fastqsanger,4370629,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,20,500000,Yes,70,50,True,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,bosTau7,,1,20727065.0,,20727067.0,,100,20,Yes,paired,,24636225,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-12 09:42:37.125801,67320,135402.218303
,,2015-08-10 20:05:36.056988,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2404736,10094866,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7096831176,fastqsanger,7096831176.0,fastqsanger,4370187,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,20,500000,Yes,70,50,True,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,bosTau7,,1,20726984.0,,20727011.0,,100,20,Yes,paired,,24636225,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-12 07:37:46.151759,67320,127930.094771
,,2015-12-21 14:55:53.293209,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284909,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1605966313,fastqsanger,,,5563763,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517422.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-21 18:20:39.230766,74899,12285.937557000001
,,2015-11-04 04:18:07.666761,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2459205,10812959,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3974323768,fastqsanger,,,5068537,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",1,8,0.0,No,,,,No,1.0,,,No,1.0,15,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,18,2,full,2,1,no,0,indexed,rn5,,0,21379403.0,,,,,,,single,,26086363,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-04 04:59:08.271451,14091,2460.60469
2323288.0,len,2015-09-03 18:41:34.056665,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2413497,10254025,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7505231618,fastqsanger,18742421592.0,fastqsanger,4541923,slurm,,corral-repl,74446956.0,fasta,,0,no,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""?""",1,8,0.0,No,,,,No,0.0,3000,30,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,3000,4,3000,No,30,30,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20833292.0,1,20997548.0,,20997552.0,,186,20,Yes,paired,,24394724,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-03 23:44:36.367934,67002,18182.311269
,,2016-01-05 13:56:16.032583,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2430346,11380103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",47799680,fastqsanger,,,5650402,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg38,,0,22740596.0,,,,,,,single,,26173811,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-05 14:23:51.568628,68645,1655.536045
2323288.0,len,2015-09-09 12:27:51.106811,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2413497,10285191,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9881849559,fastqsanger,9881849559.0,fastqsanger,4570681,slurm,,corral-repl,74446956.0,fasta,,0,no,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""?""",1,8,0.0,No,,,,No,0.0,3000,30,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,3000,4,3000,No,30,30,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20833292.0,1,21053577.0,,21053578.0,,194,20,Yes,paired,,24389626,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-09 14:57:22.263642,67002,8971.156831
,,2015-06-25 08:29:59.456637,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2351872,9729596,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4767696847,fastqsanger,4765144189.0,fastqsanger,4036221,slurm,,corral-repl,3273481150.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20092109.0,1,20091854.0,,20091968.0,,300,20,Yes,paired,,23772389,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-06-25 16:07:58.347985,41362,27478.891348
,,2015-12-21 14:56:02.875076,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284917,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1587532253,fastqsanger,,,5569023,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517424.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-21 21:10:41.708421,74899,22478.833345000003
,,2016-01-07 15:56:56.999275,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11407172,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5673296,slurm,,corral-repl,72911235.0,fasta,,1,yes,pulsar_stampede_normal,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,5,1.0,Yes,0.0,Yes,very-sensitive,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,Yes,50,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,1,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,200,20,Yes,paired,,27233424,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-07 20:29:49.236167,73563,16372.236892
,,2015-11-17 16:02:20.093631,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2495777,10924043,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6242007300,fastqsanger,,,5179381,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5,0.0,No,,,,No,0.0,20000,30,Yes,1.0,20,Yes,,10000000,2,2,3,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,30,50,True,1.0,,,,,,,No,3,3,0,25,3,full,1,1,no,0,indexed,mm9,,0,22034963.0,,,,,,,single,,26186187,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-17 20:23:26.236759,70444,15666.143128000002
,,2016-01-11 09:51:05.533391,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11452182,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5719002,slurm,,corral-repl,72911235.0,fasta,,1,yes,pulsar_stampede_normal,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,5,1.0,Yes,0.0,Yes,sensitive,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,50,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,0,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,200,20,Yes,paired,,27233424,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-11 14:32:40.049601,73563,16894.51621
