chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.columns,parameters.dbkey,parameters.input,parameters.input.values,parameters.module,parameters.settings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-27 21:04:34.705557,slurm_normal,,main_w4_handler1,3443104,18540372,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8323985343,sam,12636771,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""y_1:2""","""hg19""",,"[{'src': 'hda', 'id': 34076732}]","""boxplot""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, x_axis_grid:true, y_axis_grid:true""",,44173176,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2018-02-27 21:32:34.985083,122830,1680.279526
,,2015-09-02 16:21:22.369605,slurm_normal,,main_w1_handler2,2425364,10245858,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2527383625,tabular,4530461.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""y_1:9, y_2:13""","""mm10""",20977025,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",,24669501,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-09-02 16:32:26.886575,61429,664.51697
,,2016-09-14 10:04:44.615612,slurm_normal,,main_w4_handler1,2795383,13847865,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8648231,tabular,8070978.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:8, z_1:10""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b2327dbaa731239'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,32775696,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-09-14 10:10:46.500213,88666,361.88460100000003
,,2017-11-16 18:00:38.252786,slurm_normal,,main_w3_handler1,3324044,17484746,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1394308,tabular,11542824,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""x_1:1, y_1:2, z_1:2""","""?""",,"[{'src': 'hda', 'id': 32356617}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,41968149,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-11-16 20:34:42.333693,116175,9244.080907000001
,,2015-09-23 20:20:48.638388,slurm_normal,,main_w2_handler0,2377315,10399814,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5307577,tabular,4679123.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:1, z_1:8""","""mm10""",21224917,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24153745,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-09-23 20:38:43.861942,66220,1075.2235540000001
,,2016-03-04 09:43:37.305427,slurm_normal,,main_w1_handler1,2307361,12017941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2060564824,bed,6247436.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:2, z_1:2""","""hg19""",23651093,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,28606470,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-03-04 10:05:45.331412,63554,1328.025985
,,2017-09-09 14:42:40.733437,slurm_normal,,main_w4_handler0,3174531,16778881,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4972451309,sam,10847107.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""y_1:2""","""?""",,"[{'src': 'hda', 'id': 31168793}]","""boxplot""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, x_axis_grid:true, y_axis_grid:true""",,40370656,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-09-09 15:01:30.071526,42071,1129.338089
,,2017-06-17 14:59:36.856170,slurm_normal,,main_w3_handler1,3070899,16122142,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13644605154,sam,10203557.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""y_1:2""","""?""",,"[{'src': 'hda', 'id': 30063950}]","""histogram""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, x_axis_grid:true, y_axis_grid:true""",,38168454,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-06-17 15:17:38.224603,103984,1081.368433
,,2015-08-26 07:17:23.516089,slurm_normal,,main_w1_handler2,2417934,10201580,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6731760,tabular,4472012.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:9, y_1:8, z_1:8""","""hg19""",20900642,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24837398,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-08-26 07:22:49.595252,68161,326.079163
,,2017-10-20 01:25:55.400040,slurm_normal,,main_w4_handler1,3249893,17150832,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2848034752,sam,11208898,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Araly1.len""","""x_1:1, y_1:2, z_1:2""","""Araly1""",,"[{'src': 'hda', 'id': 31768870}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,41386212,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-10-20 01:58:26.619792,99243,1951.2197520000002
,,2015-08-05 08:14:47.663065,slurm_normal,,main_w2_handler1,2369572,10065675,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3836700,tabular,4344263.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:1, z_1:10""","""?""",20365125,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,23001546,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-08-05 08:32:41.184910,63350,1073.521845
,,2018-02-23 15:30:49.017696,slurm_normal,,main_w4_handler0,3419037,18498440,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9423940,tabular,12593948,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""x_1:1, y_1:8, z_1:8""","""?""",,"[{'src': 'hda', 'id': 33736787}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,43731315,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2018-02-23 15:40:00.348359,121458,551.3306630000001
,,2017-08-31 14:24:05.651848,slurm_normal,,main_w3_handler0,3177177,16703697,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7193009,tabular,10776298.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:8, z_1:8""","""hg19""",,"[{'src': 'hda', 'id': 31058887}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,40117528,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-08-31 14:32:01.557489,108380,475.905641
,,2015-08-08 23:11:34.574522,slurm_normal,,main_w1_handler0,2399163,10084672,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1903965,tabular,4361527.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau2.len""","""x_1:1, y_1:1, z_1:2, x_2:1, y_2:1, z_2:3, x_3:1, y_3:1, z_3:4, x_4:1, y_4:1, z_4:5, x_5:1, y_5:1, z_5:6""","""bosTau2""",20718453,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24575432,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-08-08 23:28:47.673236,67320,1033.098714
