chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dnarna,parameters.input,parameters.input.values,parameters.out_order,parameters.outcontrol.__current_case__,parameters.outcontrol.out_seqnos,parameters.outcontrol.outform,parameters.outname,parameters.range.__current_case__,parameters.range.mode,parameters.range.seq_range_end,parameters.range.seq_range_start,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-13 23:28:33.382702,slurm_normal,,main_w1_handler1,2764242,13401403,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3372007404,fasta,7613556.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c090999fd0dddfaa'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,31457669,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-07-13 23:39:09.143074,87020.0,635.7603720000001
,,2015-06-22 18:32:03.749815,slurm_normal,,main_w1_handler2,2343416,9710056,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",719154811,fasta,4017185,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20074905,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23662425,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-22 18:37:28.448980,64904.0,324.699165
,,2015-08-09 00:38:57.311886,slurm_normal,,main_w1_handler1,2403816,10084829,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1911003488,fasta,4361678.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20720295,,"""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,24579179,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-08-09 00:40:35.658920,67541.0,98.34703400000001
,,2015-11-26 23:36:12.460971,slurm_normal,,main_w1_handler0,2520504,11018251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",932128376,fasta,5276492.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",22181779,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,26443667,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-11-26 23:38:50.503152,74211.0,158.042181
,,2015-10-02 16:09:40.831894,slurm_normal,,main_w2_handler0,2457037,10490699,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1694618976,fasta,4766889.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21368695,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,25458931,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-10-02 16:14:04.264148,70343.0,263.432254
,,2017-12-22 03:47:09.372174,slurm_normal,,main_w4_handler0,3291122,17876642,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1342530164,fasta,11949766,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 33047056}]","""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,42816593,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-12-22 03:51:13.432809,113874.0,244.06063500000002
,,2015-02-23 16:26:24.171114,rodeo_normal,,main_w2_handler0,2175991,8793563,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",228271415,fasta,2881073.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18612455,,"""ALIGNED""",0,,fasta,"""hoatzin_more_100otus_aligned""",0,complete,,,,20525383,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-23 20:50:26.021900,,15841.850786
,,2016-07-13 08:38:53.724627,slurm_normal,,main_w2_handler1,2757753,13393417,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8915917848,fasta,7605171.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7fd142937a34876'}]","""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-07-13 08:45:42.285892,62597.0,408.56126500000005
,,2016-12-19 06:36:29.549472,slurm_normal,,main_w3_handler1,2933907,14605604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",575579457,fasta,8782848.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27679981}]","""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,34929684,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-12-19 06:38:20.542041,,110.992569
,,2015-02-12 02:34:03.806760,rodeo_normal,,main_w1_handler0,2203601,8709371,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",677901294,fasta,2730138.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18483862,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,21213902,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-12 02:37:02.740582,,178.93382200000002
,,2016-11-23 01:25:02.976170,slurm_normal,,main_w4_handler1,2775463,14410025,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13724775315,fasta,8614828.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27358487}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,34364250,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-11-23 01:33:09.763586,87777.0,486.787416
,,2018-03-08 07:04:01.113646,slurm_normal,,main_w3_handler0,3453130,18652315,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",238298122,fasta,12748149,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 34286530}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,44362937,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2018-03-08 07:07:12.412412,,191.298766
,,2017-06-24 07:53:08.436772,slurm_normal,,main_w3_handler0,2728950,16173791,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2106848568,fasta,10250560.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""DNA""",,"[{'src': 'hda', 'id': 30140299}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,38888435,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-06-24 07:56:21.414313,82014.0,192.977541
,,2015-06-22 23:56:25.805673,slurm_normal,,main_w2_handler1,2351185,9712301,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3819994980,fasta,4019205,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20097046,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23747131,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-23 00:00:29.902229,65129.0,244.09655600000002
,,2016-03-15 12:20:58.193867,slurm_normal,,main_w1_handler1,2633740,12139758,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",889914855,fasta,6358088.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","""DNA""",23844947,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,28994851,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-03-15 12:24:21.448859,80623.0,203.25499200000002
,,2015-07-07 11:29:40.330626,slurm_normal,,main_w1_handler2,2367281,9802087,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1390225548,fasta,4103410.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20246624,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run1""",0,complete,,,,24022456,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-07 11:32:59.095147,65725.0,198.764521
,,2016-11-17 01:04:33.360428,slurm_normal,,main_w3_handler0,2837908,14361570,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5374402732,fasta,8567488.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5143d7223dcaf6ed6'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,34290503,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-11-17 01:08:37.821258,91270.0,244.46083000000002
,,2015-10-21 14:20:23.244156,slurm_normal,,main_w2_handler0,2471053,10674523,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",809812672,fasta,4936194.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21526449,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,25813179,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-10-21 14:23:30.794693,71218.0,187.55053700000002
,,2015-08-10 18:38:55.211983,slurm_normal,,main_w1_handler2,2403816,10093958,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1911003488,fasta,4369358.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20720295,,"""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,24584750,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-08-10 18:40:24.156696,67541.0,88.94471300000001
,,2016-12-20 11:55:29.420158,slurm_normal,,main_w4_handler0,2922877,14614861,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",705712857,fasta,8809223.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27536942}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run_all""",0,complete,,,,34716217,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-12-22 18:31:42.810663,83430.0,196573.39050500002
,,2014-12-04 13:40:14.523178,rodeo_normal,,main_w2_handler1,1356479,8317987,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",506809723,fasta,2195630.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",17783227,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,19896746,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2014-12-04 13:42:48.495859,32451.0,153.97268100000002
,,2016-04-01 03:32:39.322588,slurm_normal,,main_w1_handler2,2645935,12306878,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5902877654,fasta,6514748.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""DNA""",24094453,,"""ALIGNED""",2,OFF,clustal,"""Clustal_GGH""",0,complete,,,,29339727,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-01 03:42:18.393350,81358.0,579.0707620000001
,,2015-05-29 23:20:33.289310,slurm_normal,,main_w1_handler0,2294732,9565211,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1105750,fasta,3878496.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",19859907,,"""ALIGNED""",2,ON,clustal,"""s1s3_wig_grep_bedtools_ar_handmade_v1_are_alignment""",0,complete,,,,23287409,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-30 00:47:18.472233,50912.0,5205.182923
,,2015-03-19 19:35:58.060527,rodeo_normal,,main_w1_handler0,2242754,8991802,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",578202079,fasta,3247830.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18925032,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,20309622,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-03-19 19:39:43.041847,,224.98132
,,2016-04-22 02:17:02.547872,slurm_normal,,main_w2_handler1,2680156,12556522,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3226979,fasta,6746098.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f1f9d505d2f0fc5'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,29035648,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-22 06:39:31.576822,,15749.028950000002
,,2014-11-25 20:58:56.859680,rodeo_normal,,main_w2_handler0,2100394,8251878,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",540250109,fasta,2118103.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",17681823,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,19774877,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2014-11-25 21:00:29.485158,55075.0,92.625478
,,2015-03-11 07:24:01.417094,rodeo_normal,,main_w2_handler0,2175506,8914452,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2279643962,fasta,3105375.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18784435,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,20705813,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-03-11 07:27:28.339106,58353.0,206.92201200000002
,,2015-01-19 06:48:54.330833,rodeo_normal,,main_w2_handler1,1972870,8566503,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29445903,fasta,2500497.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""PROTEIN""",18240021,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,20347527,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-01-19 06:53:00.807045,51035.0,246.476212
,,2015-10-15 03:13:39.955770,slurm_normal,,main_w1_handler0,2471053,10577119,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",809812672,fasta,4848157.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21526449,,"""ALIGNED""",2,ON,clustal,"""Clustal_run""",0,complete,,,,25692399,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-10-15 03:17:36.966425,71218.0,237.010655
,,2016-12-19 06:32:48.038487,slurm_normal,,main_w4_handler1,2933907,14605598,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",575579457,fasta,8782843.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27679981}]","""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,34929684,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-12-19 06:34:07.812711,,79.774224
,,2016-06-03 19:28:45.941158,slurm_normal,,main_w2_handler1,2726823,13063929,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13839673,fasta,7249840.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570b6fca9f8439327'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,30607813,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-06-03 20:06:18.825016,,2252.883858
,,2017-09-01 08:40:58.430188,slurm_normal,,main_w3_handler0,3237563,16709849,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",560314582,fasta,10782557.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 31058451}]","""ALIGNED""",2,OFF,clustal,"""ADN14H-""",1,part,1000,1,,40199271,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-09-01 08:46:55.350115,109911.0,356.91992700000003
,,2017-05-29 05:14:16.592414,slurm_normal,,main_w3_handler0,3126698,15958348,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1154398000,fasta,10055703.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29781053}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,38227981,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-05-29 05:16:25.443061,106669.0,128.850647
,,2016-04-01 04:12:27.569634,slurm_normal,,main_w1_handler1,2645935,12307017,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3217667807,fasta,6514855.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""DNA""",24094456,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,29339727,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-01 04:16:26.866187,81358.0,239.29655300000002
,,2015-02-18 05:48:38.790713,rodeo_normal,,main_w1_handler1,2209114,8751537,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2479263115,fasta,2805553.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18551066,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,21294278,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-18 05:52:23.747211,59756.0,224.956498
,,2016-12-20 11:55:30.268980,slurm_normal,,main_w4_handler1,2922877,14614862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",790613040,fasta,8809235.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27537000}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run_all""",0,complete,,,,34716217,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-12-22 18:37:04.739438,83430.0,196894.47045800003
,,2015-03-19 18:33:50.438389,rodeo_normal,,main_w1_handler0,2242531,8990793,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1412272644,fasta,3245909.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18922695,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,21905952,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-03-19 18:37:34.633686,,224.195297
,,2016-10-11 08:02:00.947049,slurm_normal,,main_w3_handler1,2408598,14051365,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3351748,fasta,8269117.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5627d07e54bf238a3'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_alignment_scaffoldov_na_referenco""",0,complete,,,,32957318,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-10-12 07:07:15.272549,67778.0,83114.3255
,,2015-03-24 00:00:18.257976,rodeo_normal,,main_w1_handler0,2245469,9019486,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",705223016,fasta,3301510.roundup,slurm,,corral-repl,,"""bcabc610d1b811e497bc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18968137,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,21143229,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-03-24 01:06:25.374335,9209.0,3967.116359
,,2015-07-21 07:49:04.152136,slurm_normal,,main_w1_handler1,2337345,9924424,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",154368113,fasta,4211990.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20242192,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23571677,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-21 07:58:39.157735,,575.0055990000001
,,2015-01-16 10:11:42.811437,rodeo_normal,,main_w1_handler1,2174692,8556587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3021693377,fasta,783721.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/nomLeu3.len""","""nomLeu3""","""DNA""",18216956,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run Filter on data 41""",0,complete,,,,20509003,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-01-16 10:17:42.994485,58300.0,360.18304800000004
,,2015-02-23 22:10:35.171095,rodeo_normal,,main_w1_handler0,2175991,8797572,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",228271415,fasta,2887783.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18612455,,"""ALIGNED""",0,,fasta,"""hoatzin_more_100otus_aligned""",0,complete,,,,20525383,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-24 02:42:44.553699,,16329.382604
,,2015-11-27 01:39:16.344049,slurm_normal,,main_w1_handler1,2519482,11019265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",172675643,fasta,5276808.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",22167652,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,26443754,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-11-27 02:07:56.534169,74212.0,1720.1901200000002
,,2017-06-12 04:34:43.424170,slurm_normal,,main_w3_handler1,1922024,16077936,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1400565764,fasta,10165183.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29977429}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,38537490,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-06-12 04:37:55.451067,49433.0,192.02689700000002
8.0,len,2016-02-17 00:41:20.414096,slurm_normal,,main_w1_handler0,2502325,11853459,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36255156,fasta,6095944.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/013/756/dataset_13756857.dat""","""?""","""DNA""",21965733,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,26875269,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-02-17 02:58:44.956322,67644.0,8244.542226000001
,,2015-10-29 06:18:16.935781,slurm_normal,,main_w2_handler0,2487562,10761341,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1191583110,fasta,5020289.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21793626,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,25938263,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-10-29 06:24:30.409117,70526.0,373.473336
,,2015-07-07 11:29:41.763630,slurm_normal,,main_w1_handler1,2367281,9802088,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1343385579,fasta,4103409.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20246628,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run1""",0,complete,,,,24022456,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-07 11:33:34.550930,65725.0,232.78730000000002
,,2017-11-10 16:35:54.609671,slurm_normal,,main_w4_handler1,3315550,17412039,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4960762325,fasta,11473976,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 32233447}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,41916596,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-11-10 16:46:59.532266,115597.0,664.922595
,,2016-04-07 13:02:07.773605,slurm_normal,,main_w1_handler0,2661008,12363839,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",679064776,fasta,6567445.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",24182600,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,29136094,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-07 13:04:39.800262,,152.026657
