create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-22 21:26:43.439476,slurm_normal,,main_w2_handler1,2608610,11903406,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",63666929,interval,1402217245,bed,6142120.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23463378,,23461668,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-22 21:54:28.920602,52630,1665.4811260000001
2016-04-01 02:14:49.401046,slurm_normal,,main_w1_handler0,2651741,12306449,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1663354,bed,257955771,interval,6514686.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24075131,,24067321,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 03:33:24.911206,71114,4715.510160000001
2016-02-18 19:54:35.170434,slurm_normal,,main_w2_handler1,2604712,11871601,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",65545886,interval,1121269905,interval,6112554.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23411040,,23411046,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-18 21:32:07.817166,52630,5852.646732
2016-09-01 17:27:58.079902,slurm_normal,,main_w3_handler0,2808161,13764309,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1325900,interval,152060737,bed,7985715.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1356f46cafe1fcd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7902fbe369ac983'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-01 17:48:13.707525,52630,1215.627623
2016-04-07 22:00:16.253394,slurm_normal,,main_w1_handler0,2661605,12376376,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",161349,bed,1402217245,bed,6574006.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196801,,24196796,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-07 22:34:22.100553,70266,2045.8471590000001
2016-02-19 18:54:06.510869,slurm_normal,,main_w1_handler2,2604712,11879886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",354557,interval,257884199,interval,6119907.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23424932,,23411045,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 19:15:14.102797,52630,1267.591928
2016-09-24 16:54:21.836148,slurm_normal,,main_w3_handler0,2507376,13932532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",333989941,bed,283277970,bed,8155082.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f8882cf15420652'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59be3c7862c7d79ad'}]",,33018742.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-24 17:03:05.724050,1284,523.887902
2016-02-17 19:09:37.096289,slurm_normal,,main_w2_handler1,2603175,11860166,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",65887701,interval,151971671,bed,6101241.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23394869,,23394213,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-17 19:20:04.434207,70266,627.3379180000001
2016-12-12 17:08:25.109604,slurm_normal,,main_w4_handler1,2927510,14554062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1705924,interval,522193882,interval,8734618.roundup,slurm,,corral-repl,,"""8f9f0702c08d11e6aa8d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27599301}]",,"[{'src': 'hda', 'id': 27599315}]",,,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-12-12 18:00:23.359091,5613,3118.249487
2016-02-29 20:25:57.095336,slurm_normal,,main_w1_handler2,2616712,11975333,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3550,bed,270307019,interval,6204225.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23563485,,23563461,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-29 21:41:51.243264,52630,4554.147928
2014-11-24 20:02:45.474631,rodeo_normal,,main_w2_handler1,2093803,8241284,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1382,bed,466513318,interval,2104749.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17303282,,17303318,,,17980116.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2014-11-24 20:07:06.749386,54213,261.274755
2016-04-06 00:38:54.459471,slurm_normal,,main_w1_handler0,2658990,12349542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17133386,bed,152060737,bed,6554631.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160854,,24160832,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-06 01:53:16.121681,52630,4461.66221
2016-02-22 21:24:52.234124,slurm_normal,,main_w1_handler2,2608610,11903362,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",636716,interval,1402217245,bed,6141936.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23463376,,23461668,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-22 21:36:13.877694,52630,681.6435700000001
2016-04-01 02:08:08.107140,slurm_normal,,main_w1_handler1,2653635,12306385,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",261360,bed,1121527771,interval,6514240.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24095155,,24095111,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 02:16:00.916223,71114,472.80908300000004
2016-04-08 01:17:53.300838,slurm_normal,,main_w1_handler0,2661605,12377422,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25337,bed,349645648,bed,6575686.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196802,,24196792,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-08 01:49:03.857428,70266,1870.5565900000001
2016-03-07 21:32:12.166435,slurm_normal,,main_w1_handler1,2624371,12061745,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",354557,interval,270307019,interval,6284923.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23722099,,23722128,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-07 23:48:57.437139,52630,8205.270704
2016-02-26 14:45:31.242776,slurm_normal,,main_w2_handler0,2608553,11951295,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,152060737,bed,6185272.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23528804,,23528831,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-26 16:01:06.042323,70266,4534.7995470000005
2016-03-02 15:30:56.291367,slurm_normal,,main_w1_handler2,2611137,11996222,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14191,bed,341459672,bed,6223867.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23612326,,23498622,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-02 15:47:04.272320,52630,967.9809530000001
2016-02-26 14:43:03.210237,slurm_normal,,main_w2_handler0,2608553,11951253,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,152060737,bed,6185006.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23528802,,23528831,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-26 15:42:24.250993,70266,3561.0407560000003
2016-08-28 21:57:33.605499,slurm_normal,,main_w3_handler0,2804480,13737150,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",370159,bed,152060737,bed,7956407.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c662d5c0efacb09c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558e51375eaf38dad'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-08-28 22:04:10.908194,52630,397.302695
2016-09-24 16:54:46.815511,slurm_normal,,main_w3_handler1,2507376,13932535,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",165815000,bed,283277970,bed,8155083.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5986155640613eca1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59be3c7862c7d79ad'}]",,33018742.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-24 17:03:09.420496,1284,502.60498500000006
2016-02-19 21:21:08.506137,slurm_normal,,main_w1_handler0,2606226,11881609,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,270307019,interval,6121394.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23428388,,23428361,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 22:32:54.615386,52630,4306.109249
2016-09-24 16:52:15.984667,slurm_normal,,main_w3_handler0,2507376,13932520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4316928508,bed,283277970,bed,8155055.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a2721b051c4db5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59be3c7862c7d79ad'}]",,33018742.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-24 17:00:06.394345,1284,470.40967800000004
2016-04-07 21:00:22.046288,slurm_normal,,main_w2_handler0,2661605,12375931,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,341459672,bed,6573234.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196797,,24196795,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-07 21:27:30.747778,70266,1628.7014900000001
2016-04-01 02:17:51.804449,slurm_normal,,main_w2_handler0,2644697,12306501,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,1121527771,interval,6514569.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23996079,,23996083,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 03:10:26.326444,71114,3154.521995
2016-02-24 15:31:30.649018,slurm_normal,,main_w1_handler1,2611137,11929921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14202,bed,1402217245,bed,6159258.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23498711,,23498623,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-24 16:41:04.324483,52630,4173.675465
2016-02-24 15:30:58.486462,slurm_normal,,main_w1_handler2,2611137,11929894,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14202,bed,1402217245,bed,6159132.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23498713,,23498623,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-24 16:30:21.538555,52630,3563.0520930000002
2015-01-06 16:15:25.589514,rodeo_normal,,main_w1_handler1,1104769,8505312,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1081756,bed,392406466,bed,702182.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""C.gigasv9""",18073231,,18137969,,,18527463.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-01-06 16:21:19.603188,25695,354.01367400000004
2016-04-01 02:15:12.652241,slurm_normal,,main_w1_handler1,2651741,12306484,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1663354,bed,152060737,interval,6514495.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24075131,,24067355,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 02:57:10.064258,71114,2517.412017
2016-02-17 22:12:56.145853,slurm_normal,,main_w2_handler0,2600600,11861492,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",93446571,interval,1401921572,bed,6102872.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23397020,,23358494,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-17 22:54:23.880013,52630,2487.73416
2016-03-07 21:27:29.099937,slurm_normal,,main_w2_handler1,2624057,12061702,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3550,bed,257884199,interval,6284595.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23722453,,23720937,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-07 23:05:23.234459,52630,5874.134522
2016-04-07 22:00:13.779572,slurm_normal,,main_w1_handler2,2661605,12376370,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",161349,bed,152060737,bed,6574022.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196801,,24196790,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-07 22:36:15.318284,70266,2161.538712
2016-03-07 21:32:07.544332,slurm_normal,,main_w1_handler0,2624371,12061741,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",354557,interval,257884199,interval,6284397.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23722099,,23722124,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-07 22:42:16.044720,52630,4208.500388
2016-02-18 19:54:34.285430,slurm_normal,,main_w1_handler2,2604712,11871600,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",65545886,interval,257884199,interval,6112553.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23411040,,23411045,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-18 21:31:11.042525,52630,5796.757095
2016-04-01 02:08:07.139121,slurm_normal,,main_w2_handler0,2653635,12306383,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",261360,bed,257955771,interval,6514241.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24095155,,24095109,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 02:15:26.157963,71114,439.018842
2016-09-16 03:44:52.717147,slurm_normal,,main_w3_handler1,2821637,13862708,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5275706,interval,152060737,bed,8085901.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c4a58e25d568518'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0ad3920070d215b'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-16 03:55:35.491590,52630,642.774443
2016-02-22 21:26:41.863824,slurm_normal,,main_w1_handler1,2608610,11903405,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",63666929,interval,341459672,bed,6142683.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23463378,,23461642,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-22 23:23:54.809362,52630,7032.945538000001
2016-02-29 20:25:55.030769,slurm_normal,,main_w2_handler1,2616712,11975330,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3550,bed,1121269905,interval,6204132.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23563485,,23563458,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-29 21:25:23.207556,52630,3568.1767870000003
2016-08-28 22:58:33.604346,slurm_normal,,main_w3_handler1,2804554,13737382,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11076023,bed,152060737,bed,7956656.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525d76548c82a4ac8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cdc3507f9650bf0'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-08-28 23:07:34.093829,52630,540.4894830000001
2016-02-18 19:53:41.796003,slurm_normal,,main_w2_handler0,2604712,11871583,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3546,bed,270307019,interval,6111981.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23411035,,23411050,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-18 20:46:34.886419,52630,3173.090416
2016-02-19 21:20:16.492028,slurm_normal,,main_w1_handler2,2606226,11881588,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,257884199,interval,6121033.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23428387,,23428357,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 21:32:13.150789,52630,716.658761
2016-04-06 00:39:55.382115,slurm_normal,,main_w2_handler0,2658990,12349565,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,341459672,bed,6554477.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160855,,24160810,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-06 01:24:42.303585,52630,2686.92147
2016-02-19 21:21:50.884254,slurm_normal,,main_w1_handler2,2606226,11881622,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,257884199,interval,6121238.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23428389,,23428357,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 22:08:32.075327,52630,2801.191073
2016-12-17 02:29:17.488756,slurm_normal,,main_w3_handler0,2932515,14597605,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20023147,bed,152060737,bed,8776096.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27668517}]",,"[{'src': 'hda', 'id': 27666418}]",,33988944.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-12-17 02:47:39.299740,52630,1101.810984
2016-04-13 21:36:30.658644,slurm_normal,,main_w1_handler2,2669080,12446722,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",195360,bed,574555471,bed,6644140.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e04619601fb5617f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580d68d22390fc8e0'}]",,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-13 21:44:19.592536,52630,468.933892
2016-02-19 21:20:17.367274,slurm_normal,,main_w2_handler1,2606226,11881589,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,1121269905,interval,6121303.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23428387,,23428358,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 22:19:55.038877,52630,3577.6716030000002
2016-03-02 15:31:28.463731,slurm_normal,,main_w1_handler2,2611137,11996246,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14191,bed,341459672,bed,6223952.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23612324,,23498622,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-02 15:52:50.582182,52630,1282.118451
2016-02-29 20:25:18.148724,slurm_normal,,main_w2_handler0,2616712,11975311,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3550,bed,257884199,interval,6203803.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23563486,,23563457,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-29 20:34:56.326783,52630,578.1780590000001
2016-04-06 00:40:05.817729,slurm_normal,,main_w1_handler1,2658990,12349587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,152060737,bed,6554569.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160855,,24160832,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-06 01:39:20.677251,52630,3554.859522
2014-12-02 23:49:10.205727,rodeo_normal,,main_w2_handler0,2136234,8306132,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6331047,interval,946268273,interval,2187990.roundup,slurm,,corral-repl,,"""b8d8b3967a7d11e4ac50005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17761567,,17761592,,,19863458.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2014-12-03 17:11:25.013552,5613,62534.807825
2015-06-01 22:13:16.127342,slurm_normal,,main_w1_handler0,2323835,9577014,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9574761,interval,84241627,interval,3889934.roundup,slurm,,corral-repl,,"""4a7d189e08ab11e59dba005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19882111,,19882136,,,21693623.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-06-01 23:10:21.095261,5613,3424.967919
2016-09-01 17:26:45.573746,slurm_normal,,main_w4_handler1,2808161,13764265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14599,interval,152060737,bed,7985589.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff16106b4e823377'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7902fbe369ac983'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-01 17:33:53.201847,52630,427.628101
