create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.split,parameters.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-15 06:35:40.620259,slurm_normal,,main_w4_handler0,2764972,14341855,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1271359727,bed,1166471,bed,8548177.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503a5e9c481c4ebb0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a2d4a74c7519ee3'}]","""false""","""false""",,34239994.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-11-15 06:37:34.387323,87308,113.767064
2017-06-10 18:02:54.955684,slurm_normal,,main_w4_handler0,2099081,16071682,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1761445834,bam,3065464,bed,10159850.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 29943868}]",,"[{'src': 'hda', 'id': 29022375}]","""true""","""false""",,38564836.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2017-06-10 18:08:36.999304,32853,342.04362000000003
2016-10-25 04:33:30.482613,slurm_normal,,main_w4_handler1,2764972,14164496,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1158285448,bam,946996,bed,8377031.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f474d61626df5e9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569bc6d78dcf0bf55'}]","""false""","""false""",,33887446.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-10-25 04:35:50.685947,87308,140.203334
2016-09-10 23:53:26.535536,slurm_normal,,main_w4_handler1,1323885,13822251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2307976855,bedgraph,5350842,bed,8043882.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8c41cd41c421ca4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e76a62319dd21cdb'}]","""false""","""false""",,32624968.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-09-11 00:04:58.367213,31552,691.831677
2016-01-12 12:49:47.449951,slurm_normal,,main_w1_handler1,2185573,11473410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4149413823,bam,83602000,gff3,5738625.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/013/439/dataset_13439148.dat""","""False""","""Populus_hybrid""","""False""",22341687,,22279138,,"""False""","""False""",,27345583.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-01-12 13:00:23.623334,28313,636.1733830000001
2016-11-14 08:38:07.410962,slurm_normal,,main_w3_handler0,2764972,14333245,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1077485577,bam,1166471,bed,8539606.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b923f5d3a229ac7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a2d4a74c7519ee3'}]","""false""","""false""",,34239994.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-11-14 08:40:29.982684,87308,142.57172200000002
2017-06-10 17:15:42.763682,slurm_normal,,main_w4_handler1,2099081,16071432,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3194716518,bam,3065464,bed,10159654.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 29943870}]",,"[{'src': 'hda', 'id': 29022375}]","""true""","""false""",,38532268.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2017-06-10 17:22:30.569994,32853,407.80631200000005
2016-10-25 03:50:54.633342,slurm_normal,,main_w4_handler0,2764972,14164336,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1077485577,bam,1166471,bed,8376834.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ca82ab827939977'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f5d1604dda33360'}]","""false""","""false""",,33887446.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-10-25 03:53:15.240444,87308,140.607102
2016-10-25 04:38:09.252726,slurm_normal,,main_w4_handler0,2764972,14164521,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1158285448,bam,946996,bed,8377054.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f474d61626df5e9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1c8f124a698a8b'}]","""false""","""false""",,33887446.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-10-25 04:40:29.879341,87308,140.62661500000002
2017-04-01 23:47:34.235966,slurm_normal,,main_w4_handler0,2099081,15459050,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2339229033,bam,3065464,bed,9589067.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 28820736}]",,"[{'src': 'hda', 'id': 29022375}]","""true""","""false""",,37042974.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2017-04-02 00:02:51.898229,32853,917.662263
2017-03-21 10:52:33.530786,slurm_normal,,main_w4_handler0,3005195,15352208,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",120166477,bam,3542105462,bed,9491676.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","""true""",,"[{'src': 'hda', 'id': 28855812}]",,"[{'src': 'hda', 'id': 28855435}]","""false""","""true""",,36664241.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2017-03-21 10:53:40.452506,91188,66.92172000000001
2016-10-31 03:51:36.795448,slurm_normal,,main_w3_handler1,2764972,14211655,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1098498906,bam,863196,bed,8422533.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b86eb52f4e3794f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56235f1132d2022e6'}]","""false""","""false""",,33958149.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-10-31 03:54:13.081287,87308,156.285839
2016-10-28 03:22:10.125470,slurm_normal,,main_w3_handler0,2764972,14196941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1158285448,bam,946996,bed,8408779.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f52784037cb130c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d1c8f124a698a8b'}]","""false""","""false""",,33887446.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-10-28 03:24:32.153602,87308,142.028132
2016-09-10 23:35:42.085341,slurm_normal,,main_w3_handler0,1323885,13822233,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2307976855,bedgraph,5350842,bed,8043859.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8c41cd41c421ca4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e76a62319dd21cdb'}]","""false""","""false""",,32624968.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-09-10 23:43:28.608459,31552,466.523118
2016-09-11 03:57:17.209169,slurm_normal,,main_w4_handler1,1323885,13822738,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2307976855,bedgraph,5350842,bed,8044573.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8c41cd41c421ca4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e76a62319dd21cdb'}]","""false""","""false""",,32624968.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-09-11 04:04:48.490559,31552,451.28139000000004
2016-01-12 13:18:11.967892,slurm_normal,,main_w2_handler1,2185573,11474322,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4149413823,bam,83602000,gff3,5738911.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/013/439/dataset_13439148.dat""","""False""","""Populus_hybrid""","""False""",22341687,,22279138,,"""False""","""False""",,27345583.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-01-12 13:29:08.870161,28313,656.902269
2016-02-12 12:29:44.582237,slurm_normal,,main_w2_handler0,2263650,11804732,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2342,txt,842142833,bed,6055562.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""",23300952,,23301225,,"""False""","""False""",,28288074.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-02-12 12:31:44.345225,62148,119.762988
2016-10-31 04:26:05.454790,slurm_normal,,main_w4_handler1,2764972,14211978,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1158285448,bam,946996,bed,8422779.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537df2bae0942bfe2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e1c94a6b01c279e'}]","""false""","""false""",,33958149.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-10-31 04:28:41.968374,87308,156.513584
2016-02-12 12:30:29.272100,slurm_normal,,main_w1_handler0,2263650,11804735,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3924,tabular,842142833,bed,6055576.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""",23301055,,23301225,,"""False""","""False""",,28288074.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-02-12 12:32:16.499780,62148,107.22768
2017-04-01 23:47:31.663881,slurm_normal,,main_w3_handler0,2099081,15459042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4086035227,bam,3065464,bed,9588990.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""",,"[{'src': 'hda', 'id': 27462229}]",,"[{'src': 'hda', 'id': 29022375}]","""true""","""false""",,37042974.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2017-04-01 23:54:28.633810,32853,416.96992900000004
2016-04-30 03:56:05.734879,slurm_normal,,main_w1_handler0,2679206,12695377,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4551129,bed,588297426,bed,6899589.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b9f585e07e0e990'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b93ad2afd5b664e'}]","""false""","""false""",,29183917.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.22.1,2.22.1,,2016-04-30 03:57:52.015344,81363,106.280465
