create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input2,parameters.window_size,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
2015-03-27 16:09:12.231576,rodeo_normal,,main_w2_handler1,2239819,9064692,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3347764.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,sacCer3,cached,19033248,19033157,"""30""",,,,21478906,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-27 16:10:49.507631,53715.0,921885753,vcf,939773178,vcf,97.276055
2014-11-25 17:53:13.670460,rodeo_normal,,main_w1_handler1,2072774,8250169,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2115761.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,Araly1,cached,17679951,17596073,"""30""",,,,16527834,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-11-25 17:54:00.300575,5835.0,1783719128,vcf,57916,vcf,46.630115
2014-12-21 16:06:03.927590,rodeo_normal,,main_w1_handler1,2149527,8452297,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",614950.rodeo,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg_g1k_v37,cached,18041846,18041865,"""30""",,,,20183130,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-12-21 16:07:12.635037,50040.0,550379898,vcf,131343543,vcf,68.707447
2015-06-23 20:40:12.488994,slurm_normal,,main_w1_handler2,2260130,9719871,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4026057,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""-i""","""False""",1,19179764,history,20108079,20108075,"""1""",122387948.0,fasta,,23212395,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-06-23 20:43:27.370353,58185.0,167492846,vcf,44894453,vcf,194.881359
2015-03-27 16:14:09.575214,rodeo_normal,,main_w1_handler0,2239819,9064756,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3347850.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,sacCer3,cached,19033248,19033157,"""30""",,,,21478906,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-27 16:15:32.086934,53715.0,921885753,vcf,939773178,vcf,82.51172000000001
2015-04-23 09:23:30.255962,slurm_normal,,main_w2_handler0,2279434,9309021,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3632638.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""","""False""","""-i""","""False""",0,hg19,cached,19430986,19430760,"""1""",,,,22663855,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-23 09:24:45.488919,,1236330559,vcf,994591,vcf,75.232957
2015-03-12 09:30:56.589056,rodeo_normal,,main_w2_handler0,2233695,8925237,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3123827.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""-i""","""False""",1,18812851,history,18812852,18815957,"""30""",122387948.0,fasta,,21199985,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-12 09:32:07.904847,58185.0,4185978690,vcf,169251610,vcf,71.315791
2015-07-19 04:06:33.655324,slurm_normal,,main_w1_handler1,1871712,9905613,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4194138.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""False""","""-i""","""False""",0,mm10,cached,20413630,20409215,"""30""",,,,24210214,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-07-19 04:07:49.850028,47785.0,6697764886,vcf,105963689398,vcf,76.194704
2015-07-22 23:28:03.799743,slurm_normal,,main_w1_handler0,2381269,9948278,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4233308.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""-i""","""False""",0,Homo_sapiens_nuHg19_mtrCRS,cached,20488486,20488596,"""30""",,,,24268633,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-07-22 23:29:16.167063,64969.0,1426292847,vcf,40523437,vcf,72.36732
2015-02-28 20:17:22.420001,rodeo_normal,,main_w2_handler0,2222979,8834305,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2955859.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""-i""","""False""",0,hg_g1k_v37,cached,18679626,18679639,"""1""",,,,21502205,error,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-02-28 20:18:16.025743,50040.0,248767859,vcf,120743261,vcf,53.605742000000006
