create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.adv.biasSpeedSamp,parameters.adv.consistentHits,parameters.adv.coverage,parameters.adv.dumpEq,parameters.adv.extraSensitive,parameters.adv.fldMax,parameters.adv.fldMean,parameters.adv.fldSD,parameters.adv.forgettingFactor,parameters.adv.gcSizeSamp,parameters.adv.incompatPrior,parameters.adv.initUniform,parameters.adv.maxOcc,parameters.adv.maxReadOcc,parameters.adv.minLen,parameters.adv.noBiasLengthThreshold,parameters.adv.noEffectiveLengthCorrection,parameters.adv.noFragLengthDist,parameters.adv.numAuxModelSamples,parameters.adv.numBiasSamples,parameters.adv.numBootstraps,parameters.adv.numGibbsSamples,parameters.adv.numPreAuxModelSamples,parameters.adv.perTranscriptPrior,parameters.adv.sensitive,parameters.adv.splitSpanningSeeds,parameters.adv.splitWidth,parameters.adv.strictIntersect,parameters.adv.useVBOpt,parameters.adv.vbPrior,parameters.adv.writeMappings,parameters.adv.writeUnmappedNames,parameters.chromInfo,parameters.dbkey,parameters.gcBias,parameters.geneMap.values,parameters.input_mate1|__identifier__,parameters.input_mate2|__identifier__,parameters.perfectHash,parameters.quasi_orphans.__current_case__,parameters.quasi_orphans.allowOrphans,parameters.quasi_orphans.type,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerLen,parameters.refTranscriptSource.ownFile.values,parameters.sasamp,parameters.seqBias,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-22 01:06:14.644204,reserved,,,,main_w4_handler0,3004877,15101461,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",173473917.0,fastqsanger,173611995.0,fastqsanger,,,9256754.roundup,slurm,,corral-repl,3274611272,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28453754}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28453704}]","[{'src': 'hda', 'id': 28453705}]",,I,paired,U,,36196859,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-02-22 01:08:06.353293,5254,111.709089
2017-03-11 22:11:25.913799,slurm_normal,,,,main_w3_handler0,3019604,15271444,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1491423317.0,fasta,9416946.roundup,slurm,,corral-repl,1491423317,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28665671}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28665671}]",,single,U,,36490062,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 22:21:48.045459,101419,622.13166
2017-05-15 17:52:37.133701,slurm_normal,,1530327528.0,gff3,main_w4_handler1,3106301,15840873,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,9622560402.0,fastqsanger,9941675.roundup,slurm,,corral-repl,46906937,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""","[{'src': 'hda', 'id': 29583497}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29603764}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29555572}]",,single,U,,37980692,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-15 18:07:02.187912,105593,865.054211
2017-02-22 01:30:51.004325,reserved,,,,main_w3_handler0,3004877,15101635,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",173473917.0,fastqsanger,173611995.0,fastqsanger,,,9256893.roundup,slurm,,corral-repl,3274611272,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28453754}]","""4""","""false""",1,"[{'src': 'hda', 'id': 28453704}]","[{'src': 'hda', 'id': 28453705}]",,I,paired,U,,36196859,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-02-22 01:32:41.198324,5254,110.193999
2017-03-31 13:49:36.607462,slurm_normal,,,,main_w3_handler0,2946870,15446287,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,291457890.0,fastq,9577603.roundup,slurm,,corral-repl,937075534,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28991058}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28990142}]",,single,U,,36815455,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-31 13:58:43.861993,91567,547.254531
2017-05-09 06:02:57.469219,slurm_normal,,401706329.0,gtf,main_w3_handler0,3099979,15786700,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5222295630.0,fasta,9892823.roundup,slurm,,corral-repl,6978490612,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","[{'src': 'hda', 'id': 29527859}]",,,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29524143}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 29523476}]",,single,SF,,37792689,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-09 06:07:15.660888,70663,258.191669
2017-05-08 18:33:50.431145,slurm_normal,,,,main_w4_handler1,3096404,15782984,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,10665491859.0,fastqsanger,9889346.roundup,slurm,,corral-repl,363713977,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29521928}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29460261}]",,single,U,,37298048,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-08 18:37:27.454163,86668,217.023018
2017-05-08 12:29:43.574464,slurm_normal,,,,main_w3_handler0,3096404,15779079,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,10665491859.0,fastqsanger,9885396.roundup,slurm,,corral-repl,602513343,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29515842}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29460261}]",,single,U,,37298048,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-08 12:35:23.030016,86668,339.455552
2017-03-27 07:17:07.162839,slurm_normal,,,,main_w4_handler1,3032397,15403982,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19540308970.0,fastq,19540308970.0,fastq,,,9538368.roundup,slurm,,corral-repl,746364929,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,true,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28936354}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28772030}]","[{'src': 'hda', 'id': 28772031}]",,I,paired,SF,,36897347,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-27 07:24:28.289859,91783,441.12702
2017-05-15 19:06:55.815015,slurm_normal,,1530327528.0,gff3,main_w3_handler0,3106301,15841542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2696284860.0,fastqsanger,9942438.roundup,slurm,,corral-repl,46906937,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""","[{'src': 'hda', 'id': 29583497}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29603764}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29555574}]",,single,U,,37980692,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-15 19:16:04.764321,105593,548.949306
2017-05-15 16:26:09.152156,slurm_normal,,1530327528.0,gff3,main_w3_handler1,3106301,15840189,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5043415876.0,fastqsanger,9941088.roundup,slurm,,corral-repl,46906937,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""","[{'src': 'hda', 'id': 29583497}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29603764}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29555570}]",,single,U,,37980692,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-15 16:36:17.940370,105593,608.788214
2017-05-09 15:32:14.616516,slurm_normal,,,,main_w4_handler0,3099979,15795103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,12977777472.0,fastq,9900937.roundup,slurm,,corral-repl,6978490612,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29524143}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29488853}]",,single,U,,37132479,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-09 15:35:51.594571,70663,216.978055
2017-05-06 11:59:27.323219,slurm_normal,,,,main_w3_handler0,3096404,15766438,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,10665491859.0,fastqsanger,9874031.roundup,slurm,,corral-repl,378001467,fasta,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29497510}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29460261}]",,single,U,,37298048,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-05-06 12:04:04.239796,86668,276.916577
