create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.reference_source|input_bams_0|input_bam|__identifier__,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-09 15:30:44.901917,slurm_normal_16gb,,main_w1_handler1,2593888,11761085,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25004809.0,bam,,,,,6016680.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 23254384}]",hg38,,cached,,[],"""False""","""True""",,,,,,,,,,28186327.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-09 15:40:23.849132,77786.0,578.947215
2017-07-25 22:23:41.622947,slurm_normal_dynamic_mem,,main_w3_handler1,3103221,16418579,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10483776.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 30612161}]}}]",hg19,,cached,,[],"""false""","""false""",,,30140421.0,bam,,,,,,37842293.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-07-26 04:43:43.037196,,22801.414249
2017-09-14 15:47:34.100971,slurm_normal_dynamic_mem,,main_w3_handler1,3252368,16821659,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10889775.roundup,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31226392}]}}]",hg19,,cached,,[],"""false""","""false""",,,10173705.0,bam,,,,,,40482278.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-09-14 19:25:57.184194,110314.0,13103.083223000001
2017-04-23 12:16:19.836263,slurm_normal_dynamic_mem,,main_w4_handler1,3075272,15654274,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9770944.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29239918}]}}]",12931,,cached,,[],"""false""","""false""",,,9490211.0,bam,,,,,,37327819.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-23 12:20:19.077908,104112.0,239.241645
2017-02-24 21:22:55.084182,slurm_normal_dynamic_mem,,main_w4_handler1,3009718,15137559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9290922.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28508101}]}}]",hg19,,cached,,[],"""false""","""false""",,,25612.0,bam,,,,,,36196859.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-02-24 21:34:03.685786,5254.0,668.6016040000001
2015-11-18 18:55:11.268264,slurm_normal_16gb,,main_w1_handler2,2511478,10938741,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13452268.0,bam,,,,,5194036.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 22056498}]",hg38,,cached,,[],"""True""","""False""",,,,,,,,,,26336438.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-18 19:01:22.931402,35618.0,371.663138
2018-02-05 14:47:13.621297,slurm_normal_dynamic_mem,,main_w3_handler1,3416663,18258608,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12340314,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33664126}]}}]",hg19,,cached,,[],"""false""","""false""",,,33459767.0,bam,,,,,,43130104.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-06 01:08:49.327128,119702.0,37295.705831
2015-11-24 15:48:33.651454,slurm_normal_16gb,,main_w1_handler2,2517466,10996413,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24501520.0,bam,,,,,5255811.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 22144503}]",hg38,,cached,,[],"""True""","""True""",,,,,,,,,,26414690.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-24 15:54:42.226578,70841.0,368.575124
2018-02-10 22:49:46.060507,slurm_normal_dynamic_mem,,main_w4_handler0,3419989,18339412,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12423788,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33788653}]}}]",12931,,cached,,[],"""false""","""false""",,,10196693.0,bam,,,,,,43496646.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-11 01:22:13.916050,120803.0,9147.855543
2018-02-12 02:56:35.003799,slurm_normal_dynamic_mem,,main_w4_handler0,3425647,18345667,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12430084,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33800464}]}}]",hg19,,cached,,[],"""false""","""false""",,,13360565.0,bam,,,,,,43848323.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-12 05:17:02.862404,121783.0,8427.858605000001
2017-04-16 18:13:13.464888,slurm_normal_dynamic_mem,,main_w3_handler1,3075258,15601225,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9721735.roundup,slurm,,corral-repl,,,1,advanced,uint16,false,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29239643}]}}]",hg_g1k_v37,,cached,,[],"""true""","""true""",,,54914808.0,bam,,,,,,37062226.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-16 18:15:14.150784,97958.0,120.68589600000001
2017-10-18 00:31:14.202404,slurm_normal_dynamic_mem,,main_w4_handler0,3289855,17124682,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11181568,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""20""","""50""","""0""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31725680}]}}]",mm10,,cached,,[],"""false""","""true""",,,7882062.0,bam,,,,,,41328498.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-10-18 01:05:57.692598,61346.0,2083.490194
2015-10-29 14:32:48.312769,slurm_normal_16gb,,main_w2_handler1,2094343,10765045,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6686539008.0,bam,,,,,5023549.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21215541}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""False""","""False""",,,,,,,,,,25842906.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-10-30 07:13:38.304425,54728.0,60049.991656000006
2017-04-04 07:21:40.725472,slurm_normal_dynamic_mem,,main_w4_handler1,2990019,15479655,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9608221.roundup,slurm,,corral-repl,,,1,advanced,guess,false,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29057331}]}}]",hg_g1k_v37,,cached,,[],"""false""","""false""",,,22794921.0,bam,,,,,,37091665.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-04 07:24:16.088900,18927.0,155.363428
2018-02-08 21:02:17.205420,slurm_normal_dynamic_mem,,main_w4_handler1,3386274,18321244,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12405073,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33759150}]}}]",hg19,,cached,,[],"""false""","""false""",,,10027050.0,bam,,,,,,43791070.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-09 00:01:58.899917,119498.0,10781.694497
2018-02-07 14:38:35.713527,slurm_normal_dynamic_mem,,main_w3_handler0,2448627,18295646,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12376783,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33725747}]}}]",hg18,,cached,,[],"""false""","""false""",,,344758630.0,bam,,,,,,43747316.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-07 15:08:24.409128,22527.0,1788.6956010000001
2015-10-22 10:04:38.541994,slurm_normal_16gb,,main_w1_handler2,2480343,10683754,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13361991.0,bam,,,,,4948863.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21677129}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""True""","""True""",,,,,,,,,,25829453.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-10-22 11:30:59.480656,71919.0,5180.9386620000005
2017-05-03 11:57:51.798781,slurm_normal_dynamic_mem,,main_w3_handler1,3094676,15734128,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9844385.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29446941}]}}]",hg38,,cached,,[],"""false""","""false""",,,481611.0,bam,,,,,,37707080.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-05-03 12:44:56.621927,105011.0,2824.823146
2017-05-03 11:57:49.409261,slurm_normal_dynamic_mem,,main_w3_handler1,3094676,15734121,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9844380.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29446929}]}}]",hg38,,cached,,[],"""false""","""false""",,,12020294.0,bam,,,,,,37707080.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-05-03 12:58:51.654171,105011.0,3662.2449100000003
2015-10-20 23:47:13.385997,slurm_normal_16gb,,main_w1_handler2,2478127,10664851,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33086697.0,bam,,,,,4927094.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21648754}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,25803687.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-10-21 06:35:50.865557,71274.0,24517.47956
2015-11-04 17:43:27.697780,slurm_normal_16gb,,main_w1_handler2,2186621,10818080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18543174.0,bam,,,,,5073824.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""1""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21875070}]",hg_g1k_v37,,cached,,[],"""True""","""False""",,,,,,,,,,24912719.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-04 18:04:48.112676,58857.0,1280.414896
2015-11-30 11:46:16.318988,slurm_normal_16gb,,main_w1_handler2,2488845,11042293,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16273612.0,bam,,,,,5304678.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 22218079}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,26010332.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-12-01 05:19:31.451003,55954.0,63195.132015
2017-07-30 04:40:24.557208,slurm_normal_dynamic_mem,,main_w4_handler1,3206035,16458229,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10526392.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""","""10""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 30671183}]}}]",hg38,,cached,,[],"""false""","""false""",,,89663314.0,bam,,,,,,37969249.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-07-30 04:47:06.732899,26096.0,402.17569100000003
2016-02-02 09:03:16.608221,slurm_normal_16gb,,main_w1_handler2,2585069,11669345,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",54652360.0,bam,,,,,5929576.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",,,,,,,[],"""False""","""False""",,,,,,,,,,27571248.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-02 10:20:15.748296,29483.0,4619.140075
2017-04-09 15:24:01.694994,slurm_normal_dynamic_mem,,main_w3_handler0,3059523,15534552,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9660426.roundup,slurm,,corral-repl,,,1,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29140157}]}}]",hg38,,cached,,[],"""true""","""true""",,,29806993.0,bam,,,,,,36570217.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-09 15:26:37.820691,101848.0,156.125697
2015-11-04 19:54:35.455483,slurm_normal_16gb,,main_w1_handler0,2186621,10819542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",106772476.0,bam,,,,,5075109.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""1""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21878250}]",hg_g1k_v37,,cached,,[],"""True""","""False""",,,,,,,,,,24912719.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-04 20:10:56.956632,58857.0,981.501149
2017-04-09 15:27:58.564656,slurm_normal_dynamic_mem,,main_w4_handler1,2217603,15534604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9660442.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29140100}]}}]",hg38,,cached,,[],"""false""","""true""",,,17487477.0,bam,,,,,,37057947.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-09 15:42:17.872583,60130.0,859.3079270000001
2016-02-12 00:45:39.415494,slurm_normal_16gb,,main_w1_handler0,2581132,11796688,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12154564.0,bam,8767579.0,bam,9256344.0,bam,6051413.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23305736}, {'__index__': 1, 'input_bam': 23305737}, {'__index__': 2, 'input_bam': 23305738}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""True""","""True""",,,,,,,,,,28286947.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-12 00:51:17.502477,77689.0,338.08698300000003
2017-03-23 20:32:32.159747,slurm_normal_dynamic_mem,,main_w3_handler0,3043239,15380163,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9518408.roundup,slurm,,corral-repl,,"""c64c21c6100711e7b6a1005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28900536}]}}]",hg19,,cached,,[],"""false""","""false""",,,2780830.0,bam,,,,,,,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-24 00:40:48.401374,102253.0,14896.241627000001
2017-11-20 15:57:03.267539,slurm_normal_dynamic_mem,,main_w3_handler0,3332360,17521471,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11581290,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32421963}]}}]",hg38,,cached,,[],"""true""","""true""",,,4781610.0,bam,,,,,,42116921.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-11-20 15:59:24.167823,114175.0,140.900284
2018-02-06 12:41:44.738072,slurm_normal_dynamic_mem,,main_w3_handler1,3416663,18270265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12352106,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33664098}]}}]",hg19,,cached,,[],"""false""","""false""",,,13463846.0,bam,,,,,,43130104.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-06 16:10:56.057729,119702.0,12551.319657
2017-06-07 17:11:00.685848,slurm_normal_dynamic_mem,,main_w4_handler1,3143628,16042805,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10132757.roundup,slurm,,corral-repl,,,1,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29935758}]}}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""false""","""true""",,,9063165.0,bam,,,,,,38348035.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-06-07 17:15:07.123188,100781.0,246.43734
2017-09-20 16:04:14.036787,slurm_normal_dynamic_mem,,main_w4_handler0,3260719,16877935,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10943183.roundup,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31325757}]}}]",mm10,,cached,,[],"""false""","""true""",,,9005185.0,bam,,,,,,39837932.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-09-20 16:09:45.115492,21426.0,331.078705
2017-06-06 04:04:47.813729,slurm_normal_dynamic_mem,,main_w4_handler0,3141437,16022570,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10114302.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29901859}]}}]",hg19,,cached,,[],"""false""","""false""",,,13864683.0,bam,,,,,,38400093.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-06-06 06:34:35.906260,102690.0,8988.092531
2016-08-02 01:23:26.700164,slurm_normal_64gb,,main_w2_handler1,2778388,13559760,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,7767980,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b508a33ae574212f25'}]}}]",12931,,cached,,[],"""false""","""false""",,,6698603951.0,bam,,,,,,31782918.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-08-02 01:31:09.829777,87887.0,463.129613
2018-03-05 20:19:09.824451,slurm_normal_dynamic_mem,,main_w4_handler1,3448485,18614976,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12710761,slurm,,corral-repl,,,1,advanced,uint8,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34224288}]}}]",hg19,,cached,,[],"""true""","""true""",,,30405836.0,bam,,,,,,44205185.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-03-05 20:21:34.767304,122650.0,144.942853
2018-02-23 11:15:51.180004,slurm_normal_dynamic_mem,,main_w3_handler0,3353714,18495339,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12590906,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34030891}]}}]",hg19,,cached,,[],"""false""","""false""",,,4155517.0,bam,,,,,,42444431.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-23 11:33:05.695274,45153.0,1034.51527
