create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_database,input_database_filetype,input_motifs,input_motifs_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_type.__current_case__,parameters.fasta_type.fasta_type_selector,parameters.fasta_type.input_database,parameters.fasta_type.input_database.values,parameters.input_motifs.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-19 02:23:45.794164,slurm_normal,,main_w4_handler1,3169615,17843080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1288873.0,fasta,311545,memexml,11917443,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32977915}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-19 02:25:31.806707,107574.0,106.01254300000001
2017-12-18 01:53:46.737343,slurm_normal,,main_w4_handler0,3169615,17833398,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21228273.0,fasta,130150,memexml,11906846,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931325}]","[{'src': 'hda', 'id': 32931348}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 02:09:12.912633,107574.0,926.17529
2017-12-14 12:43:03.500782,slurm_normal,,main_w3_handler0,3169615,17806393,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,712031,memexml,11876019,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32930363}]","[{'src': 'hda', 'id': 32930377}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 12:46:05.459932,107574.0,181.95915000000002
2017-12-14 12:42:10.681415,slurm_normal,,main_w3_handler0,3169615,17806389,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,228719,memexml,11876014,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32930363}]","[{'src': 'hda', 'id': 32930376}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 12:44:23.050162,107574.0,132.368747
2017-12-14 12:48:33.609883,slurm_normal,,main_w4_handler1,3169615,17806475,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,228719,memexml,11876109,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32904895}]","[{'src': 'hda', 'id': 32930376}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 12:50:44.028248,107574.0,130.418365
2017-12-15 01:50:15.042090,slurm_normal,,main_w3_handler1,3169615,17813812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",22350676.0,fasta,130150,memexml,11882388,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931305}]","[{'src': 'hda', 'id': 32931348}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-15 02:05:27.732666,107574.0,912.6905760000001
2017-12-19 02:18:07.765990,slurm_normal,,main_w4_handler0,3169615,17843057,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,217283,memexml,11917419,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32904895}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-19 02:20:09.048293,107574.0,121.28230300000001
2018-01-24 01:40:23.844842,slurm_normal,,main_w4_handler0,3401748,18139690,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,10770,memexml,12219641,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,cached,hg38,,"[{'src': 'hda', 'id': 33472983}]","""true""",0,basic,,43368167,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-01-24 05:49:53.228475,79460.0,14969.383633000001
2017-12-18 01:53:47.242574,slurm_normal,,main_w3_handler0,3169615,17833399,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19684330.0,fasta,130150,memexml,11906842,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931331}]","[{'src': 'hda', 'id': 32931348}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 02:07:47.085341,107574.0,839.8427670000001
2017-04-24 19:59:30.154140,slurm_normal,,main_w4_handler1,3084996,15665948,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10001683.0,fasta,90682,memexml,9781745.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29342012}]","[{'src': 'hda', 'id': 29342217}]","""true""",0,basic,,36781921,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-24 20:06:25.923622,102594.0,415.76948200000004
