create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-01 10:27:26.320744,slurm_normal,,main_w4_handler1,605821,14460266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8654461.roundup,slurm,,29425224,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27447440}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-01 10:35:49.878573,12956,503.557829
2017-02-05 21:41:25.971400,slurm_normal,,main_w3_handler0,2963883,14955680,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9113300.roundup,slurm,,914693619,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28198481}]",0,,,,,no,,35520073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-05 21:49:04.247811,75177,458.27641100000005
2017-02-26 16:05:31.873071,slurm_normal,,main_w4_handler1,2448228,15147284,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9299700.roundup,slurm,,1416756,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,4,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28522579}]",1,200,png,false,false,yes,,36289795.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-26 16:11:54.335033,28645,382.461962
2017-02-22 06:01:58.243037,slurm_normal,,main_w3_handler0,3004974,15102666,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9257980.roundup,slurm,,79119130,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['BuPu'],,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28455072}]",0,,,,,no,,35908780.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-22 06:08:07.531226,99431,369.28818900000005
2017-03-11 02:11:22.442520,slurm_normal,,main_w3_handler0,3023341,15268207,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414063.roundup,slurm,,100781364,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704451}]",1,300,pdf,false,false,yes,,36503736.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-11 02:16:28.041824,101618,305.599304
2017-03-17 10:55:56.273399,slurm_normal,,main_w4_handler1,2761047,15323334,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9464909.roundup,slurm,,144419707,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu_r'],2,25.0,7.5,black,true,,,,"""WT"" ""MUT""",yes,descend,mean,-2,0.0,2.0,none,,,no,heatmap and colorbar,,genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28803471}]",0,,,,,no,,36639890.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-17 13:01:13.019687,87138,7516.746288
2016-12-13 16:43:27.859667,slurm_normal,,main_w3_handler0,2897661,14566720,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8745772.roundup,slurm,,73651598,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27545620}]",1,200,png,false,false,yes,,34147867.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-13 16:49:08.007103,88412,340.147436
2016-11-08 05:21:59.576454,slurm_normal,,main_w4_handler0,2860300,14279840,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8488534.roundup,slurm,,34812734,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5924e7757ddfc18bc'}]",1,200,svg,false,false,yes,,33813806.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:51:07.221352,73080,1747.644898
2017-03-17 13:47:58.814251,slurm_normal,,main_w4_handler0,2761047,15324568,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9465784.roundup,slurm,,144419707,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu_r'],2,25.0,7.5,black,true,,,,"""WT"" ""MUT""",yes,descend,mean,-2,0.0,2.0,none,,,no,heatmap and colorbar,,genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28803471}]",0,,,,,no,,36683934.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-17 14:46:42.306924,87138,3523.492673
2017-02-22 06:12:13.017513,slurm_normal,,main_w4_handler0,3004974,15102736,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9258015.roundup,slurm,,79119130,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['BuPu'],,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28455072}]",1,150,png,false,false,yes,,35908780.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-22 06:19:21.040450,99431,428.022937
2017-02-28 23:42:52.876984,slurm_normal,,main_w4_handler1,3013412,15172651,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9323489.roundup,slurm,,168713527,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['bwr'],+5000,25.0,7.5,black,false,,0,,GSE49404_hNPC_Sox2_peaks_ext.bed GSE69479_hESC_Sox2_peaks_ext.bed GSE69479_hNPC_Sox2_peaks_ext.bed GSE21916_hESC_Oct4.subset.bam GSE24447_hESC_H3K27ac.subset.bam GSE24447_hESC_H3K27me3.subset.bam GSE24447_hESC_H3K4me1.subset.bam GSE24447_hESC_H3K4me3.subset.bam GSE24447_hNPC_H3K27ac.subset.bam GSE24447_hNPC_H3K27me3.subset.bam GSE24447_hNPC_H3K4me1.subset.bam GSE24447_hNPC_H3K4me3.subset.bam GSE49404_hNPC_Sox2.subset.bam GSE62193_hESC_H3K27ac.subset.bam GSE62193_hESC_H3K4me3.subset.bam GSE62193_hNPC_H3K27ac.subset.bam GSE62193_hNPC_H3K4me3.subset.bam GSE69479_hESC_Sox2.subset.bam GSE69479_hNPC_Sox2.subset.bam GSE69646_hESC_H3K27ac.subset.bam GSE69646_hESC_Oct4.subset.bam 20160124_Pax6_treat_pileup_corrected4.bdg,yes,descend,mean,-5000,0.0,0.0,kmeans,10,,no,"plot, heatmap and colorbar",Distance from Sox2-Oct4 peak,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28557635}]",1,200,png,false,false,yes,,36304356.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-28 23:51:16.563134,42925,503.68615000000005
2017-02-04 15:30:12.482582,slurm_normal,,main_w4_handler1,605821,14950412,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9108185.roundup,slurm,,4252408,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,4,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28201522}]",1,200,png,true,true,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-04 15:36:24.044809,12956,371.562227
2017-02-14 10:07:25.302932,slurm_normal,,main_w4_handler1,605821,15031868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9188371.roundup,slurm,,187608709,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,50.0,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28327948}]",1,200,png,false,false,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-14 10:33:22.278870,12956,1556.975938
2017-01-31 12:11:01.509322,slurm_normal,,main_w3_handler0,2965035,14914340,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9070136.roundup,slurm,,1363169,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['OrRd'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28151183}]",0,,,,,no,,35709601.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-31 12:35:06.336814,99154,1444.8274920000001
2017-02-19 09:11:58.314539,slurm_normal,,main_w4_handler0,605821,15078116,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9233677.roundup,slurm,,63997911,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28386937}]",1,200,pdf,false,true,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-19 09:19:57.587800,12956,479.27326100000005
2017-02-03 16:35:32.691218,slurm_normal,,main_w3_handler1,2963883,14944853,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9102092.roundup,slurm,,338098038,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28198494}]",0,,,,,no,,35520073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-03 16:50:40.118269,75177,907.427051
2017-05-17 22:41:17.533588,slurm_normal,,main_w4_handler0,3038520,15873404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9973621.roundup,slurm,,83583422,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Purples'],+5000,25.0,7.5,black,false,,0,,"""DMSO K4me1"" ""Corin2 K4me1"" ""DMSO K27ac"" ""Corin2 K27ac"" ""DMSO K27me3"" ""Corin2 K27me3"" ",yes,descend,max,-5000,0.0,1.0,hclust,,4,no,heatmap and colorbar,,,,,,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""","[{'src': 'hda', 'id': 29654001}]",1,600,png,true,true,yes,,38025607.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-05-17 23:14:03.065306,93636,1965.5317180000002
2016-11-09 05:21:46.281951,slurm_normal,,main_w4_handler0,2860300,14292061,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8500474.roundup,slurm,,185628885,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdBu_r'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,4,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512bf48b05b4fe38a'}]",1,200,svg,false,false,yes,,33813806.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-09 05:50:59.505739,73080,1753.223788
2016-12-01 10:50:34.189340,slurm_normal,,main_w4_handler1,605821,14460413,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8654615.roundup,slurm,,29425224,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27447440}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-01 10:55:25.991371,12956,291.802031
2017-09-18 15:02:03.867461,slurm_normal,,main_w3_handler1,2761047,16855951,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10922765.roundup,slurm,,45142003,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu_r'],5,25.0,7.5,black,true,,,,"""MUT"" ""WT""",yes,descend,mean,-5,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31229253}]",0,,,,,no,,38840856.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-09-18 15:09:10.578542,87138,426.71108100000004
2017-03-04 20:21:05.432444,slurm_normal,,main_w4_handler1,2788464,15208482,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9358244.roundup,slurm,,58376826,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['pink_r'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28618271}]",1,200,pdf,false,false,yes,,35333241.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-04 20:26:33.241591,66832,327.809147
2017-02-22 07:03:45.020588,slurm_normal,,main_w4_handler1,3004974,15103103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9258273.roundup,slurm,,26180010,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['BuPu'],,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28455649}]",0,,,,,no,,35908780.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-22 07:09:09.094623,99431,324.07403500000004
2016-12-19 13:47:54.011952,slurm_normal,,main_w4_handler0,605821,14608515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8798117.roundup,slurm,,356635307,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27684263}]",1,200,png,true,true,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-21 08:36:15.318222,12956,154101.30627
2017-02-05 21:41:33.608108,slurm_normal,,main_w4_handler0,2963883,14955681,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9113292.roundup,slurm,,338098038,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28198494}]",0,,,,,no,,35520073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-05 21:46:41.027986,75177,307.41987800000004
2016-12-02 10:54:23.943337,slurm_normal,,main_w3_handler0,605821,14471498,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8666854.roundup,slurm,,289068616,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27470665}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-02 14:53:15.202024,12956,14331.258687000001
2017-01-03 09:39:45.691870,slurm_normal,,main_w3_handler0,2860547,14679477,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8849811.roundup,slurm,,40632282,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27797085}]",0,,,,,no,,35160027.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-03 09:46:40.805047,92519,415.113177
2017-01-07 15:41:16.886567,slurm_normal,,main_w3_handler0,2762924,14709015,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8878450.roundup,slurm,,20582265,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27841315}]",1,200,png,true,false,yes,,34276193.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-07 15:54:13.262264,87213,776.3756970000001
2016-12-01 09:41:43.119725,slurm_normal,,main_w3_handler1,605821,14459747,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8653975.roundup,slurm,,29425224,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27447440}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-01 09:46:10.128028,12956,267.008303
2017-03-17 16:03:40.432886,slurm_normal,,main_w3_handler0,2761047,15325759,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9466599.roundup,slurm,,144419707,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu_r'],2,25.0,7.5,black,true,,,,"""WT"" ""MUT""",yes,descend,mean,-2,0.0,2.0,none,,,no,heatmap and colorbar,,genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28803471}]",0,,,,,no,,36683934.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-17 16:18:13.937257,87138,873.5043710000001
2017-01-26 15:28:03.508478,slurm_normal,,main_w3_handler1,2897661,14878889,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9038442.roundup,slurm,,73651598,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27545620}]",0,,,,,no,,34147867.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-26 15:33:16.813149,88412,313.30467100000004
2017-01-17 13:54:59.011666,slurm_normal,,main_w3_handler0,2818927,14788370,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8950883.roundup,slurm,,1078930,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,10,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27890685}]",0,,,,,no,,34652384.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-17 13:58:19.340259,50137,200.328593
2016-11-20 17:09:07.386924,slurm_normal,,main_w4_handler1,2762924,14390967,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8596502.roundup,slurm,,26946426,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],,25.0,7.5,1,false,,,,,yes,no,mean,,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50e9a16f2745ce280'}]",1,200,png,false,true,yes,,34276193.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-20 17:20:19.390221,87213,672.0032970000001
2017-03-17 15:07:23.220844,slurm_normal,,main_w3_handler0,2761047,15325257,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9466007.roundup,slurm,,144419707,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu_r'],2,25.0,7.5,black,true,,,,"""WT"" ""MUT""",yes,descend,mean,-2,0.0,2.0,none,,,no,heatmap and colorbar,,genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28803471}]",0,,,,,no,,36684816.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-17 15:12:17.398578,87138,294.17773400000004
2016-12-13 16:43:48.019030,slurm_normal,,main_w3_handler1,2897661,14566722,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8745773.roundup,slurm,,73651598,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27545620}]",0,,,,,no,,34147867.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-13 16:49:08.319233,88412,320.300203
