create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.format,parameters.pdf,parameters.samples,runner_name,samples_0|bamcontrol,samples_0|bamcontrol_filetype,samples_0|bamreads,samples_0|bamreads_filetype,samples_0|peaks,samples_0|peaks_filetype,samples_1|bamcontrol,samples_1|bamcontrol_filetype,samples_1|bamreads,samples_1|bamreads_filetype,samples_1|peaks,samples_1|peaks_filetype,samples_2|bamcontrol,samples_2|bamcontrol_filetype,samples_2|bamreads,samples_2|bamreads_filetype,samples_2|peaks,samples_2|peaks_filetype,samples_3|bamcontrol,samples_3|bamcontrol_filetype,samples_3|bamreads,samples_3|bamreads_filetype,samples_3|peaks,samples_3|peaks_filetype,samples_4|bamcontrol,samples_4|bamcontrol_filetype,samples_4|bamreads,samples_4|bamreads_filetype,samples_4|peaks,samples_4|peaks_filetype,samples_5|bamcontrol,samples_5|bamcontrol_filetype,samples_5|bamreads,samples_5|bamreads_filetype,samples_5|peaks,samples_5|peaks_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-16 05:58:49.051807,slurm_normal,,main_w3_handler0,3324146,17478018,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11535456,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333242}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MBDr3"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 0, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333244}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333238}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MBDr2"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 1, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333240}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333234}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345044}]}, ""sample_id"": ""MBDr1"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 2, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333236}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333241}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MeDIPr3"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 3, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333243}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333237}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32336272}]}, ""sample_id"": ""MeDIPr2"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 4, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333239}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333233}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MeDIPr1"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 5, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333235}]}}]",,2029652560.0,bam,2090220185,bam,262750,bed,2110507645.0,bam,2206242125,bam,262750,bed,1385392091.0,bam,1767961693.0,bam,6352.0,bed,1363259412.0,bam,1341977983.0,bam,262750.0,bed,1241073424.0,bam,1113458879.0,bam,3487868035.0,bed,2110425872.0,bam,1509570832.0,bam,262750.0,bed,40238625,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-11-16 06:07:30.045688,39888,520.993881
2017-08-15 09:51:47.278637,slurm_normal,,main_w4_handler0,1855155,16583555,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10654775.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""wig""","""true""",,,,,2080330184,bam,62484283490,bed,,,2080330184,bam,62484283490,bed,,,,,,,,,,,,,,,,,,,,,,,,,39874650,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-08-15 10:03:45.469512,47016,718.190875
2017-11-06 16:31:30.839835,slurm_normal,,main_w3_handler0,3313293,17347691,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11411183,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32092719}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32095455}]}, ""sample_id"": ""wildtype"", ""tissue"": ""Tissue"", ""replicate"": ""2"", ""factor"": ""PolII"", ""__index__"": 0, ""condition"": ""USP+"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32092721}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32092691}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32095456}]}, ""sample_id"": ""QL"", ""tissue"": ""Tissue"", ""replicate"": ""2"", ""factor"": ""PolII"", ""__index__"": 1, ""condition"": ""USP-QL"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32092689}]}}]",,1125803356.0,bam,1114550840,bam,1368378733,bed,1044288069.0,bam,1065183814,bam,1263121099,bed,,,,,,,,,,,,,,,,,,,,,,,,,41787512,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-11-06 17:00:28.962528,9277,1738.122693
2017-12-25 15:27:45.039446,slurm_normal,,main_w4_handler1,3279566,17894269,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11968282,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33070025}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33082094}]}, ""sample_id"": ""oku1"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33070022}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33070025}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33082095}]}, ""sample_id"": ""oku2"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33070023}]}}]",,1106932426.0,bam,653693092,bam,390505320,bed,1106932426.0,bam,785427068,bam,432752943,bed,,,,,,,,,,,,,,,,,,,,,,,,,42847441,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-12-25 15:47:14.077744,88335,1169.0382980000002
2018-02-03 22:03:09.417323,slurm_normal,,main_w3_handler1,3415398,18248380,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12330249,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33656248}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33656695}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33656247}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33656246}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33656695}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33656245}]}}]",,2104001896.0,bam,2799341591,bam,5762427489,bed,2338087878.0,bam,2178394243,bam,5762427489,bed,,,,,,,,,,,,,,,,,,,,,,,,,43653439,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2018-02-03 23:08:23.303360,41721,3913.886037
2017-11-16 00:22:12.556197,slurm_normal,,main_w3_handler1,3324146,17476349,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11533526,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333242}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MBDr3"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 0, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333244}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333238}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MBDr2"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 1, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333240}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333234}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345044}]}, ""sample_id"": ""MBDr1"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 2, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333236}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333241}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MeDIPr3"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 3, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333243}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333237}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32336272}]}, ""sample_id"": ""MeDIPr2"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 4, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333239}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333233}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MeDIPr1"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 5, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333235}]}}]",,2029652560.0,bam,2090220185,bam,262750,bed,2110507645.0,bam,2206242125,bam,262750,bed,1385392091.0,bam,1767961693.0,bam,6352.0,bed,1363259412.0,bam,1341977983.0,bam,262750.0,bed,1241073424.0,bam,1113458879.0,bam,3487868035.0,bed,2110425872.0,bam,1509570832.0,bam,262750.0,bed,40238625,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-11-16 00:29:40.360808,39888,447.804611
2017-12-07 07:15:15.120212,slurm_normal,,main_w4_handler1,2910651,17729735,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11796207,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32494854}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32786271}]}, ""sample_id"": ""Irf8onCD24DCs"", ""tissue"": ""CD24"", ""replicate"": ""1"", ""factor"": ""Irf8"", ""__index__"": 0, ""condition"": ""FLDCs"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32474594}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32494854}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32786272}]}, ""sample_id"": ""Batf3onCD24"", ""tissue"": ""CD24"", ""replicate"": ""1"", ""factor"": ""Batf3"", ""__index__"": 1, ""condition"": ""FLDCs"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32474584}]}}]",,645963745.0,bam,564315549,bam,721192829,bed,645963745.0,bam,490444378,bam,892695891,bed,,,,,,,,,,,,,,,,,,,,,,,,,42100340,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-12-07 07:54:00.124500,54355,2325.004288
2017-10-04 21:28:32.481663,slurm_normal,,main_w3_handler0,3273205,17027144,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11082898.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""",,,,,1052662551,bam,1430634990,bed,,,1155194264,bam,1586191241,bed,,,,,,,,,,,,,,,,,,,,,,,,,41048553,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-10-04 21:42:27.223363,49474,834.7417
2017-12-25 16:16:47.713785,slurm_normal,,main_w3_handler1,3279566,17894413,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11968466,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33070025}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33082094}]}, ""sample_id"": ""oku1"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33070022}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33070025}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33082095}]}, ""sample_id"": ""oku2"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33070023}]}}]",,1106932426.0,bam,653693092,bam,390505320,bed,1106932426.0,bam,785427068,bam,432752943,bed,,,,,,,,,,,,,,,,,,,,,,,,,42847441,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-12-25 16:30:10.640594,88335,802.926809
2017-12-18 21:22:36.775305,slurm_normal,,main_w4_handler1,3317201,17841797,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11916049,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32237862}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32991602}]}, ""sample_id"": ""Xenograft"", ""tissue"": ""Colon"", ""replicate"": ""1"", ""factor"": ""H3K4me3"", ""__index__"": 0, ""condition"": ""ASXL1-4 Knockdown"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32233311}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32237864}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32991612}]}, ""sample_id"": ""Xenograft"", ""tissue"": ""Colon"", ""replicate"": ""2"", ""factor"": ""H3K4me3"", ""__index__"": 1, ""condition"": ""ASXL1-4 Knockdown"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32233312}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32237865}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32991622}]}, ""sample_id"": ""Xenograft"", ""tissue"": ""Colon"", ""replicate"": ""3"", ""factor"": ""H3K4me3"", ""__index__"": 2, ""condition"": ""ASXL1-4 Knockdown"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32233313}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32237859}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32991579}]}, ""sample_id"": ""Xenograft"", ""tissue"": ""Colon"", ""replicate"": ""1"", ""factor"": ""H3K4me3"", ""__index__"": 3, ""condition"": ""Control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32197785}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32237860}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32991585}]}, ""sample_id"": ""Xenograft"", ""tissue"": ""Colon"", ""replicate"": ""2"", ""factor"": ""H3K4me3"", ""__index__"": 4, ""condition"": ""Control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32197786}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32237861}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32991591}]}, ""sample_id"": ""Xenograft"", ""tissue"": ""Colon"", ""replicate"": ""3"", ""factor"": ""H3K4me3"", ""__index__"": 5, ""condition"": ""Control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32197788}]}}]",,3058420039.0,bam,907407597,bam,18376373,bed,2998141753.0,bam,964931390,bam,18305280,bed,2579005215.0,bam,350430264.0,bam,48284426.0,bed,1711436797.0,bam,1253086419.0,bam,20797688.0,bed,1306668910.0,bam,1334929325.0,bam,13005062.0,bed,1269757955.0,bam,1770367666.0,bam,11629645.0,bed,41861895,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-12-18 21:24:53.652093,50986,136.876788
2017-06-01 15:47:30.059561,slurm_normal,,main_w4_handler1,3102514,15990168,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10085166.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29735537}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29851200}]}, ""sample_id"": ""PCa3_BreakSeq_1"", ""tissue"": ""PCa3 organoid"", ""replicate"": ""1"", ""factor"": ""DSB"", ""__index__"": 0, ""condition"": ""no treatment"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29775930}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29839309}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29851202}]}, ""sample_id"": ""PCa3_BreakSeq_2"", ""tissue"": ""PCa3 organoid"", ""replicate"": ""2"", ""factor"": ""DSB"", ""__index__"": 1, ""condition"": ""no treatment"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29802174}]}}]",,2789868416.0,bam,3690486414,bam,866198114,bed,3692985646.0,bam,3687825106,bam,1628621327,bed,,,,,,,,,,,,,,,,,,,,,,,,,38343189,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-06-01 16:27:11.230014,105389,2381.170453
2018-02-14 19:17:23.802282,slurm_normal,,main_w3_handler1,3428236,18386010,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12473450,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""wig""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33848149}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33859151}]}, ""sample_id"": ""Rpd3"", ""tissue"": ""Liver"", ""replicate"": ""1"", ""factor"": ""Rpd3"", ""__index__"": 0, ""condition"": ""Rpd3"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33848150}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33848149}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33859152}]}, ""sample_id"": ""Gdn1"", ""tissue"": ""Liver"", ""replicate"": ""1"", ""factor"": ""Gdn1"", ""__index__"": 1, ""condition"": ""Gdn1"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33848151}]}}]",,4840807134.0,bam,7414521738,bam,8978700182,bed,4840807134.0,bam,3468606146,bam,4087249519,bed,,,,,,,,,,,,,,,,,,,,,,,,,43898921,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2018-02-14 21:56:45.827055,52910,9562.024773000001
2018-01-17 18:53:29.813637,slurm_normal,,main_w3_handler0,3359375,18064514,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12142449,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""",,,,,1421168107,bam,1431911747,bed,,,1421168107,bam,1440549979,bed,,,,,,,,,,,,,,,,,,,,,,,,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2018-01-17 19:10:23.306962,55887,1013.493325
2017-07-23 17:20:09.654356,slurm_normal,,main_w3_handler0,2538424,16399620,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10463936.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""wig""","""true""",,,,,2198957305,bam,2775841793,bed,,,1998945904,bam,2537430057,bed,,,,,,,,,,,,,,,,,,,,,,,,,39444976,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-07-23 17:54:59.964886,4197,2090.31053
2017-08-23 14:38:30.616019,slurm_normal,,main_w3_handler1,3229935,16641423,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10713756.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 30964014}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 30965161}]}, ""sample_id"": ""control"", ""tissue"": ""testes"", ""replicate"": ""2"", ""factor"": ""gfp"", ""__index__"": 0, ""condition"": ""control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 30964014}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 30964028}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 30965162}]}, ""sample_id"": ""stat"", ""tissue"": ""testes"", ""replicate"": ""2"", ""factor"": ""stat"", ""__index__"": 1, ""condition"": ""treatment "", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 30964028}]}}]",,1666793686.0,bam,1666793686,bam,577150073,bed,968773656.0,bam,968773656,bam,41904495,bed,,,,,,,,,,,,,,,,,,,,,,,,,40025193,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-08-23 14:49:23.966145,110457,653.350126
2017-09-29 09:46:56.964594,slurm_normal,,main_w4_handler1,3240052,16971298,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11038912.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""bed""","""true""",,,,,282138246,bam,388483572,bed,,,282138246,bam,388483572,bed,,,,,,,,,,,,,,,,,,,,,,,,,40172925,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-09-29 10:08:32.170461,90250,1295.2058670000001
2018-02-10 07:06:35.353433,slurm_normal,,main_w4_handler1,3377298,18336077,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12420454,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""wig""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33102953}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33784388}]}, ""sample_id"": ""Ctrl"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33102958}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 33102957}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 33784389}]}, ""sample_id"": ""R24"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 33102961}]}}]",,1909391038.0,bam,2452067015,bam,2805580172,bed,3324981415.0,bam,2259985521,bam,2536653249,bed,,,,,,,,,,,,,,,,,,,,,,,,,42888218,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2018-02-10 07:41:30.162207,95563,2094.808774
2017-07-27 17:33:05.215794,slurm_normal,,main_w4_handler1,3203683,16436049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10503976.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 30630216}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 30641533}]}, ""sample_id"": ""A"", ""tissue"": ""wing"", ""replicate"": ""1"", ""factor"": ""e93"", ""__index__"": 0, ""condition"": ""wildtype"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 30629505}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 30630418}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 30641534}]}, ""sample_id"": ""B"", ""tissue"": ""wing"", ""replicate"": ""1"", ""factor"": ""e93"", ""__index__"": 1, ""condition"": ""mutant"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 30629507}]}}]",,824651715.0,bam,1039285021,bam,729005071,bed,892903902.0,bam,971478864,bam,650282606,bed,,,,,,,,,,,,,,,,,,,,,,,,,39547762,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-07-27 18:04:24.938145,59928,1879.7223510000001
