chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB20,inputB20_filetype,inputB21,inputB21_filetype,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-20 16:05:18.271413,slurm_normal,,main_w2_handler1,2637433,13212270,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1456941,gtf,4960869037,4960869037,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7396878.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""true""","""sacCer3""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59233fb7fafcc525e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b531463ec095d5724f'}]","""false""","""true""",,29806585,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-06-20 16:07:02.913782,66211.0,104.642369
,,2016-11-23 07:28:23.589835,slurm_normal,,main_w4_handler1,2848881,14411806,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",47383973,bed,5863710420,5863710420,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8616704.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27378141}]","[{'src': 'hda', 'id': 27349686}]","""false""","""false""",,34384093,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-11-23 07:28:58.408288,61799.0,34.818453000000005
,,2017-03-25 09:20:21.947711,slurm_normal,,main_w4_handler1,2917373,15394065,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,338780378,338780378,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9529757.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28873893}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 09:22:14.209143,81867.0,112.26143200000001
,,2016-06-20 11:13:43.070003,slurm_normal,,main_w1_handler0,2637433,13209402,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1456941,gtf,1134758645,1134758645,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7393880.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""true""","""sacCer3""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59233fb7fafcc525e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bef63b5704bfd531'}]","""false""","""true""",,30962430,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-06-20 11:22:25.000409,66211.0,521.9304060000001
,,2016-10-04 11:14:55.365680,slurm_normal,,main_w3_handler1,2827663,14003700,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3555749,bed,735409915,735409915,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8222473.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57ba6afbf5f553625'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b555e0623eb08011a2'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-04 11:20:10.485914,42091.0,315.12023400000004
,,2017-01-17 17:25:06.949110,reserved,,main_w4_handler0,2959011,14790832,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9441155,bed,5397048438,5397048438,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8953642.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27964777}]","[{'src': 'hda', 'id': 27964706}]","""false""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-17 17:50:58.498871,5254.0,1551.549761
,,2017-03-25 16:22:38.456177,slurm_normal,,main_w4_handler0,2917373,15395434,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,338780378,338780378,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9531015.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28873893}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 16:23:13.860160,81867.0,35.403983000000004
,,2017-03-24 04:45:52.356919,slurm_normal,,main_w4_handler0,3042047,15382666,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2017908984,bam,2055021279,2055021279,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9520062.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28902365}]","[{'src': 'hda', 'id': 28902358}]","""false""","""false""",,36540680,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-24 04:46:44.242341,97878.0,51.885422000000005
,,2017-03-18 13:51:02.191961,slurm_normal,,main_w3_handler0,2983172,15330828,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",95447,bed,1581,1581,205784842.0,bam,220716307.0,bam,216514852.0,bam,277242229.0,bam,232635168.0,bam,251323920.0,bam,276266040.0,bam,254998179.0,bam,264543264.0,bam,241200740.0,bam,bed,1581.0,274883272.0,bam,172930478.0,bam,bed,4478.0,bed,1550.0,bed,2856.0,bed,2856.0,bed,268712266.0,bam,206746353.0,bam,232627312.0,bam,bed,9471369.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28818028}]","[{'src': 'hda', 'id': 28222102}, {'src': 'hda', 'id': 28222103}, {'src': 'hda', 'id': 28222110}, {'src': 'hda', 'id': 28222111}, {'src': 'hda', 'id': 28222115}, {'src': 'hda', 'id': 28222116}, {'src': 'hda', 'id': 28816140}, {'src': 'hda', 'id': 28816142}, {'src': 'hda', 'id': 28816145}, {'src': 'hda', 'id': 28816146}, {'src': 'hda', 'id': 28816149}, {'src': 'hda', 'id': 28816165}, {'src': 'hda', 'id': 28816177}, {'src': 'hda', 'id': 28816538}, {'src': 'hda', 'id': 28816581}, {'src': 'hda', 'id': 28816587}, {'src': 'hda', 'id': 28816599}, {'src': 'hda', 'id': 28816650}, {'src': 'hda', 'id': 28817102}, {'src': 'hda', 'id': 28817294}, {'src': 'hda', 'id': 28817526}]","""false""","""false""",,35826724,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-18 13:51:53.586001,,51.394040000000004
,,2017-01-31 01:00:39.324681,reserved,,main_w4_handler1,2975263,14910750,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",634224,bed,577850504,577850504,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9066726.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""true""","[{'src': 'hda', 'id': 28146265}]","[{'src': 'hda', 'id': 28145024}]","""true""","""true""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-31 01:01:14.670844,5254.0,35.346163000000004
,,2016-11-09 19:28:36.040940,slurm_normal,,main_w3_handler1,2887906,14298842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1373113863,gff,677491539,677491539,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8506735.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e25143c65bf6a4d1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5965ffdf47748d961'}]","""false""","""false""",,34171348,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-11-09 19:29:29.047588,94419.0,53.006648000000006
,,2016-07-07 11:07:06.633805,slurm_normal,,main_w1_handler1,2759899,13351964,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1188061800,gff3,3433551282,3433551282,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7561552.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54f71f9bcd528893f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6176732d1d3f2b7'}]","""false""","""false""",,31322691,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-07-07 11:09:19.895188,62089.0,133.261383
,,2016-10-05 12:13:49.335124,slurm_normal,,main_w4_handler0,2729742,14011921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3395346468,bam,3395346468,3395346468,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8230316.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e03d3a5448f5e48'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e03d3a5448f5e48'}]","""false""","""false""",,32348057,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-05 12:15:15.499065,11523.0,86.16394100000001
,,2017-01-17 17:23:56.785422,reserved,,main_w3_handler1,2959011,14790797,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9441155,bed,5397048438,5397048438,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8953641.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27964602}]","[{'src': 'hda', 'id': 27964706}]","""false""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-17 17:50:54.299211,5254.0,1617.513789
,,2016-10-18 19:07:20.400121,slurm_normal,,main_w4_handler0,2758228,14111572,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2214340,bed,1741974797,1741974797,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8326036.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50ae6004756d8d953'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56408251e16f9591b'}]","""false""","""false""",,33646174,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-18 19:08:07.802533,76865.0,47.402412000000005
,,2017-01-31 00:59:45.156929,reserved,,main_w3_handler1,2975263,14910746,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",634224,bed,577850504,577850504,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9066722.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28146265}]","[{'src': 'hda', 'id': 28145024}]","""true""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-31 01:00:20.734041,5254.0,35.577112
,,2017-03-23 18:41:25.811774,slurm_normal,,main_w3_handler0,2951117,15379028,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",222386,bed,906586943,906586943,,,,,,,,,,,,,,,,,,,,,bam,964750473.0,,,,,bam,,,,,,,,,,,,,,,bam,9516651.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""false""","[{'src': 'hda', 'id': 28898729}]","[{'src': 'hda', 'id': 28096415}, {'src': 'hda', 'id': 28096432}]","""false""","""false""",,35280771,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-23 18:42:03.291862,44999.0,37.480088
,,2016-10-19 05:27:47.977640,slurm_normal,,main_w3_handler0,2798153,14114282,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",95538540,bed,14054880623,14054880623,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8329069.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbd79219945de204'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a09083998c086d2'}]","""false""","""false""",,33797315,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-19 05:28:40.100618,88815.0,52.122978
,,2017-02-28 23:56:32.536916,slurm_normal,,main_w3_handler1,3007080,15172787,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6484990,bed,1343281096,1343281096,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,9323583.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""true""","[{'src': 'hda', 'id': 28562598}]","[{'src': 'hda', 'id': 28487393}]","""false""","""false""",,36343306,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-28 23:57:07.636017,57579.0,35.099101000000005
,,2017-01-31 01:00:17.048191,reserved,,main_w3_handler1,2975263,14910747,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",634224,bed,577850504,577850504,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9066723.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28146265}]","[{'src': 'hda', 'id': 28145024}]","""true""","""true""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-31 01:00:53.855335,5254.0,36.807144
,,2017-02-23 20:51:35.025186,slurm_normal,,main_w4_handler0,2751453,15122905,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29304,bed,14218287117,14218287117,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9276786.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","[{'src': 'hda', 'id': 28285834}]","[{'src': 'hda', 'id': 28286001}]","""true""","""false""",,35459025,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-23 20:52:26.654602,37197.0,51.629416000000006
,,2017-03-25 04:52:30.467581,slurm_normal,,main_w4_handler1,2917373,15393060,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",84640,bed,583557691,583557691,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9528859.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28747533}]","[{'src': 'hda', 'id': 28873716}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 04:53:20.835728,81867.0,50.368147
,,2016-09-01 16:20:43.762376,slurm_normal,,main_w4_handler0,2269996,13763772,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27578,bed,1172084406,1172084406,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7985044.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mycoGeni.len""","""false""","""mycoGeni""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51fcbc0425e9073d1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b525ca2d5a1f0d30a9'}]","""false""","""true""",,31781536,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 16:26:37.641500,62324.0,353.87912400000005
,,2017-03-14 10:13:36.093459,slurm_normal,,main_w3_handler0,2917373,15290147,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",84640,bed,597338887,597338887,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9433547.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28747533}]","[{'src': 'hda', 'id': 28622214}]","""false""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-14 10:14:11.874752,81867.0,35.781293000000005
,,2017-02-23 07:50:12.409656,slurm_normal,,main_w3_handler1,2917373,15115785,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",344541,bed,1248483214,1248483214,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9270267.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28454501}]","[{'src': 'hda', 'id': 28475145}]","""false""","""false""",,34822209,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-23 07:50:48.841736,81867.0,36.43208
,,2017-03-13 15:05:18.204320,slurm_normal,,main_w4_handler0,3020714,15282700,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",217167,bed,190321669,190321669,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9426778.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28643941}]","[{'src': 'hda', 'id': 28737905}]","""false""","""true""",,36514343,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-13 15:11:11.070265,101490.0,352.865945
,,2017-01-17 17:31:40.844328,reserved,,main_w4_handler1,2959011,14790959,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9441155,bed,3301321314,3301321314,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8953882.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27964602}]","[{'src': 'hda', 'id': 27964893}]","""false""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-17 18:00:24.537370,5254.0,1723.693042
25.0,len,2017-03-09 20:22:08.408609,slurm_normal,,main_w3_handler0,1991943,15257077,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",863067194,bam,862913469,862913469,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9403171.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/019/086/dataset_19086110.dat""","""false""","""?""","""true""","[{'src': 'hda', 'id': 28699689}]","[{'src': 'hda', 'id': 28699688}]","""false""","""false""",,34945382,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-09 20:22:43.643588,51652.0,35.234979
,,2016-10-26 08:40:55.150956,slurm_normal,,main_w4_handler1,2770891,14177406,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",42248276,bed,3899903220,3899903220,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8389810.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9351a631a67d122'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b506e561f0f2f8352d'}]","""true""","""false""",,33911680,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-26 08:42:02.559128,85409.0,67.40817200000001
,,2017-02-14 00:00:57.640759,slurm_normal,,main_w3_handler0,2991567,15027966,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",28106857,bed,5734295275,5734295275,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9184240.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28332544}]","[{'src': 'hda', 'id': 28329591}]","""false""","""false""",,35944196,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-14 00:01:36.750285,99814.0,39.109526
,,2017-03-23 13:28:35.059424,slurm_normal,,main_w3_handler0,3038254,15375691,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",647331,bed,1600267438,1600267438,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9513755.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 28893667}]","[{'src': 'hda', 'id': 28893663}]","""false""","""false""",,36809340,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-23 13:29:09.795655,42091.0,34.736231000000004
,,2017-01-02 14:20:10.328444,slurm_normal,,main_w4_handler0,2898419,14675386,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",176,bed,510200957,510200957,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8845825.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 27789546}]","[{'src': 'hda', 'id': 27789466}]","""false""","""false""",,33756292,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-02 14:20:45.335799,75878.0,35.007355000000004
,,2016-10-05 08:16:54.492701,slurm_normal,,main_w3_handler1,2824697,14010787,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4462,bed,500271903,500271903,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8229225.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51b17b73c18b55e05'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a5e17ad4caa8f20'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-05 08:20:24.974774,42091.0,210.482073
,,2017-03-07 15:29:01.794094,slurm_normal,,main_w3_handler1,3021537,15231548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",175091,bed,996466499,996466499,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9379312.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28655933}]","[{'src': 'hda', 'id': 28653767}]","""false""","""false""",,36369862,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-07 15:29:39.734395,,37.940301000000005
,,2016-06-20 11:14:26.133168,slurm_normal,,main_w2_handler0,2637433,13209412,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1456941,gtf,1192369094,1192369094,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7393898.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""true""","""sacCer3""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59233fb7fafcc525e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5847949c21107d98a'}]","""false""","""true""",,30962430,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-06-20 11:23:41.572948,66211.0,555.43978
,,2017-03-25 09:17:44.809687,slurm_normal,,main_w3_handler0,2917373,15394060,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,338780378,338780378,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9529747.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28873893}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 09:18:22.086142,81867.0,37.276455000000006
