create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.vcf_input1.values,parameters.vcf_input2.values,parameters.window_size,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
2016-12-12 01:12:15.996461,slurm_normal,,main_w4_handler0,2926190,14545077,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8727402.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 27584439}]","[{'src': 'hda', 'id': 27586754}]","""30""",,,,34491201.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-12 01:13:11.014628,65436.0,274709221,vcf,62732475,vcf,55.018167000000005
2017-01-18 16:20:34.886935,slurm_normal,,main_w3_handler0,2958065,14801832,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8964653.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 27979727}]","[{'src': 'hda', 'id': 27979711}]","""30""",,,,35420448.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-18 16:22:41.187029,3402.0,359782100,vcf,336935277,vcf,126.300094
2017-12-09 19:55:44.791203,slurm_normal,,main_w3_handler1,3215370,17757867,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11828332,slurm,,corral-repl,,"""efb5a3bcdd1a11e7a8de005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 30827751}]",history,"[{'src': 'hda', 'id': 32836325}]","[{'src': 'hda', 'id': 32836733}]","""30""",3161924569.0,fasta,,,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-10 01:52:50.605277,109889.0,987579468,vcf,7452,vcf,21425.814074
2017-11-17 15:59:59.428225,slurm_normal,,main_w4_handler0,3141234,17494530,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11553324,slurm,,corral-repl,,,1,"-t ""vcfvcf-intersect-result""",use_adv_controls,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29917828}]",history,"[{'src': 'hda', 'id': 32362737}]","[{'src': 'hda', 'id': 32362736}]","""30""",871146350.0,fasta,,41917445.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-17 16:01:18.690590,107146.0,19171675265,vcf,18896989154,vcf,79.262365
2017-02-01 23:03:10.706895,slurm_normal,,main_w3_handler0,2978299,14928252,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9085947.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""false""","""-i""","""false""",0,sacCer3,,cached,"[{'src': 'hda', 'id': 28173064}]","[{'src': 'hda', 'id': 28173061}]","""30""",,,,35749228.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-02 02:12:21.096309,78003.0,798151929,vcf,789128790,vcf,11350.389414000001
2018-02-19 20:19:10.184172,slurm_normal,,main_w4_handler0,3344973,18440047,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12534730,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33941224}]","[{'src': 'hda', 'id': 33941193}]","""30""",,,,42326605.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-19 20:20:24.784275,117534.0,924154001,vcf,922370852,vcf,74.600103
2017-12-28 03:40:38.991198,slurm_normal,,main_w3_handler1,3248770,17906794,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11981595,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-u""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33101817}]","[{'src': 'hda', 'id': 33101668}]","""30""",,,,42883940.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-28 03:41:29.486232,55534.0,418514276,vcf,916766902,vcf,50.495034000000004
2018-02-07 12:51:45.832024,slurm_normal,,main_w4_handler0,3409034,18290621,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12373313,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""-i""","""true""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33718331}]","""30""",,,,43747883.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-07 12:52:59.098365,84504.0,10796220779,vcf,82175075,vcf,73.26634100000001
2017-10-18 17:37:15.635527,slurm_normal,,main_w4_handler1,3291150,17135275,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11191873,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-u""","""false""",0,mm10,,cached,"[{'src': 'hda', 'id': 31743104}]","[{'src': 'hda', 'id': 31743117}]","""30""",,,,41360946.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-18 17:39:02.140710,47785.0,1883560011,vcf,1859141743,vcf,106.505183
2017-12-15 22:58:44.759711,slurm_normal,,main_w4_handler1,3082566,17822840,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11891412,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""-i""","""false""",0,hg_g1k_v37,,cached,"[{'src': 'hda', 'id': 32956683}]","[{'src': 'hda', 'id': 32956678}]","""30""",,,,42563884.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-15 22:59:40.980476,58799.0,282460962,vcf,20607465,vcf,56.220765
2018-02-06 15:05:33.008049,slurm_normal,,main_w4_handler0,3409034,18272056,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12353962,slurm,,corral-repl,,,1,"-t ""--tag TAG""",use_adv_controls,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33691129}]","""30""",,,,43714929.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 15:06:45.598966,84504.0,10796220779,vcf,20570580,vcf,72.590917
2017-06-29 17:34:38.985299,slurm_normal,,main_w4_handler1,3172892,16225017,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10300998.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""-u""","""false""",0,Arabidopsis_thaliana_TAIR10,,cached,"[{'src': 'hda', 'id': 30194979}]","[{'src': 'hda', 'id': 30194990}]","""30""",,,,38917015.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-29 17:38:43.372350,108166.0,15611919792,vcf,15534785204,vcf,244.387051
2017-12-28 03:23:28.371805,slurm_normal,,main_w3_handler1,3248770,17906759,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11981557,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33101817}]","[{'src': 'hda', 'id': 33101668}]","""30""",,,,42883940.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-28 03:24:18.177560,55534.0,418514276,vcf,916766902,vcf,49.805755000000005
2017-02-05 23:01:18.026729,slurm_normal,,main_w4_handler0,2981355,14955928,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9113480.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/main/files/012/373/dataset_12373292.dat""","""canSat3""","""false""","""-u""","""false""",1,,"[{'src': 'hda', 'id': 28207855}]",history,"[{'src': 'hda', 'id': 28215025}]","[{'src': 'hda', 'id': 28215356}]","""30""",788744382.0,fasta,,35650227.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-05 23:02:09.061101,21426.0,300088382,vcf,265904752,vcf,51.034372000000005
2018-02-21 17:02:56.535980,slurm_normal,,main_w3_handler1,3403038,18470036,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12562693,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""-i""","""false""",0,hg38,,cached,"[{'src': 'hda', 'id': 33992030}]","[{'src': 'hda', 'id': 33815139}]","""30""",,,,43396494.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-21 17:05:39.176945,48193.0,356171311,vcf,1299612,vcf,162.64096500000002
2016-10-07 01:07:54.110771,vcfvcfintersect_test,,main_w1_handler0,2210340,14025479,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8243545.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""-i""","""false""",0,hg_g1k_v37,,cached,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b902f2056f12599'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8bae49b14b05ce9'}]","""30""",,,,33512572.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-07 01:10:03.800422,59804.0,578691365,vcf,392148741,vcf,129.689651
2017-12-06 22:56:31.254549,slurm_normal,,main_w3_handler1,3355979,17725542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11791613,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 32777634}]",history,"[{'src': 'hda', 'id': 32778272}]","[{'src': 'hda', 'id': 32778734}]","""30""",453368006.0,fasta,,41254459.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-06 22:57:28.271848,87394.0,10954390612,vcf,17856817546,vcf,57.017299
2018-02-05 06:37:47.716022,slurm_normal,,main_w3_handler0,3408634,18254886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12336681,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""-i""","""false""",0,Arabidopsis_thaliana_TAIR10,,cached,"[{'src': 'hda', 'id': 33660874}]","[{'src': 'hda', 'id': 33661641}]","""30""",,,,43608680.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-05 06:38:40.456003,120826.0,15688378601,vcf,15185259242,vcf,52.739981
2017-10-18 19:50:38.453835,slurm_normal,,main_w4_handler1,3291150,17136765,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11193308,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",0,mm10,,cached,"[{'src': 'hda', 'id': 31743117}]","[{'src': 'hda', 'id': 31743153}]","""30""",,,,41360946.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-18 19:54:02.537625,47785.0,1859141743,vcf,44757865,vcf,204.08379000000002
2017-02-05 23:02:46.495043,slurm_normal,,main_w3_handler1,2981355,14955933,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9113487.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/main/files/012/373/dataset_12373292.dat""","""canSat3""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 28207855}]",history,"[{'src': 'hda', 'id': 28215025}]","[{'src': 'hda', 'id': 28215356}]","""30""",788744382.0,fasta,,35650227.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-05 23:03:36.918750,21426.0,300088382,vcf,265904752,vcf,50.423707
2018-02-06 09:06:58.767126,slurm_normal,,main_w4_handler0,3409034,18267939,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12349778,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-u""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33653042}]","""30""",,,,43708032.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 09:08:11.943946,84504.0,10796220779,vcf,239213001,vcf,73.17682
2018-02-06 09:46:12.930258,slurm_normal,,main_w3_handler0,3409034,18268184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12350002,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-u""","""true""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33653348}]","""30""",,,,43708173.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 09:47:25.085517,84504.0,10796220779,vcf,245969695,vcf,72.155259
2017-10-24 09:19:24.471687,slurm_normal,,main_w4_handler1,3290654,17188826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11249789,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-u""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 31839465}]","[{'src': 'hda', 'id': 31839466}]","""30""",,,,41483150.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-24 09:20:23.864186,77417.0,21518609301,sam,21579373518,vcf,59.392499
2017-07-27 05:23:14.599931,slurm_normal,,main_w4_handler0,3003438,16430742,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10497864.roundup,slurm,,corral-repl,,,1,"-t ""vcfvcf-intersect-result""",use_adv_controls,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29481410}]",history,"[{'src': 'hda', 'id': 30633465}]","[{'src': 'hda', 'id': 30617052}]","""30""",1076244640.0,fasta,,39016230.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-27 05:24:26.437135,72940.0,260133654,vcf,14639243036,vcf,71.837204
2017-02-01 23:03:09.730547,slurm_normal,,main_w4_handler0,2978299,14928250,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9085945.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""false""","""-i""","""false""",0,sacCer3,,cached,"[{'src': 'hda', 'id': 28173064}]","[{'src': 'hda', 'id': 28173059}]","""30""",,,,35749228.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-02 02:12:33.323769,78003.0,798151929,vcf,764847711,vcf,11363.593222000001
2018-02-18 14:44:02.872638,slurm_normal,,main_w3_handler1,3409034,18427466,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12521564,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33924381}]","""30""",,,,43989253.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-18 14:45:12.691732,84504.0,10796220779,vcf,9104746,vcf,69.819094
2018-02-21 17:08:29.978714,slurm_normal,,main_w3_handler1,3403038,18470165,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12562879,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""-i""","""false""",0,hg38,,cached,"[{'src': 'hda', 'id': 33992030}]","[{'src': 'hda', 'id': 33815139}]","""30""",,,,43396494.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-21 17:09:43.938667,48193.0,356171311,vcf,1299612,vcf,73.959953
2018-01-12 23:48:50.316131,slurm_normal,,main_w3_handler0,3159970,18024175,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12101636,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-u""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33296971}]","[{'src': 'hda', 'id': 33107300}]","""30""",,,,42910204.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-12 23:56:45.354984,47785.0,302089786,vcf,79244885,vcf,475.038853
2017-12-01 18:10:24.998195,slurm_normal,,main_w4_handler1,2700890,17666461,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11726576,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",0,hg38,,cached,"[{'src': 'hda', 'id': 32669128}]","[{'src': 'hda', 'id': 32678405}]","""30""",,,,42379644.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-01 18:11:37.260691,36551.0,2035390666,vcf,1917848279,vcf,72.262496
2018-02-07 12:51:25.081051,slurm_normal,,main_w3_handler1,3409034,18290610,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12373311,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-i""","""true""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33718331}]","""30""",,,,43747883.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-07 12:52:54.371282,84504.0,10796220779,vcf,82175075,vcf,89.290231
2017-04-12 23:25:36.070453,slurm_normal,,main_w3_handler0,3065822,15570559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9693785.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29141896}]",history,"[{'src': 'hda', 'id': 29192745}]","[{'src': 'hda', 'id': 29192748}]","""30""",2227444.0,fasta,,37074617.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-12 23:26:58.005533,103420.0,383199288,vcf,402425948,vcf,81.93508
2017-07-27 02:14:21.725544,slurm_normal,,main_w3_handler1,3003438,16429968,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10497065.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29481410}]",history,"[{'src': 'hda', 'id': 30623503}]","[{'src': 'hda', 'id': 30615677}]","""30""",1076244640.0,fasta,,39016230.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-27 02:15:34.676146,72940.0,14659491852,vcf,1003123,vcf,72.950602
2017-06-29 14:27:59.016316,slurm_normal,,main_w4_handler1,3172892,16223536,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10299607.roundup,slurm,,corral-repl,,,1,"-u ""vcf 227""",use_adv_controls,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""-u""","""false""",0,Arabidopsis_thaliana_TAIR10,,cached,"[{'src': 'hda', 'id': 30194979}]","[{'src': 'hda', 'id': 30194990}]","""30""",,,,38917015.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-29 14:29:18.274575,108166.0,15611919792,vcf,15534785204,vcf,79.25825900000001
2017-06-29 14:13:04.138183,slurm_normal,,main_w4_handler0,3172892,16223397,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10299454.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""-i""","""false""",0,Arabidopsis_thaliana_TAIR10,,cached,"[{'src': 'hda', 'id': 30194979}]","[{'src': 'hda', 'id': 30194990}]","""30""",,,,38917015.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-29 14:14:14.534500,108166.0,15611919792,vcf,15534785204,vcf,70.39631700000001
2016-12-12 01:10:49.405177,slurm_normal,,main_w4_handler0,2926190,14545053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8727395.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 27584439}]","[{'src': 'hda', 'id': 27586754}]","""30""",,,,34491201.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-12 01:11:45.184785,65436.0,274709221,vcf,62732475,vcf,55.779608
2017-07-27 02:22:39.255775,slurm_normal,,main_w4_handler0,3003438,16430057,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10497146.roundup,slurm,,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29481410}]",history,"[{'src': 'hda', 'id': 30623503}]","[{'src': 'hda', 'id': 30615677}]","""30""",1076244640.0,fasta,,39016230.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-27 02:23:34.859890,72940.0,14659491852,vcf,1003123,vcf,55.604115
2018-02-07 14:30:37.537260,slurm_normal,,main_w3_handler0,3409034,18295429,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12376486,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""-u""","""false""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33718331}]","""30""",,,,43747883.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-07 14:32:34.228787,84504.0,10796220779,vcf,82175075,vcf,116.69152700000001
2018-02-06 09:17:33.535907,slurm_normal,,main_w4_handler1,3409034,18267995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12349838,slurm,,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-u""","""true""",0,hg19,,cached,"[{'src': 'hda', 'id': 33653494}]","[{'src': 'hda', 'id': 33653348}]","""30""",,,,43708173.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 09:18:41.097444,84504.0,10796220779,vcf,245969695,vcf,67.561537
