create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maf_source_type.__current_case__,parameters.maf_source_type.mafType,parameters.maf_source_type.maf_source,parameters.maf_source_type.species,parameters.split_blocks_by_species_selector.__current_case__,parameters.split_blocks_by_species_selector.remove_all_gap_columns,parameters.split_blocks_by_species_selector.split_blocks_by_species,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-10 13:16:50.882251,slurm_normal,,main_w2_handler1,2501519,10865275,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",465232,bed,5118989.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21944701,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3']",0,,dont_split_blocks_by_species,,25684589,error,Interval2Maf1,1.0.1,,2015-11-10 13:42:06.243470,69813.0,1515.3612190000001
2017-06-13 00:32:47.977102,slurm_normal_16gb,,main_w4_handler0,3133644,16086932,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12058080,bed,10173170.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30004179}]",1.0,46_WAY_MULTIZ_hg19,cached,"['hg19', 'rheMac2', 'mm9', 'rn4']",0,,dont_split_blocks_by_species,,38422178,error,Interval2Maf1,1.0.1,,2017-06-13 13:24:04.041739,106873.0,46276.064637
2017-05-04 20:16:52.845899,slurm_normal,,main_w3_handler0,2083280,15752436,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1200547,bed,9861156.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478024}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-04 20:39:06.032140,40052.0,1333.186241
2017-07-14 17:45:51.416849,slurm_normal_16gb,,main_w4_handler1,2083280,16347083,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20079086,interval,10412634.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30474850}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-07-14 18:19:11.678374,40052.0,2000.2615250000001
2017-06-12 04:12:10.253220,slurm_normal_16gb,,main_w4_handler1,3150159,16077877,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10181146,bed,10165132.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29989534}]",1.0,46_WAY_MULTIZ_hg19,cached,"['hg19', 'rheMac2', 'mm9', 'fr2']",0,,dont_split_blocks_by_species,,38592371,error,Interval2Maf1,1.0.1,,2017-06-12 16:03:09.752542,,42659.499322
2016-05-19 01:37:15.541333,slurm_normal,,main_w2_handler1,2709600,12935203,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16875012,bed,7129455.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d4abb38e454fd10'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['rn5', 'canFam3']",0,,dont_split_blocks_by_species,,30298691,error,Interval2Maf1,1.0.1,,2016-05-19 01:59:53.229375,,1357.688042
2015-11-27 15:02:39.142235,slurm_normal,,main_w1_handler0,2521211,11023576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",393730,bed,5281569.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22189629,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'chlSab1', 'mm10', 'galGal4', 'xenTro7']",0,,dont_split_blocks_by_species,,26198813,error,Interval2Maf1,1.0.1,,2015-11-27 15:20:56.327348,69813.0,1097.185113
2015-04-03 01:40:01.174460,slurm_normal,,main_w1_handler0,2258663,9129601,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13844800,bed,3413891.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19131390,,1.0,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'gorGor1', 'ponAbe2', 'rheMac2', 'papHam1', 'calJac1', 'tarSyr1', 'micMur1', 'otoGar1', 'tupBel1', 'mm9', 'rn4', 'dipOrd1', 'cavPor3', 'speTri1', 'oryCun2', 'ochPri2', 'vicPac1', 'turTru1', 'bosTau4', 'equCab2', 'felCat3', 'canFam2', 'myoLuc1', 'pteVam1', 'eriEur1', 'sorAra1', 'loxAfr3', 'proCap1', 'echTel1', 'dasNov2', 'choHof1', 'macEug1', 'monDom5', 'ornAna1', 'galGal3', 'taeGut1', 'anoCar1', 'xenTro2', 'tetNig2', 'fr2', 'gasAcu1', 'oryLat2', 'danRer6', 'petMar1']",0,,dont_split_blocks_by_species,,22232512,error,Interval2Maf1,1.0.1,,2015-04-03 11:50:08.767584,,36607.593124
2015-09-17 20:43:45.124350,slurm_normal,,main_w2_handler0,2442576,10347772,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9324733,bed,4630745.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21151434,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,24989804,error,Interval2Maf1,1.0.1,,2015-09-17 22:56:24.980630,62349.0,7959.856280000001
2016-05-21 21:03:57.778682,slurm_normal,,main_w1_handler0,2713556,12955168,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",48622228,bed,7161764.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587ea8b9c2806e820'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3', 'calJac3', 'mm10', 'susScr3', 'bosTau7', 'felCat5', 'canFam3']",0,,dont_split_blocks_by_species,,30362155,error,Interval2Maf1,1.0.1,,2016-05-24 20:32:43.720765,,257325.942083
2015-11-27 15:13:12.073940,slurm_normal,,main_w1_handler0,2521211,11023623,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",393731,bed,5281659.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22189714,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'mm10']",0,,dont_split_blocks_by_species,,26198813,error,Interval2Maf1,1.0.1,,2015-11-27 15:45:06.513354,69813.0,1914.4394140000002
2017-02-28 07:24:09.385508,slurm_normal,,main_w4_handler0,2283732,15162682,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2015031,bed,9314121.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28545524}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3', 'mm10', 'rn5', 'bosTau7', 'canFam3']",0,,dont_split_blocks_by_species,,36321937,error,Interval2Maf1,1.0.1,,2017-02-28 12:05:30.957776,62796.0,16881.572268
2015-11-20 16:58:13.065675,slurm_normal,,main_w1_handler0,2513358,10963753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",998318,bed,5225404.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22085721,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,26271629,error,Interval2Maf1,1.0.1,,2015-11-20 22:45:14.109576,62349.0,20821.043901
2015-10-10 04:36:46.494057,slurm_normal,,main_w2_handler1,2466527,10539837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",776256,bed,4813854.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21464307,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,24989804,error,Interval2Maf1,1.0.1,,2015-10-10 08:47:11.442225,62349.0,15024.948168
2015-06-24 15:20:15.411669,slurm_normal,,main_w2_handler0,2353353,9725218,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",365766,interval,4035540,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20109146,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'rheMac3']",0,,dont_split_blocks_by_species,,23587129,error,Interval2Maf1,1.0.1,,2015-06-25 16:32:44.067563,64699.0,90748.65589400001
2014-12-02 19:00:14.636608,rodeo_normal,,main_w1_handler0,1988461,8303096,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3281415,interval,2176752.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17757070,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10']",0,,dont_split_blocks_by_species,,18266164,error,Interval2Maf1,1.0.1,,2014-12-02 19:11:31.989008,51463.0,677.3524
2016-05-19 04:13:00.175759,slurm_normal,,main_w1_handler0,2709600,12936066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16875012,bed,7130606.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d4abb38e454fd10'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,['galGal4'],0,,dont_split_blocks_by_species,,30298691,error,Interval2Maf1,1.0.1,,2016-05-19 04:29:31.772377,,991.596618
2015-10-02 16:51:11.129514,slurm_normal,,main_w1_handler2,2459073,10490862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7343919,bed,4767064.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21376146,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,24989804,error,Interval2Maf1,1.0.1,,2015-10-03 13:57:21.833675,62349.0,75970.704161
2016-10-19 21:24:30.615124,slurm_normal,,main_w3_handler1,2829842,14123120,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",193492882,bed,8337686.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a46d605ae2d1dab0'}]",,,,,0,,dont_split_blocks_by_species,,33108172,error,Interval2Maf1,1.0.1,,2016-10-20 10:19:12.616991,90826.0,46482.001867000006
2017-05-04 19:16:53.770435,slurm_normal,,main_w3_handler1,2083280,15752041,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1200547,bed,9860783.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478024}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-04 19:40:21.692398,40052.0,1407.921963
2017-07-13 15:04:42.092664,slurm_normal_16gb,,main_w3_handler1,2083280,16332890,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20079086,interval,10399381.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30474850}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-07-13 15:48:20.955519,40052.0,2618.8628550000003
2016-06-30 13:46:53.335809,slurm_normal,,main_w1_handler0,2515435,13296585,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",786007,interval,7498283.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfb495d1b69d9baa'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10']",0,,dont_split_blocks_by_species,,31199129,error,Interval2Maf1,1.0.1,,2016-06-30 14:10:55.108738,25151.0,1441.772929
2017-07-13 15:04:42.516032,slurm_normal_16gb,,main_w4_handler1,2083280,16332894,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20077749,interval,10400122.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30474851}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-07-13 16:51:11.050242,40052.0,6388.534210000001
2017-05-08 19:45:39.379966,slurm_normal,,main_w4_handler0,3102942,15783627,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",940597,bed,9889923.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29522660}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37437799,error,Interval2Maf1,1.0.1,,2017-05-08 19:58:24.125636,28.0,764.74567
2015-06-29 15:52:27.261105,slurm_normal,,main_w1_handler1,2359186,9759824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36380,interval,4063142.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20178049,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4']",0,,dont_split_blocks_by_species,,23780005,error,Interval2Maf1,1.0.1,,2015-06-30 04:11:04.205523,64699.0,44316.944418
2015-11-20 16:58:11.421175,slurm_normal,,main_w1_handler0,2513358,10963750,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1115586,bed,5225403.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22085720,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,26271629,error,Interval2Maf1,1.0.1,,2015-11-20 21:44:10.534129,62349.0,17159.112954
2017-05-17 14:56:59.978014,slurm_normal_16gb,,main_w3_handler0,2083280,15868186,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16620020,bed,9969865.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29648830}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-17 18:00:40.387422,40052.0,11020.409408000001
2017-05-04 20:16:13.581745,slurm_normal,,main_w4_handler0,2083280,15752428,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",940597,bed,9861087.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478029}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-04 20:28:12.973832,40052.0,719.3920870000001
2017-05-05 06:03:09.037551,slurm_normal,,main_w4_handler1,2083280,15755634,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",940597,bed,9864140.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478029}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-05 06:14:00.403575,40052.0,651.366024
2015-02-21 12:56:18.670064,rodeo_normal,,main_w1_handler0,1401107,8782803,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",867430,bed,2861141.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18594955,,1.0,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'gorGor1', 'ponAbe2', 'rheMac2', 'papHam1', 'calJac1', 'tarSyr1', 'micMur1', 'otoGar1', 'tupBel1', 'mm9', 'rn4', 'dipOrd1', 'cavPor3', 'speTri1', 'oryCun2', 'ochPri2', 'vicPac1', 'turTru1', 'bosTau4', 'equCab2', 'felCat3', 'canFam2', 'myoLuc1', 'pteVam1', 'eriEur1', 'sorAra1', 'loxAfr3', 'proCap1', 'echTel1', 'dasNov2', 'choHof1', 'macEug1', 'monDom5', 'ornAna1', 'galGal3', 'taeGut1', 'anoCar1', 'xenTro2', 'tetNig2', 'fr2', 'gasAcu1', 'oryLat2', 'danRer6', 'petMar1']",1,remove_all_gap_columns,split_blocks_by_species,,21375111,error,Interval2Maf1,1.0.1,,2015-02-22 03:03:46.634884,33542.0,50847.96482
2015-11-27 16:48:20.673838,slurm_normal,,main_w1_handler0,2521211,11024119,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",393731,bed,5282187.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22189714,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'mm10']",0,,dont_split_blocks_by_species,,26198813,error,Interval2Maf1,1.0.1,,2015-11-27 17:13:10.177112,69813.0,1489.5032740000001
2015-05-28 07:40:11.385535,slurm_normal,,main_w1_handler0,2316541,9551490,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",703208,bed,3865456.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19828791,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10', 'bosTau7', 'monDom5', 'galGal4']",0,,dont_split_blocks_by_species,,23223639,error,Interval2Maf1,1.0.1,,2015-05-28 07:50:36.861243,,625.475708
2016-10-04 13:43:29.157932,slurm_normal,,main_w3_handler1,2477568,14004650,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",200982,bed,8223338.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5acbde3777dc9830d'}]",,,,,0,,dont_split_blocks_by_species,,33447979,error,Interval2Maf1,1.0.1,,2016-10-04 17:25:32.593729,42521.0,13323.435797
2016-05-20 03:22:09.101445,slurm_normal,,main_w1_handler1,2710921,12944782,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16875012,interval,7138896.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b04003fde2d303f7'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'rn5']",0,,dont_split_blocks_by_species,,30298691,error,Interval2Maf1,1.0.1,,2016-05-20 03:45:39.396701,,1410.295256
2015-06-29 20:02:29.399729,slurm_normal,,main_w1_handler2,2359186,9762007,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",365766,interval,4065325.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20178051,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4']",0,,dont_split_blocks_by_species,,23780005,error,Interval2Maf1,1.0.1,,2015-06-30 09:04:28.919110,64699.0,46919.519381000006
2015-09-09 09:04:29.511211,slurm_normal,,main_w1_handler1,2431396,10283424,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2250269,bed,4569150.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21053398,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10', 'rn5']",0,,dont_split_blocks_by_species,,25066834,error,Interval2Maf1,1.0.1,,2015-09-09 21:22:21.668332,,44272.157121000004
2017-05-11 21:43:01.208162,slurm_normal_16gb,,main_w4_handler0,2083280,15820623,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16619208,bed,9924038.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478022}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-11 23:11:10.941945,40052.0,5289.733783000001
2015-06-29 21:49:22.238712,slurm_normal,,main_w1_handler2,2359186,9762919,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36380,interval,4065705.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20178049,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'rheMac3']",0,,dont_split_blocks_by_species,,23780005,error,Interval2Maf1,1.0.1,,2015-06-30 09:49:59.620179,64699.0,43237.381467
2015-11-10 17:55:13.532311,slurm_normal,,main_w2_handler1,2501519,10868207,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",465232,bed,5121755.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21944701,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3']",0,,dont_split_blocks_by_species,,26198813,error,Interval2Maf1,1.0.1,,2015-11-10 18:13:25.163760,69813.0,1091.631449
2017-05-04 19:16:54.137123,slurm_normal,,main_w3_handler1,2083280,15752042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1199789,bed,9860853.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478025}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-04 20:15:03.294442,40052.0,3489.1573190000004
2017-04-17 22:19:51.248767,slurm_normal,,main_w4_handler0,3076869,15609610,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40474852,bed,9728870.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29253085}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'chlSab1', 'calJac3', 'saiBol1', 'otoGar3']",0,,dont_split_blocks_by_species,,37281602,error,Interval2Maf1,1.0.1,,2017-04-18 00:01:55.454671,80807.0,6124.205904
2015-09-17 16:56:41.834889,slurm_normal,,main_w1_handler1,2442576,10345914,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9324733,bed,4629021.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21151434,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,24989804,error,Interval2Maf1,1.0.1,,2015-09-17 19:09:51.963281,62349.0,7990.1283920000005
2015-09-10 00:30:07.602730,slurm_normal,,main_w1_handler0,2431383,10290964,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2250269,bed,4576296.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21053540,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'gorGor3', 'nomLeu3', 'speTri2', 'criGri1', 'mm10', 'bosTau7']",0,,dont_split_blocks_by_species,,25066689,error,Interval2Maf1,1.0.1,,2015-09-10 12:50:23.974912,,44416.372182
2015-11-20 02:01:55.023134,slurm_normal,,main_w1_handler1,2513275,10956497,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2455508,bed,5217066.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22084424,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,26271629,error,Interval2Maf1,1.0.1,,2015-11-20 02:55:34.072145,62349.0,3219.049011
2015-10-04 06:35:29.295882,slurm_normal,,main_w1_handler2,2459073,10498047,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7343919,bed,4773975.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21376146,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,24989804,error,Interval2Maf1,1.0.1,,2015-10-05 03:24:04.183641,62349.0,74914.887759
2015-10-08 21:14:22.401085,slurm_normal,,main_w2_handler0,2459073,10531349,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3749383,bed,4805526.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21447831,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,24989804,error,Interval2Maf1,1.0.1,,2015-10-09 18:46:07.442160,62349.0,77505.041075
