create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file1_filetype,input_control_file2,input_control_file2_filetype,input_control_file3,input_control_file3_filetype,input_control_file4,input_control_file4_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file,parameters.input_control_file.values,parameters.input_treatment_file,parameters.input_treatment_file.values,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.outputs,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-16 14:38:45.597193,slurm_normal,,main_w1_handler0,2633793,12155421,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6372278.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29022670.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 14:41:02.233330,78551.0,136.63613700000002
2017-01-12 15:25:52.909665,slurm_normal,,main_w4_handler0,2953969,14750162,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,825569254,825569254,bam,,,,,,,bam,8914633.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,3.0,auto,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27906381}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34041039.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-12 15:27:06.296027,93619.0,73.386362
2016-10-25 19:10:14.886449,slurm_normal,,main_w4_handler1,661172,14172408,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",284205935.0,284205935.0,bam,,,,,,,bam,468415741,468415741,bam,,,,,,,bam,8385110.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",3,93260000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6f24cbae2de885e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba338e95e8cfb1d8'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33877454.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-25 19:12:54.554730,15171.0,159.668281
2017-01-08 18:24:14.096970,slurm_normal,,main_w4_handler0,2949963,14713561,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4827645978,4827645978,bam,,,,,,,bam,8882548.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27848466}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257360.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-08 18:43:39.204033,97436.0,1165.1070630000002
2016-04-01 17:57:35.652425,slurm_normal,,main_w2_handler1,2006311,12314058,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2034327659.0,2034327659.0,bam,2064196335.0,bam,,,,,bam,580653778,580653778,bam,619484424.0,bam,,,,,bam,6521103.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24071946,24071947""",,"""24074949,24093970""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28464437.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-01 17:58:49.942268,42372.0,74.289843
2017-01-12 15:30:22.499851,slurm_normal,,main_w4_handler0,2953969,14750199,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,825569254,825569254,bam,,,,,,,bam,8914663.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,3.0,auto,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg18.len""",1,qvalue,,0.05,"""hg18""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27906381}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34041039.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-12 15:30:51.901402,93619.0,29.401551
2016-10-20 04:13:10.377071,slurm_normal,,main_w4_handler0,2852459,14125174,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3165921629.0,3165921629.0,bam,,,,,,,bam,4249069231,4249069231,bam,,,,,,,bam,8339816.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2354000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c60fc80ad2ffc29'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460dd2a35c4045d1'}]",1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,33535330.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-20 04:23:32.850027,91763.0,622.4729560000001
2016-10-25 20:03:44.891059,slurm_normal,,main_w4_handler1,661172,14172955,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",284205935.0,284205935.0,bam,,,,,,,bam,468415741,468415741,bam,,,,,,,bam,8385648.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",3,93260000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6f24cbae2de885e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba338e95e8cfb1d8'}]",1,200,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,33877454.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-25 20:04:56.790124,15171.0,71.89906500000001
2016-03-31 03:32:10.122041,slurm_normal,,main_w2_handler1,2006311,12292316,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2064196335.0,2064196335.0,bam,,,,,,,bam,530523594,530523594,bam,605500918.0,bam,,,,,bam,6498739.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24071947""",,"""24071974,24071975""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28464437.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 03:33:06.848472,42372.0,56.726431000000005
2016-07-05 20:31:21.966814,slurm_normal,,main_w1_handler1,2755875,13338625,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3188740500.0,3188740500.0,bam,,,,,,,bam,1150984264,1150984264,bam,,,,,,,bam,7546622.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efad0cfb127b327c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584c35986183b9d02'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,30383588.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-05 20:32:50.727120,80466.0,88.760306
2016-03-31 13:58:21.831314,slurm_normal,,main_w1_handler1,2633793,12299916,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6507976.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29089320.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 13:59:16.150130,78551.0,54.318816000000005
2017-01-20 14:24:47.227779,slurm_normal,,main_w4_handler1,2961954,14829570,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2528613184.0,2528613184.0,sam,2483918252.0,sam,2476431708.0,sam,2282622451.0,sam,sam,2634495973,2634495973,sam,2592246755.0,sam,2533805055.0,sam,2411538780.0,sam,sam,8989979.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2810000000,,"[{'src': 'hda', 'id': 28010252}, {'src': 'hda', 'id': 28010253}, {'src': 'hda', 'id': 28010254}, {'src': 'hda', 'id': 28010255}]",,"[{'src': 'hda', 'id': 28010256}, {'src': 'hda', 'id': 28010257}, {'src': 'hda', 'id': 28010258}, {'src': 'hda', 'id': 28010259}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-20 14:25:12.771530,17286.0,25.543751
2017-01-06 21:29:24.972852,slurm_normal,,main_w4_handler0,2945726,14706104,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,227590230,227590230,bam,179443472.0,bam,181709982.0,bam,,,bam,8875795.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""100""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,,,,"[{'src': 'hda', 'id': 27837664}, {'src': 'hda', 'id': 27837665}, {'src': 'hda', 'id': 27837685}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,35181723.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-06 21:30:28.644715,97609.0,63.671863
2017-01-08 18:43:38.247290,slurm_normal,,main_w4_handler0,2949963,14713597,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,1088467053,1088467053,bam,,,,,,,bam,8882647.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27848695}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257360.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-08 19:50:16.437044,97436.0,3998.1897540000004
2017-02-11 06:28:04.834215,slurm_normal,,main_w4_handler0,2949679,15010169,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7028269839.0,7028269839.0,bam,,,,,,,bam,6351435966,6351435966,bam,,,,,,,bam,9166391.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""true""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,3100000000,,"[{'src': 'hda', 'id': 27851580}]",,"[{'src': 'hda', 'id': 28277580}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257857.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-11 06:29:13.099440,97753.0,68.265225
2016-07-06 14:33:19.662174,slurm_normal,,main_w2_handler1,2755875,13344457,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3188740500.0,3188740500.0,bam,,,,,,,bam,2254902256,2254902256,bam,,,,,,,bam,7553510.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2325000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efad0cfb127b327c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565c02a539000e0fe'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,31295116.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-06 14:34:34.382670,80466.0,74.72049600000001
2017-02-24 00:36:42.539779,slurm_normal,,main_w3_handler1,3008423,15125250,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1810336977.0,1810336977.0,bam,,,,,,,bam,1594421053,1594421053,bam,,,,,,,bam,9279266.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/galGal4.len""",1,qvalue,,0.05,"""galGal4""",4,user_defined,1200000000,,"[{'src': 'hda', 'id': 28490551}]",,"[{'src': 'hda', 'id': 28490552}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,36255961.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 00:44:34.307699,82950.0,471.76792
2016-11-02 03:20:32.672275,slurm_normal,,main_w4_handler1,2450368,14229579,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",563198298.0,563198298.0,bam,,,,,,,bam,870880704,870880704,bam,,,,,,,bam,8439580.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50ed2c6c5b2117c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58da601cee4a4f9b6'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,34007145.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-02 03:22:41.808993,70014.0,129.136718
2016-10-25 19:55:56.806661,slurm_normal,,main_w3_handler1,661172,14172872,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",284205935.0,284205935.0,bam,,,,,,,bam,468415741,468415741,bam,,,,,,,bam,8385572.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",3,93260000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6f24cbae2de885e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba338e95e8cfb1d8'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33877454.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-25 19:56:17.419427,15171.0,20.612766
2017-01-08 05:12:10.739036,slurm_normal,,main_w4_handler0,2949254,14711144,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8880337.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257360.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-08 05:13:09.349603,97436.0,58.610567
2016-09-22 15:36:21.992484,slurm_normal,,main_w3_handler1,2826000,13918019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12515936785.0,12515936785.0,sam,,,,,,,sam,1355998586,1355998586,bam,,,,,,,bam,8140318.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.05,"""mm9""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528d9e98127631272'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1e0f5a7d28dbfd5'}]",1,125,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,31693721.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-22 15:45:59.176127,63407.0,577.1836430000001
2017-02-11 06:41:35.664765,slurm_normal,,main_w4_handler1,2949679,15010191,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7028269839.0,7028269839.0,bam,,,,,,,bam,6351435966,6351435966,bam,,,,,,,bam,9166418.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""true""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,3100000000,,"[{'src': 'hda', 'id': 27851580}]",,"[{'src': 'hda', 'id': 28277580}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257857.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-11 06:42:26.160969,97753.0,50.496204000000006
2016-10-03 16:35:13.731126,slurm_normal,,main_w3_handler0,2837516,13997964,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,12110000,12110000,bam,,,,,,,bam,8217052.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.05,"""mm9""",4,user_defined,61440000,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b158cb06d24127b'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33419255.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-03 16:38:17.191267,91208.0,183.46014100000002
2016-03-16 11:58:46.053199,slurm_normal,,main_w1_handler1,2633793,12153391,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6370346.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28995236.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 11:59:51.863675,78551.0,65.81047600000001
2016-11-02 03:12:30.975310,slurm_normal,,main_w3_handler0,2450368,14229550,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",563198298.0,563198298.0,bam,,,,,,,bam,664833738,664833738,bam,,,,,,,bam,8439552.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50ed2c6c5b2117c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53991f0f0a75ddb36'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,34007145.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-02 03:14:12.105647,70014.0,101.13033700000001
2016-12-29 15:34:36.097441,slurm_normal,,main_w4_handler0,2691824,14663013,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",366460229.0,366460229.0,bam,,,,,,,bam,312310962,312310962,bam,,,,,,,bam,8835899.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/danRer6.len""",1,qvalue,,0.05,"""danRer6""",4,user_defined,0,,"[{'src': 'hda', 'id': 27768607}]",,"[{'src': 'hda', 'id': 27768608}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35110715.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-12-29 15:34:58.519076,52152.0,22.421635000000002
2017-01-04 16:07:23.595897,slurm_normal,,main_w4_handler1,2904471,14690286,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1855916268.0,1855916268.0,bam,,,,,,,bam,2006922543,2006922543,bam,,,,,,,bam,8860171.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/galGal4.len""",1,qvalue,,0.1,"""galGal4""",4,user_defined,800000000,,"[{'src': 'hda', 'id': 27449325}]",,"[{'src': 'hda', 'id': 27449324}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35192030.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-04 16:11:57.804329,30225.0,274.208432
2017-01-07 11:32:42.086611,slurm_normal,,main_w3_handler1,2949226,14708455,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4535110490.0,4535110490.0,bam,,,,,,,bam,4535110490,4535110490,bam,,,,,,,bam,8877974.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,"[{'src': 'hda', 'id': 27840793}]",,"[{'src': 'hda', 'id': 27840793}]",0,,create_model,"[""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 11:33:22.161843,97436.0,40.075232
2016-12-14 16:41:32.050538,slurm_normal,,main_w3_handler1,2929398,14576478,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",952992078.0,952992078.0,bam,,,,,,,bam,1766996358,1766996358,bam,,,,,,,bam,8755867.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg38.len""",1,qvalue,,0.05,"""hg38""",0,2451960000,,,"[{'src': 'hda', 'id': 27627139}]",,"[{'src': 'hda', 'id': 27627235}]",0,,create_model,"[""pdf""]",,34691906.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-12-14 16:42:09.273330,96451.0,37.222792000000005
2016-03-17 11:50:24.360722,slurm_normal,,main_w1_handler1,2633793,12165049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6382198.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 11:51:27.135412,78551.0,62.77469000000001
2016-04-07 07:14:38.286164,slurm_normal,,main_w2_handler0,2659508,12359263,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1277092292.0,1277092292.0,bam,,,,,,,bam,759604984,759604984,bam,,,,,,,bam,6564573.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.005,"""mm9""",1,2150570000,,"""24169207""",,"""24169187""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29443283.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-07 07:17:09.463061,72174.0,151.176897
