create_time,destination_id,exit_code,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.bed12,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.input.values,parameters.mapq,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-12 09:14:47.679326,slurm_normal,,589680262,bed,main_w4_handler1,2929698,15015739,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",589680262,bed,9172263.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28313228}]","[{'src': 'hda', 'id': 28313228}]","""255""",,35274406,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-02-12 09:19:22.202316,96862.0,274.52299
2016-11-20 23:30:51.853619,slurm_normal,,2075821080,bed,main_w4_handler0,2901704,14393208,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2075821080,bed,8598578.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae966b7369f5cbc1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae966b7369f5cbc1'}]","""255""",,34110049,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-11-20 23:48:59.046029,93964.0,1087.19241
2017-04-04 05:38:36.436720,slurm_normal,,3445705992,sam,main_w4_handler1,3054893,15478990,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1336442,bed,9607749.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29045961}]","[{'src': 'hda', 'id': 29056134}]","""255""",,37049683,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-04-04 05:43:26.114253,103385.0,289.67753300000004
2016-12-28 19:16:41.318645,slurm_normal,,2254798827,bed,main_w4_handler0,2940971,14659165,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2254798827,bed,8832433.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27762701}]","[{'src': 'hda', 'id': 27762701}]","""255""",,35100228,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-12-28 19:21:31.163279,40637.0,289.84463400000004
2017-02-20 09:00:19.336475,slurm_normal,,1908416265,bed,main_w3_handler0,2761047,15084152,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1908416265,bed,9239294.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28384164}]","[{'src': 'hda', 'id': 28384164}]","""255""",,34646336,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-02-20 09:04:59.496145,87138.0,280.15967
2017-02-12 13:28:39.296484,slurm_normal,,589680262,bed,main_w3_handler1,2929698,15016369,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",527753936,bed,9172985.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28313228}]","[{'src': 'hda', 'id': 28310209}]","""255""",,35274406,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-02-12 13:34:46.119026,96862.0,366.822542
2017-04-04 16:20:02.372442,slurm_normal,,687769112,bed,main_w4_handler1,2876152,15485764,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,bed,9612089.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29063623}]","[{'src': 'hda', 'id': 29066989}]","""255""",,37102186,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-04-04 16:25:03.754227,88348.0,301.38178500000004
2016-07-27 19:05:56.972185,slurm_normal,,7971223339,sam,main_w2_handler0,2772444,13509784,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",372225,bed,7725381.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b588574419868351cc'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fead61bd0d82e26e'}]","""255""",,31570927,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-27 19:14:56.277020,87575.0,539.304835
2017-04-04 17:19:11.025530,slurm_normal,,687769112,bed,main_w4_handler1,2876152,15486253,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,bed,9612954.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29063623}]","[{'src': 'hda', 'id': 29066989}]","""255""",,37102186,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-04-04 17:23:37.331662,88348.0,266.306132
2016-11-01 11:44:35.505151,slurm_normal,,3138208966,bed,main_w3_handler1,2767626,14223959,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3138208966,bed,8434002.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b520a18c949b03d9ad'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b520a18c949b03d9ad'}]","""255""",,32402320,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-11-01 11:51:28.311388,55954.0,412.806237
2017-04-04 16:20:03.587244,slurm_normal,,687769112,bed,main_w3_handler1,2876152,15485766,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,bed,9612084.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29063623}]","[{'src': 'hda', 'id': 29066992}]","""255""",,37102186,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-04-04 16:24:54.175849,88348.0,290.58860500000003
2017-02-15 07:21:58.837545,slurm_normal,,526133177,bed,main_w3_handler0,2974230,15042777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",526133177,bed,9198522.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","[{'src': 'hda', 'id': 28357692}]","[{'src': 'hda', 'id': 28357692}]","""255""",,35736265,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-02-15 07:31:22.820984,99076.0,563.9834390000001
2016-07-01 11:46:46.557040,slurm_normal,,2357171516,interval,main_w1_handler0,2754938,13305164,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1276682888,bed,7506965.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5460b22c4540383ed'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0c2cfc041707be5'}]","""255""",,31218830,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-01 11:56:50.038461,86849.0,603.4814210000001
2017-03-05 15:51:39.758541,slurm_normal,,15092438,interval,main_w4_handler0,3019424,15212459,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23171496,bed,9361607.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28625598}]","[{'src': 'hda', 'id': 28625654}]","""255""",,36444966,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-03-05 15:52:44.550628,,64.79208700000001
2017-02-20 14:05:53.533137,slurm_normal,,1908416265,bed,main_w4_handler1,2761047,15086581,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1908416265,bed,9241731.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28384164}]","[{'src': 'hda', 'id': 28384164}]","""255""",,34646336,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-02-20 14:10:44.902995,87138.0,291.369858
2016-07-01 11:46:44.800547,slurm_normal,,2357171516,interval,main_w2_handler0,2754938,13305163,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1499399989,bed,7507000.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5460b22c4540383ed'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52bbaa87a276ade82'}]","""255""",,31218830,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-01 12:02:33.319553,86849.0,948.5190060000001
