create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB20,inputB20_filetype,inputB21,inputB21_filetype,inputB22,inputB22_filetype,inputB23,inputB23_filetype,inputB24,inputB24_filetype,inputB25,inputB25_filetype,inputB26,inputB26_filetype,inputB27,inputB27_filetype,inputB28,inputB28_filetype,inputB29,inputB29_filetype,inputB2_filetype,inputB3,inputB30,inputB30_filetype,inputB31,inputB31_filetype,inputB32,inputB32_filetype,inputB33,inputB33_filetype,inputB34,inputB34_filetype,inputB35,inputB35_filetype,inputB36,inputB36_filetype,inputB37,inputB37_filetype,inputB38,inputB38_filetype,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-10 10:55:05.199920,slurm_normal,,main_w4_handler1,2557147,17063821,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",200672,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11121304.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 31571743}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-10 10:55:40.561267,76207.0,35.361347
2017-12-04 18:20:33.817866,slurm_normal,,main_w3_handler1,3352582,17693849,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10563,bed,454114197,454114197,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11757538,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 32722380}]","[{'src': 'hda', 'id': 32720362}]","""false""","""false""",,42451860.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-12-04 18:21:27.609918,12082.0,53.792052000000005
2018-02-27 14:34:41.402146,slurm_normal,,main_w3_handler1,3444766,18535773,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10907040,bed,1125841064,1125841064,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12632738,slurm,,corral-repl,,"""51d193aa1bcb11e8ab35005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34095808}]","[{'src': 'hda', 'id': 34096298}]","""false""","""false""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-02-27 15:10:12.388915,122599.0,2130.986769
2017-08-08 18:59:39.606125,slurm_normal,,main_w4_handler0,3165111,16532401,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25306,bed,64761744,64761744,39677185.0,bam,41223129.0,bam,51230124.0,bam,39675901.0,bam,39589030.0,bam,47071590.0,bam,39389536.0,bam,37048998.0,bam,38104551.0,bam,24699837.0,bam,bam,49692559.0,28231325.0,bam,26633124.0,bam,25079740.0,bam,57229307.0,bam,42769331.0,bam,32697457.0,bam,38751671.0,bam,41405331.0,bam,27105097.0,bam,33608926.0,bam,bam,45591702.0,42433242.0,bam,48009587.0,bam,49499275.0,bam,,,,,,,,,,,,,bam,29505580.0,bam,22924765.0,bam,29682844.0,bam,42053031.0,bam,62180304.0,bam,50068734.0,bam,bam,10602856.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 30114580}]","[{'src': 'hdca', 'id': 60946}]","""true""","""false""",,38822065.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-08 19:02:59.007968,78150.0,199.401843
2018-01-25 07:42:12.037890,slurm_normal,,main_w4_handler1,2509140,18151979,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2327716,bed,530203822,530203822,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12232920,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 33492319}]","[{'src': 'hda', 'id': 33491533}]","""false""","""false""",,43402966.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-01-25 07:43:25.865717,47624.0,73.827827
2017-05-01 18:48:23.097139,slurm_normal,,main_w3_handler1,3091261,15717712,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",426,bed,499357221,499357221,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9828814.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 29420793}]","[{'src': 'hda', 'id': 29420416}]","""false""","""false""",,37635728.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-01 18:49:13.437779,104814.0,50.34064
2017-12-02 04:20:16.391793,slurm_normal,,main_w3_handler0,3073861,17672359,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",330060,bed,4220988172,4220988172,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11733037,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","[{'src': 'hda', 'id': 32393043}]","[{'src': 'hda', 'id': 32688333}]","""false""","""false""",,41173659.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-12-02 05:02:45.330334,104129.0,2548.938541
2017-05-23 16:27:26.927992,slurm_normal,,main_w4_handler0,3114391,15918848,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",185295792,bed,5054817195,5054817195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10016487.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 29734678}]","[{'src': 'hda', 'id': 29734367}]","""false""","""false""",,38015286.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-23 16:28:22.104496,106060.0,55.176504
2017-11-19 04:21:22.315662,slurm_normal,,main_w3_handler0,3269701,17505459,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",882533,bed,777406598,777406598,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11566069,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 32392554}]","[{'src': 'hda', 'id': 32392654}]","""false""","""false""",,41273874.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-19 04:22:10.820677,103934.0,48.505015
2017-05-23 16:09:43.505816,slurm_normal,,main_w4_handler1,3114391,15918727,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",185295966,bed,5204411230,5204411230,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10016373.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 29734225}]","[{'src': 'hda', 'id': 29734312}]","""false""","""false""",,38015286.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-23 16:10:48.184798,106060.0,64.678982
2017-05-23 15:40:50.448227,slurm_normal,,main_w4_handler1,3114391,15918499,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",185295966,bed,4915063167,4915063167,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10016140.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 29734225}]","[{'src': 'hda', 'id': 29694163}]","""false""","""false""",,38015286.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-23 15:41:44.776920,106060.0,54.328693
2017-11-19 04:11:10.030656,slurm_normal,,main_w4_handler0,3269701,17505427,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",882533,bed,8610226,8610226,6821106.0,bam,777406598.0,bam,54699251.0,bam,,,,,,,,,,,,,,,bam,2571278.0,,,,,,,,,,,,,,,,,,,,,bam,5873628.0,,,,,,,,,,,,,,,,,,,bam,1074995.0,bam,65305377.0,bam,15052598.0,bam,63323556.0,bam,43385856.0,bam,44252916.0,bam,bam,11566037,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 32392554}]","[{'src': 'hda', 'id': 32392644}, {'src': 'hda', 'id': 32392645}, {'src': 'hda', 'id': 32392646}, {'src': 'hda', 'id': 32392647}, {'src': 'hda', 'id': 32392648}, {'src': 'hda', 'id': 32392649}, {'src': 'hda', 'id': 32392650}, {'src': 'hda', 'id': 32392651}, {'src': 'hda', 'id': 32392652}, {'src': 'hda', 'id': 32392653}, {'src': 'hda', 'id': 32392654}, {'src': 'hda', 'id': 32392655}]","""false""","""false""",,41273874.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-19 04:11:46.942390,103934.0,36.911734
2017-05-20 14:05:56.418242,slurm_normal,,main_w3_handler0,1542019,15896606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",670350,bed,1286157895,1286157895,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9996050.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 29700384}]","[{'src': 'hda', 'id': 28653445}]","""false""","""false""",,37903644.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-20 14:06:56.148289,34816.0,59.730047000000006
2017-06-06 07:23:41.765836,slurm_normal,,main_w4_handler0,3090482,16023646,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3103969832,bed,3103969832,3103969832,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,10115429.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","[{'src': 'hda', 'id': 29904905}]","[{'src': 'hda', 'id': 29904905}]","""false""","""false""",,37620705.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-06-06 07:53:44.591960,83897.0,1802.8261240000002
2017-05-30 07:30:58.970187,slurm_normal,,main_w3_handler0,3114522,15966126,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20681029,bed,2139049527,2139049527,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10063034.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""true""","[{'src': 'hda', 'id': 29813433}]","[{'src': 'hda', 'id': 29802166}]","""false""","""false""",,37749247.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-30 07:31:56.003447,34556.0,57.033260000000006
2017-12-04 18:24:03.153634,slurm_normal,,main_w3_handler1,3352582,17693913,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10563,bed,454114197,454114197,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11757587,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 32722380}]","[{'src': 'hda', 'id': 32720362}]","""false""","""false""",,42451860.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-12-04 18:24:47.269751,12082.0,44.116117
2017-06-29 15:06:52.456434,slurm_normal,,main_w4_handler1,3165452,16223950,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",309,bed,1326111407,1326111407,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10300014.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 30183879}]","[{'src': 'hda', 'id': 30183796}]","""true""","""false""",,38950993.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-06-29 15:08:17.527252,37112.0,85.070818
2017-10-18 09:06:13.202351,slurm_normal,,main_w3_handler1,3087951,17128295,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7380134,bed,722898400,722898400,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11185318,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 31733363}]","[{'src': 'hda', 'id': 31732900}]","""false""","""false""",,41349205.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-18 09:07:10.564823,104764.0,57.362472000000004
2017-09-23 14:00:58.308895,slurm_normal,,main_w3_handler0,3248980,16907928,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3831822,bed,586265898,586265898,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10977193.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 31381076}]","[{'src': 'hda', 'id': 31293028}]","""false""","""false""",,40761663.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-09-23 14:23:20.525745,109561.0,1342.21685
2017-06-02 05:05:30.213702,slurm_normal,,main_w3_handler1,3114522,15995523,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20681029,bed,1867577677,1867577677,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10090049.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 29813433}]","[{'src': 'hda', 'id': 29802197}]","""false""","""false""",,37749247.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-06-02 05:08:17.918503,34556.0,167.704801
2017-10-09 19:42:01.474536,slurm_normal,,main_w4_handler1,2557147,17058266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1364685,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11115614.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 25690018}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-09 19:42:39.475791,76207.0,38.001255
2017-10-09 19:55:02.360857,slurm_normal,,main_w3_handler1,2557147,17058320,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1364685,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11115695.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 25690018}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-09 19:55:50.250815,76207.0,47.889958
2017-05-30 22:53:54.754805,slurm_normal,,main_w4_handler1,3114522,15973942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20681029,bed,1867577677,1867577677,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10069921.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","""false""","[{'src': 'hda', 'id': 29813433}]","[{'src': 'hda', 'id': 29802197}]","""false""","""false""",,37749247.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-31 01:26:48.632946,34556.0,9173.878141000001
2017-08-07 19:25:15.936512,slurm_normal,,main_w4_handler0,3165111,16523549,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25306,bed,64761744,64761744,39677185.0,bam,41223129.0,bam,51230124.0,bam,39675901.0,bam,39589030.0,bam,47071590.0,bam,39389536.0,bam,37048998.0,bam,38104551.0,bam,24699837.0,bam,bam,49692559.0,28231325.0,bam,26633124.0,bam,25079740.0,bam,57229307.0,bam,42769331.0,bam,32697457.0,bam,38751671.0,bam,41405331.0,bam,27105097.0,bam,33608926.0,bam,bam,45591702.0,42433242.0,bam,48009587.0,bam,49499275.0,bam,,,,,,,,,,,,,bam,29505580.0,bam,22924765.0,bam,29682844.0,bam,42053031.0,bam,62180304.0,bam,50068734.0,bam,bam,10593057.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 30114580}]","[{'src': 'hdca', 'id': 60946}]","""false""","""false""",,39754999.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-07 19:26:16.310900,78150.0,60.374388
2017-08-31 09:57:13.479558,slurm_normal,,main_w4_handler0,3172658,16701341,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1554089,bed,1542769431,1542769431,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,10773922.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""false""","""susScr3""","""false""","[{'src': 'hda', 'id': 31040357}]","[{'src': 'hda', 'id': 31056556}]","""false""","""false""",,38978439.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-31 09:57:55.736301,108204.0,42.256743
2017-06-28 14:36:19.614821,slurm_normal,,main_w3_handler1,3165452,16212452,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",309,bed,1326111407,1326111407,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10288500.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 30183879}]","[{'src': 'hda', 'id': 30183796}]","""true""","""false""",,38950993.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-06-28 14:37:21.568923,37112.0,61.954102000000006
2017-06-29 18:59:01.846687,slurm_normal,,main_w4_handler0,3165452,16225535,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",309,bed,1326111407,1326111407,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10301483.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 30235874}]","[{'src': 'hda', 'id': 30183796}]","""true""","""false""",,38950993.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-06-29 19:05:55.629323,37112.0,413.782636
2017-05-24 13:30:26.985481,slurm_normal,,main_w3_handler0,1542019,15927684,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",446581,bed,1286157895,1286157895,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10025502.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","[{'src': 'hda', 'id': 29752058}]","[{'src': 'hda', 'id': 28653445}]","""false""","""false""",,36335463.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-24 13:31:23.809724,34816.0,56.824243
2018-02-07 23:58:54.613167,slurm_normal,,main_w4_handler1,3419008,18305053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",431714,bed,228819919,228819919,11778543.0,bam,252741883.0,bam,277574304.0,bam,234269547.0,bam,163809851.0,bam,178821108.0,bam,666893615.0,bam,48372074.0,bam,38527533.0,bam,81481024.0,bam,bam,275518967.0,124882545.0,bam,126412290.0,bam,45837935.0,bam,324835675.0,bam,99773395.0,bam,94415952.0,bam,123362711.0,bam,66356340.0,bam,40394044.0,bam,86479333.0,bam,bam,306684555.0,76968958.0,bam,,,,,,,,,,,,,,,,,bam,102635945.0,bam,570578706.0,bam,35667171.0,bam,293605225.0,bam,238828098.0,bam,240140500.0,bam,bam,12388918,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 33739463}]","[{'src': 'hda', 'id': 33739300}, {'src': 'hda', 'id': 33739302}, {'src': 'hda', 'id': 33739304}, {'src': 'hda', 'id': 33739306}, {'src': 'hda', 'id': 33739308}, {'src': 'hda', 'id': 33739310}, {'src': 'hda', 'id': 33739312}, {'src': 'hda', 'id': 33739314}, {'src': 'hda', 'id': 33739316}, {'src': 'hda', 'id': 33739318}, {'src': 'hda', 'id': 33739320}, {'src': 'hda', 'id': 33739322}, {'src': 'hda', 'id': 33739324}, {'src': 'hda', 'id': 33739326}, {'src': 'hda', 'id': 33739328}, {'src': 'hda', 'id': 33739330}, {'src': 'hda', 'id': 33739332}, {'src': 'hda', 'id': 33739334}, {'src': 'hda', 'id': 33739336}, {'src': 'hda', 'id': 33739338}, {'src': 'hda', 'id': 33739340}, {'src': 'hda', 'id': 33739342}, {'src': 'hda', 'id': 33739344}, {'src': 'hda', 'id': 33739346}, {'src': 'hda', 'id': 33739348}, {'src': 'hda', 'id': 33739350}, {'src': 'hda', 'id': 33739352}, {'src': 'hda', 'id': 33739354}, {'src': 'hda', 'id': 33739356}, {'src': 'hda', 'id': 33739358}]","""false""","""true""",,43296577.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-02-08 00:25:58.215522,103934.0,1623.602355
2017-08-30 09:56:35.046903,slurm_normal,,main_w4_handler1,3172658,16691595,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",757919,bed,587318644,587318644,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10763692.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","""false""","[{'src': 'hda', 'id': 31040358}]","[{'src': 'hda', 'id': 30984690}]","""false""","""false""",,38978439.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-30 09:57:30.968984,108204.0,55.922081000000006
