chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-17 03:29:11.810169,slurm_normal,,main_w1_handler0,2408495,10130842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5741316008,bed,4402953.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20794957,,,24683604,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-08-17 03:30:50.061458,65578,98.251289
,,2015-05-27 13:17:46.257062,slurm_normal,,main_w1_handler1,2248947,9544442,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7107267240,bed,3858468.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19827953,,,23275466,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-27 13:41:59.197128,57381,1452.9400660000001
,,2017-11-03 00:24:12.468191,slurm_normal,,main_w4_handler1,3307611,17310656,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1215943166,bed,11370128,slurm,,corral-repl,,"""/galaxy-repl/main/files/021/995/dataset_21995506.dat""","""Nemve1""",,"[{'src': 'hda', 'id': 32040435}]",,41685210,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-11-03 00:25:40.187978,58337,87.71978700000001
,,2015-01-26 09:21:53.252233,rodeo_normal,,main_w2_handler0,2184461,8605661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2421974100,bed,2565246.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18299121,,,20651558,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-26 09:23:42.015651,58771,108.763418
,,2015-12-09 23:34:46.021160,slurm_normal,,main_w1_handler1,2519370,11135281,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6578402679,bed,5402029.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/013/195/dataset_13195165.dat""","""Arabidopsis_v1""",22369087,,,26553607,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-12-09 23:36:17.753890,73455,91.73273
,,2015-05-19 23:16:32.569359,slurm_normal,,main_w1_handler1,2303476,9499729,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3545500090,bed,3821623.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747811,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-20 00:16:22.254039,62686,3589.6846800000003
,,2016-11-03 02:30:43.439047,slurm_normal,,main_w3_handler1,2877806,14237809,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8588490191,bed,8446695.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553d65bd747b69277'}]",,34043787,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-11-03 03:12:47.124278,81365,2523.685231
,,2016-01-11 13:17:44.756511,slurm_normal,,main_w2_handler0,2550074,11458774,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5245326365,bed,5722662.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22779565,,,27052736,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-01-11 13:20:01.619439,75575,136.862928
,,2016-07-07 10:51:50.605931,slurm_normal,,main_w1_handler0,2759899,13351852,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3433551282,bed,7561426.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6176732d1d3f2b7'}]",,31322691,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-07-07 10:53:33.476814,62089,102.870883
,,2016-07-25 11:57:30.704687,slurm_normal,,main_w1_handler1,2210340,13484080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",82719381007,bed,7699960.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cfec87120b9b059'}]",,31689480,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-07-25 11:59:29.364928,59804,118.66024100000001
,,2016-11-09 06:40:48.312976,slurm_normal,,main_w3_handler1,2883328,14292243,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2412470066,bed,8500646.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e253d07a85b8039a'}]",,34112931,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-11-09 06:42:23.592739,86398,95.279763
,,2014-12-04 01:02:53.895958,rodeo_normal,,main_w2_handler0,2136804,8315200,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2538930906,bed,414945.rodeo,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17777728,,,19830666,error,CONVERTER_bed_to_fli_0,1.0.0,,2014-12-04 01:04:55.904024,56422,122.00806600000001
,,2015-05-19 23:16:37.379841,slurm_normal,,main_w2_handler0,2303476,9499734,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3293013178,bed,3821657.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747815,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-20 00:26:05.296244,62686,4167.916403
,,2017-06-08 10:07:09.845846,slurm_normal,,main_w4_handler0,2805819,16051793,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1236267219,bed,10141268.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/franTula_TULARENSIS.len""","""franTula_TULARENSIS""",,"[{'src': 'hda', 'id': 26690137}]",,38526444,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-06-08 10:09:17.319861,86640,127.47401500000001
,,2015-03-31 02:05:18.236573,rodeo_normal,,main_w1_handler0,2254504,9095594,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1848814580,bed,3381766.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19075588,,,22058277,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-03-31 02:07:10.082046,61541,111.84547300000001
,,2015-05-19 22:14:59.467482,slurm_normal,,main_w2_handler0,2303476,9499398,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3393348270,bed,3821046.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747820,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-19 22:35:22.492460,62686,1223.0249780000001
,,2016-09-14 18:21:03.948059,slurm_normal,,main_w3_handler1,2819235,13851520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5667043312,bed,8074482.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54982d745450ff33b'}]",,32941343,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-09-14 18:24:20.239665,90120,196.291606
