create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-17 02:47:47.081649,slurm_normal,,main_w1_handler1,2767919,13424491,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7642128.roundup,slurm,,441240504,deeptools_compute_matrix_archive,corral-repl,,"""d5c6b6ec4bc811e680bb005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55f7d0a6dfa6d3172'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 11:06:07.777798,29338,116300.69614900001
2016-07-16 14:57:40.060143,slurm_normal,,main_w2_handler0,2767720,13423470,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7639056.roundup,slurm,,57490368,deeptools_compute_matrix_archive,corral-repl,,"""a2e21b444b6511e68835005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9211c950a65194c'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 01:31:59.859434,29338,124459.799291
2016-07-17 02:47:24.107537,slurm_normal,,main_w1_handler0,2767918,13424484,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7643521.roundup,slurm,,238956311,deeptools_compute_matrix_archive,corral-repl,,"""c8c4097c4bc811e6af87005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5af95858081b5f0cf'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 14:35:54.264562,29338,128910.15702500001
2016-07-10 02:41:43.284920,slurm_normal,,main_w1_handler1,2762025,13368949,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7581180.roundup,slurm,,134208669,deeptools_compute_matrix_archive,corral-repl,,"""d12ef4e0464711e6a816005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6d8c8d7fd4b108e'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 18:30:09.499970,29338,56906.215050000006
2016-07-17 14:59:59.135360,slurm_normal,,main_w2_handler0,2768122,13425362,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7650858.roundup,slurm,,50446544,deeptools_compute_matrix_archive,corral-repl,,"""1ff3562e4c2f11e68ec8005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b555f8c7fe2fd10b5f'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-19 01:08:56.899422,29338,122937.764062
2016-07-24 16:51:37.817223,slurm_normal,,main_w2_handler1,2772345,13480356,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7696220.roundup,slurm,,14115231,deeptools_compute_matrix_archive,corral-repl,,,1,mean,Oranges,TES,50.9956,33.4621,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,8,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b588a7eae707804e23'}]",0,,,,no,,31675753,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-24 17:15:32.989565,87324,1435.172342
2016-07-11 14:38:30.288711,slurm_normal,,main_w1_handler1,2763052,13375302,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7602483.roundup,slurm,,76187795,deeptools_compute_matrix_archive,corral-repl,,"""1ec48ee4477511e69cda005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b521d0d18c6b844569'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-12 22:59:27.122343,29338,116456.83363200001
2016-07-18 13:49:05.092739,slurm_normal,,main_w2_handler1,2768603,13431610,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7644308.roundup,slurm,,62459221,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,50.0,25.0,black,false,,TSS,,,yes,no,mean,TSS,0.0,0.0,kmeans,1,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53e3c540169dbd5ce'}]",0,,,,no,,31530603,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 15:28:30.271506,49703,5965.178767
2016-07-11 14:37:49.664494,slurm_normal,,main_w1_handler0,2763051,13375293,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7602090.roundup,slurm,,60412217,deeptools_compute_matrix_archive,corral-repl,,"""081f8216477511e6ae76005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8501a528dbc35c5'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-12 21:50:53.827147,29338,112384.162653
2016-10-02 02:33:05.716609,slurm_normal,,main_w3_handler0,2694982,13989506,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8209000.roundup,slurm,,6982348,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,true,,TSS,,ARF4 ARF13,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592feabfff76b6ee2'}]",0,,,,no,,33372236,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-10-02 02:35:35.059209,84133,149.3426
2016-09-24 15:17:48.912312,slurm_normal,,main_w3_handler1,1346211,13932171,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8154658.roundup,slurm,,4193250,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,6,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57d07a6eeb46543a4'}]",1,png,false,true,yes,,32458818,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-24 15:22:05.273118,14248,256.360806
2016-07-10 02:39:57.184746,slurm_normal,,main_w1_handler0,2762021,13368921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7580760.roundup,slurm,,143590269,deeptools_compute_matrix_archive,corral-repl,,"""94cbbe52464711e6ac07005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52990e5f163d48d9d'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 16:14:29.473867,29338,48872.289121
2016-07-07 02:46:42.477423,slurm_normal,,main_w1_handler1,2759644,13349737,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7566126.roundup,slurm,,163251385,deeptools_compute_matrix_archive,corral-repl,,"""07578d7843ed11e6ae96005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5476020f89b89f897'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-07 19:39:09.136684,29338,60746.659261
2016-09-21 18:46:16.854187,slurm_normal,,main_w3_handler0,1346211,13909595,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8132234.roundup,slurm,,4193250,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57d07a6eeb46543a4'}]",0,,,,no,,31911073,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-21 18:53:25.722173,14248,428.86798600000003
2016-07-23 14:27:05.108798,slurm_normal,,main_w2_handler1,2773986,13476680,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7695788.roundup,slurm,,40755726,deeptools_compute_matrix_archive,corral-repl,,"""86280ea650e111e68688005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d256b1a0416de30'}]",1,png,true,true,yes,,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-24 13:56:13.302166,29338,84548.19336800001
2016-07-18 14:44:36.194869,slurm_normal,,main_w1_handler1,2768856,13432135,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7658810.roundup,slurm,,384456392,deeptools_compute_matrix_archive,corral-repl,,"""213d4fc24cf611e6af87005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58c7a083d972bd2b7'}]",1,png,true,true,yes,,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-19 20:18:07.978501,29338,106411.783632
2016-07-23 14:31:20.033595,slurm_normal,,main_w1_handler1,2773999,13476784,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7714232.roundup,slurm,,16295145,deeptools_compute_matrix_archive,corral-repl,,"""1e59c56650e211e68270005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2f5ab447e39a756'}]",1,png,true,true,yes,,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-26 15:27:49.901971,29338,262589.868376
2016-07-09 02:29:58.242442,slurm_normal,,main_w2_handler0,2761073,13365661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7575717.roundup,slurm,,144658653,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fae45e5be17435dd'}]",1,eps,false,false,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-09 02:32:50.507695,29338,172.265253
2016-05-23 09:37:39.673269,slurm_normal,,main_w1_handler0,2710359,12962493,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7152657.roundup,slurm,,52428433,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5eb60e6ec9fbc4a'}]",0,,,,no,,30371416,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-05-23 09:52:32.157917,41189,892.4846480000001
2016-06-22 15:44:25.738602,slurm_normal,,main_w1_handler0,2726385,13237644,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7423437.roundup,slurm,,358440824,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu_r,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,6.0,-2.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51bece08a83cb9e74'}]",1,pdf,false,false,yes,,30598208,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-22 15:47:25.942591,38685,180.203989
2016-07-19 09:30:36.657476,slurm_normal,,main_w1_handler0,2761047,13441735,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7654073.roundup,slurm,,471317653,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,2,25.0,7.5,white,false,,0,,H3K64ac H3K27ac BRD4-WT BRD4-Y430C,yes,descend,mean,-2,1.0,,,,,yes,"plot, heatmap and colorbar",distance from enhancer midpoint (Kb),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1da26286a80cd55'}]",0,,,,no,,31343093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-19 11:34:34.581545,87138,7437.924069000001
2016-07-10 02:35:17.464823,slurm_normal,,main_w2_handler0,2762009,13368845,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7579857.roundup,slurm,,144953122,deeptools_compute_matrix_archive,corral-repl,,"""ee62aeb8464611e6a816005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b517a58cdb6222ec52'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 09:24:23.601175,29338,24546.136352
2016-06-09 09:57:44.666795,slurm_normal,,main_w1_handler0,2726385,13117882,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7302658.roundup,slurm,,508531197,deeptools_compute_matrix_archive,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59a9807231850c0dc'}]",1,pdf,false,false,yes,,30598208,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-09 10:00:51.037025,38685,186.37023000000002
2016-06-25 01:44:54.528329,slurm_normal,,main_w2_handler1,2749177,13258032,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7445061.roundup,slurm,,57423847,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,1,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58012d11f19fd5d2d'}]",0,,,,no,,30192208,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-25 01:47:51.895516,34777,177.367187
2016-07-17 15:00:20.927778,slurm_normal,,main_w2_handler1,2768123,13425371,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7651631.roundup,slurm,,81850197,deeptools_compute_matrix_archive,corral-repl,,"""2cb361ce4c2f11e6af87005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f680daa17e1ad0e5'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-19 02:55:48.067146,29338,129327.139368
2016-07-09 15:54:13.458542,slurm_normal,,main_w1_handler0,2761848,13367110,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7578536.roundup,slurm,,158081252,deeptools_compute_matrix_archive,corral-repl,,"""5f2d11ec45ed11e6b67d005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2e7bd5f8a25db49'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-09 22:58:42.256963,29338,25468.798421000003
2016-10-02 02:46:25.792059,slurm_normal,,main_w4_handler1,2694982,13989545,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8209035.roundup,slurm,,6982348,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,true,,TSS,,ARF4 ARF13,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592feabfff76b6ee2'}]",0,,,,no,,33372236,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-10-02 02:50:15.672674,84133,229.880615
2016-07-23 14:29:54.878511,slurm_normal,,main_w1_handler0,2773995,13476753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7709388.roundup,slurm,,22072064,deeptools_compute_matrix_archive,corral-repl,,"""eb5cbe7a50e111e6a194005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5a1d22fe9fc2916'}]",1,png,true,true,yes,,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-26 01:33:43.074569,29338,212628.196058
2016-05-23 06:47:10.393951,slurm_normal,,main_w1_handler1,2710359,12961432,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7152211.roundup,slurm,,171500891,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f83b9a4d38f4c5fb'}]",0,,,,no,,30371416,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-05-23 08:25:52.377853,41189,5921.983902
2016-07-09 02:38:54.705634,slurm_normal,,main_w1_handler0,2761073,13365673,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7575725.roundup,slurm,,144658653,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fae45e5be17435dd'}]",0,,,,no,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-09 02:41:42.340381,29338,167.634747
2016-06-23 23:25:52.630747,slurm_normal,,main_w1_handler1,2742555,13250654,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7437852.roundup,slurm,,30046544,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,30.0,15.0,white,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b545b8f077d3eec5f6'}]",1,pdf,true,false,yes,,30935867,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-23 23:53:04.117365,86275,1631.4866180000001
2016-07-04 07:42:45.882643,slurm_normal,,main_w2_handler1,2756888,13323711,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7531381.roundup,slurm,,140653554,deeptools_compute_matrix_archive,corral-repl,,"""e364039e41ba11e68ae3005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5689d16965fdb7f4e'}]",1,png,true,true,yes,,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-04 11:57:45.296882,29338,15299.414239000002
