create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-26 01:31:09.963522,slurm_normal_16gb,,main_w1_handler2,2389999,9987959,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33507849.0,bam,,,,,,,,,,,4270523.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20551639}]",hg19,,,cached,[],"""False""","""False""",,,,,,24320083,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 06:15:56.135102,66890.0,17086.171580000002
2017-04-25 11:34:05.985494,slurm_normal_dynamic_mem,,main_w4_handler1,3085837,15671318,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,9786929.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29350902}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""true""","""true""",,,24708596.0,bam,,36683764,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2017-04-25 11:35:49.200654,101983.0,103.21516000000001
2015-07-19 21:00:35.438223,slurm_normal_16gb,,main_w1_handler2,2381818,9909927,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10410672.0,bam,,,,,,,,,,,4198668.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20423271}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24214065,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-19 22:25:55.100781,66478.0,5119.662558
2015-07-26 20:22:30.158117,slurm_normal_16gb,,main_w1_handler1,2390883,9999542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20278966.0,bam,,,,,,,,,,,4282726.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",1.0,"[{'__index__': 0, 'input_bam': 20568368}]",20568805,,,history,[],"""True""","""True""",3157608038.0,fasta,,,,24328363,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 21:00:36.547743,66516.0,2286.389626
2015-04-10 14:32:01.489520,slurm_normal_16gb,,main_w2_handler0,2248643,9193902,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332285903.0,bam,,,,,,,,,,,3475765.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""2000""","""200""",0.0,"[{'__index__': 0, 'input_bam': 19218566}]",hg19,,,cached,[],"""True""","""True""",,,,,,22371643,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-04-10 14:48:52.141820,26979.0,1010.6523000000001
2015-08-10 00:07:59.006533,slurm_normal_16gb,,main_w1_handler0,2404630,10088342,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10074765.0,bam,,,,,,,,,,,4364411.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""40""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20727951}]",hg19,,,cached,[],"""True""","""False""",,,,,,24599125,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-10 01:58:25.166337,67573.0,6626.159804000001
2015-09-17 19:07:55.243355,slurm_normal_16gb,,main_w2_handler1,2442497,10347104,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10272235.0,bam,10305941.0,bam,13600937.0,bam,,,,,,,4630129.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""40""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21152261}, {'__index__': 1, 'input_bam': 21152240}, {'__index__': 2, 'input_bam': 21152222}]",hg_g1k_v37,,,cached,[],"""True""","""True""",,,,,,25168061,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-17 19:12:33.193086,68906.0,277.94973100000004
2015-08-12 12:58:20.903997,slurm_normal_16gb,,main_w2_handler1,2406384,10100508,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",208831162.0,bam,,,,,,,,,,,4375207.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20747017}]",hg19,,,cached,[],"""False""","""False""",,,,,,24650339,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-12 14:00:46.879731,65908.0,3745.975734
2015-03-24 14:03:34.512802,slurm_normal_single_16gb,,main_w2_handler0,2242091,9023547,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3726772.0,bam,,,,,,,,,,,3308519.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18971777}]",hg19,,,cached,[],"""False""","""False""",,,,,,21898773,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 14:24:56.353955,61109.0,1281.841153
2015-02-24 10:00:03.427924,slurm_normal_single_16gb,,main_w1_handler0,2205360,8801424,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10301895.0,bam,,,,,,,,,,,2944893.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625242}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-27 17:06:10.961807,59612.0,284767.533883
2015-08-02 22:35:18.224984,slurm_normal_16gb,,main_w1_handler0,2398837,10052378,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13440237.0,bam,,,,,,,,,,,4331934.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20668944}]",hg19,,,cached,[],"""True""","""False""",,,,,,24331478,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-03 01:06:33.926397,66978.0,9075.701413
2015-03-03 15:09:11.700178,slurm_normal_single_16gb,,main_w1_handler0,2151572,8851489,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",39596344.0,bam,,,,,,,,,,,2988441.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""5""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18710836}]",12931,,,cached,[],"""False""","""False""",,,,,,20095883,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-03 15:25:56.358073,,1004.657895
2015-07-24 18:08:35.001367,slurm_normal_16gb,,main_w2_handler1,2387107,9969338,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",78345021.0,bam,,,,,,,,,,,4253554.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""40""","""40""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 20513269}]",20501271,,,history,[],"""False""","""False""",3157608038.0,fasta,,,,24167895,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 18:22:22.230952,66280.0,827.229585
2015-09-10 01:27:53.885558,slurm_normal_16gb,,main_w1_handler1,2432889,10291130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17783566.0,bam,,,,,,,,,,,4576447.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21053574}]",hg19,,,cached,[],"""False""","""False""",,,,,,24887549,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-10 01:41:05.725306,54854.0,791.8397480000001
2015-01-27 11:44:15.523506,rodeo_normal,,main_w2_handler1,2181540,8612720,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2425769511.0,bam,,,,,,,,,,,2576094.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18306552}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20605653,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-27 11:45:28.145966,58661.0,72.62246
2015-09-22 06:53:37.790474,slurm_normal_16gb,,main_w1_handler2,2446875,10379688,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29672339.0,bam,,,,,,,,,,,4660920.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21204136}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""False""","""False""",,,,,,25313824,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-22 06:55:53.629563,69363.0,135.839089
2015-07-26 01:11:13.212432,slurm_normal_16gb,,main_w1_handler0,2390028,9987824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33037737.0,bam,,,,,,,,,,,4270248.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20551569}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24250869,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 01:15:30.566764,66658.0,257.354332
2015-08-22 15:14:48.665438,slurm_normal_16gb,,main_w1_handler0,2413588,10172270,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29567093.0,bam,,,,,,,,,,,4441801.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20861572}]",hg38,,,cached,[],"""True""","""True""",,,,,,24404149,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-22 15:18:55.071608,67251.0,246.40617
2014-11-25 07:43:29.171603,rodeo_normal,,main_w1_handler0,2123253,8244293,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",52923218.0,bam,,,,,,,,,,,2108093.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 17672304}]",hg_g1k_v37,,,cached,[],"""True""","""False""",,,,,,19764375,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2014-11-25 07:49:04.491803,38098.0,335.3202
2015-02-03 19:11:07.619194,slurm_normal_single_16gb,,main_w1_handler0,2194104,8658454,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7195.0,bam,,,,,,,,,,,2634210.roundup,slurm,,corral-repl,,,1,advanced,uint64,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18401658}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20662697,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-03 19:28:14.063803,5254.0,1026.4446090000001
2015-06-12 08:05:50.749242,slurm_normal_16gb,,main_w1_handler0,2338220,9640247,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",69694121.0,bam,,,,,,,,,,,3951290.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""100""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19979513}]",hg19,,,cached,[],"""False""","""False""",,,,,,23417803,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-06-12 08:18:34.261462,7948.0,763.5122200000001
2015-09-17 11:54:20.102484,slurm_normal_16gb,,main_w2_handler0,2441556,10343251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30946946.0,bam,,,,,,,,,,,4626338.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""40""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21142276}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,25168061,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-17 12:01:00.028416,68906.0,399.92593200000005
2015-07-22 21:36:14.227384,slurm_normal_16gb,,main_w1_handler1,2372937,9947430,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29651857.0,bam,,,,,,,,,,,4232441.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20467360}]",hg19,,,cached,[],"""True""","""True""",,,,,,24156449,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 04:41:02.997904,66007.0,25488.770520000002
2015-06-01 10:17:37.431753,slurm_normal_16gb,,main_w2_handler1,2326141,9572699,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6511547.0,bam,,,,,,,,,,,3885761.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19873000}]",12931,,,cached,[],"""False""","""False""",,,,,,23372298,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-06-01 10:28:38.998066,64295.0,661.566313
2015-09-21 07:29:20.923016,slurm_normal_16gb,,main_w2_handler1,2445791,10370902,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32958370.0,bam,,,,,,,,,,,4651933.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21190553}]",hg19,,,cached,[],"""True""","""True""",,,,,,25160112,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-21 14:00:26.780098,69194.0,23465.857082000002
2015-09-18 19:25:59.296048,slurm_normal_16gb,,main_w1_handler1,2444038,10356845,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18326664.0,bam,,,,,,,,,,,4639239.roundup,slurm,,corral-repl,,"""0c0f1b265e3b11e5b4ca005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21168656}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,25180185,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-18 19:36:08.942372,69270.0,609.646324
2015-07-26 14:30:08.026630,slurm_normal_16gb,,main_w1_handler2,2390416,9994157,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4252954.0,bam,,,,,,,,,,,4278540.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""20""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20558300}]",hg19,,,cached,[],"""True""","""True""",,,,,,24321829,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 18:24:48.596666,39654.0,14080.570036000001
2015-01-29 21:12:29.342516,rodeo_normal,,main_w2_handler0,2189007,8634487,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2425769511.0,bam,,,,,,,,,,,875916.rodeo,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18346463}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20606300,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-29 21:13:40.818625,1224.0,71.47610900000001
2015-09-26 20:32:50.199501,slurm_normal_16gb,,main_w1_handler2,2452216,10435813,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25797650.0,bam,,,,,,,,,,,4714259.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21283336}]",hg19,,,cached,[],"""True""","""True""",,,,,,25290506,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-27 00:44:08.611060,69703.0,15078.411559
2015-09-07 07:45:13.263285,slurm_normal_16gb,,main_w2_handler1,2430147,10269752,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2719987.0,bam,,,,,,,,,,,4556139.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21026038}]",hg19,,,cached,[],"""False""","""False""",,,,,,24218711,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-07 07:53:02.414622,66538.0,469.151337
2015-08-01 15:20:07.735438,slurm_normal_16gb,,main_w2_handler0,2398067,10047271,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33577648.0,bam,,,,,,,,,,,4327399.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""1""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20659342}]",hg19,,,cached,[],"""True""","""False""",,,,,,24197381,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-01 15:23:10.957589,66445.0,183.22215100000003
2015-09-24 21:41:48.903084,slurm_normal_16gb,,main_w1_handler1,2450269,10415122,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33060316.0,bam,,,,,,,,,,,4693236.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21255135}]",hg38,,,cached,[],"""True""","""True""",,,,,,25062987,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-24 21:44:52.115448,68717.0,183.212364
2015-04-16 11:21:51.517644,slurm_normal_16gb,,main_w1_handler0,2268403,9244389,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",52346936.0,bam,,,,,,,,,,,3527120.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""13""","""10""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19308067}]",hg19,,,cached,[],"""True""","""False""",,,,,,22520530,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-04-16 11:32:52.803152,62260.0,661.285508
2015-02-03 21:20:37.069757,slurm_normal_single_16gb,,main_w1_handler0,2194103,8659483,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7195.0,bam,,,,,,,,,,,2635949.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18401646}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20606300,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-03 21:27:01.559739,1224.0,384.489982
2018-02-06 16:09:48.100069,slurm_normal_dynamic_mem,,main_w3_handler0,3400159,18273029,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,12354877,slurm,,corral-repl,,,1,advanced,guess,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","""1""","""40""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33686959}]}}]",hg19,,,cached,[],"""false""","""false""",,,27782733.0,bam,,43525188,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2018-02-06 16:11:29.022453,120336.0,100.92238400000001
2015-08-20 13:49:59.750874,slurm_normal_16gb,,main_w2_handler1,2409442,10156969,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7686951.0,bam,,,,,,,,,,,4426753.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20784605}]",hg19,,,cached,[],"""True""","""False""",,,,,,24281926,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-20 16:05:24.423254,14065.0,8124.672380000001
2015-10-22 17:46:17.085573,reserved_16gb,,main_w1_handler1,2446594,10689874,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33014133.0,bam,,,,,,,,,,,4953317.roundup,slurm,,corral-repl,,,1,advanced,uint8,True,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21198285}]",hg38,,,cached,[],"""False""","""False""",,,,,,25840287,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-10-22 17:49:35.841728,5254.0,198.756155
2014-11-20 07:35:39.501568,rodeo_normal,,main_w2_handler0,2124015,8208660,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14117170.0,bam,,,,,,,,,,,267708.rodeo,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 17615382}]",12931,,,cached,[],"""True""","""True""",,,,,,19615479,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2014-11-20 07:36:22.642182,,43.140614
