bias_correction|ref_file,bias_correction|ref_file_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2015-07-20 01:52:11.976312,slurm_multi_dynamic_walltime,,main_w2_handler2,2378919,9911520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16823742501,bam,4199607,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,dm3,cached,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20419431,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,20384194.0,,600,Use reference annotation guide,,,,,52437654.0,gtf,,24217914.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-20 02:19:39.038063,66102,1647.0617510000002
,,,,2016-06-21 18:28:45.044667,slurm_multi_dynamic_walltime,,main_w1_handler2,2715675,13227594,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2849249469,bam,7412432,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""""","""600000""","""0.1""","""Yes""","""0.1""",2,,20,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51984d5f87a945671'}]",600,Use reference annotation guide,,,,,78934032.0,gtf,,30043145.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-21 21:12:58.092124,36816,9853.047457
,,,,2015-08-24 20:58:09.895308,slurm_multi_dynamic_walltime,,main_w2_handler2,2417195,10192002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2341427908,bam,4462419,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,galGal4,cached,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",20892711,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,20887974.0,,600,Use reference annotation guide,,,,,571515420.0,gtf,,24799894.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-08-25 06:29:28.604842,40165,34278.709534
,,,,2015-08-22 15:29:25.867197,slurm_multi_dynamic_walltime,,main_w2_handler2,2411172,10172364,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3420186209,bam,4441843,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20818097,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,20859499.0,,600,Use reference annotation guide,,,,,1156061044.0,gtf,,24721451.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-08-22 22:11:30.291313,67868,24124.424116000002
,,,,2015-07-22 07:25:32.252670,slurm_multi_dynamic_walltime,,main_w2_handler2,2018204,9937843,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3565066880,bam,4223783,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20238713,,"""""","""600000""","""0.1""","""Yes""","""0.15""",2,,50,,,,19767155.0,,600,Use reference annotation guide,,,,,65899846.0,gtf,,23253688.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-22 09:36:12.430805,36816,7840.178135
,,,,2016-06-25 07:26:15.354361,slurm_multi_dynamic_walltime,,main_w2_handler2,2715675,13258548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2849249469,bam,7445669,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""""","""600000""","""0.1""","""Yes""","""0.1""",2,,20,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51984d5f87a945671'}]",600,Use reference annotation guide,,,,,78934032.0,gtf,,30043145.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-25 09:49:31.175963,36816,8595.821602
,,,,2018-01-03 05:00:51.397376,slurm_multi,,main_w3_handler2,2628651,17934279,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16409711564,bam,12010421,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33111385}]","""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 32712146}]",600,Use reference annotation guide,,,,,66889695.0,gff3,,42301728.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-01-03 14:29:17.619433,80328,34106.222057
,,,,2015-11-21 21:35:49.247031,slurm_multi_dynamic_walltime,,main_w2_handler2,2512451,10979011,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5934968785,bam,5241153,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22100462,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,22087047.0,,600,Use reference annotation guide,,,,,151467494.0,gtf,,25368750.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-22 01:37:55.975476,46197,14526.728445
,,,,2015-12-06 23:50:52.317837,slurm_multi_dynamic_walltime,,main_w2_handler2,2528830,11106849,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",34973555605,bam,5368539,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22321691,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,22313684.0,,600,Use reference annotation guide,,,,,384529435.0,gtf,,26602315.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-08 02:19:59.434100,74790,95347.116263
,,,,2017-03-21 05:40:10.461695,slurm_multi_dynamic_walltime,,main_w4_handler2,3039245,15350055,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3051346619,bam,9489612,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,Homo_sapiens_nuHg19_mtrCRS,cached,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 28852201}]","""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,36594469.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-03-21 06:30:28.352128,101937,3017.890433
,,,,2016-11-22 09:41:16.857745,slurm_multi_dynamic_walltime,,main_w4_handler2,2855883,14402779,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6336418616,bam,8607665,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27279413}]","""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 26864224}]",600,Use reference annotation guide,,,,,164961139.0,gff3,,34360138.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-11-22 10:53:55.539011,91022,4358.6812660000005
,,,,2016-01-14 17:05:39.672258,slurm_multi_dynamic_walltime,,main_w2_handler2,2563668,11506318,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32240671839,bam,5773132,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22873496,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,22903550.0,,600,Use reference annotation guide,,,,,158314123.0,gtf,,27381636.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-01-14 18:34:40.264879,76204,5340.592621000001
,,,,2017-02-11 20:28:36.446938,slurm_multi_dynamic_walltime,,main_w3_handler2,2976507,15012907,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2724113921,bam,9197331,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28255635}]","""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 28307102}]",600,Use reference annotation guide,,,,,186259942.0,gtf,,35875834.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-02-15 06:06:53.860722,34111,293897.41378400003
,,,,2017-08-08 00:48:27.819002,slurm_multi_dynamic_walltime,,main_w3_handler2,3204091,16525189,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9054458860,bam,10594754,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30721310}]","""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 30779607}]",,,,Use reference annotation,,,1197568415.0,gtf,,,,39748167.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-08 02:08:40.957656,109478,4813.138654
,,,,2015-07-23 16:42:32.977181,slurm_multi_dynamic_walltime,,main_w2_handler2,2177039,9956385,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17868252489,bam,4241732,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20478502,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,20478570.0,,600,Use reference annotation guide,,,,,478574972.0,gtf,,24265564.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-23 20:34:42.269073,19936,13929.291892000001
,,,,2015-07-22 19:31:56.088030,slurm_multi_dynamic_walltime,,main_w2_handler2,2018204,9946192,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2965272748,bam,4231069,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20238703,,"""""","""600000""","""0.1""","""Yes""","""0.15""",2,,50,,,,19767155.0,,600,Use reference annotation guide,,,,,65899846.0,gtf,,23253688.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-22 21:26:22.993695,36816,6866.905665
,,,,2018-01-15 04:04:08.875423,slurm_multi,,main_w4_handler2,3367135,18035018,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15303337090,bam,12112087,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg38,cached,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33309234}]","""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 33153983}]",600,Use reference annotation guide,,,,,191908492.0,gtf,,42971156.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-01-15 19:55:02.503575,118715,57053.628152000005
,,,,2015-10-29 15:48:51.659005,slurm_multi_dynamic_walltime,,main_w2_handler2,2487429,10765724,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",635933329,bam,5024435,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21799705,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,21799754.0,,,,,Use reference annotation,,,1159187488.0,gtf,,,,25953225.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-29 16:20:48.902542,72217,1917.243537
,,,,2016-03-10 20:25:25.024142,slurm_multi_dynamic_walltime,,main_w2_handler2,2624844,12099342,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4487931991,bam,6323306,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23760947,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23760894.0,,600,Use reference annotation guide,,,,,426713170.0,gtf,,27919472.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-10 23:35:59.037135,69780,11434.012993
,,,,2015-12-12 16:17:04.192446,slurm_multi_dynamic_walltime,,main_w2_handler2,2536307,11164005,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6160085550,bam,5433696,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",22425909,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,22425848.0,,600,Use reference annotation guide,,,,,44197708.0,gtf,,26182903.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-12 16:32:31.710010,70448,927.5175640000001
,,,,2017-02-11 20:28:52.540226,slurm_multi_dynamic_walltime,,main_w3_handler2,2976507,15012922,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4747807986,bam,9200246,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28256466}]","""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 28307102}]",600,Use reference annotation guide,,,,,186259942.0,gtf,,35875834.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-02-15 11:53:34.166158,34111,314681.625932
,,,,2017-08-31 12:53:06.639288,slurm_multi_dynamic_walltime,,main_w3_handler2,3199739,16702264,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5398882542,bam,10774852,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30709179}]","""--no-length-correction""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 30589978}]",600,Use reference annotation guide,,,,,151467494.0,gtf,,39407405.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-31 15:19:10.768598,99095,8764.12931
,,,,2016-03-09 21:12:53.158878,slurm_multi_dynamic_walltime,,main_w2_handler2,2624844,12088788,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4327924829,bam,6321176,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23760942,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23760894.0,,600,Use reference annotation guide,,,,,426713170.0,gtf,,27919472.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-10 19:17:22.524871,69780,79469.365993
,,,,2017-06-09 21:53:09.487374,slurm_multi_dynamic_walltime,,main_w4_handler2,3147456,16068525,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10047570612,bam,10157510,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29975911}]","""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 29975912}]",,,,Use reference annotation,,,1770427955.0,gtf,,,,38551174.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-06-10 01:02:06.520880,103660,11337.033506000002
,,,,2018-02-12 21:53:17.698392,slurm_multi,,main_w3_handler2,3415314,18356176,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1188780958,bam,12441131,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33781307}]","""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 33816914}]",,,,Use reference annotation,,,1250496823.0,gtf,,,,43812103.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-02-12 23:12:18.463349,121235,4740.764957
,,,,2017-07-21 09:04:14.860587,slurm_multi_dynamic_walltime,,main_w3_handler2,3197716,16382384,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6498020916,bam,10453166,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30542962}]","""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 30543005}]",600,Use reference annotation guide,,,,,401706329.0,gtf,,39407405.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-07-21 22:16:10.667476,99095,47515.806889
,,,,2016-06-26 10:36:40.986155,slurm_multi_dynamic_walltime,,main_w2_handler2,2715675,13261784,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2849249469,bam,7449513,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""""","""600000""","""0.05""","""Yes""","""0.1""",2,,20,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51984d5f87a945671'}]",600,Use reference annotation guide,,,,,78934032.0,gtf,,31084766.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-26 13:03:02.716831,36816,8781.730676000001
,,,,2015-11-20 17:35:02.566165,slurm_multi_dynamic_walltime,,main_w2_handler2,2496397,10964188,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7908178893,bam,5226047,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22065511,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25946416.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-21 03:44:15.000050,72235,36552.433885000006
,,,,2018-01-28 07:28:39.337330,slurm_multi,,main_w4_handler2,3267457,18178201,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11797609124,bam,12263684,slurm,,,,corral-repl,,0,no,,"""d2d9571c03fc11e88928005056ba55fb""",0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33535864}]","""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-01-30 01:15:24.588356,112333,150405.251026
,,,,2016-01-12 20:19:27.301708,slurm_multi_dynamic_walltime,,main_w2_handler2,2556041,11483972,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32240671839,bam,5745395,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22845421,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,27381636.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-01-12 21:04:46.024131,76204,2718.722423
,,,,2016-02-29 18:01:41.142917,slurm_multi_dynamic_walltime,,main_w2_handler2,2607210,11973784,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2555419,bam,6202176,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23441527,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23561294.0,,,,,Use reference annotation,,,1163560684.0,gtf,,,,28593860.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-29 18:14:25.551437,73598,764.4085200000001
,,,,2015-07-12 21:01:43.730748,slurm_multi_dynamic_walltime,,main_w2_handler2,2018204,9845123,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3825925160,bam,4154607,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20305655,,"""""","""600000""","""0.1""","""Yes""","""0.15""",2,,50,,,,19767155.0,,600,Use reference annotation guide,,,,,65899846.0,gtf,,23253688.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-14 15:16:51.452504,36816,152107.721756
,,89.0,len,2015-10-25 18:09:24.977870,slurm_multi_dynamic_walltime,,main_w2_handler2,2467478,10725642,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4001801714,bam,4987317,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/main/files/012/969/dataset_12969747.dat""","""AM1_V2""",21502190,,"""""","""100000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25877845.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-25 18:20:40.928193,70887,675.950323
,,,,2015-08-24 20:59:00.980936,slurm_multi_dynamic_walltime,,main_w2_handler2,2417195,10192030,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1868500090,bam,4460891,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,galGal4,cached,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",20888729,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,20887974.0,,600,Use reference annotation guide,,,,,571515420.0,gtf,,24799894.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-08-25 02:58:39.127109,40165,21578.146173
,,,,2016-10-17 17:11:38.618409,slurm_multi_dynamic_walltime,,main_w4_handler2,2852321,14100639,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1493551843,bam,8315512,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e818316ada1fb21b'}]","""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9cf90374e55fb29'}]",,,,Use reference annotation,,,1183418120.0,gtf,,,,33763040.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-10-17 17:57:56.708398,71883,2778.089989
