chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.biasSpeedSamp,parameters.adv.consistentHits,parameters.adv.coverage,parameters.adv.dumpEq,parameters.adv.extraSensitive,parameters.adv.fldMax,parameters.adv.fldMean,parameters.adv.fldSD,parameters.adv.forgettingFactor,parameters.adv.gcSizeSamp,parameters.adv.incompatPrior,parameters.adv.initUniform,parameters.adv.maxOcc,parameters.adv.maxReadOcc,parameters.adv.minLen,parameters.adv.noBiasLengthThreshold,parameters.adv.noEffectiveLengthCorrection,parameters.adv.noFragLengthDist,parameters.adv.numAuxModelSamples,parameters.adv.numBiasSamples,parameters.adv.numBootstraps,parameters.adv.numGibbsSamples,parameters.adv.numPreAuxModelSamples,parameters.adv.perTranscriptPrior,parameters.adv.sensitive,parameters.adv.splitSpanningSeeds,parameters.adv.splitWidth,parameters.adv.strictIntersect,parameters.adv.useVBOpt,parameters.adv.vbPrior,parameters.adv.writeMappings,parameters.adv.writeUnmappedNames,parameters.chromInfo,parameters.dbkey,parameters.gcBias,parameters.geneMap.values,parameters.input_mate1|__identifier__,parameters.input_mate2|__identifier__,parameters.input_singles|__identifier__,parameters.perfectHash,parameters.quasi_orphans.__current_case__,parameters.quasi_orphans.allowOrphans,parameters.quasi_orphans.type,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerLen,parameters.refTranscriptSource.ownFile.values,parameters.sasamp,parameters.seqBias,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-07 04:44:41.781766,slurm_normal,,109525328.0,gtf,main_w4_handler0,3454353,18634279,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2927056711.0,fastqsanger,2927056711.0,fastqsanger,,,12737615,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""forward""","""forward""",,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34253915}]","[{'src': 'hda', 'id': 34253915}]",,I,paired,U,,44395574.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 17:05:53.948902,123472,44472.167136000004
,,2017-12-12 10:10:50.138403,slurm_normal,,,,main_w4_handler0,3360540,17782525,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1949201353.0,fastqsanger.gz,11850850,slurm,,corral-repl,2563973015,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 32858851}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 32859042}]",,single,U,,42552045.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-12-12 10:15:07.817468,118155,257.67906500000004
,,2018-03-05 02:40:23.503133,slurm_normal,,56409515.0,gff3,main_w3_handler1,3448385,18604548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2829254610.0,fastqsanger.gz,2829254610.0,fastqsanger.gz,,,12699895,slurm,,corral-repl,841881600,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34207345}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34206269}]","""1""","""false""",1,"[{'src': 'hda', 'id': 34199817}]","[{'src': 'hda', 'id': 34199817}]",,I,paired,U,,44270528.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-05 02:45:20.117645,123119,296.614512
,,2018-03-07 04:17:25.843298,slurm_normal,,109525328.0,gtf,main_w4_handler0,3454353,18634086,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3566849240.0,fastqsanger,3566849240.0,fastqsanger,,,12730686,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""reverse""","""reverse""",,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34254479}]","[{'src': 'hda', 'id': 34254479}]",,I,paired,U,,44384456.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 04:49:35.544647,123472,1929.7013490000002
,,2018-03-08 19:25:34.429618,slurm_normal,,892356348.0,gtf,main_w3_handler0,3454780,18662211,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2576425244.0,fastqsanger,12758389,slurm,,corral-repl,2770963387,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34258457}]",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 34258456}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34260254}]",,single,SF,,44395840.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-08 19:38:05.817351,123522,751.387733
,,2017-11-22 14:21:25.227956,slurm_normal,,,,main_w4_handler0,3325976,17550027,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,115370947.0,fastqsanger,11610233,slurm,,corral-repl,3282540172,fasta,,"""6a213d7acf9011e79bef005056ba2773""",1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,"""hcc1395_normal_rep2_r1.fastq""","""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 32472471}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 32417315}]",,single,U,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-11-22 14:26:46.367874,116310,321.139918
,,2018-03-07 04:44:05.998620,slurm_normal,,109525328.0,gtf,main_w3_handler1,3454353,18634240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3685784739.0,fastqsanger,3685784739.0,fastqsanger,,,12733806,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""reverse""","""reverse""",,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34254428}]","[{'src': 'hda', 'id': 34254428}]",,I,paired,U,,44395574.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 11:26:52.379807,123472,24166.381187000003
,,2018-02-06 06:35:14.460277,slurm_normal,,,,main_w3_handler0,3407201,18266765,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4094154084.0,fastqsanger.gz,12348476,slurm,,corral-repl,901423644,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 33582638}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 33529833}]",,single,U,,43567483.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-06 06:47:29.230200,117347,734.7699230000001
,,2018-03-07 04:17:13.136139,slurm_normal,,109525328.0,gtf,main_w4_handler1,3454353,18634072,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3476951438.0,fastqsanger,3476951438.0,fastqsanger,,,12730536,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""forward""","""forward""",,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34254449}]","[{'src': 'hda', 'id': 34254449}]",,I,paired,U,,44384456.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 04:25:48.889136,123472,515.752997
,,2018-03-07 04:54:30.410577,slurm_normal,,109525328.0,gtf,main_w3_handler0,3449994,18634350,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4987118342.0,fastqsanger,12730884,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34227718}]",,,,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34257010}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34248886}]",,single,U,,44395646.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 05:43:28.408339,123134,2937.997762
,,2018-03-09 21:08:24.577175,slurm_normal,,,,main_w3_handler0,3458480,18676945,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13051109110.0,fastqsanger,13051109110.0,fastqsanger,,,12773234,slurm,,corral-repl,2818033866,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/main/files/018/576/dataset_18576768.dat""","""Xenopus_Laevis9.1""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34325556}]","""1""","""false""",1,"[{'src': 'hda', 'id': 34325610}]","[{'src': 'hda', 'id': 34325619}]",,I,paired,U,,43556871.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-09 21:13:35.897375,17286,311.3202
,,2017-11-22 14:05:41.777969,slurm_normal,,,,main_w3_handler1,3325976,17549886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,115369965.0,fastqsanger,11610137,slurm,,corral-repl,3282540172,fasta,,"""363890becf8e11e7bde4005056ba2773""",1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,"""hcc1395_normal_rep3_r2.fastq""","""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 32472471}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 32417291}]",,single,U,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-11-22 14:14:53.131133,116310,551.353164
,,2018-03-08 17:52:30.759476,slurm_normal,,892356348.0,gtf,main_w3_handler1,3454780,18661114,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4356923932.0,fastqsanger,12757142,slurm,,corral-repl,2770963387,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34258457}]",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 34258456}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34260264}]",,single,U,,44395840.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-08 18:06:32.034049,123522,841.274573
,,2018-03-08 17:52:20.576811,slurm_normal,,892356348.0,gtf,main_w3_handler0,3454780,18661103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,8019813803.0,fastqsanger,12757338,slurm,,corral-repl,2770963387,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34258457}]",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 34258456}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34260242}]",,single,U,,44395840.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-08 18:24:40.462634,123522,1939.885823
,,2017-08-31 01:02:34.008311,slurm_normal,,14482315.0,gff3,main_w3_handler0,3000123,16699528,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3727053522.0,fastqsanger,5147358386.0,fastqsanger,,,10771951.roundup,slurm,,corral-repl,237488862,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/apiMel4.len""","""apiMel4""","""false""","[{'src': 'hda', 'id': 30684161}]","""forward""","""forward""",,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30683674}]","""1""","""false""",1,"[{'src': 'hda', 'id': 30683598}]","[{'src': 'hda', 'id': 30683635}]",,O,paired,U,,39592404.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-08-31 01:10:05.662112,100389,451.65380100000004
,,2017-05-23 19:46:30.263772,slurm_normal,,,,main_w4_handler0,3099158,15920587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,3404679665.0,fastq,10018478.roundup,slurm,,corral-repl,867279197,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29737615}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29487038}]",,single,U,,37780923.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-05-23 19:56:15.221178,105316,584.957406
,,2018-03-08 23:21:22.597273,slurm_normal,,,,main_w3_handler1,3388183,18665331,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7096452204.0,fastqsanger,12761327,slurm,,corral-repl,1444350530,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34252037}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 34279912}]",,single,U,,43123150.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-08 23:29:31.144969,119677,488.54769600000003
,,2018-02-28 05:41:32.545522,slurm_normal,,,,main_w3_handler0,3425081,18544201,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",491869913.0,fastqsanger,491817859.0,fastqsanger,,,12640928,slurm,,corral-repl,2776390504,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34104125}]","""1""","""false""",1,"[{'src': 'hda', 'id': 33794185}]","[{'src': 'hda', 'id': 33794204}]",,I,paired,U,,43770739.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-28 06:17:58.553769,121559,2186.008247
,,2018-02-06 02:37:54.777621,slurm_normal,,,,main_w3_handler1,3407201,18264920,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4574929076.0,fastqsanger.gz,12346650,slurm,,corral-repl,901423644,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 33582638}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 33529849}]",,single,U,,43567483.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-06 02:51:38.912553,117347,824.134932
,,2018-03-07 04:17:35.648357,slurm_normal,,109525328.0,gtf,main_w4_handler0,3454353,18634095,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4464041358.0,fastqsanger,4464041358.0,fastqsanger,,,12731007,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""forward""","""forward""",,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34253286}]","[{'src': 'hda', 'id': 34253286}]",,I,paired,U,,44384456.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 05:46:34.475921,123472,5338.827564
,,2017-10-26 14:57:08.439618,slurm_normal,,,,main_w4_handler0,3296510,17227874,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1937172597.0,fastq.gz,2090327558.0,fastq.gz,,,11289869,slurm,,corral-repl,868532988,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 31900546}]","""1""","""false""",1,"[{'src': 'hda', 'id': 31820768}]","[{'src': 'hda', 'id': 31820769}]",,I,paired,U,,41508809.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-10-26 15:36:55.037263,100246,2386.5976450000003
,,2017-08-17 21:28:24.646933,slurm_normal,,,,main_w3_handler0,1100827,16605062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",197692304.0,fastq,197692304.0,fastq,,,10676957.roundup,slurm,,corral-repl,2852570383,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30909313}]","""1""","""false""",1,"[{'src': 'hda', 'id': 30909216}]","[{'src': 'hda', 'id': 30909218}]",,I,paired,SF,,39913415.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-08-17 21:35:06.353431,24804,401.706498
,,2018-02-28 05:40:48.094638,slurm_normal,,,,main_w3_handler0,3425081,18544154,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",647854160.0,fastqsanger,647718062.0,fastqsanger,,,12640695,slurm,,corral-repl,2776390504,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34104125}]","""1""","""false""",1,"[{'src': 'hda', 'id': 33791508}]","[{'src': 'hda', 'id': 33791558}]",,I,paired,U,,43770739.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-28 05:45:49.248152,121559,301.15351400000003
,,2018-03-08 19:25:31.520992,slurm_normal,,892356348.0,gtf,main_w4_handler1,3454780,18662208,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2700596122.0,fastqsanger,12758289,slurm,,corral-repl,2770963387,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34258457}]",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 34258456}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34260248}]",,single,SF,,44395840.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-08 19:31:55.594486,123522,384.07349400000004
,,2018-02-24 23:57:26.641137,slurm_normal,,,,main_w3_handler0,3441334,18509207,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4571469987.0,fastqsanger,12605287,slurm,,corral-repl,407040578,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34051594}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 34050434}]",,single,U,,42897732.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-25 00:04:34.702708,119167,428.061571
,,2017-07-11 17:31:49.841189,slurm_normal,,1168721415.0,tabular,main_w4_handler1,3188145,16312395,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5968109008.0,fastqsanger,10379875.roundup,slurm,,corral-repl,1170281452,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30391238}]",,,,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30391198}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 30391154}]",,single,U,,38660545.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-07-11 17:56:55.215254,107547,1505.3740650000002
,,2017-10-11 20:52:07.718155,slurm_normal,,,,main_w3_handler1,1639242,17082284,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19265142351.0,fastqsanger,19265142351.0,fastqsanger,,,11138054.roundup,slurm,,corral-repl,998131355,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 31585666}]","""1""","""false""",1,"[{'src': 'hda', 'id': 31651742}]","[{'src': 'hda', 'id': 31651741}]",,I,paired,U,,40076091.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-10-11 20:59:58.384706,31997,470.666551
,,2018-02-06 02:37:53.310493,slurm_normal,,,,main_w3_handler0,3407201,18264915,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4086251499.0,fastqsanger.gz,12346685,slurm,,corral-repl,901423644,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 33582638}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 33529844}]",,single,U,,43567483.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-06 03:00:19.203817,117347,1345.8933240000001
