bfile,bfile_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-09 12:41:19.685465,slurm_normal,,main_w3_handler0,2807945,14294992,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",398366121,fasta,8503118.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3a7c8d7feb00a35'}]","""true""",,,,33996940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-11-09 12:42:16.237247,59274.0,56.551782
,,2017-11-10 04:29:41.766226,slurm_normal,,main_w4_handler1,3105763,17406532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1627988109,fasta,11468329,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","[{'src': 'hda', 'id': 32177080}]","""true""",,,,41519988,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-11-10 04:30:43.576242,89066.0,61.810016000000005
,,2017-07-25 18:25:02.826089,slurm_normal,,main_w4_handler0,3202400,16416220,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",246013475,fasta,10481326.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30607862}]","""true""",0.0,basic,,39500220,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-07-25 18:25:50.261777,109390.0,47.435688000000006
,,2017-10-24 16:19:05.398999,slurm_normal,,main_w3_handler1,3245332,17199595,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",331865619,fasta,11258946,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31740365}]","""true""",,,,40326639,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-10-24 16:21:02.753287,111105.0,117.35428800000001
,,2017-11-16 05:14:40.701101,slurm_normal,,main_w4_handler0,3232404,17477822,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2425522648,fasta,11535259,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32347576}]","""true""",0.0,basic,,41871204,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-11-16 05:26:10.564971,110533.0,689.86387
,,2017-10-31 01:36:10.911378,slurm_normal,,main_w4_handler1,3293247,17271399,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2590458709,fasta,11331550,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31976999}]","""true""",0.0,basic,,41462036,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-10-31 01:37:48.843346,113551.0,97.93196800000001
,,2016-12-09 00:35:39.668691,slurm_normal,,main_w4_handler1,2886715,14524613,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4438749742,fasta,8706943.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27552577}]","""true""",0.0,basic,,34149776,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-12-09 00:36:32.007865,94301.0,52.339174
,,2017-05-02 17:15:40.749529,slurm_normal,,main_w4_handler0,3094993,15727319,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3080520434,fasta,9837777.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29435672}]","""true""",0.0,basic,,37709999,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-05-02 17:36:17.155006,15.0,1236.405477
,,2017-06-13 00:26:44.505440,slurm_normal,,main_w3_handler1,3146160,16086916,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9629503965,fasta,10173406.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30004191}]","""true""",,,,38608355,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-06-13 02:25:50.410108,107383.0,7145.904668
,,2018-01-14 05:07:21.146022,slurm_normal,,main_w4_handler1,3389069,18029035,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2279643962,fasta,12106299,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","[{'src': 'hda', 'id': 33280754}]","""true""",0.0,basic,,43180905,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2018-01-14 05:09:13.662312,58353.0,112.51629000000001
,,2016-12-08 21:13:37.725069,slurm_normal,,main_w3_handler1,2923677,14521957,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5259153501,fasta,8704569.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27548523}]","""true""",0.0,basic,,34734606,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-12-08 21:14:43.541703,96590.0,65.81663400000001
,,2016-11-20 13:05:30.795582,slurm_normal,,main_w3_handler0,2902089,14389897,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",211542380,fasta,8595549.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d8f21edb30d717c'}]","""true""",0.0,basic,,34361469,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-11-20 13:07:37.324240,,126.52865800000001
,,2017-06-30 07:23:32.256115,slurm_normal,,main_w3_handler1,3176393,16228606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",174323344,fasta,10304678.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30242986}]","""true""",0.0,basic,,37539717,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-06-30 07:28:22.765822,57418.0,290.509707
,,2016-10-16 23:39:21.917160,slurm_normal,,main_w4_handler1,2610226,14093993,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3598276450,fasta,8309777.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c594878073bd4ef9'}]","""true""",0.0,basic,,33700153,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-10-16 23:40:22.127372,72893.0,60.210212000000006
986630093.0,fasta,2017-02-06 10:38:54.819857,slurm_normal,,main_w4_handler1,2937538,14958998,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1556404455,fasta,9116517.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28224139}]","""true""",,,,35827099,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-02-06 10:39:48.320731,68572.0,53.500874
,,2017-11-25 19:32:30.863747,slurm_normal,,main_w3_handler1,3327108,17580234,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",703053381,fasta,11642692,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32528130}]","""true""",0.0,basic,,42061681,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-11-25 19:33:23.176206,116379.0,52.312459000000004
,,2017-02-06 12:28:55.936499,slurm_normal,,main_w4_handler0,2937538,14959969,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",471965307,fasta,9117552.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28224135}]","""true""",,,,35827099,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-02-06 12:30:03.592047,68572.0,67.65554800000001
,,2016-11-10 16:07:48.384615,slurm_normal,,main_w3_handler1,2799332,14307941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1563449850,fasta,8516186.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54e745bca0306f769'}]","""true""",0.0,basic,,33257250,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-11-10 16:09:14.098788,88883.0,85.714173
,,2016-12-14 08:55:29.082312,slurm_normal,,main_w3_handler0,2886715,14573070,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2564594874,fasta,8752391.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27629371}]","""true""",0.0,basic,,34149776,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-12-14 08:56:06.855341,94301.0,37.773029
,,2017-04-04 05:17:25.204950,slurm_normal,,main_w3_handler1,3054893,15478924,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",523972537,fasta,9607668.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29056555}]","""true""",0.0,basic,,37049683,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-04-04 05:19:16.246654,103385.0,111.04170400000001
,,2018-01-11 00:14:55.737352,slurm_normal,,main_w4_handler0,3352697,17998404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",296321374,fasta,12075238,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33256852}]","""true""",,,,43069905,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2018-01-11 00:15:47.070806,117957.0,51.333454
,,2017-01-25 12:51:26.836801,slurm_normal,,main_w4_handler0,2853332,14865795,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",140902214,fasta,9025339.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28075979}]","""true""",0.0,basic,,35580674,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-01-25 12:52:33.671138,92145.0,66.834337
,,2017-09-07 15:50:02.979435,slurm_normal,,main_w4_handler0,3245600,16764006,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3905325136,fasta,10831229.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31147752}]","""true""",0.0,basic,,40329739,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-09-07 16:05:37.717524,111115.0,934.7380890000001
,,2017-02-27 11:41:43.415594,slurm_normal,,main_w3_handler1,2569203,15153006,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",407619644,fasta,9304982.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28530768}]","""true""",0.0,basic,,36266789,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-02-27 11:42:05.035531,76983.0,21.619937
,,2016-10-16 23:42:02.988388,slurm_normal,,main_w4_handler1,2610226,14093995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4158208670,fasta,8309780.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5455bf483c00eab4f'}]","""true""",0.0,basic,,33700153,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-10-16 23:42:52.234112,72893.0,49.245724
,,2017-12-17 13:45:37.588772,slurm_normal,,main_w4_handler0,3367645,17829929,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",192877812,fasta,11903255,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32971637}]","""true""",,,,42707939,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-12-17 13:46:24.200534,118735.0,46.611762000000006
,,2018-02-26 12:23:04.184112,slurm_normal,,main_w4_handler1,3229717,18521541,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5260234979,fasta,12617662,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34070471}]","""true""",0.0,basic,,44166629,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2018-02-26 12:23:45.761922,110428.0,41.57781
,,2017-01-25 12:51:29.921601,slurm_normal,,main_w4_handler0,2853332,14865802,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",191065779,fasta,9025343.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28075986}]","""true""",0.0,basic,,35580674,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-01-25 12:52:23.711186,92145.0,53.789585
,,2017-01-25 12:51:27.287049,slurm_normal,,main_w3_handler0,2853332,14865796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",128067409,fasta,9025344.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28075980}]","""true""",0.0,basic,,35580674,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-01-25 12:52:38.776977,92145.0,71.489928
,,2017-03-18 16:23:30.595702,slurm_normal,,main_w4_handler1,3018561,15331559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",181827125,fasta,9471986.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28818992}]","""true""",0.0,basic,,35515428,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-18 16:24:11.177259,98128.0,40.581557000000004
,,2016-12-28 21:19:49.438445,slurm_normal,,main_w3_handler0,2835388,14659657,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",545748016,fasta,8832920.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27763614}]","""true""",,,,34917492,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-12-28 21:20:40.093798,29303.0,50.655353000000005
,,2017-01-25 12:51:28.248508,slurm_normal,,main_w3_handler1,2853332,14865798,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",158452719,fasta,9025340.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28075982}]","""true""",0.0,basic,,35580674,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-01-25 12:52:36.224030,92145.0,67.975522
,,2017-09-07 15:50:03.675467,slurm_normal,,main_w4_handler0,3245600,16764009,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",342314285,fasta,10830915.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31147755}]","""true""",0.0,basic,,40329739,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-09-07 15:51:16.898986,111115.0,73.22351900000001
,,2016-11-09 14:25:09.592578,slurm_normal,,main_w3_handler0,2807945,14295629,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",530872366,fasta,8503744.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb0a6e6912880d21'}]","""true""",0.0,basic,,33996940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-11-09 14:25:48.630642,59274.0,39.038064000000006
,,2017-05-05 17:06:51.373228,slurm_normal,,main_w4_handler1,3097326,15760252,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4031058059,fasta,9868271.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29481610}]","""true""",0.0,basic,,37747051,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-05-05 17:07:43.569023,105172.0,52.195795000000004
,,2017-09-14 15:23:27.882165,slurm_normal,,main_w4_handler1,3252974,16821354,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2082290374,fasta,10889476.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31233590}]","""true""",0.0,basic,,40500538,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-09-14 15:24:43.249572,111525.0,75.367407
,,2016-09-28 18:41:19.899185,slurm_normal,,main_w3_handler0,2823940,13968010,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3849438057,fasta,8187404.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3021d9e002876be'}]","""true""",0.0,basic,,33019862,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-09-28 18:43:21.864100,29303.0,121.964915
,,2016-12-09 00:38:11.608353,slurm_normal,,main_w4_handler1,2886715,14524630,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4438749742,fasta,8706972.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27552577}]","""true""",,,,34149776,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-12-09 00:38:48.689985,94301.0,37.081632
,,2017-08-12 04:05:53.246242,reserved,,main_w4_handler1,3220118,16564501,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",150481418,fasta,10635876.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30848263}]","""true""",0.0,basic,,39752189,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-08-12 04:06:37.474145,5254.0,44.227903000000005
,,2017-09-14 11:26:37.190411,slurm_normal,,main_w4_handler1,3252832,16816861,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2082290374,fasta,10886408.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31230363}]","""true""",0.0,basic,,40497881,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-09-14 11:27:49.557546,108763.0,72.367135
,,2016-12-12 00:04:42.760552,slurm_normal,,main_w4_handler1,2886715,14544694,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4438749742,fasta,8727056.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27552577}]","""true""",0.0,basic,,34149776,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-12-12 00:05:23.251698,94301.0,40.491146
,,2017-12-06 13:02:20.255006,slurm_normal,,main_w4_handler0,3260587,17718194,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1912858592,fasta,11783443,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32767707}]","""true""",0.0,basic,,40716718,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-12-06 13:03:27.674336,91699.0,67.41933
,,2017-03-14 10:05:46.841734,slurm_normal,,main_w4_handler1,2937538,15290083,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",471965307,fasta,9433583.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28224135}]","""true""",0.0,basic,,36611927,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-14 10:33:43.082508,68572.0,1676.240774
,,2016-10-21 04:31:28.493142,slurm_normal,,main_w3_handler0,2826140,14136463,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2338553504,fasta,8350464.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ade799636ae6924c'}]","""true""",,,,33054968,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-10-21 04:33:10.700338,79607.0,102.20719600000001
,,2016-11-02 15:49:50.000302,slurm_normal,,main_w3_handler1,2799332,14234842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1563449850,fasta,8443842.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54e745bca0306f769'}]","""true""",0.0,basic,,33257250,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2016-11-02 16:50:15.122022,88883.0,3625.12172
,,2017-09-20 15:03:53.672436,slurm_normal,,main_w3_handler1,3260587,16877251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1673098108,fasta,10942284.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31324774}]","""true""",0.0,basic,,39767647,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-09-20 15:05:23.736980,91699.0,90.06454400000001
,,2017-03-03 17:18:02.507695,slurm_normal,,main_w4_handler0,3015898,15201996,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",326911418,fasta,9352284.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28607496}]","""true""",0.0,basic,,36420286,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-03 17:21:56.980870,101171.0,234.47317500000003
,,2017-06-13 03:02:08.322459,slurm_normal,,main_w4_handler0,3146160,16087255,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5881110875,fasta,10173482.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30005020}]","""true""",,,,38608355,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-06-13 03:03:12.056612,107383.0,63.734153000000006
,,2018-02-28 03:08:02.613454,slurm_normal,,main_w3_handler0,3445458,18543211,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1755368061,fasta,12639777,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34108550}]","""true""",0.0,basic,,44184266,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2018-02-28 03:08:26.788091,122872.0,24.174637
