create_time,destination_id,exit_code,gfffile,gfffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.featuretype,parameters.force_sort,parameters.gfffile,parameters.gfffile.values,parameters.idattr,parameters.minaqual,parameters.mode,parameters.samfile,parameters.samfile.values,parameters.samfile|__identifier__,parameters.samout_conditional.__current_case__,parameters.samout_conditional.reference_source.__current_case__,parameters.samout_conditional.reference_source.ref_file,parameters.samout_conditional.reference_source.ref_file.values,parameters.samout_conditional.reference_source.reference_source_selector,parameters.samout_conditional.samout,parameters.stranded,runner_name,samfile,samfile_filetype,samout_conditional|ref_file,samout_conditional|ref_file_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-08-28 17:12:59.145321,slurm_normal,,119910442,gtf,main_w4_handler1,2262197,13735869,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7954954.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f44be41c8ad04f7'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52599e5eb0f97c507'}]",,1,,,,,false,"""yes""",,4451973572,bam,,,32533028.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-08-28 17:47:35.613860,61964,2076.468539
2016-10-19 22:27:24.428862,slurm_normal,,94926257,gtf,main_w3_handler0,2854891,14123517,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8338067.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555df37c1568295da'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1df3be89568a92b'}]",,1,,,,,false,"""yes""",,13834785012,bam,,,33789815.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-20 00:13:53.151403,92216,6388.722541
2016-04-10 05:38:31.107233,slurm_normal,,43445576,gtf,main_w1_handler1,2636780,12405899,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6606288.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23943705,,"""gene_id""","""10""","""union""",24236333,,,1,,,,,False,"""yes""",,4304242861,bam,,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-10 05:47:01.473914,62982,510.366681
2016-09-23 19:12:55.625450,slurm_normal,,1255571849,gtf,main_w4_handler0,2809811,13927837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8150081.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f39a7b2c999a2c24'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a40df095c0b0b5c'}]",,1,,,,,false,"""yes""",,2345510684,bam,,,32850708.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-23 20:22:44.548049,88912,4188.922599
2016-06-08 15:23:22.059429,slurm_normal,,789348151,gtf,main_w2_handler0,2732296,13109776,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7295269.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59af7e4fd3e413601'}]","""gene_id""","""0""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd9ea95bf0733093'}]",,1,,,,,false,"""yes""",,3856735058,bam,,,30511368.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-08 15:41:06.894263,80948,1064.834834
2016-03-11 19:56:57.981876,slurm_normal,,118642330,gtf,main_w1_handler1,2629407,12110060,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6333679.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23802419,,"""gene_id""","""10""","""union""",23784911,,,1,,,,,False,"""yes""",,4667638323,bam,,,28426212.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-11 20:08:45.777863,41837,707.7959870000001
2016-10-10 22:07:28.104597,slurm_normal,,15790379,gtf,main_w4_handler1,2835095,14048788,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8266455.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331665.dat""","""galgal5""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7b8190946e341e8'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53227d9910e1ca678'}]",,1,,,,,false,"""yes""",,4159266589,bam,,,33262402.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-10 22:45:48.904398,47654,2300.799801
2016-04-28 00:55:38.245501,slurm_normal,,158314123,gtf,main_w1_handler2,2673041,12659410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6860536.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b88e762e631e9b6'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52157700b28da0cfa'}]",,1,,,,,false,"""no""",,10420683790,bam,,,29652092.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-28 01:51:12.495216,67360,3334.2497150000004
2016-04-08 15:42:10.953520,slurm_normal,,94926257,gtf,main_w1_handler0,2626184,12390374,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6589680.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24128618,,,1,,,,,False,"""no""",,5459728358,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-08 18:19:19.837778,80137,9428.884258
2016-09-08 08:17:44.180761,slurm_normal,,116963244,gtf,main_w3_handler0,2811513,13804092,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8024606.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5258acb6d6475f291'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ab9f87e8154c9f5'}]",,1,,,,,false,"""no""",,709987698,bam,,,32835115.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-08 08:21:04.279927,59260,200.09916600000003
2016-06-24 21:34:26.152303,slurm_normal,,574560017,gff,main_w2_handler0,2744796,13257250,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7444171.roundup,slurm,,corral-repl,,"""6c578c263a5311e6b12f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c4af36a3903d573'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a5171c4f10734c9'}]",,1,,,,,false,"""no""",,514258140,bam,,,30583335.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-24 21:43:50.165626,63108,564.013323
2016-09-30 13:51:23.752594,slurm_normal,,68352564,gtf,main_w3_handler1,2770961,13982548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8202333.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c75a293ae093ec1'}]","""gene_id""","""5""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c51fd821321c9698'}]",,1,,,,,false,"""no""",,6958629124,bam,,,33207729.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-30 15:16:41.056442,57381,5117.3038480000005
2016-09-25 18:52:21.617100,slurm_normal,,413638084,gtf,main_w4_handler1,2809811,13937455,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8159830.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5674d1b2894c65f3e'}]","""gene_id""","""10""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b549b6a4c40fc86716'}]",,1,,,,,false,"""no""",,1664148394,bam,,,32850708.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-25 19:06:03.644030,88912,822.0269300000001
2016-04-14 08:51:16.577807,slurm_normal,,122479548,gtf,main_w2_handler0,2487011,12449827,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6647666.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f4e8a36ce062adc'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52efdc61c819ad441'}]",,1,,,,,false,"""yes""",,4272998171,bam,,,29564822.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-14 09:42:47.716901,11028,3091.139094
2016-07-08 14:10:42.003298,slurm_normal,,73653266,gtf,main_w2_handler1,2760559,13362006,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7572218.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5755327606e937c38'}]","""gene_id""","""1""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a06de60db9f57518'}]",,1,,,,,false,"""no""",,2362262187,bam,,,31077336.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-08 15:02:52.866111,57381,3130.862813
2016-06-21 16:43:51.747245,slurm_normal,,574560017,gff,main_w2_handler1,2744796,13226667,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7412041.roundup,slurm,,corral-repl,,"""555ce27237cf11e68369005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c4af36a3903d573'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cb355b7f69a7287'}]",,1,,,,,false,"""no""",,534197233,bam,,,30583335.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-21 17:56:30.328522,63108,4358.581277
2016-04-20 05:24:02.918595,slurm_normal,,116963244,gtf,main_w2_handler0,2669050,12532073,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6719534.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586000a42c1b40d35'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c51db6764f75e847'}]",,1,,,,,false,"""no""",,5373824855,bam,,,29667802.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-20 06:41:57.726597,65649,4674.808002000001
2016-04-12 07:15:58.534149,slurm_normal,,94926257,gtf,main_w2_handler1,2665651,12427088,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6631692.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24257777,,"""gene_id""","""10""","""union""",24257868,,,1,,,,,False,"""no""",,10833057067,bam,,,29558724.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-12 16:11:59.404325,82313,32160.870176
2016-04-22 09:01:42.599238,slurm_normal,,94926257,gtf,main_w1_handler0,2528764,12565054,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6749431.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf939b4b46e1b465'}]","""gene_id""","""10""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508d6c11ea42a425b'}]",,1,,,,,false,"""no""",,2838884928,bam,,,29648521.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-22 09:33:13.890673,74794,1891.291435
2016-04-11 16:31:50.582022,slurm_normal,,94926257,gtf,main_w2_handler0,2626184,12419605,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6621881.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24099962,,,0,0.0,mm10,,cached,True,"""no""",,6902264787,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-11 19:10:02.970155,80137,9492.388133
2016-08-27 08:18:20.816573,slurm_normal,,261404563,gtf,main_w4_handler0,2800461,13730524,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7948980.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3686fdc2c5a15d7'}]","""gene_name""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535cd4593f3f4eb6c'}]",,1,,,,,false,"""yes""",,2075272225,bam,,,32485744.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-08-27 09:00:47.248446,84514,2546.431873
2016-05-11 23:54:04.112415,slurm_normal,,124104813,gtf,main_w2_handler0,2627156,12862339,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7063078.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c28801aa19ad995'}]",,1,,,,,false,"""no""",,21856739007,bam,,,28896018.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-12 00:05:39.060829,80192,694.9484140000001
2016-06-21 19:26:17.760398,slurm_normal,,574560017,gff,main_w2_handler0,2744796,13228084,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7412924.roundup,slurm,,corral-repl,,"""069fb39637e611e6bb01005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c4af36a3903d573'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cb355b7f69a7287'}]",,1,,,,,false,"""no""",,534197233,bam,,,30583335.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-21 19:42:22.641579,63108,964.8811810000001
2016-03-03 15:22:11.636303,slurm_normal,,68106254,gtf,main_w2_handler0,2602568,12008331,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6240918.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",23646700,,"""gene_id""","""10""","""union""",23525516,,,1,,,,,False,"""no""",,1486969599,bam,,,28607615.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-03 19:16:38.110253,78793,14066.473950000001
2016-10-11 18:25:02.979374,slurm_normal,,158314123,gtf,main_w3_handler1,2833683,14056935,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8274295.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589ded7f3584a32e7'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfe499bb7455f60a'}]",,1,,,,,false,"""yes""",,11335619906,bam,,,33543539.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-11 20:13:05.176500,66995,6482.197126
2016-04-18 13:15:15.467049,slurm_normal,,158314123,gtf,main_w1_handler0,2668746,12504876,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6696629.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c9022ee8cd2811d'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5259e17217c7d47a9'}]",,1,,,,,false,"""no""",,43451330714,sam,,,29659768.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-18 14:09:55.225248,82481,3279.7581990000003
2016-10-13 17:07:50.185542,slurm_normal,,180987277,gtf,main_w3_handler1,2853644,14075076,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8291917.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b4075efea0220bb'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb89c76c2d68a59b'}]","""WT2_15a_ACAGTG_R""",0,1.0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5741210bc1623a96c'}]",history,true,"""yes""",,3007553440,bam,1359596620.0,fasta,33328624.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-13 17:21:20.352395,80786,810.1668530000001
2016-04-08 15:42:09.467118,slurm_normal,,94926257,gtf,main_w2_handler0,2626184,12390370,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6588817.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24128598,,,1,,,,,False,"""no""",,12409013963,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-08 16:40:08.522182,80137,3479.055064
2016-04-05 21:43:06.666995,slurm_normal,,43,gff,main_w1_handler0,2648715,12348800,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6553582.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24159324,,"""gene_id""","""10""","""union""",24061477,,,1,,,,,False,"""yes""",,6692240405,bam,,,29209073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-05 22:03:02.403376,66088,1195.7363810000002
2016-06-09 22:54:10.704303,slurm_normal,,3825316,gff,main_w2_handler0,2729522,13127873,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7312268.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Gene""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517b8ebbc6c706e4e'}]","""locus_tag""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5781a0510438232b7'}]",,1,,,,,false,"""yes""",,280120940,bam,,,29197478.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-09 22:57:34.753844,65159,204.049541
2016-03-30 04:44:04.723013,slurm_normal,,116963244,gtf,main_w1_handler0,2637656,12280166,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6489872.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23987617,,"""gene_id""","""10""","""union""",24054870,,,1,,,,,False,"""yes""",,2992176310,bam,,,29071886.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-30 05:55:00.357092,73534,4255.634079
2016-10-19 17:53:39.382972,slurm_normal,,94926257,gtf,main_w4_handler1,2854891,14120810,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8335357.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555df37c1568295da'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea5a365778b9de27'}]",,1,,,,,false,"""yes""",,14829254510,bam,,,33686192.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-19 18:57:19.187830,92216,3819.8048580000004
2016-04-18 15:09:27.847408,slurm_normal,,51481793,gtf,main_w1_handler0,1023047,12507827,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6701124.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5813c53531af5b7f5'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'ac1742cf51e91002'}]",,1,,,,,false,"""yes""",,7263799073,bam,,,29662633.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-18 20:22:29.384373,23647,18781.536965000003
2016-05-02 17:09:50.808310,slurm_normal,,116963244,gtf,main_w1_handler1,2663651,12735557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6934623.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a132b53cc520331b'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a88c55fc013980a8'}]",,0,0.0,hg19,,cached,true,"""no""",,11816144592,bam,,,29567581.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-02 17:39:09.121607,69000,1758.3132970000001
2016-10-25 12:19:13.601552,slurm_normal,,43,gff,main_w4_handler0,2675497,14168180,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8380851.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e0ca62a84973935'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c468102a41d818ca'}]",,1,,,,,false,"""reverse""",,3330956942,bam,,,33892364.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-25 12:31:50.282554,82443,756.681002
2016-03-23 23:49:38.068628,slurm_normal,,116963244,gtf,main_w1_handler0,2637656,12240482,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6453849.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""False""",23987617,,"""gene_id""","""10""","""union""",23999073,,,1,,,,,False,"""yes""",,2873504098,bam,,,29172681.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-24 00:51:51.258169,73534,3733.189541
2016-03-03 15:22:24.271314,slurm_normal,,68106254,gtf,main_w2_handler0,2602568,12008343,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6241867.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",23646700,,"""gene_id""","""10""","""union""",23527727,,,1,,,,,False,"""no""",,1116826491,bam,,,28607615.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-03 20:58:18.139801,78793,20153.868487
2016-07-15 16:25:13.945539,slurm_normal,,68352564,gtf,main_w2_handler0,2765940,13420759,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7635238.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d349a569bf56293'}]","""gene_id""","""1""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51714ef78d69adc6d'}]",,1,,,,,false,"""yes""",,1653960573,bam,,,31069106.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-17 16:16:48.259778,57381,172294.314239
