create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-18 06:35:22.086292,slurm_normal,,main_w3_handler0,2959258,14796083,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",31147972126,fastqsanger,8958810.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27968610}]",,35444484.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-01-18 06:48:54.929333,59970,812.8430410000001
2016-06-15 16:14:15.236350,slurm_normal,,main_w2_handler0,2737654,13170969,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",45385186663,fastqsanger,7354927.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541f1f3e9e34e1631'}]",,30838510.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2016-06-15 16:55:49.388735,61604,2494.1523850000003
2017-06-09 17:23:24.799133,slurm_normal,,main_w4_handler1,3146675,16066744,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5049346871,fasta,10155258.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29971099}]",,38553453.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-06-09 17:25:41.253887,107417,136.454754
2018-01-05 22:16:20.162602,slurm_normal,,main_w4_handler0,3381999,17959955,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7758587910,fasta,12036646,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33195526}]",,42991500.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2018-01-05 22:18:56.071401,108909,155.90879900000002
2018-01-28 13:33:08.888497,slurm_normal,,main_w3_handler1,3335769,18179246,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13449890211,fasta,12261063,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33535181}]",,42256144.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2018-01-28 13:36:03.911464,116870,175.02296700000002
2017-07-31 15:55:10.153219,slurm_normal,,main_w4_handler0,3202511,16469721,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44334354747,fastqsanger,10537973.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 30610046}]",,39537245.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-07-31 16:10:34.142447,61604,923.989228
2016-02-10 15:32:41.805166,slurm_normal,,main_w1_handler2,2469513,11779100,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36408798950,fastqsanger,6031530.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23264612,,,28204513.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2016-02-10 16:20:54.007151,57640,2892.201985
2015-09-30 04:13:35.131284,slurm_normal,,main_w1_handler0,2434963,10467054,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36340165642,fastqsanger,4743348.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21075514,,,25433009.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-09-30 04:25:43.117695,60145,727.9864110000001
2017-06-09 15:56:53.882385,slurm_normal,,main_w3_handler1,3146675,16065932,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5049346871,fasta,10154576.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29971099}]",,38547785.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-06-09 16:03:57.317062,107417,423.434677
2015-02-15 22:59:32.199278,rodeo_normal,,main_w1_handler1,2206566,8730690,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19325739702,fasta,2768286.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18514696,,,19768523.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-02-15 23:05:13.776988,3741,341.57771
2017-06-17 19:06:21.097420,slurm_normal,,main_w3_handler0,2843366,16122886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9073462782,fasta,10204357.roundup,slurm,,corral-repl,,"""0454eab8539011e7a735005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30065049}]",,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-06-17 19:53:11.302375,91624,2810.204955
2017-06-18 09:23:55.332707,slurm_normal,,main_w4_handler0,2843366,16125182,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6317608719,fasta,10206116.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30065549}]",,38737491.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-06-18 09:26:24.928394,91624,149.595687
2017-07-26 11:04:34.102430,slurm_normal,,main_w3_handler1,3202511,16422122,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44334354747,fastqsanger,10487884.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 30610046}]",,39503285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-07-26 11:20:15.159777,61604,941.057347
2015-11-26 21:32:45.726753,slurm_normal,,main_w2_handler0,2518879,11017853,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",57648310861,fasta,5276172.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",22179846,,,26433327.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-11-26 21:35:39.185636,74177,173.45888300000001
2017-07-05 17:39:56.494883,slurm_normal,,main_w4_handler1,3161010,16265086,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9073462782,fasta,10336308.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30068466}]",,38864463.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-07-05 17:41:59.210061,91624,122.71517800000001
2015-02-14 22:56:04.794374,rodeo_normal,,main_w1_handler1,2206566,8727899,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19325739702,fasta,2762502.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18514696,,,19817784.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-02-14 23:00:54.473435,3741,289.679061
2016-06-14 23:06:31.307750,slurm_normal,,main_w1_handler1,2737654,13164160,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",45385186663,fastqsanger,7348163.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541f1f3e9e34e1631'}]",,30838510.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2016-06-14 23:41:32.055472,61604,2100.747722
2017-12-13 23:25:28.703684,slurm_normal,,main_w4_handler0,3023791,17801637,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",53687091201,fastqsanger,11871128,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32922241}]",,42641410.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-12-13 23:52:25.608131,54745,1616.9044470000001
2018-01-05 16:34:29.966960,slurm_normal,,main_w3_handler0,3381999,17957352,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9294487910,fasta,12034021,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33191542}]",,42991500.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2018-01-05 16:37:39.062280,108909,189.09532000000002
2017-12-13 23:25:45.106445,slurm_normal,,main_w3_handler1,3023791,17801640,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",53687091201,fastqsanger,11871131,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32922240}]",,42641410.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-12-13 23:51:10.959637,54745,1525.853192
2017-07-27 18:41:50.054822,slurm_normal,,main_w4_handler0,3202511,16436643,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44334354747,fastqsanger,10504408.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 30610046}]",,39537245.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-07-27 18:58:33.134728,61604,1003.079906
2017-11-10 14:45:06.660823,slurm_normal,,main_w3_handler0,3141234,17410593,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15017809661,fasta,11472554,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32230985}]",,41623083.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-11-10 14:48:27.746958,107146,201.086135
2017-12-14 18:20:16.187144,slurm_normal,,main_w3_handler1,3023791,17810488,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",53687091201,fastqsanger,11878823,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32922240}]",,42641410.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-12-14 18:46:11.503117,54745,1555.315973
2017-07-26 13:04:27.633394,slurm_normal,,main_w4_handler0,3202511,16423248,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44334354747,fastqsanger,10489181.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 30610046}]",,39503285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-07-26 13:20:08.143442,61604,940.5100480000001
2015-09-30 04:51:57.157819,slurm_normal,,main_w1_handler2,2435009,10467160,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27081289485,fastqsanger,4743462.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21085796,,,25436903.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-09-30 05:08:15.083675,60634,977.9258560000001
2015-09-30 04:54:03.666938,slurm_normal,,main_w2_handler0,2434963,10467172,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",34896292878,fastqsanger,4743471.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21075515,,,25437055.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-09-30 05:05:54.627800,60145,710.960862
2015-09-30 04:51:58.292553,slurm_normal,,main_w2_handler1,2435009,10467161,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25879802692,fastqsanger,4743464.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21085798,,,25436903.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-09-30 05:07:06.814098,60634,908.5215450000001
2015-09-29 22:14:56.366008,slurm_normal,,main_w1_handler1,2434963,10464588,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36340165642,fastqsanger,4740628.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21075514,,,25433009.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-09-29 22:30:24.657807,60145,928.2917990000001
2017-06-22 15:48:14.579616,slurm_normal,,main_w4_handler1,2843366,16165953,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9073462782,fasta,10243278.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30068466}]",,38864463.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-06-22 15:50:36.846923,91624,142.26730700000002
2017-01-06 13:03:03.425055,slurm_normal,,main_w3_handler0,2736838,14702732,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",53949009129,fastqsanger,8872782.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27832040}]",,35229331.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-01-06 13:32:56.161000,74240,1792.7359450000001
2015-09-29 22:14:57.959893,slurm_normal,,main_w2_handler1,2434963,10464589,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",34896292878,fastqsanger,4740627.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21075515,,,25433009.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2015-09-29 22:30:37.650952,60145,939.6910590000001
2016-06-15 19:07:03.456157,slurm_normal,,main_w1_handler1,2737654,13172698,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19805676326,fasta,7356666.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f38b08f79c82a36'}]",,30838510.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2016-06-15 19:15:25.911688,61604,502.455531
2017-07-27 20:37:49.667315,slurm_normal,,main_w4_handler1,3202511,16437543,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44334354747,fastqsanger,10505284.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 30610046}]",,39537245.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0,1.0.0,,2017-07-27 20:54:19.859742,61604,990.1924270000001
