create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-07 09:15:12.451000,slurm_multi,,main_w2_handler2,2759855,13351350,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7566423,slurm,,corral-repl,,0,no,"""4c33979e442311e6b67d005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b577c1e6840ce88609""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ad69e77f9efbe68'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53c25c5c85fb73c9b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5561faba436e40e84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b552eaf69eeddaaf64'}]",2734820423,bed,,,,,,,,,,304488321,304488321,,,,,,,,,,,,,,,,,,,,,bigwig,237966770.0,,,,,,,,,,,bigwig,230782346.0,bigwig,361839233.0,bigwig,,,,,,,,,,,bigwig,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-07 20:25:30.374656,29338,40217.923656
2016-07-04 14:45:17.979072,slurm_multi,,main_w2_handler2,2757253,13327261,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7537043,slurm,,corral-repl,,0,no,"""ec85d49441f511e68766005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dd2203cba3e8e9ce""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5af4954e864c4730b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56a013357259f4c31'}, {'src': 'hda', 'id': 'bbd44e69cb8906b532adfc00cca555d8'}]",28966577,bed,,,,,,,,,,31090178,31090178,,,,,,,,,,,,,,,,,,,,,bigwig,31134019.0,,,,,,,,,,,bigwig,14522825.0,bigwig,,,,,,,,,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-05 01:39:30.059603,29338,39252.080531
2016-07-02 16:09:04.051142,slurm_multi,,main_w2_handler2,2755864,13313723,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7517421,slurm,,corral-repl,,0,no,"""4ba780ea406f11e6bfa3005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59e41af18e5e89c49""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b557424eb60e2520cf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a6019482d4951dac'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f2aad723e7e40d0f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50aa9ded027d42f13'}]",1854043288,bed,,,,,,,,,,494286,494286,,,,,,,,,,,,,,,,,,,,,bigwig,126297.0,,,,,,,,,,,bigwig,10407948.0,bigwig,19249.0,bigwig,,,,,,,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-02 16:21:27.636571,29338,743.5854290000001
2016-06-15 10:46:22.437277,slurm_multi,,main_w2_handler2,2738610,13167606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7364378,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,10000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b552131584501dbe66""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51e1ec2a57c4ed128'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f80038dd6d683fbe'}, {'src': 'hda', 'id': 'bbd44e69cb8906b592104b0d9aeb4489'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c7db05b68487dd58'}, {'src': 'hda', 'id': 'bbd44e69cb8906b510244b10832eb8f5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55f1b6d1636d9aefb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b591e41c6bd6e8795d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f13644e32f89047c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ed805d982ae19c0a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a9c6125ce5f21020'}, {'src': 'hda', 'id': 'bbd44e69cb8906b577d4a86b8054473c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ff992eaf99e91f29'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55985eb372c860720'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57b43361cdb52759e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52779d4177c7768db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58f845d706fed2032'}, {'src': 'hda', 'id': 'bbd44e69cb8906b510401efb83eea02a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57cb22a9fb6999294'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e2e34ad2906968f0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b509ca87775b400e76'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59b48e238dc023c01'}, {'src': 'hda', 'id': 'bbd44e69cb8906b578a7caa34d068273'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58cf3da761824021b'}]",56490063,bed,,,,,,,,,,8803915,8803915,5217336.0,bigwig,6119854.0,bigwig,20801250.0,bigwig,24960798.0,bigwig,10832481.0,bigwig,23391119.0,bigwig,27586011.0,bigwig,10807240.0,bigwig,35520272.0,bigwig,9893474.0,bigwig,bigwig,8446266.0,8458309.0,bigwig,6778098.0,bigwig,9302390.0,bigwig,7819735.0,bigwig,,,bigwig,8446266.0,bigwig,7260908.0,bigwig,6344120.0,bigwig,5267146.0,bigwig,6880745.0,bigwig,37371334.0,bigwig,7707983.0,bigwig,bigwig,30854517,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-06-16 05:58:38.658726,86099,69136.221449
2016-07-30 13:24:58.722516,slurm_multi,,main_w2_handler2,2780026,13529436,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7753988,slurm,,corral-repl,,0,no,"""02ee3ed4565911e6a216005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5aeb215d58998124a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec671f848e0d5681'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50050528dc6936958'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50010aac7c4477377'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a2c31b3984f8b524'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e453eff282506aa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ad9abaa8e538f4e4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dd396a825b33aeef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b533971584342c24a7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5eebe05c76344b365'}]",366712427,bed,,,,,,,,,,264803097,264803097,,,,,,,,,,,,,,,,,,,,,bigwig,304488321.0,,,,,,,,,,,bigwig,237966770.0,bigwig,230782346.0,bigwig,361839233.0,bigwig,373114462.0,bigwig,356867024.0,bigwig,307619375.0,bigwig,243556885.0,bigwig,bigwig,31819982,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-31 14:07:37.060354,29338,88958.337838
2016-07-03 10:45:42.745045,slurm_multi,,main_w1_handler2,2756163,13317805,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7523704,slurm,,corral-repl,,0,no,"""49e11b58410b11e6b664005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53d02d759fa1a47b6""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55c6c89252132323c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5aa8e414268806aab'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56a4b3233b7f2e4a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58447c08cb57adb4d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a190e28cb53d2fa1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57e53b597833a2914'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5edec60ca35b659bd'}]",45593004,bed,,,,,,,,,,246647222,246647222,,,,,,,,,,,,,,,,,,,,,bigwig,308003783.0,,,,,,,,,,,bigwig,136155995.0,bigwig,304488321.0,bigwig,247018452.0,bigwig,283358300.0,bigwig,345058772.0,bigwig,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-03 16:08:06.684644,29338,19343.939599
2016-07-15 12:37:00.510943,slurm_multi,,main_w1_handler2,2738336,13419231,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7632003,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f5294e6bda3608fe""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fccb23a78223f0cb'}]",1589204706,bed,,,,,,,,,,192032036,192032036,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,30647447,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-15 13:22:53.734734,85504,2753.2237910000003
2016-07-04 07:33:47.386294,slurm_multi,,main_w2_handler2,2739951,13323622,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7528935,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a1f821d49ebcebf6""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b591e3f948453526bc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5842b6089404dc301'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e3161717c17fd7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b559f5114017b4be40'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55a3cf01a1cfc38d3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f375eeb8cce41b7'}]",23385651,bed,,,,,,,,,,47424688,47424688,,,,,,,,,,,,,,,,,,,,,bigwig,45929837.0,,,,,,,,,,,bigwig,48140218.0,bigwig,47038991.0,bigwig,49083208.0,bigwig,46444457.0,bigwig,,,,,,,bigwig,30091793,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-04 17:29:03.685249,70838,35716.298955000006
2016-06-23 16:39:34.389244,slurm_multi,,main_w2_handler2,2742555,13248279,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7435173,slurm,,corral-repl,,0,no,,1,mean,200,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500000,0.0,,,no,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b562a9dba557ea3f12""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56bb56c37154682e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5db7388f905d77acb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5643b4c33571cae25'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5103689750452c59f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b663cf1832e552f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b579d34011365f75bf'}]",9014531,bed,,,,,,,,,,356774928,356774928,,,,,,,,,,,,,,,,,,,,,bigwig,345494565.0,,,,,,,,,,,bigwig,264207254.0,bigwig,253906460.0,bigwig,301594321.0,bigwig,278520989.0,bigwig,,,,,,,bigwig,30935867,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-06-23 20:19:09.737928,86275,13175.348684
2016-06-28 13:31:28.388009,slurm_multi,,main_w1_handler2,2751831,13277414,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7466908,slurm,,corral-repl,,0,no,,1,mean,50,,,true,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,15000,1.0,1500,1500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b544c9c547a1759b4f""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b543b435282c1d80dc'}]",1858134784,bed,,,,,,,,,,172781692,172781692,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,30416932,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-06-28 13:38:38.483131,50472,430.095122
2016-09-10 07:13:57.582921,slurm_multi,,main_w4_handler2,1346211,13819995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8041668,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54be26374f3be7474""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b535d931ad775f0820'}]",51504872,bed,,,,,,,,,,324614260,324614260,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,32458818,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-09-10 07:15:13.850219,14248,76.26729800000001
2016-09-13 03:33:50.188063,slurm_multi,,main_w3_handler2,2789986,13838337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8060848,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,true,TSS,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5eb9e0bd192f5e9f0""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd07bf6bd900afd9'}]",223934929,bed,,,,,,,,,,306678205,306678205,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,32798137,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-09-13 04:02:33.676048,88397,1723.4879850000002
2016-06-07 05:16:22.171042,slurm_multi,,main_w2_handler2,1697300,13091678,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7275787,slurm,,corral-repl,,0,no,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,2000,2000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5651afd7005f21982""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58e37f1e949875cf4'}]",117983592,bed,,,,,,,,,,27031290,27031290,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,30464694,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-06-07 05:18:25.817548,41835,123.646506
2016-07-30 13:22:24.729850,slurm_multi,,main_w1_handler2,2780022,13529406,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7744696,slurm,,corral-repl,,0,no,"""a6d0e8b8565811e69161005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5aeb215d58998124a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55fec0f20b61c8e9c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56c4d94957917208a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c1dee02a03f22e98'}, {'src': 'hda', 'id': 'bbd44e69cb8906b589c87ff10fc80a77'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51d7a6c65cd1f1d86'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55f6e075ef006e748'}, {'src': 'hda', 'id': 'bbd44e69cb8906b579e650e72d4b04fd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54881a58cae8a6263'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58102da2f991e7f83'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d7c46d6539fc4349'}]",366712427,bed,,,,,,,,,,354779190,354779190,273084445.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,247018452.0,,,,,,,,,,,bigwig,262358246.0,bigwig,219603705.0,bigwig,113668655.0,bigwig,248622475.0,bigwig,129417001.0,bigwig,250073939.0,bigwig,289182773.0,bigwig,bigwig,31819982,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-30 13:27:26.212318,29338,301.48246800000004
2016-09-10 14:36:52.080787,slurm_multi,,main_w3_handler2,1346211,13820718,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8042409,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5564f85fc0bf67ab6""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55b7f922efa160350'}]",652001216,bed,,,,,,,,,,15225042,15225042,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,32458818,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-09-10 14:41:48.162397,14248,296.08161
2016-05-22 16:50:06.834222,slurm_multi,,main_w1_handler2,2713305,12958853,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7151499,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,3000,3000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b569ba09a3cc38a269""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f647b9c08e37179c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5798a3bb7cfd839fc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5de305b6a66ebb735'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a7db6548630e2dba'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5acff67a24788e695'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52a564ee216740b37'}, {'src': 'hda', 'id': 'bbd44e69cb8906b542522210fea7dba4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a064799ecf56cd7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b580f80441e55bc2c3'}]",24910497,bed,,,,,,,,,,6698824,6698824,,,,,,,,,,,,,,,,,,,,,bigwig,7384181.0,,,,,,,,,,,bigwig,6986077.0,bigwig,11332878.0,bigwig,0.0,bigwig,6217691.0,bigwig,7466073.0,bigwig,6359125.0,bigwig,7500132.0,bigwig,bigwig,30366055,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-05-23 06:55:58.375980,41846,50751.54175800001
