create_time,destination_id,exit_code,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.sAdvanced,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.dbkey,parameters.gtf_input,parameters.gtf_input.values,parameters.length_correction,parameters.multiread_correct,parameters.samples,ref_file,ref_file_filetype,runner_name,samples_0|sample,samples_0|sample_filetype,samples_10|sample,samples_10|sample_filetype,samples_11|sample,samples_11|sample_filetype,samples_12|sample,samples_12|sample_filetype,samples_13|sample,samples_13|sample_filetype,samples_14|sample,samples_14|sample_filetype,samples_15|sample,samples_15|sample_filetype,samples_16|sample,samples_16|sample_filetype,samples_17|sample,samples_17|sample_filetype,samples_18|sample,samples_18|sample_filetype,samples_19|sample,samples_19|sample_filetype,samples_1|sample,samples_1|sample_filetype,samples_20|sample,samples_20|sample_filetype,samples_21|sample,samples_21|sample_filetype,samples_22|sample,samples_22|sample_filetype,samples_23|sample,samples_23|sample_filetype,samples_24|sample,samples_24|sample_filetype,samples_25|sample,samples_25|sample_filetype,samples_26|sample,samples_26|sample_filetype,samples_27|sample,samples_27|sample_filetype,samples_28|sample,samples_28|sample_filetype,samples_29|sample,samples_29|sample_filetype,samples_2|sample,samples_2|sample_filetype,samples_30|sample,samples_30|sample_filetype,samples_31|sample,samples_31|sample_filetype,samples_32|sample,samples_32|sample_filetype,samples_33|sample,samples_33|sample_filetype,samples_34|sample,samples_34|sample_filetype,samples_35|sample,samples_35|sample_filetype,samples_36|sample,samples_36|sample_filetype,samples_37|sample,samples_37|sample_filetype,samples_38|sample,samples_38|sample_filetype,samples_39|sample,samples_39|sample_filetype,samples_3|sample,samples_3|sample_filetype,samples_40|sample,samples_40|sample_filetype,samples_41|sample,samples_41|sample_filetype,samples_42|sample,samples_42|sample_filetype,samples_43|sample,samples_43|sample_filetype,samples_44|sample,samples_44|sample_filetype,samples_45|sample,samples_45|sample_filetype,samples_46|sample,samples_46|sample_filetype,samples_4|sample,samples_4|sample_filetype,samples_5|sample,samples_5|sample_filetype,samples_6|sample,samples_6|sample_filetype,samples_7|sample,samples_7|sample_filetype,samples_8|sample,samples_8|sample_filetype,samples_9|sample,samples_9|sample_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-06-25 12:43:38.786727,slurm_normal,,674882968,gtf,main_w1_handler2,2297225,9731188,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4037675,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094657,,"""""","""False""","[{""sample"": 19957534, ""__index__"": 0}]",,,,6829820077,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22804196,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-06-25 14:45:34.109699,62553,7315.322972000001
2015-06-26 14:24:06.833547,slurm_normal,,765590409,gtf,main_w1_handler0,2297225,9741116,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4046158,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094975,,"""""","""False""","[{""sample"": 19964012, ""__index__"": 0}]",,,,8206961786,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23849613,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-06-26 16:35:20.028699,62553,7873.195152
2015-10-24 00:33:22.362003,slurm_normal,,84170934,gtf,main_w1_handler2,2418835,10708856,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4971659.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21671124,,"""""","""True""","[{""sample"": 21522418, ""__index__"": 0}, {""sample"": 21513873, ""__index__"": 1}, {""sample"": 21513855, ""__index__"": 2}, {""sample"": 21513860, ""__index__"": 3}, {""sample"": 21513806, ""__index__"": 4}, {""sample"": 21513815, ""__index__"": 5}, {""sample"": 21513839, ""__index__"": 6}]",,,,1977712749,bam,,,,,,,,,,,,,,,,,,,,,3296218953.0,bam,,,,,,,,,,,,,,,,,,,,,2002883876.0,bam,,,,,,,,,,,,,,,,,,,,,1967737679.0,bam,,,,,,,,,,,,,,,1881553821.0,bam,1888322934.0,bam,1750806285.0,bam,,,,,,,24834799,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-24 01:02:00.270028,68175,1717.9080250000002
2015-09-29 06:34:58.101991,slurm_normal,,542397650,gtf,main_w1_handler1,2454176,10456634,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4733797.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21318136,,"""""","""True""","[{""sample"": 21318230, ""__index__"": 0}, {""sample"": 21318231, ""__index__"": 1}]",,,,1496358200,bam,,,,,,,,,,,,,,,,,,,,,1569767126.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198581,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-29 06:46:43.721726,57352,705.619735
2015-09-09 14:34:46.123584,slurm_normal,,498093628,gtf,main_w2_handler0,2431683,10286550,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4571941.roundup,slurm,,495320133.0,gtf,corral-repl,,,,1,80,200,Yes,1.0,auto,21040132.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050382, ""__index__"": 0}]",,,,2103769512,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 14:52:31.130146,56262,1065.006562
2015-10-29 12:06:44.569800,slurm_normal,,462399357,gtf,main_w1_handler1,2461352,10762913,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5021867.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771748,,"""""","""False""","[{""sample"": 21572409, ""__index__"": 0}, {""sample"": 21572416, ""__index__"": 1}]",,,,3111054151,bam,,,,,,,,,,,,,,,,,,,,,3866417462.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-29 13:47:41.937517,58466,6057.367717
2015-09-09 16:14:07.565529,slurm_normal,,497014396,gtf,main_w1_handler0,2431683,10287869,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4573249.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21059217,,"""""","""False""","[{""sample"": 21050382, ""__index__"": 0}]",,,,2103769512,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 18:51:09.814977,56262,9422.249448
2017-09-11 05:48:53.240947,slurm_multi,,1248469913,gtf,main_w3_handler2,3245185,16784512,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10852954,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31174209}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 31174500}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 31174501}]}, ""__index__"": 1}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 31174502}]}, ""__index__"": 2}]",,,,2790647394,bam,,,,,,,,,,,,,,,,,,,,,2729141346.0,bam,,,,,,,,,,,,,,,,,,,,,2804253951.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40345936,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-09-11 07:08:03.010105,111079,4749.769158
2016-02-02 02:33:22.700622,slurm_normal,,10292,gtf,main_w1_handler0,2584959,11666106,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5925674.roundup,slurm,,,,corral-repl,,,,0,,,No,,,,,,,0,Yes,1.0,,history,23116649.0,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23117913,,"""""","""True""","[{""sample"": 23116683, ""__index__"": 0}, {""sample"": 23116682, ""__index__"": 1}, {""sample"": 23116675, ""__index__"": 2}]",16631.0,fasta,,428900788,bam,,,,,,,,,,,,,,,,,,,,,890837391.0,bam,,,,,,,,,,,,,,,,,,,,,819566875.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27886637,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2016-02-02 03:48:06.256159,75753,4483.555537
2015-09-29 06:50:10.842573,slurm_normal,,542397650,gtf,main_w2_handler0,2454176,10456726,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4733924.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21318136,,"""""","""True""","[{""sample"": 21318230, ""__index__"": 0}]",,,,1496358200,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198581,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-29 07:36:34.802788,57352,2783.960215
2015-08-27 13:58:09.882110,slurm_normal,,89985589,gtf,main_w2_handler1,2419388,10210424,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4480282.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907895, ""__index__"": 0}]",,,,5470977628,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 15:15:35.787937,56262,4645.9058270000005
2015-09-09 14:34:48.512749,slurm_normal,,498093628,gtf,main_w2_handler0,2431683,10286553,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4571945.roundup,slurm,,495320133.0,gtf,corral-repl,,,,1,80,200,Yes,1.0,auto,21040132.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050383, ""__index__"": 0}]",,,,3885599556,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 14:51:59.173957,56262,1030.661208
2015-08-17 06:44:16.200833,slurm_normal,,1330273532,gtf,main_w1_handler2,2374101,10131738,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4403490.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20773067,,"""""","""False""","[{""sample"": 20491863, ""__index__"": 0}]",,,,1389867099,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24121586,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-17 06:48:23.697953,51071,247.49712000000002
2015-08-17 06:44:14.565181,slurm_normal,,1330273532,gtf,main_w1_handler2,2374101,10131737,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4403489.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20773067,,"""""","""False""","[{""sample"": 20484628, ""__index__"": 0}]",,,,1526854558,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24121586,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-17 06:48:21.369716,51071,246.80453500000002
2017-11-11 19:29:06.712238,slurm_multi,,1487927024,gtf,main_w4_handler2,3299510,17419334,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11484417,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32247643}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 32247465}]}, ""__index__"": 0}]",,,,2272239049,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41717281,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-11-12 06:01:12.240639,89476,37925.528401
2015-09-29 06:50:09.274102,slurm_normal,,542397650,gtf,main_w1_handler1,2454176,10456724,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4733898.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21318136,,"""""","""True""","[{""sample"": 21318228, ""__index__"": 0}]",,,,1712707302,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198581,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-29 06:58:46.850852,57352,517.5767500000001
2015-10-28 13:51:32.103669,slurm_normal,,462399357,gtf,main_w1_handler0,2461352,10753492,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5012971.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771748,,"""""","""False""","[{""sample"": 21572416, ""__index__"": 0}, {""sample"": 21572409, ""__index__"": 1}, {""sample"": 21735342, ""__index__"": 2}, {""sample"": 21735358, ""__index__"": 3}]",,,,3866417462,bam,,,,,,,,,,,,,,,,,,,,,3111054151.0,bam,,,,,,,,,,,,,,,,,,,,,4252336933.0,bam,,,,,,,,,,,,,,,,,,,,,4307856477.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-28 15:51:02.710183,58466,7170.606514
2015-09-09 14:34:51.586468,slurm_normal,,498093628,gtf,main_w2_handler1,2431683,10286559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4572082.roundup,slurm,,495320133.0,gtf,corral-repl,,,,1,80,200,Yes,1.0,auto,21040132.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050384, ""__index__"": 0}]",,,,3544453408,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 15:02:45.094291,56262,1673.5078230000001
2015-08-27 19:47:55.405695,slurm_normal,,89985589,gtf,main_w2_handler0,2419388,10212605,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4482972.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907895, ""__index__"": 0}]",,,,5470977628,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 21:05:59.629499,56262,4684.223804
2015-08-17 06:44:11.176317,slurm_normal,,1330273532,gtf,main_w1_handler2,2374101,10131735,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4403479.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20773067,,"""""","""False""","[{""sample"": 20484613, ""__index__"": 0}]",,,,1578054111,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24121586,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-17 06:46:47.053718,51071,155.87740100000002
2015-08-17 06:44:07.808976,slurm_normal,,1330273532,gtf,main_w2_handler1,2374101,10131732,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4403477.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20773067,,"""""","""False""","[{""sample"": 20484582, ""__index__"": 0}]",,,,1411875531,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24121586,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-17 06:46:43.576658,51071,155.767682
2015-10-16 07:52:55.790791,slurm_normal,,1580953,gtf,main_w2_handler0,2470379,10591662,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4862651.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21548914,,"""""","""False""","[{""sample"": 21511309, ""__index__"": 0}]",,,,616292421,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25644554,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-16 08:16:02.293786,71026,1386.502995
2016-02-27 22:33:49.512270,slurm_normal,,1237739280,gtf,main_w1_handler0,2593097,11958780,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6192034.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",23500248,,"""""","""False""","[{""sample"": 23525633, ""__index__"": 0}]",,,,16176121,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28208743,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2016-02-27 22:36:29.490203,78243,159.977933
2015-10-28 12:27:04.182306,slurm_normal,,462399357,gtf,main_w2_handler0,2461352,10752887,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5012353.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771748,,"""""","""False""","[{""sample"": 21605190, ""__index__"": 0}, {""sample"": 21654110, ""__index__"": 1}, {""sample"": 21666274, ""__index__"": 2}, {""sample"": 21719715, ""__index__"": 3}]",,,,4565023378,bam,,,,,,,,,,,,,,,,,,,,,4913853119.0,bam,,,,,,,,,,,,,,,,,,,,,5180239660.0,bam,,,,,,,,,,,,,,,,,,,,,4983003591.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-28 13:28:35.548241,58466,3691.3659350000003
2015-09-11 01:15:26.200157,slurm_normal,,498093628,gtf,main_w1_handler2,2431683,10299201,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4584221.roundup,slurm,,499247034.0,gtf,corral-repl,,,,0,,,No,1.0,auto,21078812.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050383, ""__index__"": 0}]",,,,3885599556,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24905096,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-11 01:27:10.035780,56262,703.835623
2015-07-29 00:24:53.054747,slurm_normal,,235833715,gtf,main_w1_handler0,2382429,10021667,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4303465.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20603743,,"""--no-length-correction""","""False""","[{""sample"": 20447816, ""__index__"": 0}, {""sample"": 20447811, ""__index__"": 1}, {""sample"": 20447806, ""__index__"": 2}, {""sample"": 20447801, ""__index__"": 3}]",,,,5564794771,bam,,,,,,,,,,,,,,,,,,,,,5607842572.0,bam,,,,,,,,,,,,,,,,,,,,,3607061341.0,bam,,,,,,,,,,,,,,,,,,,,,1613387974.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,24222682,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-07-29 01:24:07.734700,42484,3554.6799530000003
2015-09-09 15:08:59.296849,slurm_normal,,498093628,gtf,main_w2_handler0,2431683,10287265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4572491.roundup,slurm,,495320133.0,gtf,corral-repl,,,,1,80,200,Yes,1.0,auto,21040132.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050384, ""__index__"": 0}]",,,,3544453408,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 15:25:17.330765,56262,978.0339160000001
2015-08-13 19:09:10.847832,slurm_normal,,313397913,gtf,main_w1_handler1,2385469,10112133,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4385779.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20758812,,"""""","""True""","[{""sample"": 20495767, ""__index__"": 0}, {""sample"": 20495728, ""__index__"": 1}]",,,,2592148402,bam,,,,,,,,,,,,,,,,,,,,,2255470277.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23255313,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-13 21:40:37.702497,57602,9086.854665
