bamInput,bamInput_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.type,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
8616269039,bam,2017-09-11 21:21:46.438422,slurm_multi,,main_w4_handler2,2944470,16790158,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10858233,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31140134}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",0,,,,rpkm,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-11 21:26:39.136299,97544,292.697877
5799652063,bam,2018-03-08 12:10:16.460060,slurm_multi,,main_w3_handler2,3455344,18656576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752526,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280266}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:25:33.348303,100624,916.8882430000001
930528,bam,2017-09-04 00:30:20.519311,slurm_multi,,main_w3_handler2,3171048,16727582,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10795732,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31096366}]",,"""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1x,,40232397.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-04 00:39:14.382400,32853,533.8630890000001
17861571198,bam,2017-04-18 11:19:18.428788,slurm_multi,,main_w4_handler2,3077322,15613080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9732193,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 29257676}]",,"""500""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bedgraph""","""""",1,,,,no,,37390961.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-04-18 12:22:56.521399,78444,3818.092611
6313950516,bam,2017-12-07 04:59:58.888750,slurm_multi,,main_w3_handler2,3352737,17728952,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11796358,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32743310}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42488722.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 07:58:24.122314,68175,10705.233564
7509920419,bam,2018-03-09 12:28:29.671736,slurm_multi,,main_w3_handler2,2083417,18671323,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12767845,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34237606}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,43751526.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-09 12:33:59.885440,54189,330.213704
14979195455,bam,2018-02-23 13:01:42.662720,slurm_multi,,main_w4_handler2,3348491,18496042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12592173,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34029260}]","""67aneg_.fastq""","""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,44063999.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-23 13:53:41.078715,117374,3118.4159950000003
6581306346,bam,2017-09-07 06:36:13.699676,slurm_multi,,main_w3_handler2,2944470,16758518,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10825189,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31069993}]",,"""50""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,,,,no,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-07 06:54:33.528952,97544,1099.8292760000002
6704299546,bam,2018-03-08 12:10:17.426006,slurm_multi,,main_w3_handler2,3455344,18656577,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752615,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280267}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:32:07.887190,100624,1310.461184
139853938,bam,2017-10-31 23:08:01.835710,slurm_multi,,main_w4_handler2,3303847,17281695,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11342670,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31973587}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""chr5:107716657:107726036""",2,1.0,,2150570000,1x,,41459965.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-31 23:11:30.661864,114191,208.826154
139853938,bam,2017-11-01 11:53:04.044667,slurm_multi,,main_w3_handler2,3303847,17284685,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11346090,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31973587}]",,"""25""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""chr5:107716657:107726036""",2,0.0,10000,specific,1x,,41459965.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-01 11:56:52.777253,114191,228.73258600000003
4575259229,bam,2018-03-05 17:36:31.020647,slurm_multi,,main_w3_handler2,3452649,18613379,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12709315,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34221726}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1x,,42637045.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-05 18:07:22.635665,48306,1851.6150180000002
7095433975,bam,2017-09-07 23:22:24.321631,slurm_multi,,main_w3_handler2,2944470,16767939,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10835228,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31140136}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",0,,,,rpkm,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-07 23:27:36.636352,97544,312.314721
4575259229,bam,2018-02-07 23:48:06.467916,slurm_multi,,main_w3_handler2,3421358,18305006,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12388554,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 33738133}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,42637045.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-07 23:55:20.763941,48306,434.29602500000004
3087042866,bam,2017-07-20 15:09:04.002727,slurm_multi,,main_w3_handler2,3192364,16376104,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10441105,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30531752}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,39364731.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-20 15:19:25.871608,88412,621.868881
4575259229,bam,2018-02-07 23:06:24.672517,slurm_multi,,main_w3_handler2,3421358,18304356,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12387969,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 33738133}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,42637045.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-07 23:12:35.489471,48306,370.816954
21340787828,bam,2017-08-31 01:08:58.965131,slurm_multi,,main_w4_handler2,3238268,16699562,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10772456,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31054047}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40078368.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-31 03:34:50.979672,5254,8752.014541
15591049246,bam,2017-11-16 11:08:12.382952,slurm_multi,,main_w3_handler2,2946132,17480042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11538141,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349668}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-16 11:53:41.842015,21426,2729.4590630000002
6313950516,bam,2017-12-07 22:01:02.234948,slurm_multi,,main_w3_handler2,3352737,17741058,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11807994,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32743310}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-08 01:17:18.848652,68175,11776.613704000001
18310489602,bam,2017-11-16 11:08:08.984336,slurm_multi,,main_w4_handler2,2946132,17480034,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11543080,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349649}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-16 18:40:57.370641,21426,27168.386305
15305865621,bam,2017-11-17 08:07:13.071152,slurm_multi,,main_w4_handler2,2946132,17489663,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548072,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349653}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:30:38.588859,21426,1405.5177070000002
13524688882,bam,2017-05-09 15:25:02.905255,slurm_multi,,main_w3_handler2,3102295,15794986,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9900923,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 29535461}]",,"""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,37830080.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-05-09 15:37:34.698745,74984,751.79349
5687307951,bam,2017-07-26 07:33:32.110905,slurm_multi,,main_w3_handler2,3201789,16420708,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10486352,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 30606480}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,rpkm,,39490712.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-26 07:53:18.948401,53772,1186.837496
12858214403,bam,2017-09-01 20:00:33.566763,slurm_multi,,main_w3_handler2,2296347,16713562,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10786010,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31070328}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40198510.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-01 20:12:17.417248,63223,703.850485
23344947133,bam,2017-11-17 08:07:07.131357,slurm_multi,,main_w4_handler2,2946132,17489655,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11547961,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349648}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:13:50.462881,21426,403.331524
669407029,bam,2017-10-25 18:08:59.046807,slurm_multi,,main_w3_handler2,3299784,17216418,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11277114,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31882034}]",,"""10000""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""bigwig""","""""",0,,,,rpkm,,41425073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-25 18:11:28.282989,67898,149.236182
28114937732,bam,2017-10-01 18:54:05.725002,slurm_multi,,main_w4_handler2,3245977,16981094,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11048340.roundup,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31293811}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40916322.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-01 19:18:10.706885,108898,1444.9818830000002
7584134021,bam,2017-08-06 11:57:56.008848,slurm_multi,,main_w3_handler2,3213773,16514710,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10584436,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30769222}]",,"""20""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1x,,39736188.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-06 13:21:26.985269,99302,5010.976421
7270124038,bam,2017-09-11 21:21:47.704012,slurm_multi,,main_w4_handler2,2944470,16790161,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10858317,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31140139}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",0,,,,rpkm,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-11 21:36:10.991649,97544,863.287637
6313950516,bam,2017-12-07 02:19:05.799626,slurm_multi,,main_w3_handler2,3352737,17727693,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11796103,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32743310}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 07:09:48.511376,68175,17442.711750000002
7128542996,bam,2017-09-07 06:36:13.540233,slurm_multi,,main_w4_handler2,2944470,16758517,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10825288,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31069992}]",,"""50""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,,,,no,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-07 07:00:53.608884,97544,1480.068651
3087042866,bam,2017-07-20 15:33:12.118128,slurm_multi,,main_w4_handler2,3192364,16376417,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10441432,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30531752}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,39364731.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-20 15:52:46.720157,88412,1174.6020290000001
15207354518,bam,2017-11-16 11:08:11.440816,slurm_multi,,main_w3_handler2,2946132,17480040,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11538824,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349663}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-16 12:17:09.878281,21426,4138.437465
6488583791,bam,2017-09-27 16:34:19.321537,slurm_multi,,main_w4_handler2,3243114,16951082,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11018335.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431966}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 17:03:25.693501,105583,1746.3719640000002
4169184756,bam,2018-02-12 14:31:20.661884,slurm_multi,,main_w4_handler2,3405255,18350583,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12435298,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 33807496}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,43714465.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-12 14:36:44.018526,102197,323.356642
5686907777,bam,2018-03-08 12:09:35.716743,slurm_multi,,main_w4_handler2,3455344,18656566,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752471,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280264}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:12:47.842081,100624,192.125338
17107717323,bam,2017-04-21 08:58:48.627527,slurm_multi,,main_w4_handler2,3079106,15642725,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9760303,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 29290228}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bedgraph""","""""",1,,,,no,,37472856.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-04-21 09:10:46.630522,99849,718.002995
43266521241,bam,2017-10-01 19:16:54.344704,slurm_multi,,main_w3_handler2,3245977,16981149,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11048391.roundup,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31293626}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40916322.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-01 19:44:16.785276,108898,1642.4405720000002
6547288064,bam,2017-12-07 16:44:46.672088,slurm_multi,,main_w4_handler2,3352737,17738043,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11806331,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32755960}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 21:56:29.690852,68175,18703.018764
971809,bam,2017-09-04 00:02:12.230482,slurm_multi,,main_w3_handler2,3171048,16727527,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10795662,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31096365}]",,"""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,40232397.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-04 00:07:06.518694,32853,294.28821200000004
5861887545,bam,2017-09-27 17:31:23.676580,slurm_multi,,main_w4_handler2,3243114,16951240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11018570.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431944}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 17:40:30.049447,105583,546.372867
6313950516,bam,2017-12-07 16:44:46.150208,slurm_multi,,main_w3_handler2,3352737,17738042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11805635,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32743310}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 20:05:48.574288,68175,12062.42408
6488583791,bam,2017-09-27 16:33:53.244645,slurm_multi,,main_w4_handler2,3243114,16951074,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11018256.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431966}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 16:50:50.388485,105583,1017.1438400000001
