create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file10,input_control_file10_filetype,input_control_file11,input_control_file11_filetype,input_control_file12,input_control_file12_filetype,input_control_file13,input_control_file13_filetype,input_control_file14,input_control_file14_filetype,input_control_file15,input_control_file15_filetype,input_control_file16,input_control_file16_filetype,input_control_file17,input_control_file17_filetype,input_control_file18,input_control_file18_filetype,input_control_file19,input_control_file19_filetype,input_control_file1_filetype,input_control_file2,input_control_file20,input_control_file20_filetype,input_control_file21,input_control_file21_filetype,input_control_file22,input_control_file22_filetype,input_control_file23,input_control_file23_filetype,input_control_file24,input_control_file24_filetype,input_control_file25,input_control_file25_filetype,input_control_file26,input_control_file26_filetype,input_control_file27,input_control_file27_filetype,input_control_file2_filetype,input_control_file3,input_control_file3_filetype,input_control_file4,input_control_file4_filetype,input_control_file5,input_control_file5_filetype,input_control_file6,input_control_file6_filetype,input_control_file7,input_control_file7_filetype,input_control_file8,input_control_file8_filetype,input_control_file9,input_control_file9_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file5,input_treatment_file5_filetype,input_treatment_file6,input_treatment_file6_filetype,input_treatment_file7,input_treatment_file7_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file.values,parameters.input_treatment_file.values,parameters.mfold.lower,parameters.mfold.upper,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.nomodel_type.shift,parameters.outputs,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-06 17:53:28.154109,slurm_normal,,main_w3_handler0,3224107,18274587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12819548073.0,12819548073.0,,,,,,,,,,,,,,,,,,,,,sam,12270063800.0,,,,,,,,,,,,,,,,,sam,12819460900.0,sam,12269604806.0,sam,,,,,,,,,,,sam,2624635818,2624635818,bam,2632882868.0,bam,3967534587.0,bam,3951797893.0,bam,,,,,,,bam,12356764,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,170000,"[{'src': 'hda', 'id': 33698005}, {'src': 'hda', 'id': 33698006}, {'src': 'hda', 'id': 33698007}, {'src': 'hda', 'id': 33698009}]","[{'src': 'hda', 'id': 33689635}, {'src': 'hda', 'id': 33689640}, {'src': 'hda', 'id': 33689647}, {'src': 'hda', 'id': 33689651}]",2,75,1,200,nomodel,100,"[""peaks_tabular"", ""summits"", ""bdg""]",,43556227,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-02-06 18:15:27.026861,110281,1318.872752
2017-12-19 09:19:29.907473,slurm_normal,,main_w3_handler0,3028928,17845728,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072874385,1072874385,bam,,,,,,,,,,,,,bam,11920057,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,"[{'src': 'hda', 'id': 32999225}]",5,50,0,,create_model,,"[""bdg""]",,42746663,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-19 09:20:13.397735,101911,43.490262
2017-08-11 17:04:55.725724,slurm_normal,,main_w4_handler1,3199857,16561149,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4806408015.0,4806408015.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,5096836909,5096836909,bam,,,,,,,,,,,,,bam,10632284.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.01,"""?""",0,2451960000,,"[{'src': 'hda', 'id': 30840903}]","[{'src': 'hda', 'id': 30840904}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39003127,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 17:07:41.233195,107928,165.507471
2017-07-07 12:54:10.932506,slurm_normal,,main_w4_handler1,3185079,16283378,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",76164454.0,76164454.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,97286962,97286962,bam,,,,,,,,,,,,,bam,10353835.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 30348984}]","[{'src': 'hda', 'id': 30348982}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39114282,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-07 12:55:01.465623,108581,50.533117000000004
2018-03-02 04:45:36.963548,slurm_normal,,main_w4_handler0,3447643,18576287,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1356272216.0,1356272216.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1157229975,1157229975,bam,,,,,,,,,,,,,bam,12670562,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""",1,qvalue,,0.05,"""papHam1""",0,2451960000,,"[{'src': 'hda', 'id': 34161943}]","[{'src': 'hda', 'id': 34143382}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,44258381,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-02 04:46:20.773049,98155,43.809501000000004
2017-10-16 04:17:28.332792,slurm_normal,,main_w3_handler0,3275939,17107475,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",986810962.0,986810962.0,9597105658.0,bam,8952588940.0,bam,7728774273.0,bam,6014113626.0,bam,6731227276.0,bam,8209445773.0,bam,8746895453.0,bam,1363388831.0,bam,1292642716.0,bam,1208262294.0,bam,bam,1566259972.0,1285974192.0,bam,3564705965.0,bam,3782838435.0,bam,2400969636.0,bam,2568977847.0,bam,13284693481.0,bam,8047840047.0,bam,1230813355.0,bam,bam,1911409917.0,bam,1446597568.0,bam,1997287034.0,bam,1380527368.0,bam,1578176699.0,bam,1230813355.0,bam,7038441301.0,bam,bam,4641962916,4641962916,bam,4609464625.0,bam,4083778709.0,bam,4820650766.0,bam,3503783186.0,bam,4055203185.0,bam,,,bam,11164601.roundup,slurm,,corral-repl,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""158""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,"[{'src': 'hda', 'id': 31589809}, {'src': 'hda', 'id': 31589844}, {'src': 'hda', 'id': 31633640}, {'src': 'hda', 'id': 31633702}, {'src': 'hda', 'id': 31633785}, {'src': 'hda', 'id': 31633844}, {'src': 'hda', 'id': 31633860}, {'src': 'hda', 'id': 31633900}, {'src': 'hda', 'id': 31636950}, {'src': 'hda', 'id': 31668491}, {'src': 'hda', 'id': 31668492}, {'src': 'hda', 'id': 31668493}, {'src': 'hda', 'id': 31668494}, {'src': 'hda', 'id': 31670223}, {'src': 'hda', 'id': 31670224}, {'src': 'hda', 'id': 31670225}, {'src': 'hda', 'id': 31684206}, {'src': 'hda', 'id': 31684311}, {'src': 'hda', 'id': 31684337}, {'src': 'hda', 'id': 31684347}, {'src': 'hda', 'id': 31684960}, {'src': 'hda', 'id': 31684961}, {'src': 'hda', 'id': 31685020}, {'src': 'hda', 'id': 31685022}, {'src': 'hda', 'id': 31685109}, {'src': 'hda', 'id': 31685437}, {'src': 'hda', 'id': 31694725}]","[{'src': 'hda', 'id': 31670157}, {'src': 'hda', 'id': 31670158}, {'src': 'hda', 'id': 31670159}, {'src': 'hda', 'id': 31670160}, {'src': 'hda', 'id': 31670161}, {'src': 'hda', 'id': 31670883}]",5,200,1,158,nomodel,-79,"[""peaks_tabular"", ""summits"", ""pdf""]",,41302037,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-16 08:51:25.200073,105071,16436.867281000003
2017-08-09 18:13:36.470313,slurm_normal,,main_w3_handler1,3216702,16543186,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1622891785.0,1622891785.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1493026622,1493026622,bam,,,,,,,,,,,,,bam,10613691.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/main/files/018/576/dataset_18576768.dat""",1,qvalue,,0.05,"""Xenopus_Laevis9.1""",5,user_defined,3100000000,"[{'src': 'hda', 'id': 30813817}]","[{'src': 'hda', 'id': 30814895}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39210920,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-09 18:30:19.861182,17286,1003.3908690000001
2017-10-24 21:31:49.647267,slurm_normal,,main_w3_handler1,3285170,17203158,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834967356.0,1834967356.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1302091614,1302091614,bam,,,,,,,,,,,,,bam,11262815,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31858113}]","[{'src': 'hda', 'id': 31857737}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41249213,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-24 21:32:34.672990,113547,45.025723
2017-06-19 05:48:08.974424,slurm_normal,,main_w4_handler1,3146311,16129159,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",100309190.0,100309190.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,46461718,46461718,sam,,,,,,,,,,,,,sam,10209549.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,2400000000,"[{'src': 'hda', 'id': 29965536}]","[{'src': 'hda', 'id': 29967464}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,38767249,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-19 05:49:04.824334,106902,55.84991
2017-10-17 22:19:09.945205,slurm_normal,,main_w3_handler0,3275939,17123797,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",986810962.0,986810962.0,7728774273.0,bam,6014113626.0,bam,6731227276.0,bam,8746895453.0,bam,1363388831.0,bam,1292642716.0,bam,1208262294.0,bam,1285974192.0,bam,3564705965.0,bam,3782838435.0,bam,bam,1566259972.0,2400969636.0,bam,2568977847.0,bam,13284693481.0,bam,8047840047.0,bam,1230813355.0,bam,,,,,,,bam,1911409917.0,bam,1446597568.0,bam,1997287034.0,bam,1380527368.0,bam,1578176699.0,bam,1230813355.0,bam,7038441301.0,bam,bam,4641962916,4641962916,bam,4609464625.0,bam,4083778709.0,bam,4820650766.0,bam,3503783186.0,bam,4055203185.0,bam,,,bam,11180669,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""158""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,"[{'src': 'hda', 'id': 31589809}, {'src': 'hda', 'id': 31589844}, {'src': 'hda', 'id': 31633640}, {'src': 'hda', 'id': 31633702}, {'src': 'hda', 'id': 31633785}, {'src': 'hda', 'id': 31633844}, {'src': 'hda', 'id': 31633860}, {'src': 'hda', 'id': 31633900}, {'src': 'hda', 'id': 31636950}, {'src': 'hda', 'id': 31668493}, {'src': 'hda', 'id': 31668494}, {'src': 'hda', 'id': 31670223}, {'src': 'hda', 'id': 31670225}, {'src': 'hda', 'id': 31684206}, {'src': 'hda', 'id': 31684311}, {'src': 'hda', 'id': 31684337}, {'src': 'hda', 'id': 31684347}, {'src': 'hda', 'id': 31684960}, {'src': 'hda', 'id': 31684961}, {'src': 'hda', 'id': 31685020}, {'src': 'hda', 'id': 31685022}, {'src': 'hda', 'id': 31685109}, {'src': 'hda', 'id': 31685437}, {'src': 'hda', 'id': 31694725}]","[{'src': 'hda', 'id': 31670157}, {'src': 'hda', 'id': 31670158}, {'src': 'hda', 'id': 31670159}, {'src': 'hda', 'id': 31670160}, {'src': 'hda', 'id': 31670161}, {'src': 'hda', 'id': 31670883}]",5,250,0,,create_model,,"[""peaks_tabular"", ""summits""]",,41302037,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-18 02:23:13.481856,105071,14643.536651
2018-02-08 01:08:37.071396,slurm_normal,,main_w3_handler1,3419682,18305499,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13570551414.0,13570551414.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,300496979,300496979,bam,,,,,,,,,,,,,bam,12389205,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,2100000000,"[{'src': 'hda', 'id': 33737072}]","[{'src': 'hda', 'id': 33740200}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,43743965,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-02-08 01:12:31.600451,121468,234.52905500000003
2017-05-13 21:56:53.132974,slurm_normal,,main_w3_handler0,3104119,15832557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5681485777.0,5681485777.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,6255391966,6255391966,bam,,,,,,,,,,,,,bam,9934116.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""true""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,350000000,"[{'src': 'hda', 'id': 29593020}]","[{'src': 'hda', 'id': 29593019}]",5,50,1,200,nomodel,0,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,37957325,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-13 22:03:03.738391,80827,370.60541700000005
2018-01-16 09:41:25.087508,slurm_normal,,main_w3_handler0,3379857,18046303,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513817934,513817934,bed,,,,,,,,,,,,,bed,12123647,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""true""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,140000000,,"[{'src': 'hda', 'id': 33328445}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,43011519,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-16 09:41:53.897495,119276,28.809987000000003
2017-08-10 14:41:41.961756,slurm_normal,,main_w3_handler0,3216702,16550797,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1064586940.0,1064586940.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,938645709,938645709,bam,,,,,,,,,,,,,bam,10621907.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/main/files/018/576/dataset_18576768.dat""",1,qvalue,,0.05,"""Xenopus_Laevis9.1""",5,user_defined,3100000000,"[{'src': 'hda', 'id': 30827621}]","[{'src': 'hda', 'id': 30827623}]",10,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39795090,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-10 14:45:13.437868,17286,211.476112
2017-08-23 14:45:56.623645,slurm_normal,,main_w4_handler0,3230663,16641485,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1187360849.0,1187360849.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1705084357,1705084357,bam,,,,,,,,,,,,,bam,10713909.roundup,slurm,,corral-repl,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",0,pvalue,1e-06,,"""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 30965496}]","[{'src': 'hda', 'id': 30965552}]",5,50,1,100,nomodel,0,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,40026846,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-23 14:50:09.584774,103043,252.96112900000003
2018-03-06 18:24:54.204619,slurm_normal,,main_w4_handler0,3451613,18627556,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4432616537.0,4432616537.0,,,,,,,,,,,,,,,,,,,,,bam,10813441451.0,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,4252338568,4252338568,bam,,,,,,,,,,,,,bam,12723646,slurm,,corral-repl,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""",1,qvalue,,0.0001,"""papHam1""",0,2451960000,,"[{'src': 'hda', 'id': 34207847}, {'src': 'hda', 'id': 34215446}]","[{'src': 'hda', 'id': 34245282}]",5,50,1,100,nomodel,0,"[""peaks_tabular"", ""summits""]",,44375824,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-06 18:26:08.356868,123261,74.152249
2017-12-14 01:06:53.151322,slurm_normal,,main_w3_handler0,3359816,17802153,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",35758676.0,35758676.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,16500745,16500745,bam,,,,,,,,,,,,,bam,11871708,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",1,2150570000,,"[{'src': 'hda', 'id': 32924256}]","[{'src': 'hda', 'id': 32924257}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41447899,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-14 01:09:20.360104,112986,147.208782
2017-10-22 23:46:57.475409,slurm_normal,,main_w4_handler1,3292868,17170113,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834972104.0,1834972104.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1132758390,1132758390,bam,,,,,,,,,,,,,bam,11230100,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31803029}]","[{'src': 'hda', 'id': 31803026}]",5,50,1,200,nomodel,0,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,41449146,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-22 23:47:50.515924,113550,53.040515000000006
2017-10-24 20:08:53.776577,slurm_normal,,main_w4_handler1,3285170,17202522,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834967356.0,1834967356.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1302091614,1302091614,bam,,,,,,,,,,,,,bam,11262094,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31858113}]","[{'src': 'hda', 'id': 31857737}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41249213,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-24 20:10:02.829026,113547,69.05244900000001
2017-08-28 08:16:07.845254,slurm_normal,,main_w4_handler0,3230663,16671618,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1187360668.0,1187360668.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1705084243,1705084243,bam,,,,,,,,,,,,,bam,10743921.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",0,pvalue,1e-06,,"""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 31012584}]","[{'src': 'hda', 'id': 31012494}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,40018816,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-28 08:20:02.852770,103043,235.007516
2017-07-03 15:48:31.208618,slurm_normal,,main_w3_handler0,3104119,16250350,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4051051998.0,4051051998.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,4320119876,4320119876,bam,,,,,,,,,,,,,bam,10324499.roundup,slurm,,corral-repl,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""true""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,300000000,"[{'src': 'hda', 'id': 29797093}]","[{'src': 'hda', 'id': 29797116}]",5,75,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,39074040,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-03 16:08:53.541325,80827,1222.332707
2018-03-06 18:25:20.302533,slurm_normal,,main_w4_handler1,3451613,18627565,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4432616537.0,4432616537.0,,,,,,,,,,,,,,,,,,,,,bam,10813441451.0,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,4828605886,4828605886,bam,,,,,,,,,,,,,bam,12723660,slurm,,corral-repl,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""",1,qvalue,,0.0001,"""papHam1""",0,2451960000,,"[{'src': 'hda', 'id': 34207847}, {'src': 'hda', 'id': 34215446}]","[{'src': 'hda', 'id': 34245281}]",5,50,1,100,nomodel,0,"[""peaks_tabular"", ""summits""]",,44375824,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-06 18:26:17.165539,123261,56.863006000000006
2017-10-20 12:18:36.551725,slurm_normal,,main_w3_handler1,3293247,17153593,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1685180865.0,1685180865.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,980608258,980608258,bam,,,,,,,,,,,,,bam,11211946,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",1,qvalue,,0.05,"""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 31773184}]","[{'src': 'hda', 'id': 31773042}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,41249223,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-20 12:22:34.181350,113551,237.629625
