conditions_0|samples,conditions_0|samples1,conditions_0|samples1_filetype,conditions_0|samples2,conditions_0|samples2_filetype,conditions_0|samples3,conditions_0|samples3_filetype,conditions_0|samples4,conditions_0|samples4_filetype,conditions_0|samples5,conditions_0|samples5_filetype,conditions_0|samples_filetype,conditions_10|samples,conditions_10|samples1,conditions_10|samples1_filetype,conditions_10|samples_filetype,conditions_11|samples,conditions_11|samples1,conditions_11|samples1_filetype,conditions_11|samples_filetype,conditions_1|samples,conditions_1|samples1,conditions_1|samples1_filetype,conditions_1|samples2,conditions_1|samples2_filetype,conditions_1|samples3,conditions_1|samples3_filetype,conditions_1|samples4,conditions_1|samples4_filetype,conditions_1|samples5,conditions_1|samples5_filetype,conditions_1|samples_filetype,conditions_2|samples,conditions_2|samples1,conditions_2|samples1_filetype,conditions_2|samples2,conditions_2|samples2_filetype,conditions_2|samples3,conditions_2|samples3_filetype,conditions_2|samples4,conditions_2|samples4_filetype,conditions_2|samples5,conditions_2|samples5_filetype,conditions_2|samples_filetype,conditions_3|samples,conditions_3|samples1,conditions_3|samples1_filetype,conditions_3|samples2,conditions_3|samples2_filetype,conditions_3|samples3,conditions_3|samples3_filetype,conditions_3|samples_filetype,conditions_4|samples,conditions_4|samples1,conditions_4|samples1_filetype,conditions_4|samples2,conditions_4|samples2_filetype,conditions_4|samples3,conditions_4|samples3_filetype,conditions_4|samples4,conditions_4|samples4_filetype,conditions_4|samples5,conditions_4|samples5_filetype,conditions_4|samples_filetype,conditions_5|samples,conditions_5|samples1,conditions_5|samples1_filetype,conditions_5|samples2,conditions_5|samples2_filetype,conditions_5|samples3,conditions_5|samples3_filetype,conditions_5|samples_filetype,conditions_6|samples,conditions_6|samples1,conditions_6|samples1_filetype,conditions_6|samples2,conditions_6|samples2_filetype,conditions_6|samples3,conditions_6|samples3_filetype,conditions_6|samples_filetype,conditions_7|samples,conditions_7|samples1,conditions_7|samples1_filetype,conditions_7|samples2,conditions_7|samples2_filetype,conditions_7|samples3,conditions_7|samples3_filetype,conditions_7|samples_filetype,conditions_8|samples,conditions_8|samples1,conditions_8|samples1_filetype,conditions_8|samples2,conditions_8|samples2_filetype,conditions_8|samples_filetype,conditions_9|samples,conditions_9|samples1,conditions_9|samples1_filetype,conditions_9|samples2,conditions_9|samples2_filetype,conditions_9|samples_filetype,create_time,destination_id,exit_code,gtf_input,gtf_input_filetype,handler,history_id,id,imported,in_type|conditions_0|samples,in_type|conditions_0|samples1,in_type|conditions_0|samples1_filetype,in_type|conditions_0|samples2,in_type|conditions_0|samples2_filetype,in_type|conditions_0|samples3,in_type|conditions_0|samples3_filetype,in_type|conditions_0|samples_filetype,in_type|conditions_10|samples,in_type|conditions_10|samples1,in_type|conditions_10|samples1_filetype,in_type|conditions_10|samples_filetype,in_type|conditions_11|samples,in_type|conditions_11|samples1,in_type|conditions_11|samples1_filetype,in_type|conditions_11|samples_filetype,in_type|conditions_12|samples,in_type|conditions_12|samples1,in_type|conditions_12|samples1_filetype,in_type|conditions_12|samples_filetype,in_type|conditions_13|samples,in_type|conditions_13|samples1,in_type|conditions_13|samples1_filetype,in_type|conditions_13|samples_filetype,in_type|conditions_14|samples,in_type|conditions_14|samples1,in_type|conditions_14|samples1_filetype,in_type|conditions_14|samples_filetype,in_type|conditions_15|samples,in_type|conditions_15|samples1,in_type|conditions_15|samples1_filetype,in_type|conditions_15|samples_filetype,in_type|conditions_16|samples,in_type|conditions_16|samples1,in_type|conditions_16|samples1_filetype,in_type|conditions_16|samples_filetype,in_type|conditions_17|samples,in_type|conditions_17|samples1,in_type|conditions_17|samples1_filetype,in_type|conditions_17|samples_filetype,in_type|conditions_18|samples,in_type|conditions_18|samples1,in_type|conditions_18|samples1_filetype,in_type|conditions_18|samples_filetype,in_type|conditions_19|samples,in_type|conditions_19|samples1,in_type|conditions_19|samples1_filetype,in_type|conditions_19|samples_filetype,in_type|conditions_1|samples,in_type|conditions_1|samples1,in_type|conditions_1|samples1_filetype,in_type|conditions_1|samples2,in_type|conditions_1|samples2_filetype,in_type|conditions_1|samples3,in_type|conditions_1|samples3_filetype,in_type|conditions_1|samples_filetype,in_type|conditions_20|samples,in_type|conditions_20|samples1,in_type|conditions_20|samples1_filetype,in_type|conditions_20|samples_filetype,in_type|conditions_21|samples,in_type|conditions_21|samples1,in_type|conditions_21|samples1_filetype,in_type|conditions_21|samples_filetype,in_type|conditions_22|samples,in_type|conditions_22|samples1,in_type|conditions_22|samples1_filetype,in_type|conditions_22|samples_filetype,in_type|conditions_23|samples,in_type|conditions_23|samples1,in_type|conditions_23|samples1_filetype,in_type|conditions_23|samples_filetype,in_type|conditions_24|samples,in_type|conditions_24|samples1,in_type|conditions_24|samples1_filetype,in_type|conditions_24|samples_filetype,in_type|conditions_25|samples,in_type|conditions_25|samples1,in_type|conditions_25|samples1_filetype,in_type|conditions_25|samples_filetype,in_type|conditions_26|samples,in_type|conditions_26|samples1,in_type|conditions_26|samples1_filetype,in_type|conditions_26|samples_filetype,in_type|conditions_27|samples,in_type|conditions_27|samples1,in_type|conditions_27|samples1_filetype,in_type|conditions_27|samples_filetype,in_type|conditions_2|samples,in_type|conditions_2|samples1,in_type|conditions_2|samples1_filetype,in_type|conditions_2|samples_filetype,in_type|conditions_3|samples,in_type|conditions_3|samples1,in_type|conditions_3|samples1_filetype,in_type|conditions_3|samples_filetype,in_type|conditions_4|samples,in_type|conditions_4|samples1,in_type|conditions_4|samples1_filetype,in_type|conditions_4|samples_filetype,in_type|conditions_5|samples,in_type|conditions_5|samples1,in_type|conditions_5|samples1_filetype,in_type|conditions_5|samples_filetype,in_type|conditions_6|samples,in_type|conditions_6|samples1,in_type|conditions_6|samples1_filetype,in_type|conditions_6|samples_filetype,in_type|conditions_7|samples,in_type|conditions_7|samples1,in_type|conditions_7|samples1_filetype,in_type|conditions_7|samples_filetype,in_type|conditions_8|samples,in_type|conditions_8|samples1,in_type|conditions_8|samples1_filetype,in_type|conditions_8|samples_filetype,in_type|conditions_9|samples,in_type|conditions_9|samples1,in_type|conditions_9|samples1_filetype,in_type|conditions_9|samples_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.hits_norm,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_reps_for_js_test,parameters.advanced_settings.num_frag_assign_draws,parameters.advanced_settings.num_frag_count_draws,parameters.advanced_settings.sAdvanced,parameters.advanced_settings.time_series,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.conditions_2|samples,parameters.conditions_3|samples,parameters.conditions_4|samples,parameters.conditions_5|samples,parameters.conditions_6|samples,parameters.conditions_7|samples,parameters.dbkey,parameters.dispersion_method,parameters.fdr,parameters.generate_sqlite,parameters.gtf_input,parameters.gtf_input.values,parameters.in_type.__current_case__,parameters.in_type.conditions,parameters.in_type.set_in_type,parameters.include_count_files,parameters.include_read_group_files,parameters.length_correction,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.omit_tabular_output,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
441594968.0,441594968.0,bam,437216206.0,bam,485571821.0,bam,,,,,bam,,,,,,,,,459872122.0,459872122.0,bam,454555146.0,bam,472420407.0,bam,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-17 18:40:49.450845,slurm_multi_dynamic_walltime,,35946424,gtf,main_w2_handler2,2337352,9676162,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3985848,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,0,Yes,0.0,ce10,cached,,"""/galaxy-repl/localdata/chrom/ce10.len""",,,,,,,"""ce10""","""pooled""","""0.05""","""False""",20043038,,0,"[{'__index__': 0, 'name': 'VV71 DMSO', 'samples': '20031904,20031938,20031960'}, {'__index__': 1, 'name': 'VV71 Psora-4', 'samples': '20031909,20031945,20031965'}]",BAM,"""No""","""No""","""--no-length-correction""","""geometric""","""10""","""False""","""False""",,,,23634438,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-06-17 19:44:23.972699,63864,3814.521854
4273126023.0,4273126023.0,bam,2921393499.0,bam,3830407227.0,bam,,,,,bam,,,,,,,,,3364194547.0,3364194547.0,bam,3548298149.0,bam,3983273520.0,bam,,,,,bam,4092137191.0,4092137191.0,bam,3020969291.0,bam,2253833958.0,bam,,,,,bam,3912561368.0,3912561368.0,bam,2330446938.0,bam,2528600199.0,bam,bam,2489997970.0,2489997970.0,bam,2326692492.0,bam,2356085119.0,bam,,,,,bam,2496227070.0,2496227070.0,bam,3013591492.0,bam,3152817987.0,bam,bam,2986520677.0,2986520677.0,bam,811472841.0,bam,2981190786.0,bam,bam,4196066037.0,4196066037.0,bam,3544785191.0,bam,2094863091.0,bam,bam,,,,,,,,,,,,,2015-07-13 01:10:08.871918,slurm_multi_dynamic_walltime,,194221725,gtf,main_w2_handler2,2365404,9846506,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4141666,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,,,"""__collection_reduce__|5020""","""__collection_reduce__|4795""","""__collection_reduce__|4812""","""mm10""","""pooled""","""0.05""","""False""",20312708,,0,"[{'__index__': 0, 'name': 'Nonpeptidergic Nociceptor', 'samples': '20319572,20319574,20319576'}, {'__index__': 1, 'name': 'Peptidergic Nociceptor', 'samples': '20319591,20319593,20319595'}, {'__index__': 2, 'name': 'C-LTMR', 'samples': '20319617,20319619,20319620'}, {'__index__': 3, 'name': 'Adelta-LTMR', 'samples': '20319628,20319630,20319632'}, {'__index__': 4, 'name': 'Abeta-RA-LTMR', 'samples': '20319646,20319648,20319650'}, {'__index__': 5, 'name': 'Abeta-SAI-LTMR', 'samples': '20317234,20317239,20317244'}, {'__index__': 6, 'name': 'Abeta-Field Receptor', 'samples': '20287416,20287421,20287426'}, {'__index__': 7, 'name': 'Proprioceptor', 'samples': '20297376,20297383,20297392'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,24102905,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-13 02:55:23.796023,65384,6314.924105
506194246.0,506194246.0,bam,532516044.0,bam,495138867.0,bam,,,,,bam,,,,,,,,,505153284.0,505153284.0,bam,506797107.0,bam,542012977.0,bam,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-11 16:18:51.441779,slurm_multi_dynamic_walltime,,35946424,gtf,main_w2_handler2,2371847,9839973,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4136470,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,,,,,,"""ce10""","""pooled""","""0.05""","""False""",20300895,,0,"[{'__index__': 0, 'name': 'EV + C', 'samples': '20299356,20299446,20299878'}, {'__index__': 1, 'name': 'EV + J', 'samples': '20299560,20299566,20299571'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,24005967,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-11 17:08:12.094982,65468,2960.6532030000003
2341427908.0,2341427908.0,bam,,,,,,,,,bam,,,,,,,,,2341427908.0,2341427908.0,bam,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-28 13:47:02.747224,slurm_multi_dynamic_walltime,,563913290,gtf,main_w2_handler2,2417726,10216414,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486707,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/galGal4.len""",,,,,,,"""galGal4""","""blind""","""0.05""","""False""",20917877,,0,"[{'__index__': 0, 'name': '', 'samples': '20895359'}, {'__index__': 1, 'name': '', 'samples': '20895359'}]",BAM,"""No""","""No""","""""","""quartile""","""10""","""False""","""False""",,,,24799894,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-08-28 18:15:16.772561,40165,16094.025337000001
505153284.0,505153284.0,bam,506797107.0,bam,542012977.0,bam,,,,,bam,,,,,,,,,503473323.0,503473323.0,bam,490884902.0,bam,631764546.0,bam,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-10 21:12:40.445983,slurm_multi_dynamic_walltime,,35998656,gtf,main_w2_handler2,2371847,9835279,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4132765,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,,,,,,"""ce10""","""pooled""","""0.05""","""False""",20301337,,0,"[{'__index__': 0, 'name': 'EV+J', 'samples': '20299560,20299566,20299571'}, {'__index__': 1, 'name': 'SKR-1/2 + J', 'samples': '20300290,20300295,20300300'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,24005967,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-10 22:17:49.726332,65468,3909.280349
4273126023.0,4273126023.0,bam,2921393499.0,bam,3830407227.0,bam,,,,,bam,,,,,,,,,3364194547.0,3364194547.0,bam,3548298149.0,bam,3983273520.0,bam,,,,,bam,4092137191.0,4092137191.0,bam,3020969291.0,bam,2253833958.0,bam,,,,,bam,3912561368.0,3912561368.0,bam,2330446938.0,bam,2528600199.0,bam,bam,2489997970.0,2489997970.0,bam,2326692492.0,bam,2356085119.0,bam,3160475890.0,bam,1930239283.0,bam,bam,2496227070.0,2496227070.0,bam,3013591492.0,bam,3152817987.0,bam,bam,2986520677.0,2986520677.0,bam,811472841.0,bam,2981190786.0,bam,bam,4196066037.0,4196066037.0,bam,3544785191.0,bam,2094863091.0,bam,bam,,,,,,,,,,,,,2015-07-12 16:19:55.090479,slurm_multi_dynamic_walltime,,194221725,gtf,main_w2_handler2,2365404,9844302,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4139907,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,,,"""__collection_reduce__|5020""","""__collection_reduce__|4795""","""__collection_reduce__|4812""","""mm10""","""pooled""","""0.05""","""False""",20312708,,0,"[{'__index__': 0, 'name': 'Nonpeptidergic Nociceptor', 'samples': '20319572,20319574,20319576'}, {'__index__': 1, 'name': 'Peptidergic Nociceptor', 'samples': '20319591,20319593,20319595'}, {'__index__': 2, 'name': 'C-LTMR', 'samples': '20319617,20319619,20319620'}, {'__index__': 3, 'name': 'Adelta-LTMR', 'samples': '20319628,20319630,20319632'}, {'__index__': 4, 'name': 'Abeta-RA-LTMR', 'samples': '20319646,20319648,20319650,20319652,20319653'}, {'__index__': 5, 'name': 'Abeta-SAI-LTMR', 'samples': '20317234,20317239,20317244'}, {'__index__': 6, 'name': 'Abeta-Field Receptor', 'samples': '20287416,20287421,20287426'}, {'__index__': 7, 'name': 'Proprioceptor', 'samples': '20297376,20297383,20297392'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,24106583,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-12 17:33:41.036620,65384,4425.946141
595892842.0,595892842.0,bam,737080177.0,bam,,,,,,,bam,,,,,,,,,717029307.0,717029307.0,bam,775729276.0,bam,,,,,,,bam,600136931.0,600136931.0,bam,1025463335.0,bam,,,,,,,bam,526397993.0,526397993.0,bam,265485603.0,bam,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-29 14:16:52.672397,slurm_multi_dynamic_walltime,,62308069,gtf,main_w2_handler2,1272682,10025991,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4307486,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,,,,,,"""ce10""","""pooled""","""0.05""","""False""",20613036,,0,"[{'__index__': 0, 'name': 'wt', 'samples': '20597258,20597538'}, {'__index__': 1, 'name': 'eri6', 'samples': '20598200,20598378'}, {'__index__': 2, 'name': 'adr1adr2', 'samples': '20599120,20602035'}, {'__index__': 3, 'name': 'adr1adr2eri6', 'samples': '20598473,20601838'}]",BAM,"""Yes""","""No""","""""","""geometric""","""10""","""True""","""False""",,,,24071783,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-29 15:57:57.273829,30250,6064.601432
3830407220.0,3830407220.0,bam,2921393495.0,bam,4273126025.0,bam,,,,,bam,,,,,,,,,3983273523.0,3983273523.0,bam,3548298148.0,bam,3364194549.0,bam,,,,,bam,2253833963.0,2253833963.0,bam,3020969307.0,bam,4092137223.0,bam,,,,,bam,2528600199.0,2528600199.0,bam,2330446938.0,bam,3912561368.0,bam,bam,1930239284.0,1930239284.0,bam,3160475891.0,bam,2489997956.0,bam,2326692492.0,bam,2356085114.0,bam,bam,2496227050.0,2496227050.0,bam,3152817983.0,bam,3013591489.0,bam,bam,2981190790.0,2981190790.0,bam,2986520676.0,bam,811472842.0,bam,bam,2094863100.0,2094863100.0,bam,3544785192.0,bam,4196066035.0,bam,bam,,,,,,,,,,,,,2015-07-04 19:25:25.336182,slurm_multi_dynamic_walltime,,84219195,gtf,main_w2_handler2,2357007,9791020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4093066,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,,,,,,"""mm10""","""pooled""","""0.05""","""False""",20225836,,0,"[{'__index__': 0, 'name': 'Nonpeptidergic Nociceptors', 'samples': '20178380,20178385,20178390'}, {'__index__': 1, 'name': 'Peptidergic Nociceptors', 'samples': '20185604,20185609,20185614'}, {'__index__': 2, 'name': 'C-LTMR', 'samples': '20189581,20189586,20189592'}, {'__index__': 3, 'name': 'Adelta-LTMR', 'samples': '20191611,20191616,20191622'}, {'__index__': 4, 'name': 'Abeta-RA-LTMR', 'samples': '20191637,20191642,20191648,20191654,20191659'}, {'__index__': 5, 'name': 'Abeta-SAI', 'samples': '20191670,20191677,20191682'}, {'__index__': 6, 'name': 'Abeta-FR', 'samples': '20206758,20206772,20206780'}, {'__index__': 7, 'name': 'Proprioceptors', 'samples': '20220698,20220735,20220745'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,23982339,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-04 21:56:23.354812,65384,9058.01863
1360983697.0,1360983697.0,bam,1411875531.0,bam,1223628786.0,bam,1389867099.0,bam,,,bam,,,,,,,,,1186418472.0,1186418472.0,bam,1578054111.0,bam,1342532497.0,bam,1526854558.0,bam,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-30 13:22:20.249754,slurm_multi_dynamic_walltime,,1367601568,gtf,main_w2_handler2,2374101,10032989,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4314000,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20624096,,0,"[{'__index__': 0, 'name': 'sh113', 'samples': '20484575,20484582,20484590,20491863'}, {'__index__': 1, 'name': 'shFF', 'samples': '20484605,20484613,20484620,20484628'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,24249748,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-30 14:27:54.397450,51071,3934.1476960000005
1186418472.0,1186418472.0,bam,1578054111.0,bam,1342532497.0,bam,1526854558.0,bam,,,bam,,,,,,,,,1360983697.0,1360983697.0,bam,1411875531.0,bam,1223628786.0,bam,1389867099.0,bam,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-31 06:22:30.033877,slurm_multi_dynamic_walltime,,1367601568,gtf,main_w2_handler2,2374101,10039263,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4319952,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20624096,,0,"[{'__index__': 0, 'name': 'shFF', 'samples': '20484605,20484613,20484620,20484628'}, {'__index__': 1, 'name': 'sh113', 'samples': '20484575,20484582,20484590,20491863'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,24249748,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-31 07:12:13.279978,51071,2983.246101
3407209207.0,3407209207.0,bam,,,,,,,,,bam,,,,,,,,,3134756799.0,3134756799.0,bam,,,,,,,,,bam,3546441059.0,3546441059.0,bam,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-26 10:59:35.213471,slurm_multi_dynamic_walltime,,350425010,gtf,main_w2_handler2,2353100,9739055,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4044716,slurm,,,,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,,,,,,"""mm9""","""pooled""","""0.05""","""False""",20132181,,0,"[{'__index__': 0, 'name': 'WT', 'samples': '20107637'}, {'__index__': 1, 'name': 'KO', 'samples': '20107621'}, {'__index__': 2, 'name': 'WT T', 'samples': '20107616'}]",BAM,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",,,,23275466,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-06-26 14:58:33.031374,57381,14337.817903000001
