create_time,destination_id,exit_code,gfffile,gfffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.featuretype,parameters.force_sort,parameters.gfffile.values,parameters.idattr,parameters.minaqual,parameters.mode,parameters.samfile.values,parameters.samout_conditional.__current_case__,parameters.samout_conditional.samout,parameters.stranded,runner_name,samfile,samfile_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-06 15:40:26.573203,slurm_normal_16gb,,4172686211,gtf,main_w3_handler0,3343541,17721217,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11786868,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32738452}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680627}]",1,No,"""yes""",,3249092552,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-06 18:02:45.910546,108057,8539.337343000001
2017-12-18 09:01:14.538706,slurm_normal_16gb,,2775475040,gtf,main_w3_handler1,3361163,17835289,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11909095,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","""exon""","""false""","[{'src': 'hda', 'id': 32981546}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32969509}]",1,No,"""yes""",,3563181190,bam,42629439.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-18 09:54:43.988594,91423,3209.449888
2017-12-02 09:45:39.848038,slurm_normal_16gb,,4172686211,gtf,main_w4_handler0,3343541,17674147,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11735717,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680592}]",1,No,"""yes""",,4468648574,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-02 14:00:05.123704,108057,15265.275666000001
2017-12-02 09:45:41.213215,slurm_normal_16gb,,4172686211,gtf,main_w3_handler1,3343541,17674149,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11737457,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680627}]",1,No,"""yes""",,3249092552,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-02 18:15:01.177221,108057,30559.964006000002
2017-10-22 06:04:23.103782,slurm_normal_16gb,,3709641965,gtf,main_w3_handler1,3295160,17165379,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11225911,slurm,,corral-repl,,"""d0b01d0ab6ee11e7a596005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/equCab2.len""","""equCab2""","""exon""","""false""","[{'src': 'hda', 'id': 31793957}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 31794177}]",1,No,"""yes""",,1459632909,bam,,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-10-22 11:01:05.288240,113569,17802.184458
2017-10-22 06:03:30.617072,slurm_normal_16gb,,3709641965,gtf,main_w4_handler0,3295158,17165371,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11225302,slurm,,corral-repl,,"""b6d8c7c4b6ee11e7b020005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/equCab2.len""","""equCab2""","""exon""","""false""","[{'src': 'hda', 'id': 31793957}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 31794156}]",1,No,"""yes""",,0,bam,,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-10-22 09:10:39.509255,113569,11228.892183
2017-12-06 08:48:11.997712,slurm_normal_16gb,,4172686211,gtf,main_w4_handler1,3343541,17714879,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11780178,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32738452}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32661373}]",1,No,"""yes""",,1861848694,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-06 10:59:58.444411,108057,7906.446699
2017-08-19 03:38:01.731548,slurm_normal_16gb,,847928511,gtf,main_w4_handler0,3029171,16613168,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10685090.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""","[{'src': 'hda', 'id': 30773325}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 30238616}]",1,No,"""no""",,2200071694,bam,39837641.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-08-19 03:59:16.635844,101921,1274.9042960000002
2017-12-02 18:32:36.710089,slurm_normal_16gb,,4172686211,gtf,main_w3_handler0,3343541,17676589,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11740892,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680627}]",1,No,"""yes""",,3249092552,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-03 00:54:14.550674,108057,22897.840585
2017-10-22 06:03:27.681157,slurm_normal_16gb,,3709641965,gtf,main_w4_handler0,3295158,17165367,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11224911,slurm,,corral-repl,,"""b6d8c7c4b6ee11e7b020005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/equCab2.len""","""equCab2""","""exon""","""false""","[{'src': 'hda', 'id': 31793957}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 31794146}]",1,No,"""yes""",,2012226361,bam,,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-10-22 07:42:03.745243,113569,5916.064086
2017-12-02 18:32:36.278709,slurm_normal_16gb,,4172686211,gtf,main_w4_handler1,3343541,17676588,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11739098,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680621}]",1,No,"""yes""",,4124548652,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-02 20:40:35.178263,108057,7678.8995540000005
2017-12-02 09:45:40.585436,slurm_normal_16gb,,4172686211,gtf,main_w3_handler1,3343541,17674148,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11736043,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680621}]",1,No,"""yes""",,4124548652,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-02 16:07:17.665935,108057,22897.080499
2017-12-05 10:09:37.835572,slurm_normal_16gb,,4172686211,gtf,main_w4_handler1,3343541,17700524,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11765311,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32680592}]",1,No,"""yes""",,4468648574,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-05 12:22:24.180771,108057,7966.345199
2017-08-19 08:30:41.001694,slurm_normal_16gb,,116963244,gtf,main_w3_handler0,3029171,16613663,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10685523.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 30614878}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 30238616}]",1,No,"""yes""",,2200071694,bam,39837641.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-08-19 08:53:43.504404,101921,1382.50271
2017-12-02 18:32:34.521745,slurm_normal_16gb,,4172686211,gtf,main_w3_handler1,3343541,17676586,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11739864,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""exon""","""false""","[{'src': 'hda', 'id': 32662708}]","""gene_id""","""10""","""union""","[{'src': 'hda', 'id': 32661373}]",1,No,"""yes""",,1861848694,bam,41989345.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,0.6.1galaxy3,,2017-12-02 22:46:40.418309,108057,15245.896564
