create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.async_datasets,parameters.dbkey,parameters.file_count,parameters.file_type,parameters.files_metadata.__current_case__,parameters.files_metadata.base_name,parameters.files_metadata.file_type,parameters.paramfile,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-17 13:43:59.987400,slurm_normal,,main_w1_handler0,2540071,11207056,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5481580.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",32,,auto,"""/galaxy/main/scratch/tmpETGCyp""",,26867596,error,upload1,1.1.4,,2015-12-17 13:49:13.251124,75168.0,313.263724
2017-02-07 07:18:14.387487,slurm_normal,,main_w3_handler0,2726374,14968358,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9126112.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",118,,auto,"""/galaxy/main/scratch/tmp3NN3fq""",,35856312,error,upload1,1.1.4,,2017-02-07 07:21:07.499105,85433.0,173.11161800000002
2016-12-13 10:22:46.503833,slurm_normal,,main_w4_handler0,2928101,14562887,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8742133.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpCPMwMO""",,34815887,error,upload1,1.1.4,,2016-12-13 11:14:08.503215,96800.0,3081.999382
2016-07-24 16:58:54.516364,slurm_normal,,main_w1_handler1,2774492,13480369,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7696201.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpV32YZh""",,31667804,error,upload1,1.1.4,,2016-07-24 17:02:04.390171,58079.0,189.873807
2017-09-19 22:14:09.366633,slurm_normal,,main_w3_handler0,3258230,16870070,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10934971.roundup,slurm,,corral-repl,,"""None""","""hg38""",,"""fastqsanger""",381,,fastqsanger,"""/galaxy-repl/main/scratch2/tmpdOY6Nt""",,40572222,error,upload1,1.1.4,,2017-09-19 22:16:26.502577,110192.0,137.135944
2017-09-19 22:05:36.938848,slurm_normal,,main_w4_handler1,3258230,16870023,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10934909.roundup,slurm,,corral-repl,,"""None""","""hg38""",,"""fastqsanger""",381,,fastqsanger,"""/galaxy-repl/main/scratch2/tmp8PLIhz""",,40572222,error,upload1,1.1.4,,2017-09-19 22:08:18.805803,110192.0,161.86695500000002
2016-11-03 12:36:51.719032,slurm_normal,,main_w3_handler0,2879303,14240540,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8449963.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpPMxdWg""",,34009218,error,upload1,1.1.4,,2016-11-03 17:00:03.028317,84079.0,15791.309285000001
2017-09-20 16:56:37.063176,slurm_normal,,main_w3_handler1,3258230,16878544,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10943955.roundup,slurm,,corral-repl,,"""None""","""hg38""",,"""fastqsanger""",381,,fastqsanger,"""/galaxy-repl/main/scratch2/tmpapuL43""",,40681810,error,upload1,1.1.4,,2017-09-20 16:59:11.620652,110192.0,154.557476
2017-10-31 18:52:15.298859,slurm_normal,,main_w3_handler1,3304974,17279846,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11340515,slurm,,corral-repl,,"""None""","""?""",,"""bam""",237,,bam,"""/galaxy-repl/main/scratch2/tmpunLHES""",,41637293,error,upload1,1.1.4,,2017-10-31 18:54:03.954623,114772.0,108.655764
2017-05-31 21:46:01.749423,slurm_normal,,main_w3_handler1,2265084,15983117,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10078355.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""maf""",101,,maf,"""/galaxy-repl/main/scratch2/tmpdIoeyv""",,38012964,error,upload1,1.1.4,,2017-06-01 00:04:46.430557,62197.0,8324.681134
2017-09-19 22:11:04.935317,slurm_normal,,main_w3_handler0,3258230,16870051,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10934948.roundup,slurm,,corral-repl,,"""None""","""hg38""",,"""fastqsanger""",381,,fastqsanger,"""/galaxy-repl/main/scratch2/tmpw3k7uf""",,40572222,error,upload1,1.1.4,,2017-09-19 22:12:33.183267,110192.0,88.24795
2017-04-03 12:15:56.274118,slurm_normal,,main_w3_handler1,3047554,15470638,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9600217.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",176,,fastq,"""/galaxy-repl/main/scratch2/tmp43v__i""",,36991996,error,upload1,1.1.4,,2017-04-03 12:18:04.831685,102971.0,128.557567
2018-02-20 18:02:59.063222,slurm_normal,,main_w4_handler1,3433725,18450457,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12545397,slurm,,corral-repl,,"""None""","""?""","""1""","""maf""",109,,maf,"""/galaxy-repl/main/scratch2/tmpHeziKn""",,43992537,error,upload1,1.1.4,,2018-02-20 19:47:53.620502,122195.0,6294.55728
2018-03-02 15:16:00.662823,slurm_normal,,main_w4_handler1,3449508,18582390,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12679208,slurm,,corral-repl,,"""None""","""?""","""1""","""auto""",135,,auto,"""/galaxy-repl/main/scratch2/tmpq7iP6k""",,44271015,error,upload1,1.1.4,,2018-03-02 18:15:43.827977,122195.0,10783.165154
2017-06-07 18:52:15.320731,slurm_normal,,main_w4_handler1,3144110,16043970,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10133792.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""bam""",227,,bam,"""/galaxy-repl/main/scratch2/tmpdVISXZ""",,38512487,error,upload1,1.1.4,,2017-06-07 18:54:03.466241,66287.0,108.14551
2016-07-05 13:13:02.503785,slurm_normal,,main_w2_handler0,2746790,13334350,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7541927.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpCDP9OL""",,31013877,error,upload1,1.1.4,,2016-07-05 13:19:55.956328,84146.0,413.45254300000005
2017-08-04 19:04:19.146623,slurm_normal,,main_w4_handler1,3209791,16506807,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10576703.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmpKxZTEF""",,39679869,error,upload1,1.1.4,,2017-08-04 19:05:44.596086,107931.0,85.44946300000001
2017-11-27 22:37:15.096122,slurm_normal,,main_w4_handler0,2856389,17611554,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11672234,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpVIYEhe""",,42070372,error,upload1,1.1.4,,2017-11-27 23:23:35.799251,66645.0,2780.703129
2015-03-05 22:58:38.538847,rodeo_normal,,main_w2_handler1,2221124,8875300,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3033437.roundup,slurm,,corral-repl,,"""None""","""mm10""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmpXuU0XQ""",,21516997,error,upload1,1.1.4,,2015-03-06 01:35:15.983208,26009.0,9397.444361
2017-11-17 18:43:00.624426,slurm_normal,,main_w4_handler0,2856389,17496337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11555416,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpwOLJtk""",,42070372,error,upload1,1.1.4,,2017-11-17 19:39:17.898929,66645.0,3377.274503
2015-11-04 18:46:46.755502,slurm_normal,,main_w1_handler0,2473230,10818753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5074453.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",32,,auto,"""/galaxy/main/scratch/tmpjl432G""",,25712932,error,upload1,1.1.4,,2015-11-04 19:46:31.088107,71404.0,3584.332605
2015-11-04 21:09:04.399096,slurm_normal,,main_w2_handler1,2473230,10820591,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5076064.roundup,slurm,,corral-repl,,"""None""","""?""",,"""maf""",221,,maf,"""/galaxy/main/scratch/tmpHoK_A0""",,25712932,error,upload1,1.1.4,,2015-11-04 21:41:08.413456,71404.0,1924.0143600000001
2016-06-02 07:31:29.664349,slurm_normal,,main_w2_handler0,2611211,13047162,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7232810.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bam""",66,,bam,"""/galaxy/main/scratch/tmpoflAS1""",,29087211,error,upload1,1.1.4,,2016-06-02 07:32:31.796064,9545.0,62.13171500000001
2018-02-19 01:52:56.019908,slurm_normal,,main_w4_handler1,3433725,18430184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12524381,slurm,,corral-repl,,"""None""","""?""","""1""","""maf""",107,,maf,"""/galaxy-repl/main/scratch2/tmpbSes_b""",,43992537,error,upload1,1.1.4,,2018-02-19 03:36:21.707511,122195.0,6205.687603
2016-04-13 01:31:43.825693,slurm_normal,,main_w1_handler1,2536209,12435703,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6635510.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bam""",66,,bam,"""/galaxy/main/scratch/tmpxwfj72""",,29569033,error,upload1,1.1.4,,2016-04-13 01:32:56.719295,64633.0,72.893602
2017-11-17 18:52:02.470175,slurm_normal,,main_w3_handler1,2856389,17496373,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11556693,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpQz4l2u""",,42070372,error,upload1,1.1.4,,2017-11-17 21:20:53.785128,66645.0,8931.314953000001
2016-10-25 08:26:54.135204,slurm_normal,,main_w3_handler1,2867674,14165529,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8378077.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""bed""",153,,bed,"""/galaxy/main/scratch/tmpiukvUo""",,33817109,error,upload1,1.1.4,,2016-10-25 08:35:00.900679,32188.0,486.76547500000004
2016-06-04 18:59:19.302012,slurm_normal,,main_w1_handler1,2611211,13069488,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7255471.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpIMgLyJ""",,29521749,error,upload1,1.1.4,,2016-06-04 19:01:29.660266,9545.0,130.35825400000002
2017-08-08 01:13:35.120228,slurm_normal,,main_w3_handler1,2083280,16525340,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10594947.roundup,slurm,,corral-repl,,"""None""","""?""",,"""maf""",101,,maf,"""/galaxy-repl/main/scratch2/tmp6lxgpk""",,39756604,error,upload1,1.1.4,,2017-08-08 01:50:17.122962,40052.0,2202.002734
2017-05-23 13:15:12.578070,slurm_normal,,main_w3_handler1,3123624,15917061,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10014851.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bcf""",396,,bcf,"""/galaxy-repl/main/scratch2/tmpy22Mtn""",,38157040,error,upload1,1.1.4,,2017-05-23 13:15:54.204309,100009.0,41.626239000000005
2017-11-17 18:41:45.332153,slurm_normal,,main_w4_handler1,2856389,17496318,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11555412,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpiP9hj_""",,42070372,error,upload1,1.1.4,,2017-11-17 19:33:59.609132,66645.0,3134.276979
2017-11-17 19:21:51.379819,slurm_normal,,main_w3_handler1,2856389,17496716,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11557869,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmp224ru3""",,42070372,error,upload1,1.1.4,,2017-11-17 22:59:07.666408,66645.0,13036.286589000001
2018-03-07 14:17:31.006882,slurm_normal,,main_w4_handler1,3455287,18640010,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12735952,slurm,,corral-repl,,"""None""","""?""","""1""","""auto""",135,,auto,"""/galaxy-repl/main/scratch2/tmpZ3gk6C""",,44229440,error,upload1,1.1.4,,2018-03-07 14:18:56.814672,81806.0,85.80779000000001
2017-11-17 19:07:54.013081,slurm_normal,,main_w4_handler1,2856389,17496449,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11556048,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpJVBmI0""",,42070372,error,upload1,1.1.4,,2017-11-17 20:23:08.139884,66645.0,4514.126803
2017-11-17 19:07:53.376655,slurm_normal,,main_w3_handler0,2856389,17496448,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11556809,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpKY4ltt""",,42070372,error,upload1,1.1.4,,2017-11-17 21:23:09.002015,66645.0,8115.625360000001
2015-03-23 21:35:54.788812,rodeo_normal,,main_w2_handler0,676440,9018888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3299594.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmp6hY_do""",,21734491,error,upload1,1.1.4,,2015-03-23 21:50:11.503201,15206.0,856.7143890000001
2017-09-05 09:44:39.440142,slurm_normal,,main_w4_handler1,2232551,16735753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10804987.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmpZUFRys""",,39167433,error,upload1,1.1.4,,2017-09-05 09:53:21.524833,60720.0,522.084691
2018-02-26 01:56:04.136137,slurm_normal,,main_w4_handler1,3442310,18517464,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12613816,slurm,,corral-repl,,"""None""","""?""","""1""","""maf""",109,,maf,"""/galaxy-repl/main/scratch2/tmp_O6X4l""",,43992537,error,upload1,1.1.4,,2018-02-26 02:48:45.906366,122195.0,3161.770229
2017-08-01 22:05:07.899001,slurm_normal,,main_w3_handler0,2083280,16482065,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10551000.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmpT91Yxt""",,39642592,error,upload1,1.1.4,,2017-08-01 22:41:37.246280,40052.0,2189.347279
2017-11-17 18:52:01.854466,slurm_normal,,main_w4_handler1,2856389,17496372,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11555477,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpTiSRxr""",,42070372,error,upload1,1.1.4,,2017-11-17 19:46:45.723158,66645.0,3283.868692
2017-05-23 13:16:03.269258,slurm_normal,,main_w4_handler1,3123624,15917068,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10014858.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bcf""",396,,bcf,"""/galaxy-repl/main/scratch2/tmpHb9D2Y""",,38157040,error,upload1,1.1.4,,2017-05-23 13:18:03.441910,100009.0,120.17265200000001
2015-12-16 22:40:23.455829,slurm_normal,,main_w1_handler0,2540071,11202510,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5473423.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",32,,auto,"""/galaxy/main/scratch/tmpUV0z1q""",,26837674,error,upload1,1.1.4,,2015-12-16 22:45:47.823527,75168.0,324.367698
2015-01-28 14:43:36.554812,rodeo_normal,,main_w1_handler1,2186791,8622461,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2588506.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",31,,auto,"""/galaxy/main/scratch/tmp288kbr""",,20707803,error,upload1,1.1.4,,2015-01-28 15:24:51.482385,58870.0,2474.927573
2017-10-31 18:45:57.650796,slurm_normal,,main_w3_handler0,3304974,17279776,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11340420,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpkCFI92""",,41637293,error,upload1,1.1.4,,2017-10-31 18:48:12.868270,114772.0,135.217474
2016-06-02 21:40:14.713780,slurm_normal,,main_w1_handler0,2611211,13053546,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7239484.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpG42Ppl""",,29087211,error,upload1,1.1.4,,2016-06-02 21:41:44.916695,9545.0,90.202915
2016-06-10 15:44:55.280267,slurm_normal,,main_w2_handler1,2732506,13133651,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7318115.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bcf""",292,,bcf,"""/galaxy/main/scratch/tmpVzJ5sf""",,30730880,error,upload1,1.1.4,,2016-06-10 15:48:29.198999,,213.918732
2017-07-12 20:05:01.037295,slurm_normal,,main_w3_handler0,3187797,16324526,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10391126.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""maf""",101,,maf,"""/galaxy-repl/main/scratch2/tmpuBDemo""",,39212939,error,upload1,1.1.4,,2017-07-12 20:54:57.155233,108771.0,2996.1179380000003
2016-01-07 09:32:08.204614,slurm_normal,,main_w2_handler0,2557652,11401262,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5669969.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",32,,auto,"""/galaxy/main/scratch/tmpNE7LoH""",,27259591,error,upload1,1.1.4,,2016-01-07 09:40:58.969879,,530.765265
