guide_gff,guide_gff_filetype,input_bam,input_bam_filetype,parameters.guide.input_estimation,parameters.guide.special_outputs.clustering,parameters.guide.special_outputs.read_length,parameters.guide.special_outputs.special_outputs_select,parameters.option_set.abundance_estimation,runtime
1151947379.0,gtf,6406447785,bam,False,True,150.0,deseq2,True,19522.0
1151947379.0,gtf,3898417131,bam,True,True,150.0,deseq2,True,19826.0
1151947379.0,gtf,6058145942,bam,False,True,150.0,deseq2,True,18417.0
1151947379.0,gtf,3796220219,bam,True,True,150.0,deseq2,True,22206.0
,,32186,bam,,,,,,7.0
,,3469224424,bam,,,,,,233.0
,,4824181602,bam,,,,,,315.0
,,3785057216,bam,,,,,,249.0
,,4191701672,bam,,,,,,277.0
202602307.0,gtf,258564005,bam,True,,,ballgown,True,70.0
202602307.0,gtf,6398250881,bam,True,,,ballgown,True,385.0
,,5255808307,bam,,,,,,334.0
202602307.0,gtf,3236813307,bam,True,,,ballgown,True,241.0
,,3835649015,bam,,,,,,247.0
202602307.0,gtf,1897304638,bam,True,,,ballgown,True,269.0
202602307.0,gtf,268608952,bam,True,,,ballgown,True,78.0
202602307.0,gtf,8896565043,bam,True,,,ballgown,True,470.0
202602307.0,gtf,5044281973,bam,True,,,ballgown,True,369.0
202602307.0,gtf,8861190812,bam,True,,,ballgown,True,517.0
202602307.0,gtf,617398287,bam,True,,,ballgown,True,123.0
1113079074.0,gtf,192301848,bam,False,False,75.0,deseq2,,73.0
202602307.0,gtf,578336929,bam,True,,,ballgown,True,118.0
202602307.0,gtf,264762571,bam,True,,,ballgown,True,70.0
202602307.0,gtf,262656633,bam,True,,,ballgown,True,79.0
1113079074.0,gtf,150554277,bam,False,False,75.0,deseq2,,70.0
1113079074.0,gtf,211929572,bam,False,False,75.0,deseq2,,70.0
1113079074.0,gtf,247998275,bam,False,False,75.0,deseq2,,73.0
1113079074.0,gtf,187322627,bam,False,False,75.0,deseq2,,68.0
1113079074.0,gtf,218199114,bam,False,False,75.0,deseq2,,70.0
1113079074.0,gtf,117009111,bam,False,False,75.0,deseq2,,65.0
1113079074.0,gtf,186754238,bam,False,False,75.0,deseq2,,68.0
1113079074.0,gtf,242908958,bam,False,False,75.0,deseq2,,72.0
1113079074.0,gtf,223117778,bam,False,False,75.0,deseq2,,72.0
1113079074.0,gtf,243227646,bam,False,False,75.0,deseq2,,73.0
1151947379.0,gtf,5720580250,bam,False,True,150.0,deseq2,True,17839.0
1113079074.0,gtf,177547680,bam,False,False,75.0,deseq2,,68.0
1113079074.0,gtf,226287633,bam,False,False,75.0,deseq2,,75.0
1113079074.0,gtf,81281790,bam,False,False,75.0,deseq2,,62.0
1113079074.0,gtf,178290900,bam,False,False,75.0,deseq2,,69.0
1113079074.0,gtf,176626417,bam,False,False,75.0,deseq2,,66.0
1113079074.0,gtf,211216134,bam,False,False,75.0,deseq2,,72.0
1113079074.0,gtf,240886233,bam,False,False,75.0,deseq2,,71.0
1151947379.0,gtf,6192959542,bam,False,True,150.0,deseq2,True,18256.0
,,4545218310,bam,,,,,,256.0
1113079074.0,gtf,238510763,bam,False,False,75.0,deseq2,,69.0
1113079074.0,gtf,136257895,bam,False,False,75.0,deseq2,,66.0
1113079074.0,gtf,121734153,bam,False,False,75.0,deseq2,,65.0
1113079074.0,gtf,238180592,bam,False,False,75.0,deseq2,,70.0
1113079074.0,gtf,159160630,bam,False,False,75.0,deseq2,,68.0
1113079074.0,gtf,88504753,bam,False,False,75.0,deseq2,,61.0
1113079074.0,gtf,250477646,bam,False,False,75.0,deseq2,,73.0
1113079074.0,gtf,222358731,bam,False,False,75.0,deseq2,,72.0
,,3486199843,bam,,,,,,199.0
,,4776990923,bam,,,,,,311.0
1113079074.0,gtf,280410193,bam,False,False,75.0,deseq2,,74.0
1113079074.0,gtf,311581375,bam,False,False,75.0,deseq2,,80.0
1113079074.0,gtf,256009996,bam,False,False,75.0,deseq2,,74.0
1113079074.0,gtf,309424990,bam,False,False,75.0,deseq2,,77.0
1113079074.0,gtf,27719177,bam,False,False,75.0,deseq2,,57.0
1113079074.0,gtf,111945996,bam,False,False,75.0,deseq2,,65.0
,,4074958570,bam,,,,,,218.0
1113079074.0,gtf,387382095,bam,False,False,75.0,deseq2,,86.0
,,4006308076,bam,,,,,,222.0
,,1876472418,bam,,,,,,128.0
1113079074.0,gtf,271010413,bam,False,False,75.0,deseq2,,75.0
1113079074.0,gtf,174606565,bam,False,False,75.0,deseq2,,74.0
,,4083029211,bam,,,,,,218.0
,,4675580277,bam,,,,,,257.0
1113079074.0,gtf,361139336,bam,False,False,75.0,deseq2,,78.0
1113079074.0,gtf,199316465,bam,False,False,75.0,deseq2,,71.0
,,1615125377,bam,,,,,,88.0
,,1709413900,bam,,,,,,124.0
,,4335335822,bam,,,,,,240.0
,,1988700791,bam,,,,,,114.0
,,4327815594,bam,,,,,,241.0
,,4122986970,bam,,,,,,231.0
,,410944969,bam,,,,,,33.0
,,610299910,bam,,,,,,55.0
,,323576591,bam,,,,,,27.0
,,820775571,bam,,,,,,60.0
,,729354990,bam,,,,,,52.0
,,372951760,bam,,,,,,32.0
1151947379.0,gtf,6025032570,bam,False,True,150.0,deseq2,True,18102.0
,,1060335,bam,,,,,,6.0
1151947379.0,gtf,5388462145,bam,False,True,150.0,deseq2,True,18588.0
1151947379.0,gtf,6321509151,bam,False,True,150.0,deseq2,True,18529.0
,,5240195052,bam,,,,,False,466.0
1151947379.0,gtf,3587667636,bam,True,,,ballgown,True,367.0
1151947379.0,gtf,3490859145,bam,True,True,150.0,deseq2,True,20422.0
1151947379.0,gtf,3523314401,bam,True,True,150.0,deseq2,True,19348.0
,,92,bam,,,,,,6.0
1151947379.0,gtf,3959051795,bam,True,True,150.0,deseq2,True,21139.0
,,3144256131,bam,,,,,,203.0
,,3516633491,bam,,,,,,227.0
,,5951589069,bam,,,,,,362.0
,,13308743,bam,,,,,,5.0
,,457489129,bam,,,,,False,44.0
,,3370242443,bam,,,,,,212.0
,,5812663435,bam,,,,,,368.0
,,3277920569,bam,,,,,,215.0
,,5567493918,bam,,,,,,359.0
1151947379.0,gtf,5957783213,bam,False,True,150.0,deseq2,True,18524.0
,,19064692,bam,,,,,False,6.0
,,396754183,bam,,,,,False,40.0
,,6064242876,bam,,,,,,360.0
1151947379.0,gtf,5854718402,bam,False,True,150.0,deseq2,True,19622.0
,,292755709,bam,,,,,False,28.0
136189670.0,gtf,12820806382,bam,False,False,75.0,deseq2,,896.0
136189670.0,gtf,10778308337,bam,False,False,75.0,deseq2,,776.0
136189670.0,gtf,12820806382,bam,False,False,75.0,deseq2,,903.0
104033456.0,gff3,3026680871,bam,False,,,ballgown,,359.0
136189670.0,gtf,11072059659,bam,False,False,75.0,deseq2,,826.0
136189670.0,gtf,10846906483,bam,False,False,75.0,deseq2,,785.0
136189670.0,gtf,10233042742,bam,False,False,75.0,deseq2,,733.0
136189670.0,gtf,10575906375,bam,False,False,75.0,deseq2,,838.0
,,3572935278,bam,,,,,,340.0
1151947379.0,gtf,3506163724,bam,True,True,150.0,deseq2,True,20394.0
1151947379.0,gtf,3587667636,bam,True,True,150.0,deseq2,True,21891.0
1151947379.0,gtf,6968118868,bam,False,True,150.0,deseq2,True,19297.0
977954582.0,gtf,326034942,bam,False,,,ballgown,,70.0
,,758710514,bam,,,,,,100.0
,,2270488692,bam,,,,,,262.0
1151947379.0,gtf,5902997675,bam,False,True,150.0,deseq2,True,19217.0
1151947379.0,gtf,6557475693,bam,False,True,150.0,deseq2,True,18016.0
4006.0,gtf,76600621,bam,False,False,75.0,deseq2,,41.0
4006.0,gtf,131904698,bam,False,False,75.0,deseq2,,18.0
1151947379.0,gtf,5231365951,bam,False,True,150.0,deseq2,True,18833.0
202602307.0,gtf,8485393853,bam,True,,,ballgown,True,603.0
,,457789674,bam,,,,,,40.0
,,577145870,bam,,,,,,177.0
,,567188468,bam,,,,,,90.0
,,597644616,bam,,,,,,104.0
,,490247732,bam,,,,,,76.0
,,450725121,bam,,,,,,78.0
,,608031935,bam,,,,,,113.0
,,605174510,bam,,,,,,108.0
,,631851359,bam,,,,,,134.0
,,292755768,bam,,,,,False,28.0
,,19064644,bam,,,,,False,7.0
,,457485533,bam,,,,,False,41.0
,,396753992,bam,,,,,False,39.0
,,446027,bam,,,,,,5.0
202602307.0,gtf,7115602151,bam,True,,,ballgown,True,630.0
,,855818,bam,,,,,,5.0
,,489338,bam,,,,,,5.0
202602307.0,gtf,7603392352,bam,True,,,ballgown,True,708.0
202602307.0,gtf,8243467058,bam,True,,,ballgown,True,698.0
202602307.0,gtf,8778028885,bam,True,,,ballgown,True,840.0
202602307.0,gtf,7721465193,bam,True,,,ballgown,True,600.0
,,85043620,bam,,,,,,11.0
202602307.0,gtf,8000371020,bam,True,,,ballgown,True,669.0
202602307.0,gtf,7960054277,bam,True,,,ballgown,True,772.0
202602307.0,gtf,7414564235,bam,True,,,ballgown,True,744.0
202602307.0,gtf,7577783143,bam,True,,,ballgown,True,698.0
202602307.0,gtf,6706768907,bam,True,,,ballgown,True,596.0
,,50258,bam,,,,,,6.0
,,102235221,bam,,,,,,26.0
,,122453479,bam,,,,,,20.0
,,121096333,bam,,,,,,22.0
,,67016192,bam,,,,,,17.0
,,8727,bam,,,,,,7.0
14621731.0,gff3,8727,bam,False,,,no,False,7.0
,,8727,bam,,,,,False,6.0
10699254.0,gtf,8727,bam,False,,,no,False,8.0
,,8727,bam,,,,,False,7.0
14621731.0,gff3,8727,bam,True,,,no,False,11.0
,,8727,bam,,,,,False,7.0
16740.0,gtf,8727,bam,False,,,no,False,7.0
202602307.0,gtf,3831920537,bam,True,,,ballgown,True,380.0
202602307.0,gtf,2539157422,bam,True,,,ballgown,True,224.0
202602307.0,gtf,2996796511,bam,True,,,ballgown,True,297.0
202602307.0,gtf,2296061212,bam,True,,,ballgown,True,242.0
202602307.0,gtf,3818322821,bam,True,,,ballgown,True,366.0
202602307.0,gtf,3139422827,bam,True,,,ballgown,True,360.0
202602307.0,gtf,3654982914,bam,True,,,ballgown,True,376.0
202602307.0,gtf,2970123049,bam,True,,,ballgown,True,330.0
14621731.0,gff3,8598,bam,False,,,no,False,6.0
14621731.0,gff3,8727,bam,False,,,no,False,6.0
17746.0,gtf,8598,bam,False,,,no,False,4.0
14621731.0,gff3,8727,bam,False,,,no,False,7.0
273041808.0,gtf,8908646341,bam,False,False,151.0,deseq2,,764.0
,,19064701,bam,,,,,False,7.0
,,396754069,bam,,,,,False,38.0
,,292755684,bam,,,,,False,32.0
,,457488891,bam,,,,,False,43.0
273041808.0,gtf,8888653182,bam,False,False,151.0,deseq2,,3542.0
,,1154813,bam,,,,,False,6.0
,,1149296,bam,,,,,False,4.0
,,5692709770,bam,,,,,,550.0
,,7557206381,bam,,,,,,837.0
,,5608300701,bam,,,,,,567.0
,,3798491228,bam,,,,,,381.0
,,1227274,bam,,,,,False,5.0
,,1227371,bam,,,,,False,4.0
,,1256303,bam,,,,,,4.0
,,1227274,bam,,,,,,4.0
,,1227516,bam,,,,,False,5.0
,,1260175,bam,,,,,,5.0
,,1181666,bam,,,,,False,6.0
,,1155686,bam,,,,,False,5.0
,,1177247,bam,,,,,False,6.0
,,1183781,bam,,,,,False,6.0
238695801.0,gtf,12820806382,bam,False,,,ballgown,,1018.0
294193356.0,gtf,12820806382,bam,False,,,ballgown,False,972.0
335538974.0,gtf,3371968949,bam,True,,,ballgown,,436.0
1255571849.0,gtf,4168137215,bam,False,False,75.0,deseq2,True,457.0
1255571849.0,gtf,4168137215,bam,False,,,no,True,400.0
,,101422508,bam,,,,,,17.0
335538974.0,gtf,2735740157,bam,True,,,ballgown,,309.0
335538974.0,gtf,3674015038,bam,True,,,ballgown,,351.0
335538974.0,gtf,3060324767,bam,True,,,ballgown,,341.0
,,327953755,bam,,,,,,29.0
,,326343146,bam,,,,,,30.0
,,344344028,bam,,,,,,36.0
,,290144127,bam,,,,,,22.0
,,340912771,bam,,,,,,34.0
,,280458917,bam,,,,,,27.0
,,4743246638,bam,,,,,,456.0
,,4375611587,bam,,,,,,434.0
,,250628847,bam,,,,,False,30.0
335538974.0,gtf,2741372527,bam,True,,,ballgown,,276.0
,,4296085727,bam,,,,,,403.0
,,396754160,bam,,,,,False,37.0
,,396754160,bam,,,,,False,36.0
,,326345171,bam,,,,,,32.0
9586672.0,gtf,577318609,bam,False,,,ballgown,False,93.0
,,1799584813,bam,,,,,,199.0
,,3302687006,bam,,,,,,332.0
,,7434986663,bam,,,,,,762.0
,,5503076972,bam,,,,,,528.0
151118093.0,gtf,6719758947,bam,True,,,ballgown,,465.0
151118093.0,gtf,6444015980,bam,True,,,ballgown,,470.0
,,3319441307,bam,,,,,,329.0
,,2757670083,bam,,,,,,317.0
,,4519005259,bam,,,,,,594.0
147332922.0,gff3,577318609,bam,False,,,ballgown,,104.0
65581895.0,gtf,3345240187,bam,True,,,ballgown,,245.0
,,5956932972,bam,,,,,,658.0
,,876246772,bam,,,,,False,86.0
,,5372775903,bam,,,,,,641.0
,,4008867842,bam,,,,,,429.0
,,290142773,bam,,,,,,24.0
147332922.0,gff3,577318609,bam,False,,,no,False,86.0
,,12202536345,bam,,,,,,1352.0
,,344343597,bam,,,,,,46.0
,,3930292256,bam,,,,,,444.0
,,4679603785,bam,,,,,,439.0
,,8317199760,bam,,,,,,889.0
,,6777531857,bam,,,,,,784.0
,,327953267,bam,,,,,,29.0
,,340914502,bam,,,,,,37.0
,,280459252,bam,,,,,,32.0
14621731.0,gff3,1787396474,bam,False,,,no,False,137.0
,,7289471807,bam,,,,,,977.0
,,1534349708,bam,,,,,False,110.0
,,1787396474,bam,,,,,False,125.0
807880507.0,gff3,12998131322,bam,True,,,no,True,890.0
151118093.0,gtf,5782729819,bam,True,,,ballgown,False,413.0
14621731.0,gff3,1787396474,bam,False,,,no,False,158.0
14621731.0,gff3,1534349708,bam,False,,,no,False,129.0
4264567.0,gff3,1278545624,bam,False,,,ballgown,,169.0
85583535.0,gtf,9171200304,bam,False,,,no,False,964.0
151118093.0,gtf,5575234608,bam,True,,,ballgown,,403.0
6257260.0,gtf,5034902605,bam,False,False,75.0,deseq2,,164.0
,,340914744,bam,,,,,,35.0
,,46855126,bam,,,,,,11.0
,,47825118,bam,,,,,,12.0
,,57911665,bam,,,,,,12.0
,,344343941,bam,,,,,,40.0
,,69310840,bam,,,,,,15.0
,,290144753,bam,,,,,,24.0
,,326342364,bam,,,,,,41.0
,,133068623,bam,,,,,,19.0
,,83294676,bam,,,,,,15.0
,,153189847,bam,,,,,,21.0
,,59468625,bam,,,,,,11.0
,,96185917,bam,,,,,,17.0
,,160953673,bam,,,,,,21.0
788727731.0,gtf,4196756124,bam,False,,,no,False,397.0
788727731.0,gtf,4196756124,bam,False,,,no,False,360.0
4264567.0,gff3,1053608306,bam,False,,,ballgown,,181.0
4264567.0,gff3,1227414932,bam,False,,,ballgown,,192.0
75643880.0,gtf,462739587,bam,True,,,ballgown,True,61.0
,,290144170,bam,,,,,,24.0
75643880.0,gtf,738918383,bam,True,,,ballgown,True,76.0
75643880.0,gtf,858662210,bam,True,,,ballgown,True,79.0
75643880.0,gtf,685299958,bam,True,,,ballgown,True,70.0
75643880.0,gtf,982130847,bam,True,,,ballgown,True,75.0
,,280460961,bam,,,,,,29.0
75643880.0,gtf,561639953,bam,True,,,ballgown,True,67.0
75643880.0,gtf,1109279240,bam,True,,,ballgown,True,86.0
75643880.0,gtf,839570512,bam,True,,,ballgown,True,94.0
75643880.0,gtf,415449858,bam,True,,,ballgown,True,60.0
75643880.0,gtf,1120592272,bam,True,,,ballgown,True,80.0
,,340914098,bam,,,,,,35.0
4264567.0,gff3,1278578834,bam,False,,,ballgown,,163.0
,,326343787,bam,,,,,,32.0
,,344345025,bam,,,,,,40.0
75643880.0,gtf,528023464,bam,True,,,ballgown,True,66.0
75643880.0,gtf,1207082047,bam,True,,,ballgown,True,92.0
75643880.0,gtf,1323839947,bam,True,,,ballgown,True,88.0
75643880.0,gtf,1107976098,bam,True,,,ballgown,True,84.0
75643880.0,gtf,689276211,bam,True,,,ballgown,True,65.0
,,327953381,bam,,,,,,31.0
,,3438263,bam,,,,,False,4.0
,,150442,bam,,,,,False,7.0
,,150442,bam,,,,,,7.0
14621731.0,gff3,1396920027,bam,False,,,no,False,82.0
,,2824013,bam,,,,,False,9.0
,,292755619,bam,,,,,False,28.0
14621731.0,gff3,1267878614,bam,False,,,no,False,82.0
14621731.0,gff3,1602320919,bam,False,,,no,False,110.0
14621731.0,gff3,1649913016,bam,False,,,no,False,95.0
14621731.0,gff3,2757562848,bam,False,,,no,False,168.0
,,234,bam,,,,,,5.0
335538974.0,gtf,3534150823,bam,True,,,ballgown,,366.0
14621731.0,gff3,1693340102,bam,False,,,no,False,94.0
,,5149,bam,,,,,False,6.0
335538974.0,gtf,2199950975,bam,True,,,ballgown,,267.0
335538974.0,gtf,2713359890,bam,True,,,ballgown,,309.0
335538974.0,gtf,2107932657,bam,True,,,ballgown,,165.0
,,536285955,bam,,,,,,46.0
335538974.0,gtf,3263901952,bam,True,,,ballgown,,330.0
335538974.0,gtf,3080037148,bam,True,,,ballgown,,324.0
,,845488918,bam,,,,,False,78.0
151118093.0,gtf,5479532506,bam,True,,,ballgown,,401.0
335538974.0,gtf,2866340660,bam,True,,,ballgown,,342.0
,,536285955,bam,,,,,,46.0
1463388.0,gtf,536285955,bam,False,True,75.0,deseq2,,66.0
,,337231784,bam,,,,,,45.0
,,8197820270,bam,,,,,,537.0
,,9005430656,bam,,,,,,570.0
,,9059155961,bam,,,,,,571.0
14621731.0,gff3,1701462621,bam,False,,,no,False,99.0
,,290145203,bam,,,,,,26.0
,,326343633,bam,,,,,,30.0
14621731.0,gff3,1701643805,bam,False,,,no,False,115.0
,,318050746,bam,,,,,,39.0
,,268866936,bam,,,,,,33.0
,,19064652,bam,,,,,False,7.0
,,4961902522,bam,,,,,False,553.0
,,5006375094,bam,,,,,False,571.0
,,4787552393,bam,,,,,False,530.0
,,4466864506,bam,,,,,False,488.0
,,4651551342,bam,,,,,False,497.0
,,4499283687,bam,,,,,False,490.0
14621731.0,gff3,1657824699,bam,False,,,no,False,97.0
,,833792486,bam,,,,,,86.0
,,858095326,bam,,,,,,88.0
,,830843387,bam,,,,,,85.0
14621731.0,gff3,1403588146,bam,False,,,no,False,81.0
14621731.0,gff3,1610075875,bam,False,,,no,False,89.0
14621731.0,gff3,1274034696,bam,False,,,no,False,74.0
,,457489010,bam,,,,,False,43.0
14621731.0,gff3,2770652502,bam,False,,,no,False,150.0
14621731.0,gff3,1701462592,bam,False,,,no,False,95.0
,,8779838456,bam,,,,,,558.0
14023840.0,gtf,2175498479,bam,True,True,75.0,deseq2,False,1146.0
,,8786724559,bam,,,,,,570.0
,,292755619,bam,,,,,False,28.0
,,7396129141,bam,,,,,,483.0
,,298649762,bam,,,,,,33.0
,,251151363,bam,,,,,,30.0
,,10580035,bam,,,,,,5.0
,,16300134,bam,,,,,,4.0
,,10188851,bam,,,,,,4.0
,,15529374,bam,,,,,,3.0
,,35832474,bam,,,,,,5.0
,,39987554,bam,,,,,,7.0
,,16184884,bam,,,,,,4.0
,,16766655,bam,,,,,,5.0
,,787760987,bam,,,,,,78.0
,,192301848,bam,,,,,True,17.0
,,893357473,bam,,,,,,60.0
,,991592972,bam,,,,,,63.0
,,1059138641,bam,,,,,,68.0
,,257650228,bam,,,,,,13.0
,,991593479,bam,,,,,,62.0
,,1042626461,bam,,,,,,65.0
,,285818899,bam,,,,,,14.0
,,4351623858,bam,,,,,False,375.0
,,242394838,bam,,,,,,12.0
,,3823623470,bam,,,,,False,334.0
,,200522355,bam,,,,,,13.0
106688806.0,gtf,5782729819,bam,True,,,ballgown,,427.0
1151947379.0,gtf,6719758947,bam,True,,,ballgown,,498.0
1151947379.0,gtf,5575234608,bam,True,,,ballgown,,430.0
,,310752022,bam,,,,,,16.0
,,335514266,bam,,,,,,17.0
,,4623553734,bam,,,,,False,386.0
,,4674915299,bam,,,,,False,398.0
14621731.0,gff3,1657825478,bam,False,,,no,False,90.0
,,4183458431,bam,,,,,False,379.0
1151947379.0,gtf,5782729819,bam,True,,,ballgown,,455.0
14621731.0,gff3,1274034919,bam,False,,,no,False,75.0
106688806.0,gtf,6719758947,bam,True,,,ballgown,,471.0
106688806.0,gtf,5479532506,bam,True,,,ballgown,,407.0
106688806.0,gtf,6444023562,bam,True,,,ballgown,,479.0
14621731.0,gff3,1403588197,bam,False,,,no,False,79.0
14621731.0,gff3,2770676827,bam,False,,,no,False,143.0
14621731.0,gff3,1701461086,bam,False,,,no,False,92.0
14621731.0,gff3,1610084942,bam,False,,,no,False,88.0
1151947379.0,gtf,5479532506,bam,True,,,ballgown,,477.0
106688806.0,gtf,5575234608,bam,True,,,ballgown,,401.0
106688806.0,gtf,6444015980,bam,True,,,ballgown,,475.0
,,713645286,bam,,,,,,46.0
106688806.0,gtf,5819903199,bam,True,,,ballgown,,420.0
1151947379.0,gtf,6444015980,bam,True,,,ballgown,,517.0
1151947379.0,gtf,5819903199,bam,True,,,ballgown,,504.0
1151947379.0,gtf,4216984191,bam,True,,,no,True,534.0
,,482496895,bam,,,,,,36.0
147332922.0,gff3,898272127,bam,False,,,ballgown,True,131.0
1151947379.0,gtf,6444023562,bam,True,,,ballgown,,512.0
,,513466055,bam,,,,,,34.0
1113.0,gff3,285818899,bam,False,,,no,,15.0
1113.0,gff3,200522355,bam,False,,,no,,12.0
,,3674987789,bam,,,,,False,320.0
,,3048866254,bam,,,,,False,253.0
,,3608429203,bam,,,,,False,328.0
1113.0,gff3,257650228,bam,False,,,no,,15.0
,,13898942819,bam,,,,,True,1498.0
1113.0,gff3,242394838,bam,False,,,no,,15.0
,,16595185631,bam,,,,,True,1671.0
1113.0,gff3,335514266,bam,False,,,no,,17.0
,,2173869983,bam,,,,,False,199.0
35601547.0,gtf,938597797,bam,True,False,50.0,deseq2,,64.0
35601547.0,gtf,833792486,bam,True,False,50.0,deseq2,,94.0
35601547.0,gtf,858095326,bam,True,False,50.0,deseq2,,102.0
1113.0,gff3,310752022,bam,False,,,no,,16.0
,,2575313040,bam,,,,,False,224.0
,,3325666623,bam,,,,,False,313.0
,,1945553031,bam,,,,,False,196.0
,,2347495352,bam,,,,,False,204.0
,,2625033883,bam,,,,,False,220.0
,,2583949728,bam,,,,,False,215.0
37001162.0,gtf,16595185631,bam,False,False,75.0,deseq2,,1825.0
,,10580126,bam,,,,,,6.0
,,292755601,bam,,,,,False,29.0
,,13489678,bam,,,,,,7.0
37001162.0,gtf,13898942819,bam,False,False,75.0,deseq2,,1526.0
,,13898942819,bam,,,,,True,1421.0
,,457489028,bam,,,,,False,42.0
,,396754547,bam,,,,,False,37.0
,,19064734,bam,,,,,False,8.0
37001162.0,gtf,14897829380,bam,False,False,75.0,deseq2,,1691.0
,,39988141,bam,,,,,,7.0
,,16185223,bam,,,,,,6.0
,,16766436,bam,,,,,,6.0
151118093.0,gtf,5819903199,bam,True,,,ballgown,,418.0
,,457489010,bam,,,,,False,42.0
,,19064652,bam,,,,,False,8.0
216392649.0,gtf,1020735047,bam,False,False,90.0,deseq2,,107.0
216392649.0,gtf,578463895,bam,False,False,90.0,deseq2,,72.0
216392649.0,gtf,1883457,bam,False,False,90.0,deseq2,,20.0
,,1421058474,bam,,,,,,125.0
216392649.0,gtf,451780899,bam,False,False,90.0,deseq2,,61.0
216392649.0,gtf,1152204971,bam,False,False,90.0,deseq2,,119.0
216392649.0,gtf,519595388,bam,False,False,90.0,deseq2,,65.0
,,1289114039,bam,,,,,,116.0
,,1229563178,bam,,,,,,111.0
,,1582956855,bam,,,,,,142.0
,,1360636946,bam,,,,,,119.0
,,1473394210,bam,,,,,,130.0
,,1403366520,bam,,,,,,126.0
,,1440374670,bam,,,,,,131.0
,,1465382136,bam,,,,,,129.0
,,1417126221,bam,,,,,,128.0
807880507.0,gff3,13102200016,bam,True,,,no,True,894.0
,,1459129402,bam,,,,,,133.0
,,1578775224,bam,,,,,,139.0
,,1512995452,bam,,,,,,137.0
807880507.0,gff3,12073688987,bam,True,,,no,True,861.0
238695801.0,gtf,12622897368,bam,False,,,ballgown,,981.0
794402679.0,gff3,12073688987,bam,False,,,no,True,849.0
,,452598,bam,,,,,,4.0
,,279139,bam,,,,,,5.0
,,544793,bam,,,,,,4.0
,,1374340318,bam,,,,,False,144.0
,,1505517694,bam,,,,,False,166.0
,,1321230705,bam,,,,,False,136.0
147332922.0,gff3,716581558,bam,False,,,ballgown,False,118.0
,,2374405675,bam,,,,,,102.0
202602307.0,gtf,8209458659,bam,True,,,ballgown,True,751.0
794402679.0,gff3,13102200016,bam,False,,,no,True,925.0
,,1033128174,bam,,,,,,89.0
,,18985273,bam,,,,,False,7.0
,,456417387,bam,,,,,False,41.0
,,395595724,bam,,,,,False,38.0
,,611479332,bam,,,,,False,49.0
,,1197791991,bam,,,,,,105.0
,,292146017,bam,,,,,False,29.0
,,292146017,bam,,,,,False,29.0
202602307.0,gtf,9739050389,bam,True,,,ballgown,True,762.0
202602307.0,gtf,7535264052,bam,True,,,ballgown,True,624.0
202602307.0,gtf,9104894849,bam,True,,,ballgown,True,721.0
202602307.0,gtf,8964755684,bam,True,,,ballgown,True,802.0
794402679.0,gff3,12073688987,bam,True,,,no,True,833.0
202602307.0,gtf,8263641454,bam,True,,,ballgown,True,693.0
202602307.0,gtf,7731940521,bam,True,,,ballgown,True,705.0
794402679.0,gff3,12073688987,bam,True,,,no,True,792.0
,,733220262,bam,,,,,False,58.0
,,18985273,bam,,,,,False,9.0
794402679.0,gff3,12998131322,bam,True,,,no,True,907.0
794402679.0,gff3,13102200016,bam,True,,,no,True,843.0
202602307.0,gtf,8425651199,bam,True,,,ballgown,True,879.0
,,8347273370,bam,,,,,,603.0
,,20981537,bam,,,,,,7.0
,,7751287761,bam,,,,,,594.0
,,7638736042,bam,,,,,,596.0
,,8409715662,bam,,,,,,661.0
,,5765995408,bam,,,,,,435.0
,,7772052620,bam,,,,,,607.0
,,20647375,bam,,,,,,5.0
296656878.0,gtf,4177053063,bam,False,False,75.0,deseq2,,448.0
296656878.0,gtf,4177053063,bam,False,False,75.0,deseq2,True,456.0
1224419294.0,gtf,192301848,bam,False,False,75.0,deseq2,,76.0
296656878.0,gtf,4177053063,bam,False,,,no,,397.0
2221244.0,gtf,1278545624,bam,False,False,43.0,deseq2,,170.0
14621731.0,gff3,1967245278,bam,False,,,no,False,98.0
,,94279300,bam,,,,,,11.0
,,50863103,bam,,,,,,8.0
,,94276780,bam,,,,,,11.0
,,210684842,bam,,,,,,30.0
,,464848727,bam,,,,,False,45.0
238695801.0,gtf,13814817031,bam,False,,,ballgown,,957.0
158314123.0,gtf,7357210324,bam,False,,,ballgown,,553.0
238695801.0,gtf,12820806382,bam,False,,,ballgown,,898.0
238695801.0,gtf,16317821819,bam,False,,,ballgown,,1008.0
238695801.0,gtf,10778308337,bam,False,,,ballgown,,769.0
238695801.0,gtf,10233042742,bam,False,,,ballgown,,745.0
,,523255808,bam,,,,,,81.0
238695801.0,gtf,10846906483,bam,False,,,ballgown,,793.0
158314123.0,gtf,7170438197,bam,False,,,ballgown,,521.0
158314123.0,gtf,7562818985,bam,False,,,ballgown,,547.0
238695801.0,gtf,17357140989,bam,False,,,ballgown,,1122.0
158314123.0,gtf,8102233625,bam,False,,,ballgown,,591.0
238695801.0,gtf,10575906375,bam,False,,,ballgown,,861.0
238695801.0,gtf,11072059659,bam,False,,,ballgown,,858.0
158314123.0,gtf,8613471130,bam,False,,,ballgown,,699.0
158314123.0,gtf,9915129622,bam,False,,,ballgown,,579.0
158314123.0,gtf,9125302442,bam,False,,,ballgown,,600.0
