bias_correction|ref_file,bias_correction|ref_file_filetype,create_time,destination_id,exit_code,global_model,global_model_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.global_model,parameters.global_model.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-26 23:12:10.292371,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647914,12258325,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6470506,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24025892,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24025902.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882399.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-29 18:55:21.539685,80138,243791.247314
,,2016-09-19 21:02:56.381841,slurm_trackster_multi,,16.0,txt,main_w3_handler0,2647838,13887273,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5200277925,bam,8110865,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b70322e432c8a7c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515f9b3cc9f737a99'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,32830180.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-09-19 21:08:38.485549,81460,342.10370800000004
,,2016-03-28 10:49:04.067998,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12260996,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4210410834,bam,6472934,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23944184,,,"""""","""500000""","""0.1""","""Yes""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,28888444.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 04:30:05.089112,62982,150061.021114
,,2016-03-28 16:11:05.253257,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643188,12262834,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6473077,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981582,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981594.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882342.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 04:59:07.195263,80129,132481.942006
,,2016-03-28 16:05:26.610003,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643187,12262712,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6473044,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981569,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981584.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,29143682.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 04:36:41.254069,80120,131474.644066
,,2016-03-28 10:49:05.180759,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12260997,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3466101689,bam,6473302,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23944189,,,"""""","""500000""","""0.1""","""Yes""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,28888444.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 05:53:18.861019,62982,155053.68026000002
,,2016-03-28 16:59:04.404538,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2640725,12263084,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6473678,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23949915,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29234583.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 06:23:52.030788,8017,134687.62625
,,2016-03-28 23:40:45.661798,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643166,12265529,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476319,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981350,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981360.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882368.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 15:32:10.875942,80132,143485.214144
,,2016-03-29 02:54:07.978883,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643178,12266249,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476343,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981451,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981464.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882307.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 16:17:40.023147,80122,134612.044264
,,2016-03-29 04:45:06.581264,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2649297,12266525,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476908,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24037334,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24037343.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882309.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 22:46:06.259988,80123,151259.678724
,,2016-03-28 20:35:08.596383,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643058,12264576,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476252,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23980382,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23980393.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,29140899.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 15:10:09.974461,80121,153301.378078
,,2016-03-29 02:42:50.270722,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643186,12266221,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476341,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981546,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981567.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882371.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 16:09:38.229712,80133,134807.95899
,,2016-03-29 00:29:28.346597,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643173,12265696,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476333,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981414,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981424.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882347.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 15:51:41.580871,80131,141733.23427400002
,,2016-03-29 05:34:59.688991,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2649297,12266787,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6477325,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24037334,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24037343.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882309.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 23:15:05.040198,80123,150005.351207
,,2016-03-29 09:53:13.006054,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2645604,12270734,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6479103,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24003436,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24003445.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28881904.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-31 03:08:34.597755,19614,148521.591701
,,2016-03-29 16:22:37.746456,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647914,12274224,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6482478,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24025892,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24025902.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882399.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-31 08:20:34.305093,80138,143876.558637
,,2016-03-29 16:44:05.644302,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643202,12274688,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6482967,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981665,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981674.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882319.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-31 08:56:36.268748,80125,144750.624446
,,2016-03-29 16:26:45.533022,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643058,12274295,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6482575,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23980382,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23980393.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,29140899.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-31 08:22:05.943461,80121,143720.410439
,,2016-03-30 08:11:28.216881,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2640725,12282095,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6491622,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23949915,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29282603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-31 22:48:59.994667,8017,139051.77778600002
,,2016-03-30 14:31:45.913945,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643188,12287393,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6492867,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981582,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981594.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882342.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-01 03:44:14.828108,80129,133948.914163
,,2016-03-28 22:20:21.669416,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643180,12265166,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6476292,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981470,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981481.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,29041166.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-30 15:22:41.742012,80135,147740.072596
,,2016-03-30 19:18:14.515709,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2649297,12289688,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6493636,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24037334,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24037343.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882309.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-01 07:18:50.726819,80123,129636.21111
,,2016-03-31 11:45:22.167473,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643166,12298662,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6505923,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23981350,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23981360.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,28882368.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-01 23:51:59.875407,80132,129997.707934
,,2016-03-31 18:01:46.392492,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647187,12303136,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5259656230,bam,6511053,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,24020070,,,"""""","""100000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29336123.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-02 06:02:49.527406,52602,129663.13491400001
,,2016-03-31 23:28:28.386310,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2640725,12305698,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6513662,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23949915,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29342352.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-02 15:44:48.528564,8017,144980.142254
,,2016-03-30 23:42:25.755866,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647195,12291245,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",51057002222,sam,6495793,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,24020351,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29260965.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-01 11:43:20.078535,81431,129654.322669
,,2016-04-01 15:37:54.908693,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12312345,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4210410834,bam,6520027,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23944184,,,"""""","""500000""","""0.1""","""Yes""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-03 11:41:50.170462,62982,158635.261769
,,2016-04-01 15:16:59.150866,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647232,12312066,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6519745,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24020800,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24020809.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,29335421.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-03 11:00:22.081570,80130,157402.930704
,,2016-04-02 01:45:47.426048,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12318705,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4387895254,bam,6531605,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24097611,,,"""""","""500000""","""0.1""","""Yes""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-04 23:41:29.229386,62982,251741.80333800003
,,2016-04-03 11:43:00.394447,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12324905,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5233555757,bam,6531614,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24097610,,,"""""","""500000""","""0.1""","""No""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-04 23:43:59.976922,62982,129659.582475
,,2016-04-01 22:32:19.513038,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643426,12316731,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5142639240,bam,6524171,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,24034678,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29151978.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-03 17:21:54.381727,65014,154174.868689
,,2016-04-03 18:17:14.549763,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647232,12326754,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",638342724,bam,6533411,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24020800,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24020809.0,,600,Use reference annotation guide,,,,,1175571066.0,gtf,,29393310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-05 06:18:00.331234,80130,129645.78147100001
,,2016-04-03 11:43:01.475726,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12324906,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4387895254,bam,6533604,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24097611,,,"""""","""500000""","""0.1""","""No""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-05 07:02:29.290277,62982,155967.81455100002
,,2016-04-04 01:44:25.517306,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2647187,12329447,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7898676308,bam,6537098,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,24129699,,,"""""","""100000""","""0.1""","""No""","""0.15""",2,,50,,,,24090354.0,,600,Use reference annotation guide,,,,,81498659.0,gff3,,29390539.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-05 20:46:27.316641,52602,154921.79933500002
,,2016-04-04 11:20:14.016000,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2656696,12332340,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6538673,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,24134159,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29402354.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-06 01:28:52.084427,8017,137318.06842700002
,,2016-04-01 22:32:18.897113,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2643426,12316729,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4885845778,bam,6524170,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,24031017,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29151978.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-03 17:21:54.088616,65014,154175.191503
