create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-07 10:34:26.467408,slurm_multi_development,,main_w3_handler2,2924271,14969649,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26045327658,fastqsanger,,,9127332.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,2.0,,,No,1.0,10,Yes,,100,5,5,2,0.0,No,,,fr-unstranded,500000,20,500000,Yes,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 28242753}]",,,,,single,,,,35859501.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-02-07 11:04:49.777687,94547,1823.310279
2017-03-27 22:33:30.117903,slurm_multi_dynamic_walltime,,main_w3_handler2,3045360,15410285,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10548365798,fastqsanger,10439953658.0,fastqsanger,9542391,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 28926780}]","[{'src': 'hda', 'id': 28926781}]",200,20,Yes,paired,,,,36918997.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-03-29 10:53:59.545423,102540,130829.42752000001
2017-02-09 09:47:32.769871,slurm_multi_development,,main_w3_handler2,2924271,14993134,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26590589359,fastqsanger,,,9149593.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,2.0,,,No,1.0,10,Yes,,100,5,5,2,0.0,No,,,fr-unstranded,500000,20,500000,Yes,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 28259664}]",,,,,single,,,,35859501.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-02-09 10:18:08.078903,94547,1835.3090320000001
2017-02-17 08:46:20.550639,slurm_multi_development,,main_w3_handler2,2889238,15065022,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26590589359,fastqsanger,,,9220417.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,2.0,,,No,1.0,10,Yes,,100,5,5,2,0.0,No,,,fr-unstranded,500000,20,500000,Yes,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 28368515}]",,,,,single,,,,36105482.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-02-17 09:16:53.348981,94532,1832.798342
2017-04-03 12:54:28.331569,slurm_multi_dynamic_walltime,,main_w4_handler2,3049334,15471177,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8323712156,fastqsanger,8323712156.0,fastqsanger,9600720,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,1,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 28959795}]","[{'src': 'hda', 'id': 28959808}]",300,20,Yes,paired,,,,36783926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-05 01:17:49.782966,102602,131001.45139700001
2017-04-03 12:54:03.530074,slurm_multi_dynamic_walltime,,main_w3_handler2,3049334,15471174,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6489260438,fastqsanger,6489260438.0,fastqsanger,9600768,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,1,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 28957389}]","[{'src': 'hda', 'id': 28957395}]",300,20,Yes,paired,,,,36783926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-05 01:22:23.608301,102602,131300.07822700002
2017-04-07 17:13:46.635855,slurm_multi_dynamic_walltime,,main_w4_handler2,3049334,15524167,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8323712156,fastqsanger,8323712156.0,fastqsanger,9650584,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,1,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 28959795}]","[{'src': 'hda', 'id': 28959808}]",300,20,Yes,paired,,,,36783926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-09 05:58:32.043242,102602,132285.407387
2017-04-07 17:12:17.746292,slurm_multi_dynamic_walltime,,main_w3_handler2,3049334,15524141,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6489260438,fastqsanger,6489260438.0,fastqsanger,9650517,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,1,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 28957389}]","[{'src': 'hda', 'id': 28957395}]",300,20,Yes,paired,,,,36783926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-09 05:51:24.938543,102602,131947.192251
2017-04-11 04:53:25.394417,slurm_multi_dynamic_walltime,,main_w4_handler2,3022393,15549429,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",41903951784,fastqsanger,41903951784.0,fastqsanger,9689733,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 29095924}]","[{'src': 'hda', 'id': 29095924}]",300,20,Yes,paired,,,,37148945.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-14 03:04:06.602455,101572,252641.208038
2017-04-12 00:19:11.824307,slurm_multi_dynamic_walltime,,main_w4_handler2,3040639,15560763,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5806707704,fastqsanger,,,9684734,slurm,,corral-repl,2780048573.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,true,1.0,,,,,,,No,2,2,1000,20,2,full,0,1,no,1,history,,"[{'src': 'hda', 'id': 28869117}]",0,,"[{'src': 'hda', 'id': 29179853}]",,,,,single,,,,37278492.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-13 13:19:56.612923,98425,133244.788616
2017-04-13 12:15:12.362680,slurm_multi_dynamic_walltime,,main_w4_handler2,3029549,15575238,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17859160597,fastqsanger,17859160597.0,fastqsanger,9698524,slurm,,corral-repl,,,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,true,1.0,,,,,,,No,2,2,1000,15,2,full,0,1,no,0,indexed,hg18full,,1,,"[{'src': 'hda', 'id': 29200671}]","[{'src': 'hda', 'id': 29200671}]",300,20,Yes,paired,,,,37270273.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-15 00:51:46.374810,101933,131794.01213000002
2017-04-16 08:12:15.439572,slurm_multi_dynamic_walltime,,main_w4_handler2,3029549,15599831,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17859160597,fastqsanger,17859160597.0,fastqsanger,9720643,slurm,,corral-repl,,,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,true,1.0,,,,,,,No,2,2,1000,15,2,full,0,1,no,0,indexed,hg18full,,1,,"[{'src': 'hda', 'id': 29200671}]","[{'src': 'hda', 'id': 29200671}]",300,20,Yes,paired,,,,37270273.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-17 20:45:36.024527,101933,131600.584955
2017-04-22 04:14:02.867693,slurm_multi_development,,main_w3_handler2,3011578,15649001,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5954960491,fastqsanger,5954960491.0,fastqsanger,9766390.roundup,slurm,,corral-repl,2396943092.0,fasta,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/criGri1.len""","""criGri1""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,,,auto,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,Yes,70,50,false,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,1,history,,"[{'src': 'hda', 'id': 28595995}]",1,,"[{'src': 'hda', 'id': 28581057}]","[{'src': 'hda', 'id': 28581058}]",200,20,Yes,paired,,,,37451191.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-04-22 04:44:20.990959,100963,1818.123266
2017-06-17 12:23:46.968370,slurm_multi_development,,main_w3_handler2,2893221,16121728,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6161161357,fastqsanger,,,10203291.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30036858}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 13:06:37.939512,8768,2570.9711420000003
2017-06-17 12:23:49.673664,slurm_multi_development,,main_w3_handler2,2893221,16121734,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11231014732,fastqsanger,,,10203386.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30045037}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 14:18:34.061067,8768,6884.387403000001
2017-06-17 12:23:49.197338,slurm_multi_development,,main_w3_handler2,2893221,16121733,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4794505148,fastqsanger,,,10203350.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30044996}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 13:42:04.073044,8768,4694.875706000001
2017-06-17 12:23:50.603867,slurm_multi_development,,main_w3_handler2,2893221,16121736,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4092572373,fastqsanger,,,10203492.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30045641}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 14:52:33.548004,8768,8922.944137
2017-06-17 12:23:50.213815,slurm_multi_development,,main_w4_handler2,2893221,16121735,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5047153806,fastqsanger,,,10203975.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30045590}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 18:31:35.892986,8768,22065.679171
2017-06-17 12:23:51.077709,slurm_multi_development,,main_w3_handler2,2893221,16121737,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1145984787,fastqsanger,,,10203551.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30045697}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 15:27:03.995946,8768,10992.918237
2017-06-17 12:23:48.714348,slurm_multi_development,,main_w4_handler2,2893221,16121732,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2087080802,fastqsanger,,,10203903.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30044982}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 17:57:03.705855,8768,19994.991507000002
2017-06-17 12:23:47.369962,slurm_multi_development,,main_w4_handler2,2893221,16121729,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4502186715,fastqsanger,,,10203653.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30039499}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 16:08:02.919178,8768,13455.549216000001
2017-06-17 12:23:47.818000,slurm_multi_development,,main_w4_handler2,2893221,16121730,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4468731143,fastqsanger,,,10203744.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30044922}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 16:43:03.115368,8768,15555.297368000001
2017-06-17 12:23:48.240033,slurm_multi_development,,main_w4_handler2,2893221,16121731,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5111510177,fastqsanger,,,10203816.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30044972}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 17:21:04.158363,8768,17835.91833
2017-06-17 12:23:51.491408,slurm_multi_development,,main_w4_handler2,2893221,16121738,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4158230183,fastqsanger,,,10204099.roundup,slurm,,corral-repl,,,,1,yes,slurm_multi_development,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30045847}]",,,,,single,,,,38732722.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-06-17 19:05:04.061197,8768,24072.569789
2017-07-11 21:05:01.115719,slurm_multi_dynamic_walltime,,main_w4_handler2,3189514,16314717,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13374001594,fastqsanger,13029716190.0,fastqsanger,10431969,slurm,,corral-repl,39649909.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 30395445}]",1,,"[{'src': 'hda', 'id': 30395414}]","[{'src': 'hda', 'id': 30395415}]",300,20,No,paired,,,,39252492.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-07-21 06:04:32.638764,108858,809971.523045
2017-09-27 20:32:11.943209,slurm_multi,,main_w3_handler2,3264254,16953009,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,11021170.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 31383031}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 31413346}]",,,,,single,158314123.0,gtf,,40498746.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-29 08:32:49.586080,75405,129637.642871
2017-07-23 17:46:30.438994,slurm_multi_dynamic_walltime,,main_w3_handler2,3197153,16399661,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",51353485200,fastqsanger,71350841947.0,fastqsanger,10463933,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 30550786}]","[{'src': 'hda', 'id': 30550789}]",300,20,Yes,paired,,,,39447876.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-07-25 05:46:58.069817,64490,129627.63082300001
2017-07-26 13:26:04.494971,slurm_multi_dynamic_walltime,,main_w3_handler2,3202427,16423505,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12336654753,fastqsanger,,,10489501,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 30607917}]",,,,,single,,,,39527607.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-07-28 01:26:29.652531,109395,129625.15756
2017-07-27 11:47:45.921332,slurm_multi_dynamic_walltime,,main_w3_handler2,3107233,16432896,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",34046651599,fastqsanger,34002180026.0,fastqsanger,10500097,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,danRer10,,1,,"[{'src': 'hda', 'id': 30181378}]","[{'src': 'hda', 'id': 30181379}]",300,20,Yes,paired,,,,38325112.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-07-28 23:48:10.955802,105633,129625.03447000001
2017-09-29 11:03:37.098481,slurm_multi,,main_w3_handler2,3155457,16971612,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,11039230.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 30162175}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30037475}]",,,,,single,158314123.0,gtf,,40498746.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-30 23:04:07.031038,75405,129629.93255700001
2017-10-02 16:12:55.917877,slurm_multi,,main_w4_handler2,3155457,16986848,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,11054098.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 30162175}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30037475}]",,,,,single,158314123.0,gtf,,40714529.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-04 04:17:41.173631,75405,129885.25575400001
