create_time,destination_id,exit_code,file_list,file_list_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-17 08:51:03.158971,slurm_normal,,235359313,sra,main_w4_handler0,605821,16599365,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10671419.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30901467}]",file_list,"""fastqsanger.gz""",,38290194,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-18 20:51:30.179047,12956.0,129627.02007600002
2017-08-22 02:26:58.915509,slurm_normal,,1690645374,fastqsanger,main_w3_handler0,3065572,16628472,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10700744.roundup,slurm,,corral-repl,,both,false,,100000,1,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30915721}]",file_list,"""fastqsanger.gz""",,39952355,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-23 14:27:31.380113,103834.0,129632.46460400001
2017-08-22 02:33:32.625614,slurm_normal,,1690645374,fastqsanger,main_w3_handler0,3065572,16628477,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10700754.roundup,slurm,,corral-repl,,both,false,,10000,1,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30915744}]",file_list,"""fastqsanger.gz""",,39952355,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-23 14:34:02.232317,103834.0,129629.60670300001
2017-08-23 22:50:46.920784,slurm_normal,,2350108005,fastq.gz,main_w4_handler1,3231364,16644786,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10717334.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970739}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-25 10:51:24.200434,110479.0,129637.27965000001
2017-08-23 22:50:46.642080,slurm_normal,,1636095999,fastq.gz,main_w3_handler0,3231364,16644785,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10717332.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970738}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-25 10:51:23.610766,110479.0,129636.96868600001
2017-08-23 22:50:46.345347,slurm_normal,,869325804,fastq.gz,main_w4_handler1,3231364,16644784,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10717333.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970737}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-25 10:51:23.507126,110479.0,129637.161779
2017-08-23 22:50:47.201147,slurm_normal,,2999380877,fastq.gz,main_w4_handler1,3231364,16644787,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10717335.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970740}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-25 10:51:24.976869,110479.0,129637.775722
2017-08-23 23:01:49.727998,slurm_normal,,2999380877,fastq.gz,main_w3_handler0,3231364,16644818,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10729483.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970740}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-26 22:51:56.958154,110479.0,258607.230156
2017-08-23 23:19:46.552926,slurm_normal,,1636095999,fastq.gz,main_w3_handler1,3231364,16644854,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10729486.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970738}]",file_list,"""fastqsanger""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-26 22:51:57.415896,110479.0,257530.86297000002
2017-08-23 23:01:48.582516,slurm_normal,,869325804,fastq.gz,main_w3_handler1,3231364,16644815,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10729485.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970737}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-26 22:51:56.787956,110479.0,258608.20544000002
2017-08-23 23:01:49.406309,slurm_normal,,2350108005,fastq.gz,main_w4_handler1,3231364,16644817,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10729484.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970739}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-26 22:51:56.470846,110479.0,258607.06453700003
2017-08-23 23:03:28.149850,slurm_normal,,2350108005,fastq.gz,main_w3_handler0,3231364,16644822,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10738124.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970739}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-28 10:52:05.741454,110479.0,388117.591604
2017-08-23 23:19:46.833082,slurm_normal,,2350108005,fastq.gz,main_w4_handler0,3231364,16644855,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10738122.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970739}]",file_list,"""fastqsanger""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-28 10:52:04.703826,110479.0,387137.870744
2017-08-23 23:19:46.115111,slurm_normal,,869325804,fastq.gz,main_w3_handler0,3231364,16644853,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10738125.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970737}]",file_list,"""fastqsanger""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-28 10:52:34.451933,110479.0,387168.33682200004
2017-08-23 23:01:49.154978,slurm_normal,,1636095999,fastq.gz,main_w3_handler1,3231364,16644816,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10738121.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970738}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-28 10:52:05.376405,110479.0,388216.221427
2017-08-23 23:03:27.099098,slurm_normal,,869325804,fastq.gz,main_w4_handler1,3231364,16644820,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10738123.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970737}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-28 10:52:05.634572,110479.0,388118.53547400003
2017-08-23 23:03:28.406721,slurm_normal,,2999380877,fastq.gz,main_w4_handler1,3231364,16644823,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10744677.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970740}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-29 22:52:21.808918,110479.0,517733.40219700005
2017-08-23 23:19:47.134683,slurm_normal,,2999380877,fastq.gz,main_w3_handler0,3231364,16644856,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10744679.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970740}]",file_list,"""fastqsanger""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-29 22:52:51.799765,110479.0,516784.665082
2017-08-23 23:03:27.765823,slurm_normal,,1636095999,fastq.gz,main_w3_handler1,3231364,16644821,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10744676.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 30970738}]",file_list,"""fastqsanger.gz""",,40035415,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-29 22:52:21.098404,110479.0,517733.33258100005
2017-09-28 12:47:13.593078,slurm_normal,,1890152352,fastqsanger.gz,main_w4_handler0,3254893,16960457,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11028373.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,"[{'src': 'hda', 'id': 31265795}]",file_list,"""fastqsanger.gz""",,40550815,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-09-30 00:47:45.384546,111066.0,129631.79146800001
2017-09-28 12:47:31.946992,slurm_normal,,2421101546,fastqsanger.gz,main_w4_handler0,3254893,16960464,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11028377.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,"[{'src': 'hda', 'id': 31265779}]",file_list,"""fastqsanger.gz""",,40550815,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-09-30 00:47:44.919436,111066.0,129612.97244400001
