chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,global_model,global_model_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.dbkey,parameters.do_normalization,parameters.effective_length_correction,parameters.global_model,parameters.input,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-07-28 08:29:17.912533,slurm_multi,,,,main_w2_handler2,1935114,7354967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",44992705376,bam,1360082,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,15773705,"""300000""","""0.1""","""Yes""","""0.15""",0,,,No,,,,,,,,15409950,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-07-30 08:40:02.224545,35062,173444.312012
,,2014-07-08 14:42:22.059578,slurm_multi,,,,main_w2_handler2,1944289,7248399,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17375000674,bam,1258135,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""No""","""""",,15919727,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,15271810,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-07-10 15:10:53.517784,50133,174511.458206
,,2014-07-14 02:16:03.426891,slurm_multi,,,,main_w2_handler2,1944289,7271265,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17375000674,bam,1280947,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""No""","""""",,15919727,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,15271810,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-07-16 02:26:42.356638,50133,173438.92974700002
,,2014-08-11 08:35:56.639886,slurm_multi,,,,main_w2_handler2,2010126,7420048,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5098308517,bam,1423356,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""Yes""","""""",,16313344,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,15977942,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-13 08:58:33.554902,48162,174156.915016
,,2014-08-13 17:10:56.693257,slurm_multi,,,,main_w2_handler2,1900790,7432753,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1354865797,bam,1440211,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Yes""","""""",,16331292,"""300000""","""0.1""","""No""","""0.15""",2,,16333141.0,Use reference annotation guide,,,,,1142196206.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-16 17:11:46.487754,46083,259249.79449700002
,,2014-08-14 14:22:20.526177,slurm_multi,,,,main_w2_handler2,1900790,7438557,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1612249671,bam,1440740,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,16332928,"""300000""","""0.1""","""No""","""0.15""",2,,16343842.0,Use reference annotation guide,,,,,1140704093.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-16 19:42:17.811593,46083,191997.285416
,,2014-08-14 14:23:19.805718,slurm_multi,,,,main_w2_handler2,1900790,7438563,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",864879046,bam,1449767,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,16331716,"""300000""","""0.1""","""No""","""0.15""",2,,16343842.0,Use reference annotation guide,,,,,1140704093.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-18 18:26:22.115729,46083,360182.310011
,,2014-08-14 14:25:27.546797,slurm_multi,,,,main_w2_handler2,1900790,7438614,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1352311710,bam,1450043,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,16331968,"""300000""","""0.1""","""No""","""0.15""",2,,16343842.0,Use reference annotation guide,,,,,1140704093.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-18 21:59:56.456298,46083,372868.909501
,,2014-08-14 14:26:17.359774,slurm_multi,,,,main_w2_handler2,1900790,7438616,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",615634606,bam,1456509,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,16332060,"""300000""","""0.1""","""No""","""0.15""",2,,16343842.0,Use reference annotation guide,,,,,1140704093.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-20 21:38:33.609568,46083,544336.2497940001
,,2014-08-14 14:30:21.540717,slurm_multi,,,,main_w2_handler2,1900790,7438628,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1354865797,bam,1469207,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,16331292,"""300000""","""0.1""","""No""","""0.15""",2,,16343842.0,Use reference annotation guide,,,,,1140704093.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-23 08:27:16.805574,46083,755815.2648570001
,,2014-08-26 13:33:57.374086,slurm_multi,,,,main_w2_handler2,2016652,7489659,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",845648876,bam,1492707,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""No""","""""",,16420747,"""300000""","""0.1""","""No""","""0.15""",2,,16421787.0,Use reference annotation guide,,,,,1111970946.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-08-29 01:19:00.211106,46083,215102.83702
,,2014-09-02 14:21:08.998561,slurm_multi,,,,main_w2_handler2,2015268,7550954,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1653122083,bam,1595085,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,16506103,"""300000""","""0.1""","""No""","""0.15""",2,,16439820.0,Use reference annotation guide,,,,,673962365.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-08 00:40:33.082762,46083,469164.08420100005
,,2014-09-02 20:17:20.440969,slurm_multi,,,,main_w2_handler2,2015268,7554292,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2054193734,bam,1636750,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,16506199,"""300000""","""0.1""","""No""","""0.15""",2,,16439820.0,Use reference annotation guide,,,,,673962365.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-10 06:38:03.643979,46083,642043.20301
,,2014-09-02 20:19:03.196531,roundup_multi,,,,main_w2_handler2,2015268,7554439,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1871453458,bam,1651289,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,16506226,"""300000""","""0.1""","""No""","""0.15""",2,,16439820.0,Use reference annotation guide,,,,,673962365.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-11 05:13:14.047491,46083,723250.8509600001
,,2014-09-03 12:34:19.497710,roundup_multi,,,,main_w2_handler2,2015268,7558878,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",973582973,bam,1732321,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,16507005,"""300000""","""0.1""","""No""","""0.15""",2,,16439820.0,Use reference annotation guide,,,,,673962365.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-15 16:30:17.260381,46083,1050957.762671
,,2014-09-03 12:35:09.998489,roundup_multi,,,,main_w2_handler2,2015268,7558879,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",910303252,bam,1757458,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,16507016,"""300000""","""0.1""","""No""","""0.15""",2,,16439820.0,Use reference annotation guide,,,,,673962365.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-17 00:20:29.235931,46083,1165519.237442
,,2014-09-03 12:35:55.582094,roundup_multi,,,,main_w2_handler2,2015268,7558884,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1276712799,bam,1780639,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,16507032,"""300000""","""0.1""","""No""","""0.15""",2,,16439820.0,Use reference annotation guide,,,,,673962365.0,gtf,,15900296,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-18 06:07:01.098722,46083,1272665.5166280002
,,2014-09-19 05:01:51.985405,slurm_trackster_multi,,16.0,txt,main_w1_handler1,2053580,7816347,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2030241792,bam,1801000,slurm,,corral-repl,,0.0,no,,0,Yes,1.0,history,16896723.0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""No""","""""",16928064,16896864,"""300000""","""0.05""","""No""","""0.05""",0,,,No,125896754.0,fasta,,,,,,16305531,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-19 05:07:30.959497,51553,338.97409200000004
3540941.0,len,2014-09-21 08:09:25.678438,slurm_trackster_multi,,16.0,txt,main_w2_handler0,2049017,7821518,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1050705874,bam,1806387,slurm,,corral-repl,,,,,0,Yes,1.0,history,16880213.0,"""/galaxy-repl/main/files/009/204/dataset_9204756.dat""","""?""","""No""","""""",16929352,16893809,"""300000""","""0.05""","""No""","""0.05""",0,,,No,81762502.0,fasta,,,,,,17102931,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-09-21 08:14:53.395621,51553,327.71718300000003
,,2015-03-08 23:21:18.966392,roundup_multi,,,,main_w2_handler2,2209301,8892924,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",25870051483,bam,3063415,slurm,,corral-repl,,0.0,no,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Yes""","""""",,18755852,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,21456831,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-03-10 11:21:50.077592,59765,129631.11120000001
,,2015-01-05 23:41:34.829873,roundup_multi,,,,main_w2_handler2,2162768,8502111,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",911091322,bam,2421208,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""Yes""","""""",,18125525,"""300000""","""0.1""","""Yes""","""0.15""",2,,18131992.0,Use reference annotation guide,,,,,732492530.0,gtf,,17706352,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-01-07 20:51:45.054548,54511,162610.224675
,,2015-01-05 16:57:20.335182,roundup_multi,,,,main_w2_handler2,2162768,8500001,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",911091322,bam,2416953,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""Yes""","""""",,18125525,"""300000""","""0.1""","""Yes""","""0.15""",1,18131992.0,,Use reference annotation,,,732492530.0,gtf,,,,17706352,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-01-07 04:58:11.163545,54511,129650.82836300001
,,2015-03-09 17:56:19.385028,roundup_multi,,,,main_w2_handler2,2062134,8899647,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4301075437,bam,3074607,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,18743718,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,21584188,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-03-11 05:56:59.613893,53402,129640.22886500001
,,2014-11-12 17:35:56.074008,roundup_multi,,,,main_w2_handler2,2085721,8151641,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",863512731,bam,2010464,slurm,,corral-repl,,0.0,no,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""No""","""""",,17514312,"""300000""","""0.1""","""No""","""0.15""",1,17383205.0,,Use reference annotation,,,1224419294.0,gtf,,,,17832039,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-11-15 17:43:10.120358,53797,259634.04635000002
,,2014-11-12 17:31:36.564668,roundup_multi,,,,main_w2_handler2,2085721,8151623,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",788499548,bam,1993315,slurm,,corral-repl,,0.0,no,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""No""","""""",,17514269,"""300000""","""0.1""","""No""","""0.15""",1,17383205.0,,Use reference annotation,,,1224419294.0,gtf,,,,17832039,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-11-14 05:32:06.620729,53797,129630.05606100001
,,2014-11-12 17:34:08.360745,roundup_multi,,,,main_w2_handler2,2085721,8151634,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",226279864,bam,1993353,slurm,,corral-repl,,0.0,no,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""No""","""""",,17514278,"""300000""","""0.1""","""No""","""0.15""",1,17383205.0,,Use reference annotation,,,1224419294.0,gtf,,,,17832039,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-11-14 05:42:36.233330,53797,130107.872585
,,2014-10-21 13:36:36.057066,roundup_multi,,,,main_w2_handler2,2084401,8016550,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1264625708,bam,1937483,slurm,,corral-repl,,0.0,no,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""No""","""""",,17286492,"""300000""","""0.1""","""Yes""","""0.15""",2,,17292730.0,Use reference annotation guide,,,,,1111970946.0,gtf,,17581706,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-10-23 14:16:17.964741,54242,175181.90767500002
38.0,len,2014-11-25 12:20:19.928491,roundup_multi,,,,main_w2_handler2,2070489,8246109,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6254081891,bam,2110544,slurm,,corral-repl,,0.0,no,,1,No,,,,"""/galaxy-repl/main/files/009/714/dataset_9714278.dat""","""?""","""No""","""""",,17603241,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,18483576,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-11-27 00:20:59.045315,53653,129639.11682400001
38.0,len,2014-11-27 05:52:57.051481,roundup_multi,,,,main_w2_handler2,2070489,8263651,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6254081891,bam,2131363,slurm,,corral-repl,,0.0,no,,1,No,,,,"""/galaxy-repl/main/files/009/714/dataset_9714278.dat""","""?""","""No""","""""",,17603241,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,18483576,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-11-28 17:53:31.932592,53653,129634.88111100001
38.0,len,2014-12-01 01:51:28.818808,roundup_multi,,,,main_w2_handler2,2070489,8275588,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6254081891,bam,2144996,slurm,,corral-repl,,0.0,no,,1,No,,,,"""/galaxy-repl/main/files/009/714/dataset_9714278.dat""","""?""","""No""","""""",,17603241,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,18483576,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-12-02 13:52:08.745265,53653,129639.92645700001
,,2015-02-01 06:57:22.605722,roundup_multi,,,,main_w2_handler2,2191351,8645331,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2916148086,bam,2609299,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Yes""","""""",,18362308,"""300000""","""0.1""","""Yes""","""0.15""",2,,18362310.0,Use reference annotation guide,,,,,1024078904.0,gtf,,20802894,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-02-02 18:58:11.936649,13627,129649.330927
,,2015-02-01 14:43:38.882722,roundup_multi,,,,main_w2_handler2,2189673,8645933,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9716746153,bam,2610598,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Yes""","""""",,18361286,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,20848646,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-02-03 02:44:12.202281,49259,129633.31955900001
,,2015-02-01 14:47:09.266077,roundup_multi,,,,main_w2_handler2,2189991,8645948,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16127148397,bam,2625960,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Yes""","""""",,18361115,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,20848646,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-02-04 14:44:48.728241,49259,259059.46216400003
,,2014-12-10 10:02:08.972448,roundup_multi,,,,main_w2_handler2,2070489,8387951,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",42609121717,sam,2283407,slurm,,corral-repl,,0.0,no,,1,No,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""No""","""""",,17889880,"""300000""","""0.1""","""No""","""0.15""",2,,17779658.0,Use reference annotation guide,,,,,3249046.0,gff3,,18483576,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-12-11 22:02:31.332289,53653,129622.35984100001
,,2014-12-22 11:31:36.883178,roundup_multi,,,,main_w2_handler2,2105653,8455357,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12616617769,bam,2361591,slurm,,corral-repl,,0.0,no,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Yes""","""""",,18046680,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,18043403,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-12-24 00:28:54.378354,14117,133037.495176
,,2014-12-23 12:05:42.225327,roundup_multi,,,,main_w2_handler2,2070489,8460361,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",30909516810,sam,2367483,slurm,,corral-repl,,0.0,no,,1,No,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""No""","""""",,18052108,"""300000""","""0.1""","""No""","""0.15""",2,,18037355.0,Use reference annotation guide,,,,,2508258.0,gff3,,20112677,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2014-12-25 00:06:27.105128,53653,129644.879801
,,2015-02-27 06:14:00.832488,roundup_multi,,,,main_w2_handler2,2201111,8826596,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16318972821,bam,2941579,slurm,,corral-repl,,,,,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Yes""","""""",,18659001,"""300000""","""0.1""","""No""","""0.15""",1,18666211.0,,Use reference annotation,,,1111970946.0,gtf,,,,21416631,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-02-28 18:14:19.011587,14873,129618.179099
,,2015-03-06 14:36:30.921044,roundup_multi,,,,main_w2_handler2,2209301,8880247,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",31379424792,bam,3043189,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Yes""","""""",,18755960,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,21296226,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-03-08 06:53:40.708881,59765,145029.787837
,,2015-03-06 14:35:48.956333,roundup_multi,,,,main_w2_handler2,2209301,8880235,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",25870051483,bam,3043153,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Yes""","""""",,18755852,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,21296226,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-03-08 06:22:10.129874,59765,143181.173541
,,2015-03-05 20:09:25.043133,roundup_multi,,,,main_w2_handler2,2062134,8873954,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4301075437,bam,3043644,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""No""","""""",,18743718,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,21584188,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-03-08 07:18:39.335816,53402,212954.292683
,,2015-03-13 12:55:02.906065,roundup_multi,,,,main_w2_handler2,2235681,8942291,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1167853989,bam,3156294,slurm,,corral-repl,,,,,1,No,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""No""","""""",,18845868,"""300000""","""0.1""","""No""","""0.15""",0,,,No,,,,,,,,21752195,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,0.0.6,,2015-03-15 00:55:43.949502,54908,129641.04343700001
