create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-03 09:30:16.719904,slurm_normal,,main_w1_handler0,2654180,12324322,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1023546463,fastq,6531111.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24101848,,,29356208,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-04 21:31:03.850057,61107.0,129647.130153
2016-04-03 09:29:46.370005,slurm_normal,,main_w1_handler0,2654180,12324320,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1006308852,fastq,6531108.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24101846,,,29356208,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-04 21:30:02.975963,61107.0,129616.60595800001
2016-04-03 09:29:58.182532,slurm_normal,,main_w1_handler0,2654180,12324321,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",976406802,fastq,6531109.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24101847,,,29356208,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-04 21:30:34.717365,61107.0,129636.53483300001
2016-04-08 18:42:16.441135,slurm_normal,,main_w2_handler1,2503297,12394482,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6590797.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24220497,,,29490311,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-10 06:42:43.837977,63351.0,129627.396842
2016-04-11 21:56:25.485774,slurm_normal,,main_w2_handler0,2662835,12423445,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6623429.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24220363,,,29534232,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-13 09:57:17.247412,82169.0,129651.76163800001
2016-04-07 21:51:49.925153,slurm_normal,,main_w1_handler0,2661132,12376308,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",66126748,fastq,6573759.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",24183879,,,29470414,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-09 09:52:42.103627,,129652.17847400001
2016-04-10 22:55:33.137125,slurm_normal,,main_w1_handler2,2662826,12412073,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6611815.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24220513,,,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-12 10:56:28.780130,82161.0,129655.643005
2016-04-11 23:40:23.524963,slurm_normal,,main_w1_handler0,2662826,12424150,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6624454.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24220311,,,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-13 11:41:22.639968,82161.0,129659.11500500001
2016-04-11 23:54:12.745869,slurm_normal,,main_w1_handler2,2664548,12424219,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6624592.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24245262,,,29535127,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-13 11:54:48.773923,82244.0,129636.02805400001
2016-04-14 14:38:42.317355,slurm_normal,,main_w1_handler2,2664668,12452634,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6649852.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e464c3da46507334'}]",,29536773,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-16 02:39:38.085581,82258.0,129655.76822600001
2016-04-15 23:43:26.777453,slurm_normal,,main_w1_handler0,2662826,12480660,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6667516.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531c323a46a020f9c'}]",,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 11:44:34.670428,82161.0,129667.89297500001
2016-04-14 17:09:23.470968,slurm_normal,,main_w2_handler0,2662835,12453818,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6650948.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57df990697ff98f62'}]",,29534232,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-16 05:10:12.545321,82169.0,129649.074353
2016-04-16 02:20:17.292942,slurm_normal,,main_w2_handler1,2671879,12481606,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2836509,sam,6668466.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5262efe36958c009a'}]",,29634596,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 14:21:09.036418,82246.0,129651.743476
2016-04-15 13:31:15.924553,slurm_normal,,main_w1_handler1,2666172,12471710,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6659689.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b594e0b111962c43'}]",,29556349,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 01:32:00.663713,82238.0,129644.73916000001
2016-04-15 14:01:22.512126,slurm_normal,,main_w1_handler2,2664548,12472326,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6660110.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570f8b66ac73da370'}]",,29535127,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 02:02:00.707732,82244.0,129638.19560600001
2016-04-15 14:10:17.648317,slurm_normal,,main_w2_handler0,2662827,12472398,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6660205.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d33cdd5a880824bd'}]",,29523100,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 02:11:30.590794,82164.0,129672.942477
2016-04-15 15:32:59.007474,slurm_normal,,main_w1_handler2,2671429,12474029,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6661365.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c30c49cdf220f2d8'}]",,28272346,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 03:33:59.444435,14262.0,129660.43696100001
2016-04-17 02:52:03.276476,slurm_normal,,main_w1_handler2,2659772,12488580,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12538642,fastq,6681036.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53dd4773e0e45a591'}]",,29444940,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-18 14:52:45.778012,,129642.50153600001
2016-04-16 02:07:56.151706,slurm_normal,,main_w2_handler0,2671875,12481586,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2836509,sam,6668408.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d014b2a29162fd9'}]",,29634596,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 14:08:39.195580,82246.0,129643.04387400001
2016-04-17 14:58:16.698392,slurm_normal,,main_w1_handler1,2662826,12491879,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6684704.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531c323a46a020f9c'}]",,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-19 02:58:58.231946,82161.0,129641.53355400001
2016-04-17 16:13:25.917316,slurm_normal,,main_w2_handler0,2662826,12492106,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6685180.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59150a5c51f06154b'}]",,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-19 04:14:05.323097,82161.0,129639.40578100001
2016-04-17 18:57:45.174833,slurm_normal,,main_w1_handler0,2663797,12492986,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6686305.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5391684197a944b80'}]",,29652147,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-19 06:58:42.470926,82207.0,129657.29609300001
2016-04-16 02:09:49.212098,slurm_normal,,main_w1_handler1,2662832,12481589,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6668416.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cf7469827aba597'}]",,29535436,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 14:10:38.773936,82163.0,129649.56183800001
2016-04-16 02:20:33.690071,slurm_normal,,main_w2_handler0,2671879,12481607,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2836509,sam,6668469.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5262efe36958c009a'}]",,29634596,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-17 14:21:37.902045,82246.0,129664.211974
2016-04-19 03:40:09.721418,slurm_normal,,main_w2_handler1,2662826,12515877,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6705522.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531c323a46a020f9c'}]",,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-20 15:41:20.005622,82161.0,129670.28420400001
2016-04-21 23:25:30.972340,slurm_normal,,main_w1_handler2,2662826,12555739,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6744713.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531c323a46a020f9c'}]",,29522245,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-23 11:26:12.489530,82161.0,129641.51719000001
2016-04-22 03:06:40.837120,slurm_normal,,main_w1_handler2,2664668,12556742,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,6746463.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e464c3da46507334'}]",,29536773,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2016-04-23 15:07:12.882078,82258.0,129632.04495800001
2017-02-28 12:21:15.037309,slurm_normal,,main_w4_handler1,3013245,15165440,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",170799116,fastqsanger,9316718.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28548866}]",,36325059,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2017-03-02 00:21:49.097205,96043.0,129634.059896
2017-02-28 13:27:25.354903,slurm_normal,,main_w4_handler1,3013380,15166275,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",185464364,fastqsanger,9322043.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28550993}]",,36323643,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,0.64,,2017-03-02 08:43:49.602250,96044.0,155784.247347
