create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.async_datasets,parameters.dbkey,parameters.file_count,parameters.file_type,parameters.files_metadata.__current_case__,parameters.files_metadata.file_type,parameters.paramfile,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-27 00:04:46.457956,slurm_normal,,main_w1_handler0,2006311,13503941,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7719348.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,auto,"""/galaxy/main/scratch/tmpQqRApz""",,31621697,error,upload1,1.1.4,,2016-07-28 12:05:23.521699,42372.0,129637.063743
2016-06-15 19:03:39.413651,slurm_normal,,main_w2_handler0,1550125,13172679,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7356638.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,auto,"""/galaxy/main/scratch/tmpR2RlQ2""",,30887628,error,upload1,1.1.4,,2016-06-17 07:04:24.287240,29919.0,129644.87358900001
2016-09-27 21:47:01.503855,slurm_normal,,main_w3_handler1,2796177,13961041,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8180217.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""auto""",108,auto,"""/galaxy/main/scratch/tmp5bps2h""",,32365721,error,upload1,1.1.4,,2016-09-29 09:47:57.579465,,129656.07561000001
2016-08-31 09:46:31.832401,slurm_normal,,main_w3_handler1,2804834,13753755,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7974612.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,auto,"""/galaxy/main/scratch/tmppyz1ES""",,32627882,error,upload1,1.1.4,,2016-09-01 21:47:33.635404,,129661.80300300001
2016-09-05 06:29:50.977252,slurm_normal,,main_w4_handler1,2752640,13780568,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8002167.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,auto,"""/galaxy/main/scratch/tmpoaGlf3""",,31323708,error,upload1,1.1.4,,2016-09-06 18:30:33.837795,62948.0,129642.860543
2016-10-03 15:35:50.195863,slurm_normal,,main_w4_handler1,2571279,13997489,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8216576.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,auto,"""/galaxy/main/scratch/tmpKbh99c""",,33404622,error,upload1,1.1.4,,2016-10-05 03:39:42.727413,73612.0,129832.53155000001
2016-10-31 15:26:05.366007,slurm_normal,,main_w4_handler0,2875572,14218119,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8428486.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,auto,"""/galaxy/main/scratch/tmpBHbKlH""",,34000439,error,upload1,1.1.4,,2016-11-02 03:36:29.598104,93448.0,130224.23209700001
2016-10-31 09:45:55.492305,slurm_normal,,main_w4_handler1,2868235,14214137,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8424750.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,auto,"""/galaxy/main/scratch/tmpkriIO9""",,33894335,error,upload1,1.1.4,,2016-11-01 21:46:24.121138,17352.0,129628.62883300001
2016-10-31 15:05:04.859878,slurm_normal,,main_w3_handler1,2875573,14217968,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8428349.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,auto,"""/galaxy/main/scratch/tmp44I9Jq""",,34000438,error,upload1,1.1.4,,2016-11-02 03:21:53.437675,93449.0,130608.577797
2017-01-16 15:50:30.494785,slurm_normal,,main_w3_handler0,2951995,14779651,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8941697.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",109,auto,"""/galaxy/main/scratch/tmpKxAPvW""",,33999580,error,upload1,1.1.4,,2017-01-18 03:50:57.921842,93307.0,129627.42705700001
2015-01-06 10:07:40.890553,rodeo_normal,,main_w1_handler0,2164638,8503573,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",699405.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpzk_3J9""",,20340611,error,upload1,1.1.4,,2015-01-07 22:08:01.689762,57870.0,129620.799209
2016-12-16 19:51:08.329938,slurm_normal,,main_w3_handler1,2932428,14595876,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8774454.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,auto,"""/galaxy/main/scratch/tmpMahcOX""",,34897212,error,upload1,1.1.4,,2016-12-18 07:51:20.112781,,129611.78284300001
2016-12-20 09:43:50.805631,slurm_normal,,main_w4_handler1,2935220,14613871,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8790451.roundup,slurm,,corral-repl,,"""None""","""hg38Patch2""",,"""fastqsanger""",337,fastqsanger,"""/galaxy/main/scratch/tmp__U3o8""",,34962790,error,upload1,1.1.4,,2016-12-21 21:44:23.862943,97185.0,129633.057312
2017-02-27 10:37:30.143123,slurm_normal,,main_w3_handler0,3011634,15152563,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9304971.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy-repl/main/scratch2/tmpSVPpAI""",,36261322,error,upload1,1.1.4,,2017-02-28 23:40:36.613962,95136.0,133386.47083900002
2017-03-02 21:22:20.644575,slurm_normal,,main_w3_handler1,3017183,15193096,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9343766.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy-repl/main/scratch2/tmpDind7f""",,36400241,error,upload1,1.1.4,,2017-03-04 09:22:35.035828,101268.0,129614.39125300001
2017-01-24 13:18:02.455866,slurm_normal,,main_w4_handler0,2695222,14857253,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9017261.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",109,auto,"""/galaxy/main/scratch/tmp1LFt5A""",,34906108,error,upload1,1.1.4,,2017-01-26 01:18:14.379409,78704.0,129611.92354300001
2015-01-21 23:54:38.964065,rodeo_normal,,main_w2_handler0,2086201,8582730,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",810039.rodeo,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpfK7Je2""",,18028518,error,upload1,1.1.4,,2015-01-23 11:55:06.471799,32656.0,129627.50773400001
2017-01-26 09:08:42.673906,slurm_normal,,main_w3_handler0,2966316,14875162,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9034881.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""maf""",89,maf,"""/galaxy/main/scratch/tmpT9vkvY""",,35598571,error,upload1,1.1.4,,2017-01-27 21:08:58.444106,59502.0,129615.77020000001
2017-02-09 04:52:28.084401,slurm_normal,,main_w4_handler1,2970898,14991869,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9148778.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",118,auto,"""/galaxy/main/scratch/tmpMilIf8""",,35908605,error,upload1,1.1.4,,2017-02-10 16:52:58.697597,91441.0,129630.613196
2017-02-09 04:52:58.207607,slurm_normal,,main_w4_handler0,2970898,14991870,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9148779.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",118,auto,"""/galaxy/main/scratch/tmp9AJeOH""",,35908605,error,upload1,1.1.4,,2017-02-10 16:53:28.378720,91441.0,129630.171113
2017-03-02 22:15:12.031512,slurm_normal,,main_w4_handler0,3015823,15193820,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9344430.roundup,slurm,,corral-repl,,"""None""","""?""",,"""vcf""",136,vcf,"""/galaxy-repl/main/scratch2/tmpLrpyCD""",,36399381,error,upload1,1.1.4,,2017-03-04 10:15:36.413221,101165.0,129624.38170900001
2017-02-13 08:32:06.343322,slurm_normal,,main_w3_handler0,2986712,15021024,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9177367.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",118,auto,"""/galaxy/main/scratch/tmpQahCyX""",,35883597,error,upload1,1.1.4,,2017-02-14 20:32:16.763658,99676.0,129610.42033600001
2017-02-13 08:07:22.092191,slurm_normal,,main_w3_handler1,2993027,15020830,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9177211.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",118,auto,"""/galaxy/main/scratch/tmpv3ZB_o""",,35992833,error,upload1,1.1.4,,2017-02-14 20:07:44.862843,99951.0,129622.770652
2017-02-15 07:52:46.243818,slurm_normal,,main_w3_handler0,2996174,15042959,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9198669.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy/main/scratch/tmpwG2d8C""",,36023486,error,upload1,1.1.4,,2017-02-16 19:53:22.196731,99676.0,129635.952913
2017-02-15 08:43:27.930672,slurm_normal,,main_w3_handler1,2993027,15043341,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9198951.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy/main/scratch/tmpwxX8H_""",,35992833,error,upload1,1.1.4,,2017-02-16 20:47:45.534037,99951.0,129857.603365
2017-02-16 20:30:50.446517,slurm_normal,,main_w3_handler0,2996174,15061542,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9216826.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy/main/scratch/tmpdNRUzz""",,36023486,error,upload1,1.1.4,,2017-02-18 09:26:27.749158,99676.0,132937.30264100002
2014-01-30 15:12:07.668721,slurm_single,,main_w1_handler0,1503604,6435440,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",465205,slurm,,corral-repl,,"""None""","""mm8""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpTSRI8F""",,13097186,error,upload1,1.1.4,,2014-02-01 15:22:18.191359,29502.0,173410.52263800002
2014-03-14 03:48:40.042650,slurm_single,,main_w2_handler1,1836032,6669171,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",693993,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",163,fastq,"""/galaxy/main/scratch/tmpb9aCw_""",,13809019,error,upload1,1.1.4,,2014-03-16 03:59:26.252677,46358.0,173446.21002700002
2014-02-04 09:32:38.037471,slurm_single,,main_w1_handler0,1793459,6456648,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",487521,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpqU5T9T""",,12716659,error,upload1,1.1.4,,2014-02-06 09:42:52.369312,43522.0,173414.331841
2014-02-10 18:30:24.050391,slurm_single,,main_w2_handler0,1800859,6494500,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",525428,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpdZMQw_""",,13265805,error,upload1,1.1.4,,2014-02-12 18:40:57.625790,44989.0,173433.57539900002
2014-02-01 05:55:11.541823,slurm_single,,main_w1_handler0,1719138,6444280,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",474368,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmp0qS6ZY""",,13032979,error,upload1,1.1.4,,2014-02-03 06:05:50.096373,38551.0,173438.55455
2014-01-30 15:16:49.531136,slurm_single,,main_w1_handler0,1503604,6435461,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",465229,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmp39dxts""",,13097186,error,upload1,1.1.4,,2014-02-01 15:27:20.954326,29502.0,173431.42319
2014-01-30 15:19:47.668956,slurm_single,,main_w2_handler0,1503604,6435484,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",465252,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmp6tg77E""",,13097186,error,upload1,1.1.4,,2014-02-01 15:30:21.546274,29502.0,173433.877318
2014-01-30 15:23:41.760781,slurm_single,,main_w2_handler0,1503604,6435515,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",465287,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmp3fPDDx""",,13097186,error,upload1,1.1.4,,2014-02-01 15:34:20.741912,29502.0,173438.981131
2014-02-04 09:28:35.154500,slurm_single,,main_w2_handler1,1793459,6456637,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",487511,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpsDnUWB""",,12716659,error,upload1,1.1.4,,2014-02-06 09:38:52.827093,43522.0,173417.67259300002
2014-02-04 09:31:03.472145,slurm_single,,main_w2_handler0,1793459,6456641,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",487514,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpU1nUm7""",,12716659,error,upload1,1.1.4,,2014-02-06 09:41:25.041680,43522.0,173421.56953500002
2014-02-06 04:03:51.227857,slurm_single,,main_w2_handler1,1795909,6470069,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",500875,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpq8Q92a""",,13193464,error,upload1,1.1.4,,2014-02-08 04:14:25.094391,44835.0,173433.866534
2014-02-07 03:58:48.854387,slurm_single,,main_w2_handler1,1795909,6477674,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",508327,slurm,,corral-repl,,"""None""","""hg19""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpFmzf4H""",,13211468,error,upload1,1.1.4,,2014-02-09 04:09:23.291953,44835.0,173434.437566
2014-02-10 07:14:52.874939,slurm_single,,main_w1_handler0,1800015,6490355,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",521356,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpWChPTy""",,13257963,error,upload1,1.1.4,,2014-02-12 07:25:26.587397,43370.0,173433.71245800002
2014-02-10 08:16:29.046555,slurm_single,,main_w2_handler0,1795909,6490567,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",521577,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmp1DTyI7""",,13211468,error,upload1,1.1.4,,2014-02-12 08:26:56.943482,44835.0,173427.89692700002
2014-02-10 18:34:08.525670,slurm_single,,main_w2_handler1,1800859,6494524,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",525452,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpYLcP0C""",,13265805,error,upload1,1.1.4,,2014-02-12 18:44:27.699599,44989.0,173419.173929
2014-02-12 00:21:55.912710,slurm_single,,main_w2_handler1,1719138,6502509,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",533064,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpJpH0Lb""",,13290857,error,upload1,1.1.4,,2014-02-14 00:32:28.286815,38551.0,173432.37410500002
2014-02-10 18:30:52.111845,slurm_single,,main_w1_handler0,1800859,6494504,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",525433,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmp4nYszC""",,13265805,error,upload1,1.1.4,,2014-02-12 18:41:30.200525,44989.0,173438.08868000002
2014-02-16 16:57:11.992155,slurm_single,,main_w1_handler0,1807095,6526112,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",556758,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpAWu1Om""",,13364974,error,upload1,1.1.4,,2014-02-18 17:07:33.865201,45198.0,173421.87304600002
2014-02-17 07:17:10.067129,slurm_single,,main_w2_handler0,1702171,6527953,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",558686,slurm,,corral-repl,,"""None""","""hg18""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpb14698""",,12077780,error,upload1,1.1.4,,2014-02-19 07:27:46.871187,42013.0,173436.804058
2014-02-17 15:07:42.170654,slurm_single,,main_w1_handler1,1808806,6531441,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",562170,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmp592LTP""",,13386925,error,upload1,1.1.4,,2014-02-19 15:18:10.700234,45230.0,173428.52958
2014-02-17 20:13:41.294749,slurm_single,,main_w2_handler1,1800795,6533212,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",563824,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpHOeWbU""",,13042069,error,upload1,1.1.4,,2014-02-19 20:24:14.788319,42300.0,173433.49357000002
2014-02-18 02:55:51.785649,slurm_single,,main_w1_handler0,1809486,6536081,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",566878,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpAaZVL2""",,13402701,error,upload1,1.1.4,,2014-02-20 03:07:47.706896,45271.0,173515.92124700002
2014-02-18 12:38:17.154171,slurm_single,,main_w2_handler0,1810030,6537840,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",568675,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpGURbt_""",,13410794,error,upload1,1.1.4,,2014-02-20 12:48:56.093040,45286.0,173438.938869
2014-02-18 14:36:13.709316,slurm_single,,main_w2_handler1,1810120,6538271,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",569085,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpQZ4CR6""",,13412547,error,upload1,1.1.4,,2014-02-20 14:46:32.328912,,173418.619596
2014-02-18 15:39:38.468482,slurm_single,,main_w1_handler0,1808943,6539151,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",569501,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpOhl9vW""",,13388800,error,upload1,1.1.4,,2014-02-20 15:50:28.762891,,173450.29440900002
2014-02-18 12:39:17.285317,slurm_single,,main_w1_handler0,1810030,6537843,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",569678,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmp7Q5dKu""",,13410794,error,upload1,1.1.4,,2014-02-20 16:36:52.180291,45286.0,187054.89497400002
2014-02-16 17:44:52.360139,slurm_single,,main_w1_handler0,1807096,6526208,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",556869,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmppAEo_A""",,13372735,error,upload1,1.1.4,,2014-02-18 17:55:16.873966,45199.0,173424.51382700002
2014-02-17 20:03:48.345305,slurm_single,,main_w1_handler0,1807095,6533163,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",570755,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpHt6ohh""",,13393117,error,upload1,1.1.4,,2014-02-20 18:32:41.092486,45198.0,253732.747181
2014-02-16 19:26:48.987996,slurm_single,,main_w2_handler1,1807733,6526407,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",570753,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpaRi7eQ""",,13364974,error,upload1,1.1.4,,2014-02-20 18:32:38.925101,45198.0,342349.937105
2014-02-17 07:16:48.283011,slurm_single,,main_w1_handler0,1702171,6527952,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",558685,slurm,,corral-repl,,"""None""","""hg18""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmp4Bgr0o""",,12077780,error,upload1,1.1.4,,2014-02-19 07:27:16.102735,42013.0,173427.819724
2014-02-17 07:22:45.143177,slurm_single,,main_w1_handler0,1702171,6527959,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",558699,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpFP8fHV""",,12077780,error,upload1,1.1.4,,2014-02-19 07:33:16.605545,42013.0,173431.462368
2014-02-17 18:06:52.676318,slurm_single,,main_w1_handler0,1809026,6532646,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",563296,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmppIUedW""",,13389897,error,upload1,1.1.4,,2014-02-19 18:17:12.640825,,173419.964507
2014-02-18 12:38:46.851727,slurm_single,,main_w1_handler0,1810030,6537842,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",569384,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpD9o6Jm""",,13410794,error,upload1,1.1.4,,2014-02-20 15:37:06.376450,45286.0,183499.524723
2014-02-18 15:40:37.195851,slurm_single,,main_w1_handler1,1808943,6539159,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",588103,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpvjpadP""",,13388800,error,upload1,1.1.4,,2014-02-22 16:01:04.802392,,346827.606541
2014-02-23 21:54:46.183259,slurm_single,,main_w2_handler1,594501,6576661,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",607047,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",161,fastq,"""/galaxy/main/scratch/tmpb6wWyU""",,13474027,error,upload1,1.1.4,,2014-02-25 22:05:15.852409,12652.0,173429.66915
2014-05-19 14:25:01.596346,slurm_single,,main_w1_handler1,1909664,6988996,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1007054,slurm,,corral-repl,,"""None""","""hg19""",,"""fastqsanger""",169,fastqsanger,"""/galaxy/main/scratch/tmp2Pyu3P""",,14865381,error,upload1,1.1.4,,2014-05-21 14:35:53.609124,49023.0,173452.012778
2014-07-08 12:12:04.595056,slurm_single,,main_w1_handler0,1961181,7247282,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1257050,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpHyTLds""",,15660089,error,upload1,1.1.4,,2014-07-10 12:23:02.633105,50710.0,173458.03804900002
2014-11-13 20:24:08.929886,rodeo_normal,,main_w1_handler0,2117623,8162878,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",204001.rodeo,slurm,,corral-repl,,"""None""","""hg19""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpRTyADx""",,18530664,error,upload1,1.1.4,,2014-11-15 08:24:29.902076,,129620.97219000001
2014-09-07 09:26:41.642786,slurm_single,,main_w2_handler1,2041054,7638665,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1626446,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpCYJGiD""",,16759881,error,upload1,1.1.4,,2014-09-09 09:37:00.271305,52716.0,173418.62851900002
2014-12-31 18:07:26.301675,rodeo_normal,,main_w2_handler1,2161689,8483551,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2395835.roundup,slurm,,corral-repl,,"""None""","""Homo_sapiens_nuHg19_mtrCRS""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmptsFega""",,20283595,error,upload1,1.1.4,,2015-01-02 06:08:04.415619,57804.0,129638.11394400001
2014-12-31 18:06:40.782363,rodeo_normal,,main_w1_handler1,2161689,8483538,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",665216.rodeo,slurm,,corral-repl,,"""None""","""Homo_sapiens_nuHg19_mtrCRS""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpI4649g""",,20283595,error,upload1,1.1.4,,2015-01-02 06:07:23.333403,57804.0,129642.55104
2014-09-19 13:56:12.489761,roundup_single,,main_w1_handler0,2034846,7818227,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1802829,slurm,,corral-repl,,"""None""","""hg19""",,"""bam""",48,bam,"""/galaxy/main/scratch/tmpTQyWDc""",,17064987,error,upload1,1.1.4,,2014-09-21 13:56:51.374503,49138.0,172838.88474200002
2014-09-24 06:52:08.659241,roundup_single,,main_w1_handler0,2063866,7846251,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1829765,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpgGr6yK""",,17173430,error,upload1,1.1.4,,2014-09-26 06:52:47.389191,,172838.72995
