chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.input_type,parameters.options_type.__current_case__,parameters.options_type.force_quality_encoding,parameters.options_type.options_type_selector,parameters.options_type.output_type,parameters.options_type.summarize_input,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-15 15:26:44.277852,slurm_normal,,main_w3_handler0,3111715,15839532,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",600666688,fastqsanger,10055386.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29583450}]","""reverse""","""sanger""",1,ascii,advanced,sanger,summarize_input,,36909351.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-30 15:30:24.815578,35986.0,1296220.5377260002
,,2017-05-15 15:26:48.226645,slurm_normal,,main_w4_handler1,3111715,15839536,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",600666688,fastqsanger,10055387.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29583462}]","""reverse""","""sanger""",1,ascii,advanced,sanger,summarize_input,,36909351.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-30 15:30:23.947728,35986.0,1296215.721083
,,2016-11-22 19:23:40.390958,slurm_normal,,main_w3_handler1,2904670,14408117,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4606600093,fastqsanger,8612948.roundup,slurm,,corral-repl,,"""2a1e9e46b0e911e69001005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27370332}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-24 07:27:05.748752,95098.0,129805.35779400001
,,2017-03-21 19:01:04.017398,slurm_normal,,main_w4_handler0,2987190,15358180,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6601999550,fastqsanger,9497261.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28266457}]",,"""sanger""",0,,basic,,,,35891139.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-23 08:40:09.871283,52094.0,135545.85388500002
,,2017-01-14 22:22:39.672001,slurm_normal,,main_w4_handler1,2948615,14768967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",33960396834,fastqsanger,8932385.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27911725}]",,"""sanger""",1,ascii,advanced,sanger,dont_summarize_input,,35240895.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-16 10:23:13.026565,97728.0,129633.35456400001
,,2017-05-15 15:26:47.618572,slurm_normal,,main_w4_handler1,3111715,15839535,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",600666688,fastqsanger,10055382.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29583460}]","""forward""","""sanger""",1,ascii,advanced,sanger,summarize_input,,36909351.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-30 15:29:52.382753,35986.0,1296184.7641810002
,,2016-11-22 19:23:43.617626,slurm_normal,,main_w3_handler0,2904670,14408121,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6892612045,fastqsanger,8617172.roundup,slurm,,corral-repl,,"""2a1e9e46b0e911e69001005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27370326}]",,"""sanger""",0,,basic,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-24 21:08:40.170898,95098.0,179096.55327200002
,,2016-11-22 19:23:43.046467,slurm_normal,,main_w3_handler0,2904670,14408120,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5643602115,fastqsanger,8612950.roundup,slurm,,corral-repl,,"""2a1e9e46b0e911e69001005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27370328}]",,"""sanger""",0,,basic,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-24 07:27:05.783404,95098.0,129802.73693700001
,,2016-11-22 19:23:42.171147,slurm_normal,,main_w4_handler1,2904670,14408119,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4907528273,fastqsanger,8612947.roundup,slurm,,corral-repl,,"""2a1e9e46b0e911e69001005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27370331}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-24 07:27:05.784577,95098.0,129803.61343000001
,,2016-11-22 19:23:41.553841,slurm_normal,,main_w3_handler0,2904670,14408118,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7836891741,fastqsanger,8612949.roundup,slurm,,corral-repl,,"""2a1e9e46b0e911e69001005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27370330}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-24 07:27:05.896957,95098.0,129804.343116
,,2017-01-11 17:00:53.906708,slurm_normal,,main_w4_handler0,2952609,14741799,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8159056114,fastqsanger,8935819.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887915}]",,"""illumina""",0,,basic,,,,35322869.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-17 08:56:15.192684,71370.0,489321.285976
,,2017-01-12 04:39:34.783480,slurm_normal,,main_w3_handler0,2952609,14746061,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7147085507,fastqsanger,8935820.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887919}]",,"""sanger""",0,,basic,,,,35337312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-17 08:56:22.822274,71370.0,447408.03879400005
,,2017-01-12 04:39:35.074360,slurm_normal,,main_w3_handler0,2952609,14746062,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7345973833,fastqsanger,8935821.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887920}]",,"""sanger""",0,,basic,,,,35337312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-17 08:56:22.877473,71370.0,447407.803113
,,2016-11-24 09:43:54.681636,slurm_normal,,main_w3_handler0,2906545,14423502,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5651398268,fastq,8626653.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27397293}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,34435420.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-25 21:44:19.680585,95688.0,129624.99894900002
,,2017-01-11 17:00:55.987340,slurm_normal,,main_w4_handler0,2952609,14741802,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7147085507,fastqsanger,8948428.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887919}]",,"""illumina""",0,,basic,,,,35322869.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-18 20:57:05.242014,71370.0,618969.2546740001
,,2016-11-23 04:48:37.157012,slurm_normal,,main_w3_handler1,2842993,14410988,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7143647358,fastqsanger,8615876.roundup,slurm,,corral-repl,,"""18025f82b13811e6a6cd005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27376959}]",,"""sanger""",0,,basic,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-24 16:49:10.304975,91604.0,129633.14796300001
,,2016-11-24 16:59:03.661978,slurm_normal,,main_w4_handler1,2895538,14426248,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13792194774,fastqsanger,8628728.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27329327}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,34450403.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-26 04:59:20.181175,94905.0,129616.519197
,,2017-04-07 16:53:05.516411,slurm_normal,,main_w4_handler0,3064008,15523812,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7801633801,fastqsanger,9649530.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29123312}]",,"""sanger""",0,,basic,,,,35873195.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-04-09 05:31:21.517114,86153.0,131896.000703
,,2016-11-25 18:52:27.028348,slurm_normal,,main_w4_handler0,2905253,14432943,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",775656206,fastqsanger,8633832.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27412838}]",,"""sanger""",0,,basic,,,,34415838.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-11-27 06:52:58.140546,95556.0,129631.112198
,,2016-12-08 16:37:32.928689,slurm_normal,,main_w3_handler0,2922588,14518252,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",862221826,fastqsanger,8700938.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27538907}]",,"""sanger""",0,,basic,,,,34711047.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-12-10 04:38:01.837105,,129628.908416
,,2017-05-29 18:00:36.679658,slurm_normal,,main_w3_handler1,3128528,15961942,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5349704355,fastq,10058869.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29782957}]",,"""sanger""",0,,basic,,,,38234594.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-31 06:00:50.383733,104767.0,129613.704075
,,2017-01-12 04:39:35.536832,slurm_normal,,main_w3_handler0,2952609,14746063,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7850054624,fastqsanger,8948423.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887921}]",,"""sanger""",0,,basic,,,,35337312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-18 20:56:34.336901,71370.0,577018.800069
,,2017-01-12 04:39:34.173210,slurm_normal,,main_w4_handler1,2952609,14746059,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8127045868,fastqsanger,8948416.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887916}]",,"""sanger""",0,,basic,,,,35337312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-18 20:56:34.320689,71370.0,577020.147479
,,2017-05-29 18:00:37.691663,slurm_normal,,main_w4_handler0,3128528,15961945,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5377708586,fastqsanger,10058870.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29782960}]",,"""sanger""",0,,basic,,,,38234594.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-31 06:00:52.306327,104767.0,129614.61466400001
,,2017-05-29 18:00:37.178570,slurm_normal,,main_w4_handler0,3128528,15961943,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5349704355,fastqsanger,10058868.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29782958}]",,"""sanger""",0,,basic,,,,38234594.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-31 06:00:53.010909,104767.0,129615.83233900002
,,2017-05-31 06:38:03.015186,slurm_normal,,main_w3_handler1,3133862,15975450,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",28402134532,fastqsanger,10071462.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29827700}]",,"""sanger""",0,,basic,,,,38330112.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-06-01 18:38:31.985136,106601.0,129628.96995000001
,,2017-05-31 07:07:08.842745,slurm_normal,,main_w3_handler1,3019422,15975594,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",15396616638,fastqsanger,10071605.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29813437}]",,"""sanger""",0,,basic,,,,36624959.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-06-01 19:08:04.625486,99527.0,129655.782741
,,2017-03-21 14:22:13.529607,slurm_normal,,main_w3_handler1,722075,15354660,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4735322642,fastq,9494003.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28620254}]",,"""sanger""",0,,basic,,,,36414856.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-23 02:22:38.680403,12947.0,129625.150796
,,2017-03-21 14:21:45.010346,slurm_normal,,main_w3_handler0,722075,15354632,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4735322642,fastq,9493993.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28620253}]",,"""sanger""",0,,basic,,,,36414856.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-23 02:22:09.776575,12947.0,129624.76622900002
,,2017-03-21 14:42:16.764668,slurm_normal,,main_w3_handler1,3035895,15355029,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8837060226,fastqsanger,9494340.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28808638}]",,"""solexa""",0,,basic,,,,35590602.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-23 02:43:09.837489,98752.0,129653.07282100001
,,2017-03-21 16:48:15.546531,slurm_normal,,main_w4_handler0,2879731,15356688,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",40077196934,fastqsanger,9495893.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28815192}]",,"""sanger""",0,,basic,,,,36441970.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-23 05:14:10.959178,93790.0,131155.41264700002
,,2017-01-21 14:56:08.845185,slurm_normal,,main_w4_handler0,2866248,14835480,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4485219826,fastqsanger,8995782.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27971897}]",,"""cssanger""",0,,basic,,,,35448836.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-23 02:56:33.123132,90272.0,129624.27794700001
,,2017-03-10 06:19:13.364769,slurm_normal,,main_w4_handler1,3011631,15260294,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",22937286785,fastqsanger,9406527.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28704152}]",,"""sanger""",0,,basic,,,,36299929.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-11 18:21:46.673800,89136.0,129753.30903100001
,,2017-03-10 06:19:05.260563,slurm_normal,,main_w3_handler0,3011631,15260292,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20730784637,fastqsanger,9406523.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28704150}]",,"""sanger""",0,,basic,,,,36299929.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-11 18:21:16.902808,89136.0,129731.64224500001
,,2017-03-23 16:07:45.067374,slurm_normal,,main_w4_handler0,3042834,15377328,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17682278100,fastqsanger,9515235.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28894997}]",,"""sanger""",0,,basic,,,,36713227.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-25 04:08:15.312197,102347.0,129630.244823
,,2017-03-23 16:08:20.695909,slurm_normal,,main_w3_handler0,3042834,15377337,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19693492644,fastqsanger,9515246.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28895040}]",,"""sanger""",0,,basic,,,,36713227.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-25 04:08:45.937213,102347.0,129625.24130400001
,,2017-03-23 18:58:19.027231,slurm_normal,,main_w3_handler0,2972238,15379173,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1096643502,fastqsanger,9516800.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28847040}]",,"""sanger""",0,,basic,,,,35644335.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-25 06:58:46.028421,99024.0,129627.00119000001
,,2017-03-10 06:18:57.715277,slurm_normal,,main_w3_handler1,3011631,15260291,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37622328801,fastqsanger,9406533.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28704147}]",,"""sanger""",0,,basic,,,,36299929.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-11 18:24:14.996266,89136.0,129917.280989
,,2017-03-23 18:58:00.658640,slurm_normal,,main_w4_handler0,2972238,15379171,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1323512266,fastqsanger,9516853.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28847055}]",,"""sanger""",0,,basic,,,,35644335.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-03-25 07:10:45.936019,99024.0,130365.277379
,,2017-01-06 12:59:27.173290,slurm_normal,,main_w4_handler0,2948392,14702708,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",151217167736,fastq,8872755.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27832258}]",,"""sanger""",0,,basic,,,,34892195.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-08 00:59:59.907213,74007.0,129632.733923
,,2016-12-30 13:58:25.549819,slurm_normal,,main_w4_handler0,2940868,14666612,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",27943181258,fastqsanger,8838991.roundup,slurm,,corral-repl,,"""072741b4ce9811e6a5f3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27775103}]",,"""sanger""",0,,basic,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-01 01:58:56.312989,92482.0,129630.76317
,,2016-12-31 06:31:55.007251,slurm_normal,,main_w3_handler0,2942500,14669278,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13356817350,fastqsanger,8841245.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27778282}]",,"""sanger""",0,,basic,,,,35125403.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-01 18:31:59.598111,94580.0,129604.59086000001
,,2017-01-01 21:53:32.496252,slurm_normal,,main_w3_handler0,2940868,14672831,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",27943181258,fastqsanger,8844163.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27775103}]",,"""sanger""",0,,basic,,,,35109146.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-03 09:54:04.942698,92482.0,129632.446446
,,2017-01-05 10:32:44.848452,slurm_normal,,main_w4_handler0,2929781,14694925,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4919171913,fastqsanger,8864730.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27820257}]",,"""sanger""",0,,basic,,,,35117482.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-06 22:32:53.983736,96907.0,129609.135284
,,2017-01-05 10:36:05.719647,slurm_normal,,main_w3_handler1,2929781,14694953,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4154117389,fastqsanger,8864748.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27820254}]",,"""sanger""",0,,basic,,,,35117482.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-06 22:36:23.534376,96907.0,129617.814729
,,2017-01-05 10:35:39.127198,slurm_normal,,main_w3_handler0,2929781,14694952,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3266419533,fastqsanger,8864746.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27820252}]",,"""sanger""",0,,basic,,,,35117482.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-06 22:35:53.990946,96907.0,129614.863748
,,2017-01-06 19:23:42.985872,slurm_normal,,main_w3_handler1,2946918,14705440,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10715071103,fastqsanger,8875159.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27816288}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,35200826.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-01-08 07:24:00.305649,97666.0,129617.31977700001
,,2017-05-07 12:50:20.723054,slurm_normal,,main_w4_handler1,3101252,15772122,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2048215621,fastqsanger,9879288.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29505556}]",,"""sanger""",0,,basic,,,,37781423.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2017-05-09 00:50:45.212905,64654.0,129624.489851
