create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,maf_file,maf_file_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maf_file|__identifier__,parameters.maf_source_type.__current_case__,parameters.maf_source_type.maf_file,parameters.maf_source_type.maf_file.values,parameters.maf_source_type.maf_identifier,parameters.maf_source_type.maf_source,parameters.maf_source_type.species,parameters.overwrite_with_gaps,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-15 09:26:52.134291,slurm_normal,,main_w3_handler1,2858805,14581191,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1358,bed,8760584.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27641745}]",,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'chlSab1', 'calJac3', 'saiBol1', 'otoGar3', 'tupChi1', 'speTri2', 'jacJac1', 'micOch1', 'criGri1', 'mesAur1', 'mm10', 'rn5', 'hetGla2', 'cavPor3', 'chiLan1', 'octDeg1', 'oryCun2', 'ochPri3', 'susScr3', 'vicPac2', 'camFer1', 'turTru2', 'orcOrc1', 'panHod1', 'bosTau7', 'oviAri3', 'capHir1', 'equCab2', 'cerSim1', 'felCat5', 'canFam3', 'musFur1', 'ailMel1', 'odoRosDiv1', 'lepWed1', 'pteAle1', 'pteVam1', 'myoDav1', 'myoLuc2', 'eptFus1', 'eriEur2', 'sorAra2', 'conCri1', 'loxAfr3', 'eleEdw1', 'triMan1', 'chrAsi1', 'echTel2', 'oryAfe1', 'dasNov3', 'monDom5', 'sarHar1', 'macEug2', 'ornAna1', 'falChe1', 'falPer1', 'ficAlb2', 'zonAlb1', 'geoFor1', 'taeGut2', 'pseHum1', 'melUnd1', 'amaVit1', 'araMac1', 'colLiv1', 'anaPla1', 'galGal4', 'melGal1', 'allMis1', 'cheMyd1', 'chrPic1', 'pelSin1', 'apaSpi1', 'anoCar2', 'xenTro7', 'latCha1', 'tetNig2', 'fr3', 'takFla1', 'oreNil2', 'neoBri1', 'hapBur1', 'mayZeb1', 'punNye1', 'oryLat2', 'xipMac1', 'gasAcu1', 'gadMor1', 'danRer7', 'astMex1', 'lepOcu1', 'petMar2']","""False""",,33776073,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-16 21:27:09.043500,,129616.909209
2016-12-22 15:28:18.038109,slurm_normal,,main_w3_handler0,2935890,14632621,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12428007,bed,8813307.roundup,slurm,,10492918798.0,maf,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27713426}]","""chr2.maf""",,,,,,,"""True""",,34986364,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-24 23:54:22.432725,56545.0,203164.394616
2016-12-22 15:28:08.052191,slurm_normal,,main_w3_handler0,2935890,14632601,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12428007,bed,8808399.roundup,slurm,,2008645571.0,maf,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27713426}]","""chr22.maf""",,,,,,,"""True""",,34986364,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-24 03:28:45.130197,56545.0,129637.07800600001
2016-12-22 15:28:11.965775,slurm_normal,,main_w3_handler0,2935890,14632609,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12428007,bed,8809232.roundup,slurm,,3965525328.0,maf,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27713426}]","""chr14.maf""",,,,,,,"""True""",,34986364,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-24 06:34:14.362310,56545.0,140762.396535
2014-02-19 21:16:34.349562,slurm_single,,main_w1_handler0,1811920,6552524,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26,bed,580357,slurm,,,,corral-repl,,"""/galaxy/data/chrom/hg18.len""","""hg18""",14708716,,,1.0,,,44_WAY_MULTIZ_hg18,cached,"['hg18', 'panTro2']","""True""",,13439324,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-02-21 21:27:21.319329,45356.0,173446.969767
2014-02-20 15:04:52.493036,slurm_single,,main_w2_handler1,1811920,6557534,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26,bed,587913,slurm,,,,corral-repl,,"""/galaxy/data/chrom/hg18.len""","""hg18""",14708716,,,1.0,,,44_WAY_MULTIZ_hg18,cached,"['hg18', 'panTro2']","""True""",,13453572,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-02-22 15:15:37.410553,45356.0,173444.91751700002
2014-08-12 11:48:13.149862,slurm_single,,main_w2_handler1,1968060,7425359,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1791232,bed,1428622,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",16321784,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['cavPor3', 'oryCun2', 'ochPri3']","""True""",,15640084,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-08-14 11:58:38.419603,16149.0,173425.269741
2014-09-07 14:27:31.794168,slurm_single,,main_w2_handler0,2007533,7643129,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",772670,bed,1630437,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16641472,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,16427738,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-09-09 14:38:00.523080,51907.0,173428.72891200002
2014-12-31 08:42:04.530598,rodeo_normal,,main_w2_handler1,2160901,8482404,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10198820,bed,663188.rodeo,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18103716,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,20272977,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-01 20:42:53.904079,,129649.373481
2014-12-31 08:48:35.994511,rodeo_normal,,main_w1_handler0,2161470,8482425,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10028806,bed,663223.rodeo,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18103741,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,20280661,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-01 20:49:24.030355,,129648.03584400001
2015-01-02 13:29:45.451524,rodeo_normal,,main_w1_handler1,2160901,8490225,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1038270,bed,676582.rodeo,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18115791,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,20272977,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-04 01:30:56.630476,,129671.178952
2015-01-02 13:25:20.276445,rodeo_normal,,main_w1_handler0,2161470,8490216,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1035813,bed,676565.rodeo,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18115781,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,20280661,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-04 01:26:24.058962,,129663.78251700001
2014-09-24 14:00:23.653670,roundup_single,,main_w2_handler0,1200504,7850798,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2106991,bed,1834161,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17006538,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'chlSab1']","""True""",,17182433,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-09-26 14:00:47.930367,23411.0,172824.27669700002
2014-09-23 07:42:31.261809,roundup_single,,main_w1_handler0,1968060,7834811,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7617954,bed,1819181,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16984608,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['speTri2', 'mm10', 'rn5']","""True""",,16352858,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-09-25 07:43:15.641944,16149.0,172844.380135
2015-01-26 05:30:45.824851,rodeo_normal,,main_w1_handler1,2184349,8605155,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1768600,bed,2564346.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18298103,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4']","""True""",,20649780,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-27 17:31:12.117993,,129626.29314200001
2015-01-30 03:27:33.846324,rodeo_normal,,main_w1_handler1,1594939,8636081,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3604423,bed,878701.rodeo,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349095,,,1.0,,,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'rheMac2', 'tarSyr1', 'micMur1', 'otoGar1', 'tupBel1', 'mm9', 'rn4', 'dipOrd1', 'cavPor3', 'speTri1', 'oryCun2', 'ochPri2', 'vicPac1', 'turTru1', 'bosTau4', 'equCab2', 'felCat3', 'canFam2', 'myoLuc1', 'pteVam1', 'eriEur1', 'sorAra1', 'loxAfr3', 'proCap1', 'echTel1', 'dasNov2', 'choHof1']","""True""",,20743934,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-31 15:28:07.855014,38847.0,129634.00869
2015-01-30 03:27:45.390624,rodeo_normal,,main_w1_handler1,1594939,8636082,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3514468,bed,878703.rodeo,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349096,,,1.0,,,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'rheMac2', 'tarSyr1', 'micMur1', 'otoGar1', 'tupBel1', 'mm9', 'rn4', 'dipOrd1', 'cavPor3', 'speTri1', 'oryCun2', 'ochPri2', 'vicPac1', 'turTru1', 'bosTau4', 'equCab2', 'felCat3', 'canFam2', 'myoLuc1', 'pteVam1', 'eriEur1', 'sorAra1', 'loxAfr3', 'proCap1', 'echTel1', 'dasNov2', 'choHof1']","""True""",,20743934,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-31 15:28:07.629069,38847.0,129622.23844500001
2015-02-03 15:12:17.413729,rodeo_normal,,main_w2_handler1,2179951,8656809,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1179794,bed,2630923.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18394625,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'tupChi1', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,20958623,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-02-05 03:12:49.996432,58576.0,129632.58270300001
2014-12-16 23:38:50.753364,rodeo_normal,,main_w2_handler0,1955668,8427847,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8065363,bed,2328976.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17995896,,,1.0,,,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'gorGor1', 'ponAbe2', 'rheMac2', 'papHam1', 'calJac1', 'tarSyr1', 'micMur1', 'otoGar1', 'tupBel1', 'mm9', 'rn4', 'dipOrd1', 'cavPor3', 'speTri1', 'oryCun2', 'ochPri2', 'vicPac1', 'turTru1', 'bosTau4', 'equCab2', 'felCat3', 'canFam2', 'myoLuc1', 'pteVam1', 'eriEur1', 'sorAra1', 'loxAfr3', 'proCap1', 'echTel1', 'dasNov2', 'choHof1', 'macEug1', 'monDom5', 'ornAna1', 'galGal3', 'taeGut1', 'anoCar1', 'xenTro2', 'tetNig2', 'fr2', 'gasAcu1', 'oryLat2', 'danRer6', 'petMar1']","""True""",,20090750,error,Interval_Maf_Merged_Fasta2,1.0.1,,2014-12-18 11:39:15.368914,45032.0,129624.61555
2015-02-05 09:29:36.199885,rodeo_normal,,main_w1_handler1,2179951,8668204,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",157791,bed,2651780.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18418369,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'tupChi1', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,20585222,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-02-06 21:29:59.386015,58576.0,129623.18613
2015-02-28 22:44:34.106136,rodeo_normal,,main_w2_handler0,2221124,8834948,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",865259,bed,2957137.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18680466,,,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""False""",,21516997,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-03-02 10:44:50.355877,26009.0,129616.249741
2015-03-10 14:06:30.785164,rodeo_normal,,main_w2_handler0,2232892,8907847,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14371369,bed,3091500.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18803668,,,1.0,,,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'rheMac2', 'tarSyr1', 'micMur1', 'otoGar1', 'tupBel1', 'mm9', 'rn4', 'dipOrd1']","""True""",,20604136,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-03-12 02:06:59.338305,,129628.55314100001
2017-07-20 11:59:43.345134,slurm_normal,,main_w4_handler1,3196972,16374284,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6501367,bed12,10439187.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30535876}]",,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10', 'rn5', 'galGal4']","""True""",,39390717,error,Interval_Maf_Merged_Fasta2,1.0.1,,2017-07-22 00:00:21.479129,,129638.13399500001
2017-07-21 18:55:56.982071,slurm_normal,,main_w3_handler1,3190487,16390688,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2064348,bed,10454773.roundup,slurm,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 30565074}]",,1.0,,,44_WAY_MULTIZ_hg18,cached,"['hg18', 'rheMac2']","""True""",,39270075,error,Interval_Maf_Merged_Fasta2,1.0.1,,2017-07-23 06:56:23.631630,108893.0,129626.64955900001
2018-02-27 09:00:30.443540,slurm_normal,,main_w3_handler0,1706919,18532213,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",193760,bed12,12640137,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 34089682}]",,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3']","""True""",,44189222,error,Interval_Maf_Merged_Fasta2,1.0.1,,2018-03-01 16:14:51.144496,10565.0,198860.70095600002
2017-11-01 10:36:36.156264,slurm_normal,,main_w3_handler0,3260032,17284060,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",480953,bed12,11345424,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 31999333}]",,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'micOch1', 'mm10', 'rn5', 'hetGla2', 'cavPor3', 'oryCun2', 'ochPri3', 'susScr3', 'camFer1', 'turTru2', 'orcOrc1', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,40670399,error,Interval_Maf_Merged_Fasta2,1.0.1,,2017-11-02 22:37:07.532619,,129631.37635500001
2018-01-17 13:38:30.782804,slurm_normal,,main_w3_handler1,3395118,18059872,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",493063,bed12,12137717,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33350256}]",,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'chlSab1', 'calJac3', 'saiBol1', 'otoGar3', 'tupChi1', 'speTri2', 'jacJac1', 'micOch1', 'criGri1', 'mesAur1', 'mm10', 'rn5', 'hetGla2', 'cavPor3', 'chiLan1', 'octDeg1', 'oryCun2', 'ochPri3', 'susScr3', 'vicPac2', 'camFer1', 'turTru2', 'orcOrc1', 'panHod1', 'bosTau7', 'oviAri3', 'capHir1', 'equCab2', 'cerSim1', 'felCat5', 'canFam3', 'musFur1', 'ailMel1', 'odoRosDiv1', 'lepWed1', 'pteAle1', 'pteVam1', 'myoDav1', 'myoLuc2', 'eptFus1', 'eriEur2', 'sorAra2', 'conCri1', 'loxAfr3', 'eleEdw1', 'triMan1', 'chrAsi1', 'echTel2', 'oryAfe1', 'dasNov3', 'monDom5', 'sarHar1', 'macEug2', 'ornAna1', 'falChe1', 'falPer1', 'ficAlb2', 'zonAlb1', 'geoFor1', 'taeGut2', 'pseHum1', 'melUnd1', 'amaVit1', 'araMac1', 'colLiv1', 'anaPla1', 'galGal4', 'melGal1', 'allMis1', 'cheMyd1', 'chrPic1', 'pelSin1', 'apaSpi1', 'anoCar2', 'xenTro7', 'latCha1', 'tetNig2', 'fr3', 'takFla1', 'oreNil2', 'neoBri1', 'hapBur1', 'mayZeb1', 'punNye1', 'oryLat2', 'xipMac1', 'gasAcu1', 'gadMor1', 'danRer7', 'astMex1', 'lepOcu1', 'petMar2']","""True""",,43243499,error,Interval_Maf_Merged_Fasta2,1.0.1,,2018-01-19 01:38:54.707221,,129623.924417
2018-02-27 09:01:15.925225,slurm_normal,,main_w4_handler1,1706919,18532218,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",195823,bed12,12649356,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 34089684}]",,1.0,,,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3']","""True""",,44189222,error,Interval_Maf_Merged_Fasta2,1.0.1,,2018-03-02 07:06:25.439421,10565.0,252309.514196
